START-OF-LOG: 3.0
CALLSIGN: JH7BMF
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 44160
NAME: Hiroki Konno
LOCATION: DX
OPERATORS: JH7BMF
CLUB:
CERTIFICATE: NO
CREATED-BY: CTESTWIN by JI1AQY
SOAPBOX: I am using 5W transcever YAESU FT-817 and 1/4? vertical ANT.
QSO: 21000 RY 2015-09-26 0633 JH7BMF 599 25 DX 9A1A          599 15 DX
QSO: 21000 RY 2015-09-26 0635 JH7BMF 599 25 DX PI4DX         599 14 DX
QSO: 21000 RY 2015-09-26 0638 JH7BMF 599 25 DX SP2YWL        599 15 DX
QSO: 21000 RY 2015-09-26 0639 JH7BMF 599 25 DX UT7E          599 16 DX
QSO: 21000 RY 2015-09-26 0640 JH7BMF 599 25 DX HB9CAT        599 14 DX
QSO: 21000 RY 2015-09-26 0641 JH7BMF 599 25 DX UW3U          599 16 DX
QSO: 21000 RY 2015-09-26 0645 JH7BMF 599 25 DX UX3IW         599 16 DX
QSO: 21000 RY 2015-09-26 0648 JH7BMF 599 25 DX RK3DXW        599 16 DX
QSO: 21000 RY 2015-09-26 0649 JH7BMF 599 25 DX ES9C          599 15 DX
QSO: 21000 RY 2015-09-26 0657 JH7BMF 599 25 DX IQ9UI         599 15 DX
QSO: 21000 RY 2015-09-26 0659 JH7BMF 599 25 DX UW1M          599 16 DX
QSO: 21000 RY 2015-09-26 0701 JH7BMF 599 25 DX UR3GU         599 16 DX
QSO: 21000 RY 2015-09-26 0703 JH7BMF 599 25 DX PI4CG         599 14 DX
QSO: 21000 RY 2015-09-26 0705 JH7BMF 599 25 DX YC9RZ         599 28 DX
QSO: 21000 RY 2015-09-26 0712 JH7BMF 599 25 DX EU6AF         599 16 DX
QSO: 21000 RY 2015-09-26 0716 JH7BMF 599 25 DX OZ1JTE        599 14 DX
QSO: 21000 RY 2015-09-26 0717 JH7BMF 599 25 DX OL7M          599 15 DX
QSO: 21000 RY 2015-09-26 0719 JH7BMF 599 25 DX RC9J          599 17 DX
QSO: 21000 RY 2015-09-26 0721 JH7BMF 599 25 DX DU1IVT        599 27 DX
