START-OF-LOG: 3.0
CALLSIGN: VA7FC
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 310845
NAME: PERRY LANGELER
LOCATION: BC
OPERATORS: VA7FC
CLUB: ORCA DX AND CONTEST CLUB
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5221.0
SOAPBOX: ENJOYED MY PART TIME EFFORT REALLY ENJOYED USING NEW TO ME K3
QSO:  7034 RY 2015-09-26 1413 VA7FC         599 03 BC  W7RN          599 03 NV
QSO:  7035 RY 2015-09-26 1416 VA7FC         599 03 BC  VC7X          599 03 BC
QSO:  7037 RY 2015-09-26 1417 VA7FC         599 03 BC  KI7MT         599 04 MT
QSO:  7037 RY 2015-09-26 1421 VA7FC         599 03 BC  W7XZ          599 03 CA
QSO:  7043 RY 2015-09-26 1424 VA7FC         599 03 BC  JK2XXK        599 25 DX
QSO:  7034 RY 2015-09-26 1426 VA7FC         599 03 BC  K7RI          599 03 WA
QSO:  7040 RY 2015-09-26 1440 VA7FC         599 03 BC  JA2DGQ/3      599 25 DX
QSO:  7040 RY 2015-09-26 1442 VA7FC         599 03 BC  K6TIG         599 03 CA
QSO:  7040 RY 2015-09-26 1442 VA7FC         599 03 BC  K7VIT         599 03 OR
QSO:  7031 RY 2015-09-26 1447 VA7FC         599 03 BC  JE1ZWT        599 25 DX
QSO:  7045 RY 2015-09-26 1450 VA7FC         599 03 BC  KH6/NW7D      599 31 DX
QSO: 14087 RY 2015-09-26 1454 VA7FC         599 03 BC  SP2L          599 15 DX
QSO: 14085 RY 2015-09-26 1456 VA7FC         599 03 BC  N0NI          599 04 IA
QSO: 14083 RY 2015-09-26 1500 VA7FC         599 03 BC  UR2Y          599 16 DX
QSO: 14078 RY 2015-09-26 1505 VA7FC         599 03 BC  S51TA         599 15 DX
QSO: 14080 RY 2015-09-26 1518 VA7FC         599 03 BC  S51A          599 15 DX
QSO: 14081 RY 2015-09-26 1519 VA7FC         599 03 BC  UW1M          599 16 DX
QSO: 14083 RY 2015-09-26 1522 VA7FC         599 03 BC  HB9ZZ         599 14 DX
QSO: 21079 RY 2015-09-27 0049 VA7FC         599 03 BC  VC7X          599 03 BC
QSO: 21079 RY 2015-09-27 0049 VA7FC         599 03 BC  JA8TR         599 25 DX
QSO: 21079 RY 2015-09-27 0050 VA7FC         599 03 BC  JA1AYO        599 25 DX
QSO: 21079 RY 2015-09-27 0051 VA7FC         599 03 BC  JE1LFX        599 25 DX
QSO: 21079 RY 2015-09-27 0052 VA7FC         599 03 BC  JR7IWC        599 25 DX
QSO: 21079 RY 2015-09-27 0054 VA7FC         599 03 BC  JA7BME        599 25 DX
QSO: 21079 RY 2015-09-27 0054 VA7FC         599 03 BC  JM1NKT        599 25 DX
QSO: 21079 RY 2015-09-27 0055 VA7FC         599 03 BC  JI8XBG        599 25 DX
QSO: 21079 RY 2015-09-27 0058 VA7FC         599 03 BC  JA8VL         599 25 DX
QSO: 21079 RY 2015-09-27 0100 VA7FC         599 03 BC  JH1RFM        599 25 DX
QSO: 21079 RY 2015-09-27 0102 VA7FC         599 03 BC  JA1BPA        599 25 DX
QSO: 21085 RY 2015-09-27 0105 VA7FC         599 03 BC  RW0CN         599 19 DX
QSO: 21113 RY 2015-09-27 0112 VA7FC         599 03 BC  JQ1TIV        599 25 DX
QSO: 21087 RY 2015-09-27 0116 VA7FC         599 03 BC  JA1ZGP        599 25 DX
QSO: 21085 RY 2015-09-27 0119 VA7FC         599 03 BC  K5ER          599 04 LA
QSO: 21087 RY 2015-09-27 0120 VA7FC         599 03 BC  KH6ZM         599 31 DX
QSO: 21089 RY 2015-09-27 0122 VA7FC         599 03 BC  BV1EK         599 24 DX
QSO: 21099 RY 2015-09-27 0124 VA7FC         599 03 BC  JG1VGX        599 25 DX
QSO: 21086 RY 2015-09-27 0126 VA7FC         599 03 BC  JF1WNT        599 25 DX
QSO: 21086 RY 2015-09-27 0127 VA7FC         599 03 BC  JH0RNN        599 25 DX
QSO: 21086 RY 2015-09-27 0128 VA7FC         599 03 BC  KH6/NW7D      599 31 DX
QSO: 21086 RY 2015-09-27 0130 VA7FC         599 03 BC  RW0A          599 18 DX
QSO: 21086 RY 2015-09-27 0131 VA7FC         599 03 BC  RW0A          599 18 DX
QSO: 21095 RY 2015-09-27 0135 VA7FC         599 03 BC  JA2HOL        599 25 DX
QSO: 21107 RY 2015-09-27 0140 VA7FC         599 03 BC  JA1PTJ        599 25 DX
QSO: 21107 RY 2015-09-27 0141 VA7FC         599 03 BC  JR1BAS        599 25 DX
QSO: 21107 RY 2015-09-27 0142 VA7FC         599 03 BC  JJ7RMS        599 25 DX
QSO: 21107 RY 2015-09-27 0143 VA7FC         599 03 BC  JS1KKY        599 25 DX
QSO: 21107 RY 2015-09-27 0144 VA7FC         599 03 BC  JE7HRC        599 25 DX
QSO: 21107 RY 2015-09-27 0145 VA7FC         599 03 BC  JE1HRC        599 25 DX
QSO: 21107 RY 2015-09-27 0145 VA7FC         599 03 BC  JO4CFV        599 25 DX
QSO: 21107 RY 2015-09-27 0146 VA7FC         599 03 BC  7N2AIA        599 25 DX
QSO: 21107 RY 2015-09-27 0147 VA7FC         599 03 BC  JG2REJ        599 25 DX
QSO: 21107 RY 2015-09-27 0148 VA7FC         599 03 BC  JA3AVO        599 25 DX
QSO: 21107 RY 2015-09-27 0148 VA7FC         599 03 BC  JA1EPJ        599 25 DX
QSO: 21107 RY 2015-09-27 0149 VA7FC         599 03 BC  JA6GCE        599 25 DX
QSO: 21107 RY 2015-09-27 0150 VA7FC         599 03 BC  7N2UQC        599 25 DX
QSO: 21107 RY 2015-09-27 0150 VA7FC         599 03 BC  JA1XUY        599 25 DX
QSO: 21107 RY 2015-09-27 0151 VA7FC         599 03 BC  JA4RWN        599 25 DX
QSO: 21107 RY 2015-09-27 0152 VA7FC         599 03 BC  JP1FPJ        599 25 DX
QSO: 21107 RY 2015-09-27 0152 VA7FC         599 03 BC  JH1MVA        599 25 DX
QSO: 21107 RY 2015-09-27 0153 VA7FC         599 03 BC  JG1ITH        599 25 DX
QSO: 21107 RY 2015-09-27 0154 VA7FC         599 03 BC  JA3QOS        599 25 DX
QSO: 21107 RY 2015-09-27 0155 VA7FC         599 03 BC  JH7BMF        599 25 DX
QSO: 21107 RY 2015-09-27 0156 VA7FC         599 03 BC  JR1EVO        599 25 DX
QSO: 21107 RY 2015-09-27 0157 VA7FC         599 03 BC  JA1BNW        599 25 DX
QSO: 21107 RY 2015-09-27 0158 VA7FC         599 03 BC  JR1WCT        599 25 DX
QSO: 21107 RY 2015-09-27 0200 VA7FC         599 03 BC  JA1WWO        599 25 DX
QSO: 21088 RY 2015-09-27 0206 VA7FC         599 03 BC  VE7SQ         599 03 BC
QSO: 21083 RY 2015-09-27 0207 VA7FC         599 03 BC  KH6CJJ        599 31 DX
QSO: 21085 RY 2015-09-27 0209 VA7FC         599 03 BC  E51AAR        599 32 DX
QSO: 21087 RY 2015-09-27 0212 VA7FC         599 03 BC  JS1IFK        599 25 DX
QSO: 21087 RY 2015-09-27 0213 VA7FC         599 03 BC  JA8IDS        599 25 DX
QSO: 21087 RY 2015-09-27 0215 VA7FC         599 03 BC  JA0NFP        599 25 DX
QSO: 21087 RY 2015-09-27 0216 VA7FC         599 03 BC  JA9CCG        599 25 DX
QSO: 21087 RY 2015-09-27 0218 VA7FC         599 03 BC  JA3KKE        599 25 DX
QSO: 21087 RY 2015-09-27 0223 VA7FC         599 03 BC  JK3VTX        599 25 DX
QSO: 21087 RY 2015-09-27 0224 VA7FC         599 03 BC  JO7GVC        599 25 DX
QSO: 14087 RY 2015-09-27 0307 VA7FC         599 03 BC  AB4SF         599 05 VA
QSO: 14087 RY 2015-09-27 0308 VA7FC         599 03 BC  K9OM          599 05 WI
QSO: 14087 RY 2015-09-27 0309 VA7FC         599 03 BC  W0ERP         599 04 MN
QSO: 14087 RY 2015-09-27 0310 VA7FC         599 03 BC  NF2NY         599 05 NY
QSO: 14087 RY 2015-09-27 0311 VA7FC         599 03 BC  JA8TR         599 25 DX
QSO: 14087 RY 2015-09-27 0311 VA7FC         599 03 BC  PP5ZAP        599 11 DX
QSO: 14087 RY 2015-09-27 0313 VA7FC         599 03 BC  JA1SV         599 25 DX
QSO: 14087 RY 2015-09-27 0313 VA7FC         599 03 BC  N5BCA         599 04 TX
QSO: 14087 RY 2015-09-27 0314 VA7FC         599 03 BC  JF1OPL        599 25 DX
QSO: 14087 RY 2015-09-27 0316 VA7FC         599 03 BC  RU5TT         599 16 DX
QSO: 14087 RY 2015-09-27 0317 VA7FC         599 03 BC  RV9MA         599 17 DX
QSO: 14087 RY 2015-09-27 0318 VA7FC         599 03 BC  RJ4I          599 16 DX
QSO: 14087 RY 2015-09-27 0320 VA7FC         599 03 BC  K3MJW         599 05 PA
QSO: 14087 RY 2015-09-27 0321 VA7FC         599 03 BC  W3RTY         599 05 PA
QSO: 14087 RY 2015-09-27 0322 VA7FC         599 03 BC  KE1F          599 05 FL
QSO: 14097 RY 2015-09-27 0328 VA7FC         599 03 BC  LT1F          599 13 DX
QSO: 14121 RY 2015-09-27 0332 VA7FC         599 03 BC  D4C           599 35 DX
QSO: 14118 RY 2015-09-27 0335 VA7FC         599 03 BC  KZ5DX         599 04 MS
QSO: 14095 RY 2015-09-27 0342 VA7FC         599 03 BC  VE5RI         599 04 SK
QSO: 14094 RY 2015-09-27 0342 VA7FC         599 03 BC  VE6WQ         599 04 AB
QSO: 14090 RY 2015-09-27 0345 VA7FC         599 03 BC  W4AAA         599 05 NC
QSO: 14087 RY 2015-09-27 0347 VA7FC         599 03 BC  UC8U          599 18 DX
QSO: 14087 RY 2015-09-27 0349 VA7FC         599 03 BC  JJ5HUD        599 25 DX
QSO: 14079 RY 2015-09-27 0412 VA7FC         599 03 BC  VE5KU         599 04 SK
QSO: 14079 RY 2015-09-27 0413 VA7FC         599 03 BC  VE5KS         599 04 SK
QSO: 14079 RY 2015-09-27 0413 VA7FC         599 03 BC  JA6GBP        599 25 DX
QSO: 14079 RY 2015-09-27 0414 VA7FC         599 03 BC  JL1DLQ        599 25 DX
QSO: 14079 RY 2015-09-27 0415 VA7FC         599 03 BC  JF1LMB        599 25 DX
QSO: 14079 RY 2015-09-27 0415 VA7FC         599 03 BC  JH1XUM        599 25 DX
QSO: 14079 RY 2015-09-27 0417 VA7FC         599 03 BC  JA1EPJ        599 25 DX
QSO: 14079 RY 2015-09-27 0418 VA7FC         599 03 BC  JA1IAZ        599 25 DX
QSO: 14079 RY 2015-09-27 0418 VA7FC         599 03 BC  JA0CGJ        599 25 DX
QSO: 14079 RY 2015-09-27 0421 VA7FC         599 03 BC  JR2NMJ        599 25 DX
QSO: 14079 RY 2015-09-27 0423 VA7FC         599 03 BC  RY0A          599 18 DX
QSO:  7074 RY 2015-09-27 0431 VA7FC         599 03 BC  K3MJW         599 05 PA
QSO:  7071 RY 2015-09-27 0432 VA7FC         599 03 BC  NN6XX         599 03 CA
QSO:  7058 RY 2015-09-27 0437 VA7FC         599 03 BC  WK7G          599 03 IA
QSO:  7058 RY 2015-09-27 0437 VA7FC         599 03 BC  VE2EBK        599 05 QC
QSO:  7057 RY 2015-09-27 0440 VA7FC         599 03 BC  AA7A          599 03 AZ
QSO:  7057 RY 2015-09-27 0440 VA7FC         599 03 BC  AA7A          599 03 AZ
QSO:  7051 RY 2015-09-27 0446 VA7FC         599 03 BC  W6SX          599 03 CA
QSO:  7073 RY 2015-09-27 0454 VA7FC         599 03 BC  NX0I          599 04 MO
QSO:  7073 RY 2015-09-27 0455 VA7FC         599 03 BC  KR6NHE        599 03 CA
QSO:  7073 RY 2015-09-27 0455 VA7FC         599 03 BC  ES9C          599 15 DX
QSO:  7073 RY 2015-09-27 0456 VA7FC         599 03 BC  W6NS          599 03 CA
QSO:  7073 RY 2015-09-27 0457 VA7FC         599 03 BC  W7QL          599 03 UT
QSO:  7073 RY 2015-09-27 0459 VA7FC         599 03 BC  NP4C          599 08 DX
QSO:  7073 RY 2015-09-27 0459 VA7FC         599 03 BC  NR4C          599 05 VA
QSO:  7079 RY 2015-09-27 0505 VA7FC         599 03 BC  N2WQ/VE3      599 04 ON
QSO:  7081 RY 2015-09-27 0507 VA7FC         599 03 BC  W6RKC         599 03 CA
QSO:  7085 RY 2015-09-27 0510 VA7FC         599 03 BC  VE3CX         599 04 ON
QSO:  7090 RY 2015-09-27 0513 VA7FC         599 03 BC  IZ0KBG        599 15 DX
QSO:  7030 RY 2015-09-27 0518 VA7FC         599 03 BC  K4EA          599 05 GA
QSO:  7069 RY 2015-09-27 0523 VA7FC         599 03 BC  AG4W          599 04 AL
QSO:  7055 RY 2015-09-27 0528 VA7FC         599 03 BC  AD5XD         599 04 TX
QSO:  7055 RY 2015-09-27 0529 VA7FC         599 03 BC  K5TA          599 04 NM
QSO:  7055 RY 2015-09-27 0531 VA7FC         599 03 BC  NN5T          599 04 TX
QSO:  7079 RY 2015-09-27 0538 VA7FC         599 03 BC  NN6NN         599 03 CA
QSO:  3574 RY 2015-09-27 0603 VA7FC         599 03 BC  VE7SCC        599 03 BC
QSO:  3580 RY 2015-09-27 0605 VA7FC         599 03 BC  NN6NH         599 03 CA
QSO:  3588 RY 2015-09-27 0611 VA7FC         599 03 BC  K7RI          599 03 WA
QSO: 14114 RY 2015-09-27 1541 VA7FC         599 03 BC  OL9A          599 15 DX
QSO: 14117 RY 2015-09-27 1544 VA7FC         599 03 BC  ES5TF         599 15 DX
QSO: 14118 RY 2015-09-27 1545 VA7FC         599 03 BC  M9K           599 14 DX
QSO: 14119 RY 2015-09-27 1546 VA7FC         599 03 BC  DJ4MA         599 14 DX
QSO: 14120 RY 2015-09-27 1547 VA7FC         599 03 BC  W6RLL         599 03 AZ
QSO: 14122 RY 2015-09-27 1550 VA7FC         599 03 BC  R5DV          599 16 DX
QSO: 14123 RY 2015-09-27 1551 VA7FC         599 03 BC  UB7K          599 16 DX
QSO: 14124 RY 2015-09-27 1552 VA7FC         599 03 BC  SM3LBP        599 14 DX
QSO: 14131 RY 2015-09-27 1554 VA7FC         599 03 BC  LY8O          599 15 DX
QSO: 14132 RY 2015-09-27 1555 VA7FC         599 03 BC  OH3P          599 15 DX
QSO: 14135 RY 2015-09-27 1557 VA7FC         599 03 BC  LB2TG         599 14 DX
QSO: 14100 RY 2015-09-27 1559 VA7FC         599 03 BC  IZ4AFW        599 15 DX
QSO: 14097 RY 2015-09-27 1600 VA7FC         599 03 BC  IQ9UI         599 15 DX
QSO: 14095 RY 2015-09-27 1605 VA7FC         599 03 BC  LX7I          599 14 DX
QSO: 14094 RY 2015-09-27 1605 VA7FC         599 03 BC  RT3P          599 16 DX
QSO: 14093 RY 2015-09-27 1607 VA7FC         599 03 BC  UR2Q          599 16 DX
QSO: 14091 RY 2015-09-27 1608 VA7FC         599 03 BC  OH3EX         599 15 DX
QSO: 14090 RY 2015-09-27 1610 VA7FC         599 03 BC  RA6VW         599 16 DX
QSO: 14090 RY 2015-09-27 1612 VA7FC         599 03 BC  NJ6K          599 03 CA
QSO: 14090 RY 2015-09-27 1613 VA7FC         599 03 BC  KA6WKE        599 03 CA
QSO: 14090 RY 2015-09-27 1614 VA7FC         599 03 BC  K7AWB         599 03 WA
QSO: 14090 RY 2015-09-27 1614 VA7FC         599 03 BC  KT9L          599 04 IN
QSO: 14089 RY 2015-09-27 1617 VA7FC         599 03 BC  OM3W          599 15 DX
QSO: 14080 RY 2015-09-27 1621 VA7FC         599 03 BC  S51CK         599 15 DX
QSO: 14078 RY 2015-09-27 1622 VA7FC         599 03 BC  SP2YWL        599 15 DX
QSO: 14083 RY 2015-09-27 1626 VA7FC         599 03 BC  OK2SFP        599 15 DX
QSO: 14086 RY 2015-09-27 1626 VA7FC         599 03 BC  9A1A          599 15 DX
QSO: 14092 RY 2015-09-27 1628 VA7FC         599 03 BC  S59N          599 15 DX
QSO: 14104 RY 2015-09-27 1633 VA7FC         599 03 BC  RM3DA         599 16 DX
QSO: 14107 RY 2015-09-27 1637 VA7FC         599 03 BC  GM3C          599 14 DX
QSO: 21114 RY 2015-09-27 1640 VA7FC         599 03 BC  OT6M          599 14 DX
QSO: 21114 RY 2015-09-27 1641 VA7FC         599 03 BC  HB9ZZ         599 14 DX
QSO: 21137 RY 2015-09-27 1646 VA7FC         599 03 BC  EE7Y          599 14 DX
QSO: 21135 RY 2015-09-27 1647 VA7FC         599 03 BC  W9ILY         599 04 IL
QSO: 21128 RY 2015-09-27 1649 VA7FC         599 03 BC  SN7Q          599 15 DX
QSO: 21114 RY 2015-09-27 1650 VA7FC         599 03 BC  EI7M          599 14 DX
QSO: 21088 RY 2015-09-27 1654 VA7FC         599 03 BC  W8BI          599 04 OH
QSO: 21080 RY 2015-09-27 1708 VA7FC         599 03 BC  IT9BLB        599 15 DX
QSO: 21086 RY 2015-09-27 1710 VA7FC         599 03 BC  DP7D          599 14 DX
QSO: 21092 RY 2015-09-27 1715 VA7FC         599 03 BC  HG1S          599 15 DX
QSO: 21091 RY 2015-09-27 1716 VA7FC         599 03 BC  EI5KF         599 14 DX
QSO: 21105 RY 2015-09-27 1719 VA7FC         599 03 BC  IQ9UI         599 15 DX
QSO: 21108 RY 2015-09-27 1720 VA7FC         599 03 BC  EA8MT         599 33 DX
QSO: 21110 RY 2015-09-27 1721 VA7FC         599 03 BC  LY1R          599 15 DX
QSO: 21112 RY 2015-09-27 1722 VA7FC         599 03 BC  SP2YWL        599 15 DX
QSO: 21117 RY 2015-09-27 1728 VA7FC         599 03 BC  NS9I          599 04 WI
QSO: 21106 RY 2015-09-27 1732 VA7FC         599 03 BC  EE2K          599 14 DX
QSO: 21100 RY 2015-09-27 1734 VA7FC         599 03 BC  LX7I          599 14 DX
QSO: 21096 RY 2015-09-27 1737 VA7FC         599 03 BC  KA3NAM        599 05 KS
QSO: 21096 RY 2015-09-27 1738 VA7FC         599 03 BC  K2MK          599 05 NJ
QSO: 21096 RY 2015-09-27 1739 VA7FC         599 03 BC  NH6Y          599 31 DX
QSO: 21084 RY 2015-09-27 1742 VA7FC         599 03 BC  OK1KSP        599 15 DX
QSO: 28101 RY 2015-09-27 1747 VA7FC         599 03 BC  PT1F          599 11 DX
QSO: 28090 RY 2015-09-27 1748 VA7FC         599 03 BC  LW9ETQ        599 13 DX
QSO: 28099 RY 2015-09-27 1751 VA7FC         599 03 BC  CA3CBM        599 12 DX
QSO: 28101 RY 2015-09-27 1752 VA7FC         599 03 BC  LT1F          599 13 DX
QSO: 28084 RY 2015-09-27 1752 VA7FC         599 03 BC  CW4MAX        599 13 DX
QSO: 28094 RY 2015-09-27 1759 VA7FC         599 03 BC  LW5DW         599 13 DX
QSO: 28086 RY 2015-09-27 1803 VA7FC         599 03 BC  CA3MRD        599 12 DX
QSO: 21117 RY 2015-09-27 1810 VA7FC         599 03 BC  WA1FCN        599 04 AL
QSO: 21117 RY 2015-09-27 1812 VA7FC         599 03 BC  AD5XD         599 04 TX
QSO: 21117 RY 2015-09-27 1815 VA7FC         599 03 BC  WB8TDG        599 04 OH
QSO: 21135 RY 2015-09-27 1818 VA7FC         599 03 BC  K4FJ          599 05 VA
QSO: 21127 RY 2015-09-27 1819 VA7FC         599 03 BC  N2BJ          599 04 IL
QSO: 21126 RY 2015-09-27 1821 VA7FC         599 03 BC  AC0C          599 04 KS
QSO: 21118 RY 2015-09-27 1823 VA7FC         599 03 BC  K5WE          599 04 OK
QSO: 21097 RY 2015-09-27 1825 VA7FC         599 03 BC  KB8O          599 04 OH
QSO: 21096 RY 2015-09-27 1826 VA7FC         599 03 BC  P40BC         599 09 DX
QSO: 21095 RY 2015-09-27 1828 VA7FC         599 03 BC  KK5CR         599 04 AZ
