START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: SQ5DTL
CLUB:  
CONTEST: EA-MAJESTAD-SSB
CATEGORY: SINGLE-OP ALL LOW
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: 
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 13800
OPERATORS: SQ5DTL
SOAPBOX: TRX: Yaesu FT-891 Antenna: Delta loop 41m Power: 80 W
NAME: Grzegorz Szpak
GRID-LOCATOR: KO01OJ
CREATED-BY: N1MM Logger+ 1.0.9161.0
QSO: 14245 PH 2021-06-26 1203 SQ5DTL        59  001    SM6NT         59  004      
QSO: 14242 PH 2021-06-26 1206 SQ5DTL        59  002    EA1X          59  C        
QSO: 14239 PH 2021-06-26 1208 SQ5DTL        59  003    IU3BTY        59  020      
QSO: 14236 PH 2021-06-26 1211 SQ5DTL        59  004    ON5HM         59  010      
QSO: 14228 PH 2021-06-26 1212 SQ5DTL        59  005    RW1F          59  039      
QSO: 14223 PH 2021-06-26 1216 SQ5DTL        59  006    RO7C          59  023      
QSO: 14197 PH 2021-06-26 1218 SQ5DTL        59  007    M0BEW         59  033      
QSO: 14293 PH 2021-06-26 1223 SQ5DTL        59  008    DK1FE         59  007      
QSO: 14261 PH 2021-06-26 1235 SQ5DTL        59  009    DG1IU         59  027      
QSO: 14258 PH 2021-06-26 1239 SQ5DTL        59  010    IZ2FOS        59  051      
QSO: 21225 PH 2021-06-26 1243 SQ5DTL        59  011    9A4DU         59  070      
QSO: 21240 PH 2021-06-26 1248 SQ5DTL        59  012    RY6Y          59  058      
QSO: 28493 PH 2021-06-26 1254 SQ5DTL        59  013    LZ6E          59  060      
QSO: 28487 PH 2021-06-26 1256 SQ5DTL        59  014    YU5R          59  104      
QSO: 28470 PH 2021-06-26 1259 SQ5DTL        59  015    PI4COM        59  036      
QSO: 21263 PH 2021-06-26 1305 SQ5DTL        59  016    IB8C          59  035      
QSO: 21248 PH 2021-06-26 1308 SQ5DTL        59  017    EA3HJO        59  B        
QSO: 21244 PH 2021-06-26 1311 SQ5DTL        59  018    SM6NT         59  082      
QSO: 28450 PH 2021-06-26 1316 SQ5DTL        59  019    IZ7FLP        59  036      
QSO: 21259 PH 2021-06-26 1320 SQ5DTL        59  020    YU5R          59  141      
QSO: 21230 PH 2021-06-26 1324 SQ5DTL        59  021    IZ7FLP        59  038      
QSO: 14258 PH 2021-06-26 1330 SQ5DTL        59  022    EA3OH         59  GI       
QSO: 14248 PH 2021-06-26 1334 SQ5DTL        59  023    EA8DO         59  TF       
QSO: 14236 PH 2021-06-26 1337 SQ5DTL        59  024    UT9EZ         59  006      
QSO: 14278 PH 2021-06-26 1353 SQ5DTL        59  025    UT3EV         59  089      
QSO: 14287 PH 2021-06-26 1355 SQ5DTL        59  026    EA1L          59  O        
QSO: 14225 PH 2021-06-26 1405 SQ5DTL        59  027    EA8CZX        59  GC       
QSO: 14218 PH 2021-06-26 1411 SQ5DTL        59  028    EC1R          59  P        
QSO: 21272 PH 2021-06-26 1420 SQ5DTL        59  029    SV3RPQ        59  042      
QSO: 21220 PH 2021-06-26 1424 SQ5DTL        59  030    IK2WQK        59  037      
QSO: 14256 PH 2021-06-26 1433 SQ5DTL        59  031    UW6M          59  061      
QSO: 14243 PH 2021-06-26 1436 SQ5DTL        59  032    4U1A          59  194      
QSO: 14275 PH 2021-06-26 1451 SQ5DTL        59  033    E74D          59  012      
QSO: 14272 PH 2021-06-26 1453 SQ5DTL        59  034    EA3HJO        59  B        
QSO: 14261 PH 2021-06-26 1456 SQ5DTL        59  035    F5PAL         59  041      
QSO: 14257 PH 2021-06-26 1520 SQ5DTL        59  036    DH1PAL        59  092      
QSO: 14258 PH 2021-06-26 1523 SQ5DTL        59  037    SP5WAZ        59  067      
QSO: 14251 PH 2021-06-26 1527 SQ5DTL        59  038    LZ3ZZ         59  026      
QSO: 14233 PH 2021-06-26 1534 SQ5DTL        59  039    LY5AX         59  052      
QSO: 14219 PH 2021-06-26 1541 SQ5DTL        59  040    EA8DHV        59  TF       
QSO: 14179 PH 2021-06-26 1547 SQ5DTL        59  041    UR7GO         59  285      
QSO: 14279 PH 2021-06-26 1556 SQ5DTL        59  042    EA3KE         59  T        
QSO: 14213 PH 2021-06-26 1605 SQ5DTL        59  043    IK7RVY        59  037      
QSO: 21320 PH 2021-06-26 1611 SQ5DTL        59  044    IZ8GNR        59  055      
QSO: 14261 PH 2021-06-26 1620 SQ5DTL        59  045    UN7ZO         59  061      
QSO: 14210 PH 2021-06-26 1625 SQ5DTL        59  046    YU5R          59  360      
QSO: 14200 PH 2021-06-26 1637 SQ5DTL        59  047    HA2KMR        59  196      
QSO: 14205 PH 2021-06-26 1655 SQ5DTL        59  048    ED1R          59  AV       
QSO: 14184 PH 2021-06-26 1707 SQ5DTL        59  049    8S0C          59  235      
QSO: 14289 PH 2021-06-26 1714 SQ5DTL        59  050    YL3FT         59  028      
QSO: 14263 PH 2021-06-26 1720 SQ5DTL        59  051    EC2AHS        59  NA       
QSO: 14236 PH 2021-06-26 1725 SQ5DTL        59  052    EA2KV         59  Z        
QSO: 14196 PH 2021-06-26 1743 SQ5DTL        59  053    RA3OA         59  074      
QSO: 14186 PH 2021-06-26 1748 SQ5DTL        59  054    EA1FDJ        59  S        
QSO: 14255 PH 2021-06-26 1755 SQ5DTL        59  055    EA3XR         59  B        
QSO: 14222 PH 2021-06-26 1800 SQ5DTL        59  056    EE5T          59  V        
QSO: 14307 PH 2021-06-26 1804 SQ5DTL        59  057    YP0C          59  473      
QSO: 14296 PH 2021-06-26 1806 SQ5DTL        59  058    9A7T          59  120      
QSO: 14292 PH 2021-06-26 1810 SQ5DTL        59  059    HA2EAV        59  067      
QSO: 14277 PH 2021-06-26 1815 SQ5DTL        59  060    HB9TOC        59  050      
QSO: 14257 PH 2021-06-26 1817 SQ5DTL        59  061    EE5O          59  CS       
QSO: 14228 PH 2021-06-26 1823 SQ5DTL        59  062    RY6Y          59  351      
QSO: 14196 PH 2021-06-26 1831 SQ5DTL        59  063    ED5T          59  V        
QSO: 14184 PH 2021-06-26 1838 SQ5DTL        59  064    EB2AM         59  BI       
QSO:  7168 PH 2021-06-26 1845 SQ5DTL        59  065    ON5HM         59  157      
QSO:  7155 PH 2021-06-26 1847 SQ5DTL        59  066    SQ7OTK        59  51       
QSO:  7143 PH 2021-06-26 1853 SQ5DTL        59  067    9A3B          59  460      
QSO:  7162 PH 2021-06-26 1857 SQ5DTL        59  068    PC1PM         59  085      
QSO: 14205 PH 2021-06-26 1906 SQ5DTL        59  069    EA6SX         59  IB       
QSO: 14188 PH 2021-06-26 1918 SQ5DTL        59  070    RC9J          59  093      
QSO: 14198 PH 2021-06-26 1920 SQ5DTL        59  071    UF5D          59  343      
QSO:  7156 PH 2021-06-26 1932 SQ5DTL        59  072    9A6KX         59  042      
QSO: 14291 PH 2021-06-26 1937 SQ5DTL        59  073    EA5FSJ        59  A        
QSO: 14220 PH 2021-06-26 2005 SQ5DTL        59  074    EA7ITL        59  CA       
QSO: 14260 PH 2021-06-26 2018 SQ5DTL        59  075    EA4EUI        59  M        
QSO:  7165 PH 2021-06-26 2027 SQ5DTL        59  076    DL9UP         59  109      
QSO:  7144 PH 2021-06-26 2032 SQ5DTL        59  077    YU5R          59  720      
QSO:  7133 PH 2021-06-26 2036 SQ5DTL        59  078    S51CK         59  357      
QSO:  7123 PH 2021-06-26 2039 SQ5DTL        59  079    M0BEW         59  573      
QSO:  7192 PH 2021-06-26 2043 SQ5DTL        59  080    DG1IU         59  343      
QSO:  7186 PH 2021-06-26 2047 SQ5DTL        59  081    IK0NMJ        59  272      
QSO:  7140 PH 2021-06-26 2051 SQ5DTL        59  082    DL3SYA        59  172      
QSO:  7137 PH 2021-06-27 0440 SQ5DTL        59  083    HA3DX         59  928      
QSO:  7132 PH 2021-06-27 0443 SQ5DTL        59  084    YP0C          59  608      
QSO:  7169 PH 2021-06-27 0448 SQ5DTL        59  085    RY6Y          59  623      
QSO:  7184 PH 2021-06-27 0452 SQ5DTL        59  086    IK3UNA        59  285      
QSO:  7120 PH 2021-06-27 0457 SQ5DTL        59  087    EA5B          59  V        
QSO:  7147 PH 2021-06-27 0502 SQ5DTL        59  088    YL3GAO        59  074      
QSO:  7156 PH 2021-06-27 0505 SQ5DTL        59  089    SO7E          59  389      
QSO:  7118 PH 2021-06-27 0513 SQ5DTL        59  090    RW1F          59  971      
QSO:  7126 PH 2021-06-27 0517 SQ5DTL        59  091    EA4GOY        59  TO       
QSO:  7134 PH 2021-06-27 0527 SQ5DTL        59  092    F6GPT         59  212      
QSO:  7146 PH 2021-06-27 0531 SQ5DTL        59  093    IX1HPN        59  257      
QSO:  7155 PH 2021-06-27 0533 SQ5DTL        59  094    EA6SX         59  IB       
QSO:  7160 PH 2021-06-27 0540 SQ5DTL        59  095    EA5IGO        59  V        
QSO:  7188 PH 2021-06-27 0543 SQ5DTL        59  096    9A1BN         59  104      
QSO:  7129 PH 2021-06-27 0601 SQ5DTL        59  097    HB9GZP        59  021      
QSO:  7134 PH 2021-06-27 0605 SQ5DTL        59  098    EE5T          59  V        
QSO:  7179 PH 2021-06-27 0611 SQ5DTL        59  099    YU1UO         59  221      
QSO:  7165 PH 2021-06-27 0616 SQ5DTL        59  100    EB2AM         59  BI       
QSO: 14205 PH 2021-06-27 0624 SQ5DTL        59  101    IT9FRX        59  514      
QSO: 14250 PH 2021-06-27 0628 SQ5DTL        59  102    SV9FBG        59  178      
QSO: 14223 PH 2021-06-27 0720 SQ5DTL        59  103    ED3M          59  B        
QSO: 14265 PH 2021-06-27 0725 SQ5DTL        59  104    LC9A          59  063      
QSO: 14277 PH 2021-06-27 0732 SQ5DTL        59  105    EF0F          59  SMR      
QSO: 14218 PH 2021-06-27 0743 SQ5DTL        59  106    RU4SO         59  136      
QSO: 14286 PH 2021-06-27 0754 SQ5DTL        59  107    RL5A          59  010      
QSO: 14217 PH 2021-06-27 0812 SQ5DTL        59  108    EA2CCG        59  NA       
QSO: 14260 PH 2021-06-27 0817 SQ5DTL        59  109    R9PA          59  060      
QSO: 14208 PH 2021-06-27 0836 SQ5DTL        59  110    EA4GOY        59  TO       
QSO: 14218 PH 2021-06-27 0842 SQ5DTL        59  111    IN3ZNR        59  117      
QSO: 14289 PH 2021-06-27 0914 SQ5DTL        59  112    LZ6T          59  373      
QSO: 14213 PH 2021-06-27 0935 SQ5DTL        59  113    EA3GZA        59  T        
QSO: 14258 PH 2021-06-27 0944 SQ5DTL        59  114    EA5O          59  V        
END-OF-LOG:
