START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: OS6AT
CLUB: Contest Club Belgium
CONTEST: EA-MAJESTAD-SSB
CATEGORY: SINGLE-OP ALL LOW
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: 
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 12432
OPERATORS: ON6AT
SOAPBOX: Yaesu FT-950 100w - Ant Cushcraft R8 (vert) + G5RV 
SOAPBOX: I'm sorry to say that some Spanish stations at 40m not listening 
SOAPBOX: to a station from outside EA. Calling in english to several  
SOAPBOX: spanish stations at 40m. But they kept calling "cq concurso" even  
SOAPBOX: though I'm almost sure they heard me. They do answer stations that 
SOAPBOX: say their callsign in spanish. But there's nothing you can do about  
SOAPBOX: that. Early in the morning the 40m is full of local qso and it is 
SOAPBOX: difficult to find a free freq, especially for the contest.
SOAPBOX: OS6AT special call from 18/04/2021 to 12/12/2021
NAME: Patrick Elyn
GRID-LOCATOR: JO10UW
CREATED-BY: N1MM Logger+ 1.0.9161.0
QSO: 28477 PH 2021-06-26 1215 OS6AT         59  001    9A3B          59  29       
QSO: 28491 PH 2021-06-26 1220 OS6AT         59  002    LZ6E          59  41       
QSO: 28455 PH 2021-06-26 1226 OS6AT         59  003    IU0OVB        59  14       
QSO: 28470 PH 2021-06-26 1227 OS6AT         59  004    PI4COM        59  17       
QSO: 28462 PH 2021-06-26 1233 OS6AT         59  005    IQ0PH         59  16       
QSO: 28430 PH 2021-06-26 1237 OS6AT         59  006    YP0C          59  68       
QSO: 28476 PH 2021-06-26 1322 OS6AT         59  007    SO7O          59  45       
QSO: 28396 PH 2021-06-26 1756 OS6AT         59  008    EA4URQ        59  CR       
QSO: 28437 PH 2021-06-26 1800 OS6AT         59  009    EF0F          59  SMR      
QSO: 28450 PH 2021-06-26 1801 OS6AT         59  010    EF8K          59  TF       
QSO: 28456 PH 2021-06-26 1802 OS6AT         59  011    M0BEW         59  456      
QSO: 28461 PH 2021-06-26 1804 OS6AT         59  012    IK0NMJ        59  135      
QSO: 28477 PH 2021-06-26 1808 OS6AT         59  013    EA1L          59  O        
QSO: 28490 PH 2021-06-26 1809 OS6AT         59  014    EA1IQ         59  PO       
QSO: 28492 PH 2021-06-26 1810 OS6AT         59  015    S57DX         59  222      
QSO: 28498 PH 2021-06-26 1812 OS6AT         59  016    ED7B          59  CO       
QSO: 28503 PH 2021-06-26 1812 OS6AT         59  017    YU5R          59  541      
QSO: 28445 PH 2021-06-26 1818 OS6AT         59  018    HA3DX         59  463      
QSO: 28458 PH 2021-06-26 1826 OS6AT         55  019    CX2DK         59  021      
QSO: 28467 PH 2021-06-26 1829 OS6AT         59  020    ES0IA         59  199      
QSO: 28507 PH 2021-06-26 1834 OS6AT         59  021    S55IP         59  003      
QSO: 28507 PH 2021-06-26 1843 OS6AT         59  022    S53M          59  038      
QSO: 28507 PH 2021-06-26 1844 OS6AT         59  023    YU1NR         59  89       
QSO: 28507 PH 2021-06-26 1845 OS6AT         59  024    EW1P          59  049      
QSO: 28507 PH 2021-06-26 1846 OS6AT         59  025    IU3OCN        59  016      
QSO: 28507 PH 2021-06-26 1851 OS6AT         59  026    SP9GMI        59  041      
QSO: 28507 PH 2021-06-26 1900 OS6AT         59  027    OK1OA         59  76       
QSO: 28507 PH 2021-06-26 1902 OS6AT         59  028    EI2IAB        59  003      
QSO: 28507 PH 2021-06-26 1902 OS6AT         59  029    IK4LZH        59  225      
QSO: 28507 PH 2021-06-26 1909 OS6AT         59  030    OK9RKZ        59  004      
QSO: 28507 PH 2021-06-26 1910 OS6AT         59  031    8S8S          59  231      
QSO: 28507 PH 2021-06-26 1914 OS6AT         59  032    DO1CS         59  067      
QSO: 28507 PH 2021-06-26 1914 OS6AT         59  033    DO2ZZ         59  014      
QSO: 28508 PH 2021-06-26 1918 OS6AT         59  034    S57RO         59  013      
QSO: 28508 PH 2021-06-26 1919 OS6AT         59  035    OK2XX         59  002      
QSO: 28508 PH 2021-06-26 1923 OS6AT         59  036    OM6AT         59  093      
QSO: 28508 PH 2021-06-26 1924 OS6AT         59  037    SP8ALT        59  056      
QSO: 28508 PH 2021-06-26 1924 OS6AT         59  038    UR2Y          59  229      
QSO: 28508 PH 2021-06-26 1925 OS6AT         59  039    S51WS         59  67       
QSO: 28508 PH 2021-06-26 1933 OS6AT         59  040    IV3UHL        59  205      
QSO: 28508 PH 2021-06-26 1943 OS6AT         59  041    SP3DAT        59  103      
QSO: 21225 PH 2021-06-26 2000 OS6AT         59  042    9A4DU         59  383      
QSO: 21255 PH 2021-06-26 2002 OS6AT         59  043    CX7SS         59  279      
QSO: 21263 PH 2021-06-26 2003 OS6AT         59  044    SP2WKB        59  194      
QSO: 21270 PH 2021-06-26 2006 OS6AT         59  045    ED5T          59  V        
QSO: 14148 PH 2021-06-26 2014 OS6AT         59  046    SV3RPQ        59  218      
QSO: 14151 PH 2021-06-26 2015 OS6AT         59  047    UT9EZ         59  134      
QSO: 14153 PH 2021-06-26 2015 OS6AT         59  048    RO7C          59  429      
