START-OF-LOG: 3.0
CREATED-BY: HMRA public 9A HRS HF Robot downloader
CONTEST: 9A-DX
CALLSIGN: DL6RBH
OPERATORS: DL6RBH
CATEGORY: B02
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: LOW
CLAIMED-SCORE: 549
SOAPBOX: Recreated from 9A HRS HF Robot public QSO table for Croatian DX Contest 2023.
SOAPBOX: Public error-summary rows are ignored.
SOAPBOX: Source: https://www.hamradio.hr/hfrobot/hfcc_log.php?What=vloghtm&CID=2023-12-16&ID=DL6RBH
SOAPBOX: Source category label: B02 - Single Operator, All Bands, Mixed, Low Power.
SOAPBOX: Published QSO count: 23.
QSO: 07010 CW 2023-12-17 0113 DL6RBH        599 0001 28    UT3EV         599 0000 29   
QSO: 07011 CW 2023-12-17 0115 DL6RBH        599 0002 28    P3X           599 0000 39   
QSO: 07024 CW 2023-12-17 0120 DL6RBH        599 0003 28    RL5A          599 0000 29   
QSO: 07025 CW 2023-12-17 0123 DL6RBH        599 0004 28    OE3K          599 0000 28   
QSO: 07017 CW 2023-12-17 0126 DL6RBH        599 0005 28    RA7A          599 0000 29   
QSO: 07014 CW 2023-12-17 0130 DL6RBH        599 0006 28    S58M          599 0000 28   
QSO: 07011 CW 2023-12-17 1005 DL6RBH        599 0007 28    HA2KMR        599 0000 28   
QSO: 07014 CW 2023-12-17 1006 DL6RBH        599 0008 28    HG1W          599 0000 28   
QSO: 07026 CW 2023-12-17 1022 DL6RBH        599 0009 28    OM5R          599 0000 28   
QSO: 07029 CW 2023-12-17 1024 DL6RBH        599 0010 28    HG8K          599 0000 28   
QSO: 07022 CW 2023-12-17 1025 DL6RBH        599 0011 28    HA2VH         599 0000 28   
QSO: 07019 CW 2023-12-17 1026 DL6RBH        599 0012 28    YT4W          599 0000 28   
QSO: 07017 CW 2023-12-17 1029 DL6RBH        599 0013 28    OL5J          599 0000 28   
QSO: 28012 CW 2023-12-17 1036 DL6RBH        599 0014 28    UN5G          599 0000 31   
QSO: 28015 CW 2023-12-17 1037 DL6RBH        599 0015 28    RL5A          599 0000 29   
QSO: 28025 CW 2023-12-17 1040 DL6RBH        599 0016 28    EB7KA         599 0000 37   
QSO: 28026 CW 2023-12-17 1159 DL6RBH        599 0017 28    UV1IX         599 0000 29   
QSO: 28030 CW 2023-12-17 1202 DL6RBH        599 0018 28    YT3D          599 0000 28   
QSO: 28034 CW 2023-12-17 1203 DL6RBH        599 0019 28    R4GM          599 0000 29   
QSO: 28011 CW 2023-12-17 1205 DL6RBH        599 0020 28    RU4SO         599 0000 29   
QSO: 28039 CW 2023-12-17 1211 DL6RBH        599 0021 28    P3X           599 0000 39   
QSO: 28025 CW 2023-12-17 1240 DL6RBH        599 0022 28    YT3X          599 0000 28   
QSO: 28457 PH 2023-12-17 1254 DL6RBH        59  0023 28    9A1UN         59  0000 PU   
END-OF-LOG:
