START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RDA
CALLSIGN: RG9A
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: RG9A
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RDA RDAContest/2021.
QSO: 14200 PH 2021-08-21 0801 RG9A          59 CB54 DH1PAL        59 0001
QSO: 21021 CW 2021-08-21 0859 RG9A          599 CB54 IK1XPK        599 0008
QSO: 21021 CW 2021-08-21 0900 RG9A          599 CB54 SV1BJW/6      599 0032
QSO: 21000 CW 2021-08-21 0901 RG9A          599 CB54 DL6UD         599 0010
QSO: 21000 CW 2021-08-21 0902 RG9A          599 CB54 G0VWL         599 0003
QSO: 21021 CW 2021-08-21 0902 RG9A          599 CB54 CT1DRB        599 0011
QSO: 21021 CW 2021-08-21 0902 RG9A          599 CB54 PA4O          599 0043
QSO: 21021 CW 2021-08-21 0902 RG9A          599 CB54 SE4E          599 0051
QSO: 21021 CW 2021-08-21 0903 RG9A          599 CB54 DF7DC         599 0024
QSO: 21021 CW 2021-08-21 0903 RG9A          599 CB54 DL1NEO        599 0015
QSO: 14020 CW 2021-08-21 0904 RG9A          599 CB54 P3X           599 0079
QSO: 21021 CW 2021-08-21 0906 RG9A          599 CB54 OK1DOL        599 0086
QSO: 21000 CW 2021-08-21 0907 RG9A          599 CB54 DL7UXG        599 0037
QSO: 21021 CW 2021-08-21 0907 RG9A          599 CB54 I1RJP         599 0017
QSO: 21021 CW 2021-08-21 0907 RG9A          599 CB54 YB2MM         599 0003
QSO: 21021 CW 2021-08-21 0908 RG9A          599 CB54 ON7CC         599 0002
QSO: 21021 CW 2021-08-21 0911 RG9A          599 CB54 EW1M          599 0001
QSO: 21021 CW 2021-08-21 0911 RG9A          599 CB54 I1MMN         599 0008
QSO: 21000 CW 2021-08-21 0912 RG9A          599 CB54 EI7CC         599 0007
QSO: 21020 CW 2021-08-21 0914 RG9A          599 CB54 IV3HAX        599 0003
QSO: 21020 CW 2021-08-21 0915 RG9A          599 CB54 DH6BH         599 0003
QSO: 21020 CW 2021-08-21 0915 RG9A          599 CB54 OL8R          599 0117
QSO: 21021 CW 2021-08-21 0915 RG9A          599 CB54 9A5Y          599 0121
QSO: 21021 CW 2021-08-21 0915 RG9A          599 CB54 PA3AAV        599 0075
QSO: 21021 CW 2021-08-21 0915 RG9A          599 CB54 YL2EA         599 0005
QSO: 21000 CW 2021-08-21 0916 RG9A          599 CB54 IK0PXD        599 0014
QSO: 21021 CW 2021-08-21 0917 RG9A          599 CB54 HA3OU         599 0046
QSO: 21000 CW 2021-08-21 0919 RG9A          599 CB54 OK1DVA        599 0025
QSO: 21021 CW 2021-08-21 0919 RG9A          599 CB54 EA5BY         599 0028
QSO: 21021 CW 2021-08-21 0920 RG9A          599 CB54 SV1NN         599 0022
QSO: 21021 CW 2021-08-21 0921 RG9A          599 CB54 9A1AA         599 0065
QSO: 21021 CW 2021-08-21 0921 RG9A          599 CB54 IF9A          599 0069
QSO: 21021 CW 2021-08-21 0921 RG9A          599 CB54 LZ7G          599 0114
QSO: 21021 CW 2021-08-21 0922 RG9A          599 CB54 M0BJL         599 0048
QSO: 21021 CW 2021-08-21 0923 RG9A          599 CB54 SM4EMO        599 0021
QSO: 21000 CW 2021-08-21 0924 RG9A          599 CB54 DL5NUA        599 0030
QSO: 21021 CW 2021-08-21 0925 RG9A          599 CB54 SN5N          599 0111
QSO: 21021 CW 2021-08-21 0927 RG9A          599 CB54 9A7T          599 0076
QSO: 21021 CW 2021-08-21 0927 RG9A          599 CB54 OZ7JZ         599 0022
QSO: 21000 CW 2021-08-21 0929 RG9A          599 CB54 DL8WEM        599 0078
QSO: 21021 CW 2021-08-21 0929 RG9A          599 CB54 DL9SEV        599 0033
QSO: 21021 CW 2021-08-21 0929 RG9A          599 CB54 SM6BZV        599 0038
QSO: 21021 CW 2021-08-21 0934 RG9A          599 CB54 OK2RU         599 0034
QSO: 21021 CW 2021-08-21 0934 RG9A          599 CB54 YQ6A          599 0133
QSO: 21021 CW 2021-08-21 0935 RG9A          599 CB54 OK7CM         599 0034
QSO: 21021 CW 2021-08-21 0935 RG9A          599 CB54 OQ5M          599 0030
QSO: 21021 CW 2021-08-21 0935 RG9A          599 CB54 OZ3SM         599 0087
QSO: 21000 CW 2021-08-21 0936 RG9A          599 CB54 DL1BWU        599 0031
QSO: 21021 CW 2021-08-21 0936 RG9A          599 CB54 E21YDP        599 0011
QSO: 21021 CW 2021-08-21 0936 RG9A          599 CB54 PA3EVY        599 0023
QSO: 21021 CW 2021-08-21 0937 RG9A          599 CB54 OK1FHI        599 0073
QSO: 21020 CW 2021-08-21 0938 RG9A          599 CB54 DL5YM         599 0066
QSO: 21021 CW 2021-08-21 0939 RG9A          599 CB54 YO3XX/P       599 0070
QSO: 21000 CW 2021-08-21 0940 RG9A          599 CB54 DL9ZOG        599 0006
QSO: 21021 CW 2021-08-21 0940 RG9A          599 CB54 OH1TM         599 0072
QSO: 21021 CW 2021-08-21 0940 RG9A          599 CB54 S52GP         599 0003
QSO: 21000 CW 2021-08-21 0942 RG9A          599 CB54 OK2NAJ        599 0025
QSO: 21020 CW 2021-08-21 0942 RG9A          599 CB54 OZ/DL3DW      599 0021
QSO: 21021 CW 2021-08-21 0942 RG9A          599 CB54 DK9IP         599 0023
QSO: 21020 CW 2021-08-21 0943 RG9A          599 CB54 G3KHZ         599 0057
QSO: 21021 CW 2021-08-21 0944 RG9A          599 CB54 DK6OR         599 0036
QSO: 21021 CW 2021-08-21 0944 RG9A          599 CB04 DL/YL3GX      599 0001
QSO: 21021 CW 2021-08-21 0945 RG9A          599 CB54 DK5KK         599 0026
QSO: 21021 CW 2021-08-21 0946 RG9A          599 CB54 IZ3SQW        599 0015
QSO: 21021 CW 2021-08-21 0946 RG9A          599 CB54 UR7GO         599 0134
QSO: 21020 CW 2021-08-21 0947 RG9A          599 CB54 DF7CB         599 0001
QSO: 21021 CW 2021-08-21 0948 RG9A          599 CB54 YU1UO         599 0040
QSO: 21000 CW 2021-08-21 0949 RG9A          599 CB54 OK1FPG        599 0093
QSO: 21020 CW 2021-08-21 0950 RG9A          599 CB54 LZ5R          599 0311
QSO: 21021 CW 2021-08-21 0950 RG9A          599 CB54 SP1AEN        599 0055
QSO: 21021 CW 2021-08-21 0952 RG9A          599 CB54 G3RLE         599 0008
QSO: 21021 CW 2021-08-21 0952 RG9A          599 CB54 SP3CW         599 0030
QSO: 21021 CW 2021-08-21 0954 RG9A          599 CB54 F5PAL         599 0057
QSO: 21021 CW 2021-08-21 0954 RG9A          599 CB54 SN7O          599 0147
QSO: 14000 CW 2021-08-21 0958 RG9A          599 CB54 YT1A          599 0063
QSO: 21021 CW 2021-08-21 0958 RG9A          599 CB54 EA4AOC        599 0033
QSO: 21021 CW 2021-08-21 1000 RG9A          599 CB54 EW8DX         599 0109
QSO: 21021 CW 2021-08-21 1002 RG9A          599 CB54 PA3EWG        599 0017
QSO: 14010 CW 2021-08-21 1003 RG9A          599 CB54 EA3X          599 0052
QSO: 21021 CW 2021-08-21 1003 RG9A          599 CB54 F5IND         599 0027
QSO: 21020 CW 2021-08-21 1004 RG9A          599 CB54 IK0HBN        599 0033
QSO: 21025 CW 2021-08-21 1004 RG9A          599 CB54 SQ9FMU        599 0013
QSO: 21021 CW 2021-08-21 1005 RG9A          599 CB54 DL4ME         599 0089
QSO: 14015 CW 2021-08-21 1006 RG9A          599 CB54 SF0A          599 0056
QSO: 21000 CW 2021-08-21 1006 RG9A          599 CB54 IK0YVV        599 0045
QSO: 21021 CW 2021-08-21 1007 RG9A          599 CB54 EA5FID        599 0001
QSO: 21021 CW 2021-08-21 1007 RG9A          599 CB54 SP9YGD        599 0030
QSO: 14018 CW 2021-08-21 1010 RG9A          599 CB54 IQ2CJ         599 0071
QSO: 21000 CW 2021-08-21 1010 RG9A          599 CB54 DL5CT         599 0018
QSO: 21021 CW 2021-08-21 1010 RG9A          599 CB54 DL7VOG        599 0068
QSO: 21021 CW 2021-08-21 1010 RG9A          599 CB54 SP5CNA        599 0108
QSO: 21000 CW 2021-08-21 1011 RG9A          599 CB54 DJ2XY         599 0071
QSO: 21000 CW 2021-08-21 1011 RG9A          599 CB54 OK2MBP        599 0080
QSO: 21020 CW 2021-08-21 1013 RG9A          599 CB54 EV6Z          599 0094
QSO: 21020 CW 2021-08-21 1013 RG9A          599 CB54 OK4RQ         599 0209
QSO: 21021 CW 2021-08-21 1016 RG9A          599 OB54 HG5D          599 0185
QSO: 21021 CW 2021-08-21 1016 RG9A          599 CB54 OM3BY         599 0026
QSO: 21000 CW 2021-08-21 1017 RG9A          599 CB54 EA7BUU        599 0016
QSO: 21020 CW 2021-08-21 1017 RG9A          599 CB54 DR7Q          599 0019
QSO: 21000 CW 2021-08-21 1019 RG9A          599 CB54 EA4MY         599 0013
QSO: 21021 CW 2021-08-21 1019 RG9A          599 CB54 IK3YBX        599 0047
QSO: 21021 CW 2021-08-21 1021 RG9A          599 CB54 PA8MM         599 0006
QSO: 21021 CW 2021-08-21 1021 RG9A          599 CB54 SP9DLY        599 0099
QSO: 14037 CW 2021-08-21 1022 RG9A          599 CB54 IK0YVV        599 0066
QSO: 21021 CW 2021-08-21 1022 RG9A          599 CB54 OM8FR         599 0009
QSO: 21021 CW 2021-08-21 1022 RG9A          599 CB54 PG6F          599 0007
QSO: 21021 CW 2021-08-21 1023 RG9A          599 CB54 IV3ELR        599 0024
QSO: 21000 CW 2021-08-21 1026 RG9A          599 CB54 DL5AVJ        599 0034
QSO: 21021 CW 2021-08-21 1027 RG9A          599 CB54 EU1DC         599 0089
QSO: 21021 CW 2021-08-21 1030 RG9A          599 CB54 DJ8EW         599 0075
QSO: 21021 CW 2021-08-21 1031 RG9A          599 CB54 OH3EX         599 0041
QSO: 14025 CW 2021-08-21 1033 RG9A          599 CB54 LZ1DQ         599 0055
QSO: 21000 CW 2021-08-21 1033 RG9A          599 CB54 SP6ZHP        599 0069
QSO: 21020 CW 2021-08-21 1033 RG9A          599 CB54 UT2UB         599 0105
QSO: 28000 CW 2021-08-21 1033 RG9A          599 CB54 OK1BLU        599 0017
QSO: 14056 CW 2021-08-21 1035 RG9A          599 CB54 LY7W          599 0050
QSO: 14005 CW 2021-08-21 1036 RG9A          599 CB54 LB8DC         599 0106
QSO: 21034 CW 2021-08-21 1038 RG9A          599 CB54 4U1A          599 0234
QSO: 14000 PH 2021-08-21 1044 RG9A          59 CB54 SP6JOE        59 0090
QSO: 14000 PH 2021-08-21 1044 RG9A          59 CB54 UT3UZ         59 0091
QSO: 14148 PH 2021-08-21 1044 RG9A          59 CB54 YU3AWA        59 0152
QSO: 14148 PH 2021-08-21 1045 RG9A          59 CB54 SP5C          59 0275
QSO: 14000 PH 2021-08-21 1047 RG9A          59 CB54 SP5DRE        59 0021
QSO: 14148 PH 2021-08-21 1047 RG9A          59 CB54 IW1FRU        59 0063
QSO: 14000 PH 2021-08-21 1050 RG9A          59 CB54 IX1HPN        59 0009
QSO: 14148 PH 2021-08-21 1051 RG9A          59 CB54 ER1CS         59 0002
QSO: 14147 PH 2021-08-21 1052 RG9A          59 CB54 LY4T          59 0051
QSO: 14148 PH 2021-08-21 1052 RG9A          59 CB54 YL3JI         59 0075
QSO: 14148 PH 2021-08-21 1053 RG9A          59 CB54 SV1QN         59 0022
QSO: 14148 PH 2021-08-21 1053 RG9A          59 CB54 SV2DGH        59 0031
QSO: 14000 PH 2021-08-21 1054 RG9A          59 CB54 LC5C          59 0041
QSO: 14148 PH 2021-08-21 1054 RG9A          59 CB54 US5ABI        59 0037
QSO: 14148 PH 2021-08-21 1056 RG9A          59 CB54 HA2EAV        59 0066
QSO: 14200 PH 2021-08-21 1056 RG9A          59 CB54 S59SV         59 0039
QSO: 14025 PH 2021-08-21 1059 RG9A          59 CB54 OK2DIK        59 0034
QSO: 14000 PH 2021-08-21 1101 RG9A          59 CB54 SP8BOZ        59 0011
QSO: 14200 PH 2021-08-21 1103 RG9A          59 CB54 EA8AM         59 0079
QSO: 14148 PH 2021-08-21 1105 RG9A          59 CB54 IU0OVB        59 0112
QSO: 14148 PH 2021-08-21 1105 RG9A          59 CB54 OH1TD         59 0034
QSO: 14148 PH 2021-08-21 1106 RG9A          59 CB54 ER3CT         59 0046
QSO: 14148 PH 2021-08-21 1106 RG9A          59 CB54 SV3RPQ        59 0071
QSO: 14148 PH 2021-08-21 1107 RG9A          59 CB54 LZ9W          59 0330
QSO: 14148 PH 2021-08-21 1107 RG9A          59 CB54 UX1AA         59 0169
QSO: 14200 PH 2021-08-21 1107 RG9A          59 CB54 OZ1D          59 0039
QSO: 14000 PH 2021-08-21 1108 RG9A          59 CB54 IV3KKW        59 0030
QSO: 14148 PH 2021-08-21 1110 RG9A          59 CB54 SP5GNI        59 0114
QSO: 14000 PH 2021-08-21 1111 RG9A          59 CB54 US7IY         59 0065
QSO: 14148 PH 2021-08-21 1111 RG9A          59 CB54 8S0C          59 0122
QSO: 14148 PH 2021-08-21 1111 RG9A          59 CB54 9A2NO         59 0155
QSO: 14148 PH 2021-08-21 1112 RG9A          59 CB54 D1CTT         59 0026
QSO: 21012 CW 2021-08-21 1112 RG9A          599 CB54 HA1AG         599 0242
QSO: 21014 CW 2021-08-21 1113 RG9A          599 CB54 EA3X          599 0072
QSO: 14011 CW 2021-08-21 1115 RG9A          599 CB54 MM0T          599 0062
QSO: 14020 CW 2021-08-21 1116 RG9A          599 CB54 UR4MF         599 0013
QSO: 14020 CW 2021-08-21 1117 RG9A          599 CB54 HA9PP         599 0140
QSO: 14021 CW 2021-08-21 1117 RG9A          599 CB54 LA8OM         599 0171
QSO: 14020 CW 2021-08-21 1118 RG9A          599 CB54 AE2W          599 0025
QSO: 14021 CW 2021-08-21 1118 RG9A          599 CB54 5Q0X          599 0039
QSO: 14021 CW 2021-08-21 1119 RG9A          599 CB54 PA3ARM        599 0031
QSO: 14020 CW 2021-08-21 1120 RG9A          599 CB54 SM2LIY        599 0227
QSO: 14020 CW 2021-08-21 1120 RG9A          599 CB54 UR7MZ         599 0141
QSO: 14020 CW 2021-08-21 1120 RG9A          599 CB54 UT2UB         599 0117
QSO: 14021 CW 2021-08-21 1120 RG9A          599 CB54 SM3EAE        599 0084
QSO: 14020 CW 2021-08-21 1121 RG9A          599 CB54 EW8OM         599 0140
QSO: 14025 CW 2021-08-21 1121 RG9A          599 CB54 OM5TZ         599 0132
QSO: 14020 CW 2021-08-21 1122 RG9A          599 CB54 K3UL          599 0022
QSO: 14021 CW 2021-08-21 1123 RG9A          599 CB54 YO4NF         599 0149
QSO: 14000 CW 2021-08-21 1124 RG9A          599 CB54 K3ZO          599 0018
QSO: 14000 CW 2021-08-21 1124 RG9A          599 CB54 PA2W          599 0006
QSO: 14020 CW 2021-08-21 1125 RG9A          599 CB54 IK2PZC        599 0024
QSO: 14000 CW 2021-08-21 1126 RG9A          599 CB54 LY2LF         599 0043
QSO: 14020 CW 2021-08-21 1126 RG9A          599 CB54 PA3AAV        599 0146
QSO: 14020 CW 2021-08-21 1126 RG9A          599 CB54 YL7X          599 0254
QSO: 14000 CW 2021-08-21 1127 RG9A          599 CB54 UR5LF         599 0077
QSO: 14020 CW 2021-08-21 1128 RG9A          599 CB54 UN4Q          599 0203
QSO: 14021 CW 2021-08-21 1128 RG9A          599 CB54 YO5ODT        599 0017
QSO: 14020 CW 2021-08-21 1129 RG9A          599 CB54 DL2TM         599 0010
QSO: 14021 CW 2021-08-21 1129 RG9A          599 CB54 EW1M          599 0078
QSO: 14020 CW 2021-08-21 1130 RG9A          599 CB54 HA5UX         599 0097
QSO: 14000 CW 2021-08-21 1131 RG9A          599 CB54 EW8DX         599 0181
QSO: 14021 CW 2021-08-21 1131 RG9A          599 CB54 DM3PKK        599 0092
QSO: 14021 CW 2021-08-21 1132 RG9A          599 CB54 OH8MJ         599 0074
QSO: 14021 CW 2021-08-21 1132 RG9A          599 CB54 SY1BFI        599 0020
QSO: 14020 CW 2021-08-21 1133 RG9A          599 CB54 EU1ST         599 0053
QSO: 14021 CW 2021-08-21 1133 RG9A          599 CB54 OK1PX         599 0038
QSO: 14025 CW 2021-08-21 1134 RG9A          599 CB54 YO7LYM        599 0048
QSO: 14050 CW 2021-08-21 1134 RG9A          599 CB25 DJ9AO         599 0208
QSO: 21014 CW 2021-08-21 1134 RG9A          599 CB54 OK8AU         599 0184
QSO: 14000 CW 2021-08-21 1135 RG9A          599 CB54 EI7CC         599 0034
QSO: 14021 CW 2021-08-21 1135 RG9A          599 CB54 EA4Z          599 0023
QSO: 14020 CW 2021-08-21 1136 RG9A          599 CB54 LY6A          599 0184
QSO: 14020 CW 2021-08-21 1136 RG9A          599 CB54 LY9A          599 0363
QSO: 14021 CW 2021-08-21 1136 RG9A          599 CB54 DM6EE         599 0044
QSO: 14020 CW 2021-08-21 1137 RG9A          599 CB54 D1M           599 0014
QSO: 14021 CW 2021-08-21 1137 RG9A          599 CB54 OH3KAV        599 0037
QSO: 14021 CW 2021-08-21 1138 RG9A          599 CB54 PA3EWG        599 0024
QSO: 14021 CW 2021-08-21 1140 RG9A          599 CB54 UR7GO         599 0239
QSO: 14021 CW 2021-08-21 1140 RG9A          599 CB54 YL2CV         599 0113
QSO: 21021 CW 2021-08-21 1140 RG9A          599 CB54 ES4RD         599 0234
QSO: 14021 CW 2021-08-21 1141 RG9A          599 CB54 LZ1ZJ         599 0154
QSO: 14020 CW 2021-08-21 1142 RG9A          599 CB54 DK1AX         599 0080
QSO: 14021 CW 2021-08-21 1142 RG9A          599 CB54 LZ3ZZ         599 0281
QSO: 14021 CW 2021-08-21 1143 RG9A          599 CB54 LZ9R          599 0238
QSO: 14021 CW 2021-08-21 1143 RG9A          599 CB54 N4BAA         599 0014
QSO: 14005 CW 2021-08-21 1144 RG9A          599 CB54 JE2HCJ        599 0026
QSO: 14021 CW 2021-08-21 1144 RG9A          599 CB54 UX1AA         599 0200
QSO: 14010 CW 2021-08-21 1145 RG9A          599 CB54 UX7FC         599 0020
QSO: 14020 CW 2021-08-21 1145 RG9A          599 CB54 OK1DOL        599 0278
QSO: 14021 CW 2021-08-21 1145 RG9A          599 CB54 DJ9HX         599 0081
QSO: 14021 CW 2021-08-21 1146 RG9A          599 CB54 LZ2WP         599 0131
QSO: 14020 CW 2021-08-21 1147 RG9A          599 CB54 F6FLU         599 0075
QSO: 14021 CW 2021-08-21 1147 RG9A          599 CB54 SE4E          599 0155
QSO: 14200 CW 2021-08-21 1147 RG9A          599 CB54 OG5G          599 0057
QSO: 14020 CW 2021-08-21 1148 RG9A          599 CB54 OK4RQ         599 0340
QSO: 14021 CW 2021-08-21 1148 RG9A          599 CB54 DF4UM         599 0009
QSO: 14020 CW 2021-08-21 1149 RG9A          599 CB54 F6AUS         599 0102
QSO: 14020 CW 2021-08-21 1150 RG9A          599 CB54 DJ8EW         599 0119
QSO: 14010 CW 2021-08-21 1151 RG9A          599 CB54 UR5FS         599 0056
QSO: 14020 CW 2021-08-21 1151 RG9A          599 CB54 9A2NO         599 0191
QSO: 14021 CW 2021-08-21 1151 RG9A          599 CB54 K3WW          599 0014
QSO: 14021 CW 2021-08-21 1152 RG9A          599 CB54 K0ZR          599 0032
QSO: 14021 CW 2021-08-21 1152 RG9A          599 CB54 K9NW          599 0009
QSO: 14021 CW 2021-08-21 1152 RG9A          599 CB54 LZ7G          599 0286
QSO: 14021 CW 2021-08-21 1152 RG9A          599 CB54 SP1AEN        599 0132
QSO: 14020 CW 2021-08-21 1153 RG9A          599 CB54 DL4WA         599 0268
QSO: 14020 CW 2021-08-21 1153 RG9A          599 CB54 EV6Z          599 0148
QSO: 14020 CW 2021-08-21 1154 RG9A          599 CB54 G3P           599 0105
QSO: 14020 CW 2021-08-21 1154 RG9A          599 CB54 SN5N          599 0230
QSO: 14021 CW 2021-08-21 1154 RG9A          599 CB54 SV1JG         599 0151
QSO: 14020 CW 2021-08-21 1155 RG9A          599 CB54 OK1FHI        599 0130
QSO: 14000 CW 2021-08-21 1156 RG9A          599 CB54 DJ7UC         599 0084
QSO: 14020 CW 2021-08-21 1157 RG9A          599 CB54 9A3VM         599 0327
QSO: 14020 CW 2021-08-21 1157 RG9A          599 CB54 IV3FPX        599 0067
QSO: 14021 CW 2021-08-21 1158 RG9A          599 CB54 LZ2HR         599 0099
QSO: 14021 CW 2021-08-21 1158 RG9A          599 CB54 YO7ARZ        599 0063
QSO: 14020 CW 2021-08-21 1159 RG9A          599 CB54 OL8R          599 0400
QSO: 14021 CW 2021-08-21 1159 RG9A          599 CB54 M0TDW         599 0076
QSO: 14021 CW 2021-08-21 1159 RG9A          599 CB54 OK1AWC        599 0057
QSO: 14021 CW 2021-08-21 1200 RG9A          599 CB54 DL5WS         599 0028
QSO: 14021 CW 2021-08-21 1200 RG9A          599 CB54 OK1LO         599 0077
QSO: 14000 CW 2021-08-21 1201 RG9A          599 CB54 LZ1VKD        599 0062
QSO: 14010 CW 2021-08-21 1201 RG9A          599 CB54 YT1Q          599 0042
QSO: 14021 CW 2021-08-21 1201 RG9A          599 CB54 EA5BY         599 0120
QSO: 14021 CW 2021-08-21 1201 RG9A          599 CB54 SM0Q          599 0085
QSO: 14015 CW 2021-08-21 1202 RG9A          599 CB54 DL5KVV        599 0086
QSO: 14021 CW 2021-08-21 1203 RG9A          599 CB54 PA3DZM        599 0055
QSO: 14021 CW 2021-08-21 1204 RG9A          599 CB54 DL8DWW        599 0094
QSO: 14021 CW 2021-08-21 1204 RG9A          599 CB54 M0BJL         599 0202
