START-OF-LOG: 3.0
CREATED-BY: okomdx-downloader
CONTEST: OK-OM DX CW Contest 2019
CALLSIGN: OK2EQ
OPERATORS: OK2EQ
CATEGORY: SINGLE-OP 15M HIGHSINGLE-OP 160M HIGHSINGLE-OP 20M HIGHSINGLE-OP 40M HIGHSINGLE-OP 80M HIGHSINGLE-OP ALL HIGH
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: 160M
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 14000 CW 2019-11-09 1222 OK2EQ         599 HOP        EA5ITT        599 8         
QSO: 14000 CW 2019-11-09 1223 OK2EQ         599 HOP        N4BP          599 29        
QSO: 14000 CW 2019-11-09 1224 OK2EQ         599 HOP        KR2AA         599 12        
QSO: 14000 CW 2019-11-09 1224 OK2EQ         599 HOP        9A5O          599 5         
QSO: 14000 CW 2019-11-09 1224 OK2EQ         599 HOP        NT0K          599 18        
QSO: 14000 CW 2019-11-09 1225 OK2EQ         599 HOP        G3RLE         599 18        
QSO: 14000 CW 2019-11-09 1226 OK2EQ         599 HOP        RU9TN         599 18        
QSO: 14000 CW 2019-11-09 1226 OK2EQ         599 HOP        RM4F          599 34        
QSO: 14000 CW 2019-11-09 1228 OK2EQ         599 HOP        RN6A          599 48        
QSO: 14000 CW 2019-11-09 1228 OK2EQ         599 HOP        RN4SC         599 6         
QSO: 14000 CW 2019-11-09 1229 OK2EQ         599 HOP        N1NN          599 6         
QSO: 14000 CW 2019-11-09 1230 OK2EQ         599 HOP        W1GD          599 27        
QSO: 14000 CW 2019-11-09 1230 OK2EQ         599 HOP        RL3T          599 34        
QSO: 14000 CW 2019-11-09 1231 OK2EQ         599 HOP        RA9SN         599 15        
QSO: 14000 CW 2019-11-09 1231 OK2EQ         599 HOP        R1IV          599 12        
QSO: 14000 CW 2019-11-09 1234 OK2EQ         599 HOP        UN8PT         599 29        
QSO: 14000 CW 2019-11-09 1234 OK2EQ         599 HOP        R7AW          599 39        
QSO: 14000 CW 2019-11-09 1235 OK2EQ         599 HOP        EI2IDB        599 16        
QSO: 14000 CW 2019-11-09 1236 OK2EQ         599 HOP        K3WI          599 42        
QSO: 14000 CW 2019-11-09 1236 OK2EQ         599 HOP        N9NC          599 48        
QSO: 14000 CW 2019-11-09 1237 OK2EQ         599 HOP        4X6FR         599 19        
QSO: 14000 CW 2019-11-09 1237 OK2EQ         599 HOP        UN9LW         599 29        
QSO: 14000 CW 2019-11-09 1238 OK2EQ         599 HOP        RC9J          599 25        
QSO: 14000 CW 2019-11-09 1238 OK2EQ         599 HOP        RU4LM         599 47        
QSO: 14000 CW 2019-11-09 1240 OK2EQ         599 HOP        RK4NB         599 9         
QSO: 14000 CW 2019-11-09 1242 OK2EQ         599 HOP        RK4HYT        599 12        
QSO: 14000 CW 2019-11-09 1242 OK2EQ         599 HOP        UA4PBT        599 30        
QSO: 14000 CW 2019-11-09 1242 OK2EQ         599 HOP        R4OF          599 23        
QSO: 14000 CW 2019-11-09 1243 OK2EQ         599 HOP        OH1HS         599 6         
QSO: 14000 CW 2019-11-09 1244 OK2EQ         599 HOP        RT4O          599 34        
QSO: 14000 CW 2019-11-09 1245 OK2EQ         599 HOP        EX8MJ         599 28        
QSO: 14000 CW 2019-11-09 1246 OK2EQ         599 HOP        TA5FA         599 32        
QSO: 14000 CW 2019-11-09 1246 OK2EQ         599 HOP        N1UR          599 54        
QSO: 14000 CW 2019-11-09 1247 OK2EQ         599 HOP        R4IO          599 59        
QSO: 14000 CW 2019-11-09 1248 OK2EQ         599 HOP        RT9S          599 20        
QSO: 14000 CW 2019-11-09 1249 OK2EQ         599 HOP        R7AT          599 51        
QSO: 14000 CW 2019-11-09 1251 OK2EQ         599 HOP        JK8PBO        599 15        
QSO: 14000 CW 2019-11-09 1252 OK2EQ         599 HOP        JH8GEU        599 10        
QSO: 14000 CW 2019-11-09 1253 OK2EQ         599 HOP        EA1XT         599 17        
QSO: 14000 CW 2019-11-09 1254 OK2EQ         599 HOP        RW4HFH        599 12        
QSO: 14000 CW 2019-11-09 1255 OK2EQ         599 HOP        N4NO          599 43        
QSO: 14000 CW 2019-11-09 1256 OK2EQ         599 HOP        UC7A          599 65        
QSO: 14000 CW 2019-11-09 1258 OK2EQ         599 HOP        RN4W          599 81        
QSO: 14000 CW 2019-11-09 1258 OK2EQ         599 HOP        EA8RM         599 29        
QSO: 14000 CW 2019-11-09 1259 OK2EQ         599 HOP        N8UM          599 21        
QSO: 14000 CW 2019-11-09 1259 OK2EQ         599 HOP        R9SS          599 23        
QSO: 14000 CW 2019-11-09 1300 OK2EQ         599 HOP        K1GQ          599 42        
QSO: 14000 CW 2019-11-09 1302 OK2EQ         599 HOP        RA4L          599 26        
QSO: 14000 CW 2019-11-09 1303 OK2EQ         599 HOP        N4AF          599 40        
QSO: 14000 CW 2019-11-09 1303 OK2EQ         599 HOP        K2SSS         599 21        
QSO: 14000 CW 2019-11-09 1303 OK2EQ         599 HOP        R6CC          599 69        
QSO: 14000 CW 2019-11-09 1306 OK2EQ         599 HOP        RA4Y          599 47        
QSO: 14000 CW 2019-11-09 1307 OK2EQ         599 HOP        N4DPM         599 4         
QSO: 14000 CW 2019-11-09 1307 OK2EQ         599 HOP        WA2FZB        599 32        
QSO: 14000 CW 2019-11-09 1308 OK2EQ         599 HOP        K3IE          599 15        
QSO: 14000 CW 2019-11-09 1309 OK2EQ         599 HOP        K7MOA         599 2         
QSO: 14000 CW 2019-11-09 1309 OK2EQ         599 HOP        R8XF          599 49        
QSO: 14000 CW 2019-11-09 1310 OK2EQ         599 HOP        VA3SZ         599 34        
QSO: 14000 CW 2019-11-09 1311 OK2EQ         599 HOP        VE3AQ         599 15        
QSO: 14000 CW 2019-11-09 1311 OK2EQ         599 HOP        VO1AW         599 47        
QSO: 14000 CW 2019-11-09 1312 OK2EQ         599 HOP        RA4DAR        599 53        
QSO: 14000 CW 2019-11-09 1313 OK2EQ         599 HOP        W4RM          599 34        
QSO: 14000 CW 2019-11-09 1314 OK2EQ         599 HOP        RT4W          599 32        
QSO: 14000 CW 2019-11-09 1315 OK2EQ         599 HOP        OX3XR         599 30        
QSO: 14000 CW 2019-11-09 1315 OK2EQ         599 HOP        K5FP          599 32        
QSO: 14000 CW 2019-11-09 1315 OK2EQ         599 HOP        K3TN          599 38        
QSO: 14000 CW 2019-11-09 1316 OK2EQ         599 HOP        RK3TD         599 23        
QSO: 14000 CW 2019-11-09 1316 OK2EQ         599 HOP        K8AJS         599 43        
QSO: 14000 CW 2019-11-09 1317 OK2EQ         599 HOP        RT4M          599 106       
QSO: 14000 CW 2019-11-09 1317 OK2EQ         599 HOP        R4MA          599 30        
QSO: 14000 CW 2019-11-09 1319 OK2EQ         599 HOP        K3ZO          599 66        
QSO: 14000 CW 2019-11-09 1320 OK2EQ         599 HOP        K0ZR          599 69        
QSO: 14000 CW 2019-11-09 1321 OK2EQ         599 HOP        N9RMB         599 5         
QSO: 14000 CW 2019-11-09 1321 OK2EQ         599 HOP        N9CK          599 16        
QSO: 14000 CW 2019-11-09 1322 OK2EQ         599 HOP        OH2BN         599 10        
QSO: 14000 CW 2019-11-09 1322 OK2EQ         599 HOP        UA4LL         599 18        
QSO: 14000 CW 2019-11-09 1324 OK2EQ         599 HOP        EA4FL         599 91        
QSO: 14000 CW 2019-11-09 1324 OK2EQ         599 HOP        K1RO          599 52        
QSO: 14000 CW 2019-11-09 1325 OK2EQ         599 HOP        UA9XX         599 8         
QSO: 14000 CW 2019-11-09 1326 OK2EQ         599 HOP        K4BAI         599 34        
QSO: 14000 CW 2019-11-09 1328 OK2EQ         599 HOP        LY2XU         599 24        
QSO: 14000 CW 2019-11-09 1330 OK2EQ         599 HOP        RM4R          599 44        
QSO: 14000 CW 2019-11-09 1331 OK2EQ         599 HOP        4Z5LU         599 43        
QSO: 14000 CW 2019-11-09 1402 OK2EQ         599 HOP        RC9A          599 32        
QSO: 14000 CW 2019-11-09 1402 OK2EQ         599 HOP        W1KM          599 7         
QSO: 14000 CW 2019-11-09 1403 OK2EQ         599 HOP        LZ5R          599 114       
QSO: 14000 CW 2019-11-09 1403 OK2EQ         599 HOP        K5KLA         599 13        
QSO: 14000 CW 2019-11-09 1404 OK2EQ         599 HOP        UA6HFI        599 84        
QSO: 21000 CW 2019-11-09 1411 OK2EQ         599 HOP        K3UL          599 86        
QSO: 21000 CW 2019-11-09 1413 OK2EQ         599 HOP        WA2OAX        599 3         
QSO: 21000 CW 2019-11-09 1417 OK2EQ         599 HOP        K8AJS         599 80        
QSO: 21000 CW 2019-11-09 1419 OK2EQ         599 HOP        VE3EJ         599 5         
QSO: 21000 CW 2019-11-09 1422 OK2EQ         599 HOP        KC1XX         599 54        
QSO: 14000 CW 2019-11-09 1428 OK2EQ         599 HOP        W1FJ          599 25        
QSO: 14000 CW 2019-11-09 1429 OK2EQ         599 HOP        GD4EIP        599 22        
QSO: 14000 CW 2019-11-09 1429 OK2EQ         599 HOP        NI0C          599 13        
QSO: 14000 CW 2019-11-09 1430 OK2EQ         599 HOP        GM3ZRT        599 14        
QSO: 14000 CW 2019-11-09 1430 OK2EQ         599 HOP        N4OX          599 15        
QSO: 14000 CW 2019-11-09 1431 OK2EQ         599 HOP        WA4DT         599 36        
QSO: 14000 CW 2019-11-09 1431 OK2EQ         599 HOP        KE8G          599 36        
QSO: 14000 CW 2019-11-09 1431 OK2EQ         599 HOP        WA3AAN        599 25        
QSO: 14000 CW 2019-11-09 1435 OK2EQ         599 HOP        EA8DIG        599 8         
QSO: 14000 CW 2019-11-09 1436 OK2EQ         599 HOP        N2KW          599 8         
QSO: 14000 CW 2019-11-09 1437 OK2EQ         599 HOP        OZ3SM         599 62        
QSO: 14000 CW 2019-11-09 1438 OK2EQ         599 HOP        KC1XX         599 73        
QSO: 14000 CW 2019-11-09 1438 OK2EQ         599 HOP        KZ4KX         599 12        
QSO: 14000 CW 2019-11-09 1439 OK2EQ         599 HOP        N1SOH         599 33        
QSO: 14000 CW 2019-11-09 1440 OK2EQ         599 HOP        W6KGP         599 11        
QSO: 14000 CW 2019-11-09 1441 OK2EQ         599 HOP        5B/RN3QO      599 111       
QSO: 14000 CW 2019-11-09 1443 OK2EQ         599 HOP        K3UL          599 103       
QSO: 14000 CW 2019-11-09 1445 OK2EQ         599 HOP        K1GND         599 824       
QSO: 14000 CW 2019-11-09 1445 OK2EQ         599 HOP        W2CW          599 22        
QSO: 14000 CW 2019-11-09 1447 OK2EQ         599 HOP        VE3YAA        599 27        
QSO: 14000 CW 2019-11-09 1451 OK2EQ         599 HOP        N9RV          599 24        
QSO: 14000 CW 2019-11-09 1451 OK2EQ         599 HOP        N4YDU         599 13        
QSO: 14000 CW 2019-11-09 1452 OK2EQ         599 HOP        LY2AX         599 46        
QSO: 14000 CW 2019-11-09 1453 OK2EQ         599 HOP        VE3VN         599 44        
QSO: 14000 CW 2019-11-09 1453 OK2EQ         599 HOP        N8II          599 50        
QSO: 14000 CW 2019-11-09 1453 OK2EQ         599 HOP        WB8YYY        599 1         
QSO: 14000 CW 2019-11-09 1454 OK2EQ         599 HOP        4X1VF         599 49        
QSO: 14000 CW 2019-11-09 1454 OK2EQ         599 HOP        AE1T          599 84        
QSO: 14000 CW 2019-11-09 1455 OK2EQ         599 HOP        N3GD          599 10        
QSO: 14000 CW 2019-11-09 1456 OK2EQ         599 HOP        VE9BK         599 60        
QSO: 14000 CW 2019-11-09 1457 OK2EQ         599 HOP        NS2N          599 58        
QSO: 14000 CW 2019-11-09 1459 OK2EQ         599 HOP        K3PP          599 36        
QSO: 14000 CW 2019-11-09 1503 OK2EQ         599 HOP        VE3HX         599 14        
QSO: 14000 CW 2019-11-09 1503 OK2EQ         599 HOP        K6AR          599 5         
QSO: 14000 CW 2019-11-09 1527 OK2EQ         599 HOP        W0WP          599 5         
QSO: 14000 CW 2019-11-09 1530 OK2EQ         599 HOP        K8MP          599 2         
QSO: 14000 CW 2019-11-09 1530 OK2EQ         599 HOP        AA3B          599 58        
QSO: 14000 CW 2019-11-09 1532 OK2EQ         599 HOP        VE3VA         599 4         
QSO: 14000 CW 2019-11-09 1533 OK2EQ         599 HOP        W6KH          599 14        
QSO: 14000 CW 2019-11-09 1533 OK2EQ         599 HOP        VE3EJ         599 51        
QSO: 14000 CW 2019-11-09 1533 OK2EQ         599 HOP        EA5DNO        599 66        
QSO: 14000 CW 2019-11-09 1534 OK2EQ         599 HOP        K5KJ          599 50        
QSO: 14000 CW 2019-11-09 1534 OK2EQ         599 HOP        W5TM          599 21        
QSO: 14000 CW 2019-11-09 1535 OK2EQ         599 HOP        EA2AZ         599 30        
QSO: 14000 CW 2019-11-09 1535 OK2EQ         599 HOP        K9NW          599 75        
QSO: 14000 CW 2019-11-09 1535 OK2EQ         599 HOP        W2VM          599 25        
QSO: 14000 CW 2019-11-09 1536 OK2EQ         599 HOP        W4JKC         599 69        
QSO: 14000 CW 2019-11-09 1536 OK2EQ         599 HOP        K2RK          599 2         
QSO: 14000 CW 2019-11-09 1539 OK2EQ         599 HOP        VO1HP         599 55        
QSO: 14000 CW 2019-11-09 1542 OK2EQ         599 HOP        K3SV          599 7         
QSO: 14000 CW 2019-11-09 1542 OK2EQ         599 HOP        K8GL          599 99        
QSO: 14000 CW 2019-11-09 1542 OK2EQ         599 HOP        KR2Q          599 58        
