START-OF-LOG: 3.0
CREATED-BY: yota-public-qso-downloader
CONTEST: YOTA-CONTEST
CALLSIGN: S51MG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY: Single Operator All band YOTA
CLAIMED-SCORE: 0
QSO: 14234 PH 2023-12-30 1203 S51MG         59  13     GM4UYK        59  1     
QSO: 14234 PH 2023-12-30 1205 S51MG         59  13     S50A          59  74    
QSO: 14290 PH 2023-12-30 1210 S51MG         59  13     SA7INE        59  15    
QSO: 14275 PH 2023-12-30 1214 S51MG         59  13     HA7RA         59  12    
QSO: 14277 PH 2023-12-30 1219 S51MG         59  13     RA4CL         59  69    
QSO: 14277 PH 2023-12-30 1220 S51MG         59  13     OZ6PI         59  68    
QSO: 14277 PH 2023-12-30 1221 S51MG         59  13     II5YOTA       59  20    
QSO: 14277 PH 2023-12-30 1222 S51MG         59  13     PE0CWK        59  73    
QSO: 14277 PH 2023-12-30 1222 S51MG         59  13     DD1AD         59  67    
QSO: 14277 PH 2023-12-30 1223 S51MG         59  13     DL3LS         59  15    
QSO: 14277 PH 2023-12-30 1224 S51MG         59  13     SE4E          59  77    
QSO: 14277 PH 2023-12-30 1224 S51MG         59  13     2E0HEV        59  48    
QSO: 14277 PH 2023-12-30 1226 S51MG         59  13     UA6YN         59  73    
QSO: 14277 PH 2023-12-30 1227 S51MG         59  13     BD4VGZ        59  21    
QSO: 14277 PH 2023-12-30 1227 S51MG         59  13     2E0WNW        57  48    
QSO: 14277 PH 2023-12-30 1229 S51MG         59  13     DH9DX/M       59  62    
QSO: 14277 PH 2023-12-30 1229 S51MG         59  13     SM5X          59  63    
QSO: 14277 PH 2023-12-30 1230 S51MG         59  13     PA3ELQ        59  64    
QSO: 14277 PH 2023-12-30 1230 S51MG         59  13     M0XMF         59  59    
QSO: 14277 PH 2023-12-30 1231 S51MG         59  13     SM5DXR        59  80    
QSO: 14277 PH 2023-12-30 1233 S51MG         59  13     PA3GVQ        59  55    
QSO: 14277 PH 2023-12-30 1234 S51MG         59  13     SM5JVF        59  66    
QSO: 14277 PH 2023-12-30 1234 S51MG         59  13     G1IZQ         59  65    
QSO: 14277 PH 2023-12-30 1235 S51MG         59  13     M0BAO         59  44    
QSO: 14277 PH 2023-12-30 1235 S51MG         59  13     PA0KDV        59  66    
QSO: 14277 PH 2023-12-30 1236 S51MG         59  13     M0DFL         59  59    
QSO: 14277 PH 2023-12-30 1236 S51MG         59  13     G4FVK         59  67    
QSO: 14277 PH 2023-12-30 1238 S51MG         59  13     G7SLB         59  52    
QSO: 14277 PH 2023-12-30 1239 S51MG         59  13     TA5O          59  46    
QSO: 14277 PH 2023-12-30 1239 S51MG         59  13     PD5URK        59  58    
QSO: 14277 PH 2023-12-30 1240 S51MG         59  13     PC1PM         59  58    
QSO: 14277 PH 2023-12-30 1241 S51MG         59  13     DL8ON         59  56    
QSO: 14277 PH 2023-12-30 1242 S51MG         59  13     SQ2RAD        59  15    
QSO: 14277 PH 2023-12-30 1244 S51MG         59  13     DC5RE         59  52    
QSO: 14277 PH 2023-12-30 1245 S51MG         59  13     DL6MRM        59  66    
QSO: 14277 PH 2023-12-30 1245 S51MG         59  13     PD0HRY        59  55    
QSO: 14277 PH 2023-12-30 1245 S51MG         59  13     G5LDR         59  30    
QSO: 14277 PH 2023-12-30 1246 S51MG         59  13     F1PNJ         59  51    
QSO: 14277 PH 2023-12-30 1246 S51MG         59  13     LY4Q          59  55    
QSO: 14277 PH 2023-12-30 1247 S51MG         59  13     SP2R          59  56    
QSO: 14277 PH 2023-12-30 1248 S51MG         59  13     G0MNN         59  73    
QSO: 14277 PH 2023-12-30 1248 S51MG         59  13     YA5QDI        59  66    
QSO: 14277 PH 2023-12-30 1249 S51MG         59  13     DK2KPS        59  59    
QSO: 14277 PH 2023-12-30 1250 S51MG         59  13     ON9TT         59  69    
QSO: 14277 PH 2023-12-30 1250 S51MG         59  13     DJ6DO         59  66    
QSO: 14277 PH 2023-12-30 1251 S51MG         59  13     DG4EJ         59  74    
QSO: 14277 PH 2023-12-30 1251 S51MG         59  13     PD1TV         59  56    
QSO: 14277 PH 2023-12-30 1252 S51MG         59  13     PD3GVQ        59  31    
QSO: 14277 PH 2023-12-30 1253 S51MG         59  13     PD0GTO        59  38    
