START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: CQ-WPX-RTTY
CALLSIGN: K8KI
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K8KI
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for CQ-WPX-RTTY CQWPXRTTY/2013.
QSO:  3588 RY 2013-02-09 0156 K8KI          599 K4GMH         599 215
QSO:  3570 RY 2013-02-09 0159 K8KI          599 0002 AB4GG         599 0107
QSO:  3571 RY 2013-02-09 0201 K8KI          599 0003 VA2UP         599 0106
QSO:  3500 RY 2013-02-09 0213 K8KI          599 0004 CO2WL         599 0036
QSO:  3574 RY 2013-02-09 0214 K8KI          599 5 P49X          599 255
QSO:  3576 RY 2013-02-09 0217 K8KI          599 6 AA3B          599 231
QSO:  3576 RY 2013-02-09 0222 K8KI          599 7 KT1I          599 106
QSO:  3578 RY 2013-02-09 0226 K8KI          599 0008 NX8G/5        599 0095
QSO:  7029 RY 2013-02-09 0228 K8KI          599 9 6Y2T          599 195
QSO:  7028 RY 2013-02-09 0229 K8KI          599 010 NY6DX         599 0015
QSO:  7030 RY 2013-02-09 0230 K8KI          599 011 ZZ2T          599 181
QSO:  7031 RY 2013-02-09 0231 K8KI          599 0012 VE5MX         599 0137
QSO:  7032 RY 2013-02-09 0237 K8KI          599 0013 WI0WA         599 0252
QSO:  7033 RY 2013-02-09 0239 K8KI          599 14 P49X          599 325
QSO:  7034 RY 2013-02-09 0242 K8KI          599 0015 LZ8E          599 0302
QSO:  7035 RY 2013-02-09 0244 K8KI          599 0016 ED7T          599 0139
QSO:  7035 RY 2013-02-09 0246 K8KI          599 017 EM0I          599 231
QSO:  7037 RY 2013-02-09 0250 K8KI          599 18 W4GKM         599 234
QSO:  7000 RY 2013-02-09 0256 K8KI          599 020 W5JBO         599 67
QSO:  7039 RY 2013-02-09 0256 K8KI          599 019 9A1A          599 0214
QSO:  7040 RY 2013-02-09 0301 K8KI          599 021 ED1R          599 0245
QSO:  7041 RY 2013-02-09 0304 K8KI          599 022 HG7T          599 0171
QSO:  7000 RY 2013-02-09 0308 K8KI          599 0024 CO2VE         599 0050
QSO:  7043 RY 2013-02-09 0309 K8KI          599 0025 N2WQ/VE3      599 0178
QSO:  7043 RY 2013-02-09 0310 K8KI          599 026 LX7I          599 0210
QSO:  7044 RY 2013-02-09 0311 K8KI          599 0027 K0IR          599 0042
QSO:  7044 RY 2013-02-09 0311 K8KI          599 0028 K1SFA         599 0247
QSO:  7045 RY 2013-02-09 0312 K8KI          599 0029 NR4M          599 0228
