START-OF-LOG: 3.0
CREATED-BY: TR Log POST Version 6.67
CALLSIGN: OK2SWD
CONTEST: CQ-WPX-CW
CLAIMED-SCORE: 15520
NAME: ING. DUSAN HANAK
OPERATORS: OK2SWD
SOAPBOX: VERY GOOD CONTEST WITH MANY STATIONS. SEE YOU AGAIN FRIENDS.
SOAPBOX: TCVR: YAESU FT-897d 35W, ANT: GP
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO: 14000 CW 2016-05-28 0700 OK2SWD  599  001 LY7A     599 495
QSO: 14000 CW 2016-05-28 0702 OK2SWD  599  002 ED2C     599 179
QSO: 14000 CW 2016-05-28 0704 OK2SWD  599  003 UR5VR    599 070
QSO: 14000 CW 2016-05-28 0710 OK2SWD  599  004 LZ8E     599 583
QSO: 14000 CW 2016-05-28 0711 OK2SWD  599  005 YT1A     599 424
QSO: 14000 CW 2016-05-28 0716 OK2SWD  599  006 LY2W     599 395
QSO: 14000 CW 2016-05-28 0718 OK2SWD  599  007 YT3X     599 590
QSO: 14000 CW 2016-05-28 0719 OK2SWD  599  008 YT4W     599 462
QSO: 14000 CW 2016-05-28 0721 OK2SWD  599  009 SW9AA    599 840
QSO: 14000 CW 2016-05-28 0723 OK2SWD  599  010 SM2T     599 414
QSO: 14000 CW 2016-05-28 0725 OK2SWD  599  011 9A5D     599 369
QSO: 14000 CW 2016-05-28 0727 OK2SWD  599  012 LZ5R     599 408
QSO: 14000 CW 2016-05-28 0729 OK2SWD  599  013 OH3FM    599 228
QSO: 14000 CW 2016-05-28 0731 OK2SWD  599  014 GS8VL    599 455
QSO: 14000 CW 2016-05-28 0736 OK2SWD  599  015 OH1F     599 468
QSO: 14000 CW 2016-05-28 0737 OK2SWD  599  016 TM3Q     599 513
QSO: 14000 CW 2016-05-28 0748 OK2SWD  599  017 RO6A     599 133
QSO: 14000 CW 2016-05-28 0749 OK2SWD  599  018 RT5Z     599 622
QSO: 14000 CW 2016-05-28 0751 OK2SWD  599  019 LZ9W     599 595
QSO: 14000 CW 2016-05-28 0817 OK2SWD  599  020 G5W      599 753
QSO: 14000 CW 2016-05-28 0818 OK2SWD  599  021 SZ1A     599 390
QSO: 14000 CW 2016-05-28 0821 OK2SWD  599  022 EN4U     599 527
