START-OF-LOG: 3.0
CALLSIGN: WE6Z
CONTEST: CQ-WPX-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: TB-WIRES
CLAIMED-SCORE: 368676
NAME: DOUG
LOCATION: SV
OPERATORS: WE6Z
CLUB: Northern California Contest Club
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5707.0
SOAPBOX: Had a lot of fun.  Bands were surprisingly open.
QSO: 14067 CW 2016-05-28 0152 WE6Z          599 0063   N9DMA         599 0015
QSO: 14067 CW 2016-05-28 0155 WE6Z          599 0064   K0TC          599 0051
QSO: 14067 CW 2016-05-28 0157 WE6Z          599 0065   N3FM          599 0006
QSO: 14067 CW 2016-05-28 0158 WE6Z          599 0066   K0KR          599 0055
QSO: 14067 CW 2016-05-28 0159 WE6Z          599 0067   KI1U          599 0052
QSO: 14067 CW 2016-05-28 0200 WE6Z          599 0068   W0OJW         599 0013
QSO: 14067 CW 2016-05-28 0201 WE6Z          599 0069   AA4AK         599 0097
QSO: 14067 CW 2016-05-28 0202 WE6Z          599 0070   NS1S          599 0274
QSO: 14067 CW 2016-05-28 0203 WE6Z          599 0071   YV5AAX        599 0056
QSO: 14067 CW 2016-05-28 0204 WE6Z          599 0072   K2NV/VE3      599 0096
QSO: 14067 CW 2016-05-28 0205 WE6Z          599 0073   W8IQ          599 0021
QSO: 14066 CW 2016-05-28 0207 WE6Z          599 0074   KR4Z          599 0114
QSO: 14066 CW 2016-05-28 0208 WE6Z          599 0075   PP5BZ         599 0054
QSO: 14064 CW 2016-05-28 0210 WE6Z          599 0076   WI9WI         599 0027
QSO: 14063 CW 2016-05-28 0212 WE6Z          599 0077   VC4R          599 0199
QSO: 14063 CW 2016-05-28 0213 WE6Z          599 0078   VA7ST         599 0183
QSO: 14058 CW 2016-05-28 0215 WE6Z          599 0079   WQ2N          599 0094
QSO:  7063 CW 2016-05-28 0220 WE6Z          599 0080   WN9O          599 0157
QSO:  7049 CW 2016-05-28 0226 WE6Z          599 0081   K7WP          599 0040
QSO:  7049 CW 2016-05-28 0229 WE6Z          599 0082   K0RF          599 0098
QSO:  7049 CW 2016-05-28 0230 WE6Z          599 0083   W6AWW         599 0065
QSO:  7049 CW 2016-05-28 0233 WE6Z          599 0084   WI0WA         599 0259
QSO:  7046 CW 2016-05-28 0235 WE6Z          599 0085   WS8KCC        599 0044
QSO:  7047 CW 2016-05-28 0236 WE6Z          599 0086   NM7D          599 0062
QSO:  7045 CW 2016-05-28 0236 WE6Z          599 0087   KC0MO         599 0197
QSO:  7037 CW 2016-05-28 0237 WE6Z          599 0088   NJ8M          599 0178
QSO:  7036 CW 2016-05-28 0238 WE6Z          599 0089   K1TR          599 0216
QSO:  7035 CW 2016-05-28 0240 WE6Z          599 0090   K5RX          599 0164
QSO:  7033 CW 2016-05-28 0243 WE6Z          599 0091   VE3EJ         599 0275
QSO:  7032 CW 2016-05-28 0248 WE6Z          599 0092   NS1S          599 0367
QSO:  7031 CW 2016-05-28 0249 WE6Z          599 0093   NY4A          599 0352
QSO:  7030 CW 2016-05-28 0255 WE6Z          599 0094   K0LIR         599 0253
QSO:  7027 CW 2016-05-28 0256 WE6Z          599 0095   K3RA          599 0114
QSO:  7025 CW 2016-05-28 0258 WE6Z          599 0096   K3WJV         599 0161
QSO:  7024 CW 2016-05-28 0259 WE6Z          599 0097   NA6O          599 0075
QSO:  7023 CW 2016-05-28 0259 WE6Z          599 0098   N8PW          599 0168
QSO:  7017 CW 2016-05-28 0303 WE6Z          599 0099   W9RE          599 0317
QSO:  7016 CW 2016-05-28 0304 WE6Z          599 0100   WU3A          599 0360
QSO:  7015 CW 2016-05-28 0308 WE6Z          599 0101   CR2X          599 0542
QSO:  7012 CW 2016-05-28 0312 WE6Z          599 0102   D4C           599 0456
QSO:  7009 CW 2016-05-28 0315 WE6Z          599 0103   W6AEA         599 0222
QSO:  7008 CW 2016-05-28 0316 WE6Z          599 0104   ED8X          599 0520
QSO:  7005 CW 2016-05-28 0317 WE6Z          599 0105   K3WW          599 0450
QSO: 14001 CW 2016-05-28 0325 WE6Z          599 0106   WO4O          599 0368
QSO: 14002 CW 2016-05-28 0326 WE6Z          599 0107   NK7U          599 0471
QSO: 14003 CW 2016-05-28 0327 WE6Z          599 0108   WN6K          599 0155
QSO: 14003 CW 2016-05-28 0328 WE6Z          599 0109   K9LJN         599 0172
QSO: 14005 CW 2016-05-28 0329 WE6Z          599 0110   KR7O          599 0363
QSO: 14005 CW 2016-05-28 0331 WE6Z          599 0111   KH6TU         599 0329
QSO: 14007 CW 2016-05-28 0331 WE6Z          599 0112   NG7A          599 0295
QSO: 14008 CW 2016-05-28 0332 WE6Z          599 0113   PX2A          599 0434
QSO: 14014 CW 2016-05-28 0334 WE6Z          599 0114   KB1EFS        599 0010
QSO: 14016 CW 2016-05-28 0336 WE6Z          599 0115   KH6LC         599 0341
QSO: 14015 CW 2016-05-28 0336 WE6Z          599 0116   WR6Y          599 0360
QSO: 14019 CW 2016-05-28 0339 WE6Z          599 0117   AB1HZ         599 0088
QSO: 14019 CW 2016-05-28 0340 WE6Z          599 0118   UA0IDZ        599 0155
QSO: 14020 CW 2016-05-28 0341 WE6Z          599 0119   VE3YAA        599 0095
QSO: 14021 CW 2016-05-28 0343 WE6Z          599 0120   KV7DX         599 0233
QSO: 14023 CW 2016-05-28 0345 WE6Z          599 0121   WH6R          599 0195
QSO: 14024 CW 2016-05-28 0346 WE6Z          599 0122   KC7V          599 0366
QSO: 14025 CW 2016-05-28 0348 WE6Z          599 0123   VE7SZ         599 0304
QSO: 14044 CW 2016-05-28 0353 WE6Z          599 0124   W7WSV         599 0051
QSO: 14044 CW 2016-05-28 0354 WE6Z          599 0125   K4IU          599 0046
QSO: 14044 CW 2016-05-28 0356 WE6Z          599 0126   KD2RD         599 0387
QSO: 14044 CW 2016-05-28 0356 WE6Z          599 0127   K5KU          599 0367
QSO: 14044 CW 2016-05-28 0357 WE6Z          599 0128   N4NO          599 0259
QSO: 14044 CW 2016-05-28 0358 WE6Z          599 0129   N6HI          599 0032
QSO: 14044 CW 2016-05-28 0358 WE6Z          599 0130   KW7Q          599 0032
QSO: 14044 CW 2016-05-28 0400 WE6Z          599 0131   KJ4IWZ        599 0096
QSO: 14044 CW 2016-05-28 0400 WE6Z          599 0132   VE3GFN        599 0189
QSO: 14044 CW 2016-05-28 0400 WE6Z          599 0133   VE7CC         599 0026
QSO: 14044 CW 2016-05-28 0402 WE6Z          599 0134   VE5DLD        599 0009
QSO: 14044 CW 2016-05-28 0403 WE6Z          599 0135   KE4KY         599 0207
QSO: 14044 CW 2016-05-28 0403 WE6Z          599 0136   NA8V          599 0269
QSO: 14044 CW 2016-05-28 0404 WE6Z          599 0137   W4GE          599 0086
QSO: 14044 CW 2016-05-28 0404 WE6Z          599 0138   AD0RW         599 0035
QSO: 14044 CW 2016-05-28 0405 WE6Z          599 0139   NA3M          599 0285
QSO: 14044 CW 2016-05-28 0405 WE6Z          599 0140   WE6EZ         599 0041
QSO: 14044 CW 2016-05-28 0406 WE6Z          599 0141   AA4N          599 0086
QSO: 14044 CW 2016-05-28 0407 WE6Z          599 0142   KM3T          599 0411
QSO: 14044 CW 2016-05-28 0407 WE6Z          599 0143   AA7FV         599 0001
QSO: 14044 CW 2016-05-28 0408 WE6Z          599 0144   K0RF          599 0176
QSO: 14044 CW 2016-05-28 0409 WE6Z          599 0145   FM/DL7VOG     599 0184
QSO: 14044 CW 2016-05-28 0410 WE6Z          599 0146   WF6C          599 0276
QSO: 14044 CW 2016-05-28 0411 WE6Z          599 0147   K2RB          599 0017
QSO: 14044 CW 2016-05-28 0412 WE6Z          599 0148   VE5SDH        599 0093
QSO: 14044 CW 2016-05-28 0413 WE6Z          599 0149   W4YE          599 0205
QSO: 14044 CW 2016-05-28 0414 WE6Z          599 0150   NK3Y          599 0056
QSO: 14044 CW 2016-05-28 0415 WE6Z          599 0151   W1WMU         599 0256
QSO: 14044 CW 2016-05-28 0416 WE6Z          599 0152   NI7R          599 0035
QSO: 14044 CW 2016-05-28 0417 WE6Z          599 0153   KR2AA         599 0074
QSO: 14044 CW 2016-05-28 0418 WE6Z          599 0154   WR2G          599 0072
QSO: 14044 CW 2016-05-28 0423 WE6Z          599 0155   N3RS          599 0543
QSO: 14044 CW 2016-05-28 0424 WE6Z          599 0156   WC7Q          599 0191
QSO: 14044 CW 2016-05-28 0425 WE6Z          599 0157   WB7PVL        599 0036
QSO: 14044 CW 2016-05-28 0426 WE6Z          599 0158   N6AR          599 0372
QSO: 14044 CW 2016-05-28 0427 WE6Z          599 0159   KA7T          599 0400
QSO: 14044 CW 2016-05-28 0428 WE6Z          599 0160   N2MM          599 0308
QSO: 14044 CW 2016-05-28 0429 WE6Z          599 0161   KK6JPA        599 0013
QSO: 14044 CW 2016-05-28 0429 WE6Z          599 0162   NM4J          599 0040
QSO: 14044 CW 2016-05-28 0430 WE6Z          599 0163   AC9EM         599 0011
QSO: 14044 CW 2016-05-28 0432 WE6Z          599 0164   K9OM          599 0330
QSO: 14044 CW 2016-05-28 0433 WE6Z          599 0165   PX4X          599 0088
QSO: 14068 CW 2016-05-28 0435 WE6Z          599 0166   PY1GQ         599 0020
QSO: 14064 CW 2016-05-28 0438 WE6Z          599 0167   RU1A          599 0580
QSO: 14063 CW 2016-05-28 0439 WE6Z          599 0168   EW5Z          599 0365
QSO: 14061 CW 2016-05-28 0441 WE6Z          599 0169   LY2W          599 0270
QSO: 14057 CW 2016-05-28 0445 WE6Z          599 0170   OA4SS         599 0336
QSO: 14055 CW 2016-05-28 0453 WE6Z          599 0171   JQ1ABC        599 0078
QSO: 14053 CW 2016-05-28 0507 WE6Z          599 0172   NE4AA         599 0449
QSO: 14053 CW 2016-05-28 0508 WE6Z          599 0173   EV6Z          599 0162
QSO: 14053 CW 2016-05-28 0509 WE6Z          599 0174   YT6W          599 0040
QSO: 14053 CW 2016-05-28 0512 WE6Z          599 0175   KB9QVT        599 0031
QSO: 14053 CW 2016-05-28 0513 WE6Z          599 0176   OK5M          599 0457
QSO: 14067 CW 2016-05-28 0517 WE6Z          599 0177   RA1TU         599 0136
QSO: 14068 CW 2016-05-28 0517 WE6Z          599 0178   R7KW          599 0436
QSO: 14066 CW 2016-05-28 0520 WE6Z          599 0179   VK2IR         599 0115
QSO: 14044 CW 2016-05-28 0521 WE6Z          599 0180   ZL1AM         599 0378
QSO: 14040 CW 2016-05-28 0528 WE6Z          599 0181   ZL2AGY        599 0220
QSO: 14010 CW 2016-05-28 0530 WE6Z          599 0182   VK3JA         599 0575
QSO: 14046 CW 2016-05-28 0533 WE6Z          599 0183   ZL3PAH        599 0066
QSO: 14070 CW 2016-05-28 0534 WE6Z          599 0184   RL4A          599 0095
QSO: 14032 CW 2016-05-28 0540 WE6Z          599 0185   JN2AMD        599 0097
QSO: 14023 CW 2016-05-28 0541 WE6Z          599 0186   JH0EPI        599 0059
QSO: 14012 CW 2016-05-28 0542 WE6Z          599 0187   OH5Z          599 0332
QSO:  7048 CW 2016-05-28 0549 WE6Z          599 0188   K0AU          599 0135
QSO:  7048 CW 2016-05-28 0549 WE6Z          599 0189   NR5M          599 0300
QSO:  7048 CW 2016-05-28 0549 WE6Z          599 0190   N0KE          599 0248
QSO:  7048 CW 2016-05-28 0550 WE6Z          599 0191   NJ9R          599 0035
QSO:  7048 CW 2016-05-28 0551 WE6Z          599 0192   K3IE          599 0317
QSO:  7048 CW 2016-05-28 0553 WE6Z          599 0193   N3QE          599 0501
QSO:  7048 CW 2016-05-28 0553 WE6Z          599 0194   N5WNG         599 0081
QSO:  7048 CW 2016-05-28 0554 WE6Z          599 0195   AB0YM         599 0011
QSO:  7048 CW 2016-05-28 0554 WE6Z          599 0196   K4BAI         599 0424
QSO:  7048 CW 2016-05-28 0556 WE6Z          599 0197   W0EAR         599 0009
QSO:  7048 CW 2016-05-28 0557 WE6Z          599 0198   N6HI          599 0040
QSO:  7048 CW 2016-05-28 0559 WE6Z          599 0199   AD2KA         599 0128
QSO:  7048 CW 2016-05-28 0559 WE6Z          599 0200   N7IR          599 0183
QSO:  7048 CW 2016-05-28 0600 WE6Z          599 0201   KE3X          599 0486
QSO:  7048 CW 2016-05-28 0602 WE6Z          599 0202   N7RCS         599 0133
QSO:  7048 CW 2016-05-28 0604 WE6Z          599 0203   N5NAA         599 0060
QSO:  3534 CW 2016-05-28 0608 WE6Z          599 0204   W6AEA         599 0362
QSO:  3537 CW 2016-05-28 0609 WE6Z          599 0205   KZ6XX         599 0468
QSO:  3535 CW 2016-05-28 0610 WE6Z          599 0206   AA3B          599 0907
QSO:  3533 CW 2016-05-28 0611 WE6Z          599 0207   WR3O          599 0673
QSO:  3530 CW 2016-05-28 0612 WE6Z          599 0208   NA6O          599 0139
QSO:  3529 CW 2016-05-28 0612 WE6Z          599 0209   NR4M          599 0351
QSO:  3526 CW 2016-05-28 0615 WE6Z          599 0210   VC2A          599 0573
QSO:  3513 CW 2016-05-28 0617 WE6Z          599 0211   N1RR          599 0708
QSO:  3516 CW 2016-05-28 0618 WE6Z          599 0212   KE1S          599 0158
QSO:  3517 CW 2016-05-28 0619 WE6Z          599 0213   NE4AA         599 0019
QSO:  3502 CW 2016-05-28 0622 WE6Z          599 0214   LU5FC         599 0139
QSO:  3512 CW 2016-05-28 0624 WE6Z          599 0215   VE7GL         599 0046
QSO:  3527 CW 2016-05-28 0625 WE6Z          599 0216   WJ9B          599 0433
QSO:  3532 CW 2016-05-28 0626 WE6Z          599 0217   WF6C          599 0435
QSO:  3536 CW 2016-05-28 0628 WE6Z          599 0218   N6CW          599 0253
QSO:  3536 CW 2016-05-28 0630 WE6Z          599 0219   K5KU          599 0397
QSO:  3536 CW 2016-05-28 0632 WE6Z          599 0220   W7QN          599 0132
QSO:  3536 CW 2016-05-28 0633 WE6Z          599 0221   KQ7W          599 0154
QSO:  3536 CW 2016-05-28 0633 WE6Z          599 0222   N3RC          599 0133
QSO:  3536 CW 2016-05-28 0634 WE6Z          599 0223   K7SS          599 0015
QSO:  3536 CW 2016-05-28 0634 WE6Z          599 0224   W7ZI          599 0095
QSO:  3536 CW 2016-05-28 0636 WE6Z          599 0225   K9CT          599 0078
QSO:  3536 CW 2016-05-28 0637 WE6Z          599 0226   KK5I          599 0488
QSO:  3536 CW 2016-05-28 0639 WE6Z          599 0227   W9PA          599 0179
QSO:  3536 CW 2016-05-28 0639 WE6Z          599 0228   N6MU          599 0172
QSO:  3536 CW 2016-05-28 0640 WE6Z          599 0229   NA8V          599 0411
QSO:  3531 CW 2016-05-28 0644 WE6Z          599 0230   KC7V          599 0027
QSO:  3529 CW 2016-05-28 0646 WE6Z          599 0231   WQ6X          599 0443
QSO:  3524 CW 2016-05-28 0649 WE6Z          599 0232   ZF1A          599 0623
QSO:  3521 CW 2016-05-28 0650 WE6Z          599 0233   VA7ST         599 0428
QSO:  3512 CW 2016-05-28 0651 WE6Z          599 0234   6Y6N          599 0852
QSO:  3528 CW 2016-05-28 0652 WE6Z          599 0235   K7XZ          599 0317
QSO: 14034 CW 2016-05-28 0657 WE6Z          599 0236   JH1GTV        599 0080
QSO:  7049 CW 2016-05-28 0659 WE6Z          599 0237   VC2A          599 0603
QSO:  7051 CW 2016-05-28 0700 WE6Z          599 0238   NA8V          599 0431
QSO:  7048 CW 2016-05-28 0701 WE6Z          599 0239   8P5A          599 1080
QSO:  7040 CW 2016-05-28 0702 WE6Z          599 0240   P40L          599 0802
QSO:  7030 CW 2016-05-28 0703 WE6Z          599 0241   VE3MIS        599 0462
QSO:  7028 CW 2016-05-28 0704 WE6Z          599 0242   VC7G          599 0212
QSO:  7027 CW 2016-05-28 0705 WE6Z          599 0243   WR3O          599 0760
QSO:  7025 CW 2016-05-28 0706 WE6Z          599 0244   NG7A          599 0569
QSO:  7024 CW 2016-05-28 0706 WE6Z          599 0245   WH6R          599 0095
QSO: 14069 CW 2016-05-28 1603 WE6Z          599 0246   JR2GRX        599 0820
QSO: 14070 CW 2016-05-28 1606 WE6Z          599 0247   XR0YS         599 0545
QSO: 14057 CW 2016-05-28 1610 WE6Z          599 0248   NG7Z          599 0254
QSO: 14056 CW 2016-05-28 1611 WE6Z          599 0249   K3WJV         599 0408
QSO: 14041 CW 2016-05-28 1621 WE6Z          599 0250   KU8E          599 0269
QSO: 14050 CW 2016-05-28 1627 WE6Z          599 0251   AJ9C          599 0234
QSO: 14039 CW 2016-05-28 1630 WE6Z          599 0252   F5IN          599 1027
QSO: 14037 CW 2016-05-28 1631 WE6Z          599 0253   W0IZ          599 0240
QSO: 14034 CW 2016-05-28 1633 WE6Z          599 0254   WB5EIN        599 0494
QSO: 14033 CW 2016-05-28 1635 WE6Z          599 0255   JA3YBK        599 1095
QSO: 14032 CW 2016-05-28 1636 WE6Z          599 0256   UP2L          599 1466
QSO: 14031 CW 2016-05-28 1637 WE6Z          599 0257   9A1A          599 1051
QSO: 14028 CW 2016-05-28 1640 WE6Z          599 0258   OM5ZW         599 1130
QSO: 14026 CW 2016-05-28 1641 WE6Z          599 0259   WK7S          599 1085
QSO: 14025 CW 2016-05-28 1643 WE6Z          599 0260   GS8VL         599 0902
QSO: 14021 CW 2016-05-28 1646 WE6Z          599 0261   IR2C          599 1092
QSO: 14021 CW 2016-05-28 1647 WE6Z          599 0262   TM1A          599 0972
QSO: 14016 CW 2016-05-28 1654 WE6Z          599 0263   DP65HSC       599 0995
QSO: 14011 CW 2016-05-28 1656 WE6Z          599 0264   NT6X          599 0230
QSO: 14003 CW 2016-05-28 1659 WE6Z          599 0265   KQ7W          599 0488
QSO: 21030 CW 2016-05-28 1701 WE6Z          599 0266   KZ6XX         599 0289
QSO: 21047 CW 2016-05-28 1707 WE6Z          599 0267   KC7V          599 0326
QSO: 21049 CW 2016-05-28 1708 WE6Z          599 0268   WZ7ZR         599 0210
QSO: 21050 CW 2016-05-28 1711 WE6Z          599 0269   WH6R          599 0405
QSO: 21050 CW 2016-05-28 1712 WE6Z          599 0270   N0KE          599 0523
QSO: 21045 CW 2016-05-28 1717 WE6Z          599 0271   NP2P          599 0825
QSO: 21043 CW 2016-05-28 1718 WE6Z          599 0272   NG7A          599 1117
QSO: 21040 CW 2016-05-28 1720 WE6Z          599 0273   PX2A          599 0807
QSO: 21038 CW 2016-05-28 1721 WE6Z          599 0274   P4/N4QS       599 1341
QSO: 21035 CW 2016-05-28 1726 WE6Z          599 0275   KH6ND/NZ7     599 0189
QSO: 28032 CW 2016-05-28 1730 WE6Z          599 0276   8P5A          599 1625
QSO: 28022 CW 2016-05-28 1732 WE6Z          599 0277   PY4YY         599 0209
QSO: 28023 CW 2016-05-28 1732 WE6Z          599 0278   PS2T          599 1562
QSO: 14069 CW 2016-05-28 1737 WE6Z          599 0279   WR3O          599 1046
QSO: 14067 CW 2016-05-28 1740 WE6Z          599 0280   W5NE          599 0064
QSO: 14059 CW 2016-05-28 1742 WE6Z          599 0281   9A7QA         599 0913
QSO: 14055 CW 2016-05-28 1746 WE6Z          599 0282   AA3B          599 1406
QSO: 14056 CW 2016-05-28 1748 WE6Z          599 0283   N5EIL         599 0182
QSO: 14056 CW 2016-05-28 1749 WE6Z          599 0284   K0TQ          599 0173
QSO: 14056 CW 2016-05-28 1754 WE6Z          599 0285   NK5G          599 0037
QSO: 14060 CW 2016-05-28 1808 WE6Z          599 0286   VB7A          599 0285
QSO: 14062 CW 2016-05-28 1810 WE6Z          599 0287   KU4A          599 0014
QSO: 14062 CW 2016-05-28 1813 WE6Z          599 0288   NN5K          599 0001
QSO: 14062 CW 2016-05-28 1818 WE6Z          599 0289   N7DXT         599 0255
QSO: 14062 CW 2016-05-28 1822 WE6Z          599 0290   WA7RCT        599 0032
QSO: 14062 CW 2016-05-28 1826 WE6Z          599 0291   WB7FDQ        599 0070
QSO: 14062 CW 2016-05-28 1826 WE6Z          599 0292   N7WY          599 0229
QSO: 14062 CW 2016-05-28 1827 WE6Z          599 0293   WI7N          599 0406
QSO: 14062 CW 2016-05-28 1828 WE6Z          599 0294   NA2U          599 0035
QSO: 14062 CW 2016-05-28 1829 WE6Z          599 0295   K7TR          599 0001
QSO: 14062 CW 2016-05-28 1830 WE6Z          599 0296   KJ4LTA        599 0138
QSO: 21032 CW 2016-05-28 1935 WE6Z          599 0297   KH6TU         599 0995
QSO: 21029 CW 2016-05-28 1936 WE6Z          599 0298   P40L          599 1636
QSO: 21013 CW 2016-05-28 1939 WE6Z          599 0299   6Y6N          599 1330
QSO: 21022 CW 2016-05-28 1941 WE6Z          599 0300   PY4YY         599 0273
QSO: 21039 CW 2016-05-28 1945 WE6Z          599 0301   OA4SS         599 0654
QSO: 21061 CW 2016-05-28 1948 WE6Z          599 0302   CE3DNP        599 0172
QSO: 14070 CW 2016-05-28 1950 WE6Z          599 0303   KN5A          599 1033
QSO: 14068 CW 2016-05-28 1954 WE6Z          599 0304   AL1G          599 0076
QSO: 14065 CW 2016-05-28 1955 WE6Z          599 0305   EB8AH         599 1290
QSO: 14063 CW 2016-05-28 1957 WE6Z          599 0306   K7BV          599 0551
QSO: 14060 CW 2016-05-28 1959 WE6Z          599 0307   W5/MM0LID     599 0159
QSO: 14053 CW 2016-05-28 2001 WE6Z          599 0308   WI0WA         599 1163
QSO: 14048 CW 2016-05-28 2005 WE6Z          599 0309   AB3CX         599 1267
QSO: 14043 CW 2016-05-28 2006 WE6Z          599 0310   NQ5K          599 0326
QSO: 14034 CW 2016-05-28 2010 WE6Z          599 0311   NE0F          599 1224
QSO: 14032 CW 2016-05-28 2011 WE6Z          599 0312   K2AV          599 0156
QSO: 14025 CW 2016-05-28 2013 WE6Z          599 0313   NJ8M          599 0821
