START-OF-LOG: 3.0
CALLSIGN: NC6B
CONTEST: CQ-WPX-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 340956
NAME: Kent Olsen
LOCATION: SB
OPERATORS: NC6B
CLUB: SOUTHERN CALIFORNIA CONTEST CLUB
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5707.0
SOAPBOX: This was my first large effort in a CW contest.
QSO: 14032 CW 2016-05-28 0107 NC6B          599 0034   KH7M          599 0027
QSO: 14032 CW 2016-05-28 0108 NC6B          599 0035   WW4R          599 0118
QSO: 14033 CW 2016-05-28 0109 NC6B          599 0036   N5AW          599 0126
QSO: 14033 CW 2016-05-28 0111 NC6B          599 0037   NJ8M          599 0088
QSO: 14034 CW 2016-05-28 0114 NC6B          599 0038   VE7SZ         599 0107
QSO: 14035 CW 2016-05-28 0116 NC6B          599 0039   DP65HSC       599 0182
QSO: 14036 CW 2016-05-28 0119 NC6B          599 0040   AA3B          599 0212
QSO: 14036 CW 2016-05-28 0122 NC6B          599 0041   CE3CT         599 0085
QSO: 14037 CW 2016-05-28 0123 NC6B          599 0042   EB8AH         599 0185
QSO: 14037 CW 2016-05-28 0124 NC6B          599 0043   CS2C          599 0217
QSO: 14038 CW 2016-05-28 0126 NC6B          599 0044   KC0MO         599 0102
QSO: 14039 CW 2016-05-28 0128 NC6B          599 0045   VP5M          599 0182
QSO: 14039 CW 2016-05-28 0128 NC6B          599 0046   KN5A          599 0140
QSO: 14041 CW 2016-05-28 0130 NC6B          599 0047   KM9P          599 0175
QSO: 14041 CW 2016-05-28 0132 NC6B          599 0048   KZ5D          599 0177
QSO: 14043 CW 2016-05-28 0133 NC6B          599 0049   PY4HO         599 0184
QSO: 14043 CW 2016-05-28 0135 NC6B          599 0050   VC7G          599 0166
QSO: 14044 CW 2016-05-28 0136 NC6B          599 0051   WC7Q          599 0107
QSO: 14045 CW 2016-05-28 0138 NC6B          599 0052   SJ2W          599 0151
QSO: 14045 CW 2016-05-28 0139 NC6B          599 0053   N9NA          599 0164
QSO: 14046 CW 2016-05-28 0140 NC6B          599 0054   8P5A          599 0283
QSO: 14046 CW 2016-05-28 0141 NC6B          599 0055   W0OR          599 0139
QSO: 14047 CW 2016-05-28 0142 NC6B          599 0056   KT3M          599 0146
QSO: 14048 CW 2016-05-28 0143 NC6B          599 0057   WP2Z          599 0210
QSO: 14048 CW 2016-05-28 0147 NC6B          599 0058   K7RF          599 0110
QSO: 14049 CW 2016-05-28 0148 NC6B          599 0059   EC2DX         599 0190
QSO: 14051 CW 2016-05-28 0150 NC6B          599 0060   PY2NY         599 0191
QSO: 14052 CW 2016-05-28 0152 NC6B          599 0061   KV7DX         599 0126
QSO: 14054 CW 2016-05-28 0154 NC6B          599 0062   N4WW          599 0196
QSO: 14054 CW 2016-05-28 0155 NC6B          599 0063   K2LNS         599 0132
QSO: 14056 CW 2016-05-28 0158 NC6B          599 0064   NF2RS         599 0073
QSO: 14059 CW 2016-05-28 0200 NC6B          599 0065   WQ2N          599 0076
QSO: 14060 CW 2016-05-28 0202 NC6B          599 0066   K2DSW         599 0102
QSO: 14060 CW 2016-05-28 0203 NC6B          599 0067   KG9N          599 0064
QSO: 14061 CW 2016-05-28 0205 NC6B          599 0068   EG8RM         599 0177
QSO: 14063 CW 2016-05-28 0208 NC6B          599 0069   VA7ST         599 0174
QSO: 14064 CW 2016-05-28 0208 NC6B          599 0070   VC4R          599 0195
QSO: 14064 CW 2016-05-28 0210 NC6B          599 0071   WI9WI         599 0025
QSO: 14066 CW 2016-05-28 0211 NC6B          599 0072   PP5BZ         599 0157
QSO: 14066 CW 2016-05-28 0213 NC6B          599 0073   CX5UA         599 0064
QSO: 14068 CW 2016-05-28 0216 NC6B          599 0074   WT0O          599 0036
QSO: 14068 CW 2016-05-28 0217 NC6B          599 0075   K9LJN         599 0124
QSO: 14069 CW 2016-05-28 0218 NC6B          599 0076   W2TZ          599 0131
QSO: 14069 CW 2016-05-28 0220 NC6B          599 0077   WB4AAA        599 0151
QSO: 14070 CW 2016-05-28 0221 NC6B          599 0078   WA1FCN        599 0121
QSO: 21005 CW 2016-05-28 0224 NC6B          599 0079   VE7SV         599 0228
QSO: 21020 CW 2016-05-28 0226 NC6B          599 0080   XE2X          599 0172
QSO: 21021 CW 2016-05-28 0227 NC6B          599 0081   AE5XQ         599 0663
QSO: 21022 CW 2016-05-28 0228 NC6B          599 0082   WN1GIV        599 0186
QSO: 21021 CW 2016-05-28 0231 NC6B          599 0083   PY4YY         599 0142
QSO: 28043 CW 2016-05-28 0236 NC6B          599 0084   KN4Y          599 0015
QSO: 14022 CW 2016-05-28 0244 NC6B          599 0085   AK5X          599 0271
QSO: 14024 CW 2016-05-28 0245 NC6B          599 0086   KC7V          599 0264
QSO: 14026 CW 2016-05-28 0248 NC6B          599 0087   PJ4LS         599 0296
QSO: 14028 CW 2016-05-28 0249 NC6B          599 0088   AD4Z          599 0178
QSO: 14028 CW 2016-05-28 0252 NC6B          599 0089   WK7S          599 0141
QSO: 14031 CW 2016-05-28 0254 NC6B          599 0090   AE5GT         599 0042
QSO: 14036 CW 2016-05-28 0256 NC6B          599 0091   N2MM          599 0240
QSO: 14043 CW 2016-05-28 0258 NC6B          599 0092   AG6AU         599 0011
QSO: 14044 CW 2016-05-28 0301 NC6B          599 0093   WA7NB         599 0068
QSO: 14045 CW 2016-05-28 0302 NC6B          599 0094   VP9I          599 0277
QSO: 14046 CW 2016-05-28 0303 NC6B          599 0095   NA8V          599 0212
QSO: 14046 CW 2016-05-28 0307 NC6B          599 0096   P4/N4QS       599 0261
QSO: 14051 CW 2016-05-28 0309 NC6B          599 0097   PY1NX         599 0177
QSO: 14055 CW 2016-05-28 0312 NC6B          599 0098   KM4HI         599 0074
QSO: 14056 CW 2016-05-28 0313 NC6B          599 0099   K6NR          599 0181
QSO: 14056 CW 2016-05-28 0314 NC6B          599 0100   NF6A          599 0007
QSO: 14058 CW 2016-05-28 0316 NC6B          599 0101   KP4EJ         599 0130
QSO: 14058 CW 2016-05-28 0320 NC6B          599 0102   KM7W          599 0151
QSO: 14059 CW 2016-05-28 0320 NC6B          599 0103   AE6Y          599 0159
QSO: 14061 CW 2016-05-28 0323 NC6B          599 0104   CE3AA         599 0195
QSO: 14062 CW 2016-05-28 0326 NC6B          599 0105   W7PU          599 0164
QSO:  7002 CW 2016-05-28 0333 NC6B          599 0106   CU4DX         599 0482
QSO:  7002 CW 2016-05-28 0334 NC6B          599 0107   CR3W          599 0262
QSO:  7002 CW 2016-05-28 0335 NC6B          599 0108   N1RR          599 0451
QSO:  7003 CW 2016-05-28 0336 NC6B          599 0109   NN5J          599 0470
QSO:  7004 CW 2016-05-28 0339 NC6B          599 0110   WC1M          599 0469
QSO:  7004 CW 2016-05-28 0341 NC6B          599 0111   K3ZO          599 0350
QSO:  7005 CW 2016-05-28 0344 NC6B          599 0112   K1LZ          599 0503
QSO:  7005 CW 2016-05-28 0345 NC6B          599 0113   WR1ST         599 0400
QSO:  7007 CW 2016-05-28 0347 NC6B          599 0114   W6AEA         599 0255
QSO:  7007 CW 2016-05-28 0349 NC6B          599 0115   KQ2M          599 0463
QSO:  7008 CW 2016-05-28 0351 NC6B          599 0116   ED8X          599 0616
QSO:  7008 CW 2016-05-28 0351 NC6B          599 0117   KT5J          599 0354
QSO:  7009 CW 2016-05-28 0352 NC6B          599 0118   N3RS          599 0476
QSO:  7010 CW 2016-05-28 0354 NC6B          599 0119   AA5B          599 0114
QSO:  7011 CW 2016-05-28 0355 NC6B          599 0120   NR4M          599 0512
QSO:  7012 CW 2016-05-28 0357 NC6B          599 0121   K5TU          599 0138
QSO:  7013 CW 2016-05-28 0407 NC6B          599 0122   WI0WA         599 0396
QSO:  7013 CW 2016-05-28 0407 NC6B          599 0123   AK5X          599 0394
QSO:  7014 CW 2016-05-28 0409 NC6B          599 0124   K0AD          599 0337
QSO:  7016 CW 2016-05-28 0410 NC6B          599 0125   WA1Z          599 0459
QSO:  7016 CW 2016-05-28 0415 NC6B          599 0126   WU3A          599 0497
QSO:  7017 CW 2016-05-28 0418 NC6B          599 0127   K9CT          599 0242
QSO:  7017 CW 2016-05-28 0418 NC6B          599 0128   W9RE          599 0439
QSO:  7018 CW 2016-05-28 0423 NC6B          599 0129   N4WW          599 0489
QSO:  7026 CW 2016-05-28 0427 NC6B          599 0130   NO6T          599 0442
QSO:  7028 CW 2016-05-28 0428 NC6B          599 0131   VB7A          599 0047
QSO:  7030 CW 2016-05-28 0430 NC6B          599 0132   XE1AY         599 0178
QSO:  7031 CW 2016-05-28 0432 NC6B          599 0133   P40L          599 0527
QSO:  7032 CW 2016-05-28 0433 NC6B          599 0134   NY4A          599 0563
QSO:  7032 CW 2016-05-28 0435 NC6B          599 0135   N5RZ          599 0250
QSO:  7033 CW 2016-05-28 0435 NC6B          599 0136   VE3EJ         599 0443
QSO:  7033 CW 2016-05-28 0436 NC6B          599 0137   K9NR          599 0157
QSO:  7034 CW 2016-05-28 0438 NC6B          599 0138   NK7U          599 0626
QSO:  7034 CW 2016-05-28 0439 NC6B          599 0139   ZM1A          599 0447
QSO:  7035 CW 2016-05-28 0443 NC6B          599 0140   NJ8M          599 0291
QSO:  7036 CW 2016-05-28 0444 NC6B          599 0141   6Y6N          599 0633
QSO:  7038 CW 2016-05-28 0444 NC6B          599 0142   VA7ST         599 0292
QSO:  7038 CW 2016-05-28 0445 NC6B          599 0143   WF6C          599 0327
QSO:  7042 CW 2016-05-28 0448 NC6B          599 0144   ND1Y          599 0367
QSO:  7043 CW 2016-05-28 0448 NC6B          599 0145   VE6EX         599 0295
QSO:  7044 CW 2016-05-28 0450 NC6B          599 0146   KO6LU         599 0033
QSO:  7045 CW 2016-05-28 0451 NC6B          599 0147   K9UIY         599 0137
QSO:  7046 CW 2016-05-28 0452 NC6B          599 0148   AD7JP         599 0343
QSO:  7046 CW 2016-05-28 0454 NC6B          599 0149   KH6ND/NZ7     599 0090
QSO:  7050 CW 2016-05-28 0456 NC6B          599 0150   VC7G          599 0094
QSO:  7050 CW 2016-05-28 0457 NC6B          599 0151   ZF2ET         599 0618
QSO:  7052 CW 2016-05-28 0458 NC6B          599 0152   W3FV          599 0403
QSO:  7051 CW 2016-05-28 0459 NC6B          599 0153   PZ50X         599 0515
QSO:  7053 CW 2016-05-28 0501 NC6B          599 0154   P44W          599 0451
QSO:  7055 CW 2016-05-28 0503 NC6B          599 0155   KH6LC         599 0082
QSO:  7055 CW 2016-05-28 0505 NC6B          599 0156   WN9O          599 0348
QSO:  7056 CW 2016-05-28 0507 NC6B          599 0157   CN2AA         599 0732
QSO:  7056 CW 2016-05-28 0509 NC6B          599 0158   W0GXA         599 0148
QSO:  7057 CW 2016-05-28 0510 NC6B          599 0159   4T4T          599 0215
QSO:  7058 CW 2016-05-28 0512 NC6B          599 0160   AD4Z          599 0367
QSO:  7059 CW 2016-05-28 0513 NC6B          599 0161   KK5I          599 0414
QSO:  7060 CW 2016-05-28 0515 NC6B          599 0162   K7WP          599 0141
QSO:  7061 CW 2016-05-28 0517 NC6B          599 0163   P4/N4QS       599 0476
QSO:  7063 CW 2016-05-28 0519 NC6B          599 0164   N7DXT         599 0127
QSO:  7065 CW 2016-05-28 0522 NC6B          599 0165   PV8ADI        599 0200
QSO:  7066 CW 2016-05-28 0523 NC6B          599 0166   VC2A          599 0507
QSO:  7068 CW 2016-05-28 0524 NC6B          599 0167   HC2AO         599 0381
QSO:  7069 CW 2016-05-28 0526 NC6B          599 0168   NK8X          599 0085
QSO:  7069 CW 2016-05-28 0527 NC6B          599 0169   T49A          599 0285
QSO:  7073 CW 2016-05-28 0528 NC6B          599 0170   PX2A          599 0221
QSO:  7073 CW 2016-05-28 0530 NC6B          599 0171   8P5A          599 0872
QSO:  3520 CW 2016-05-28 0534 NC6B          599 0172   W6SX          599 0441
QSO:  3521 CW 2016-05-28 0537 NC6B          599 0173   VE3KP         599 0244
QSO:  3530 CW 2016-05-28 0539 NC6B          599 0174   NA6O          599 0112
QSO:  3536 CW 2016-05-28 0542 NC6B          599 0175   N7DXT         599 0144
QSO:  3536 CW 2016-05-28 0542 NC6B          599 0176   K6XV          599 0222
QSO:  3537 CW 2016-05-28 0543 NC6B          599 0177   KE0UI         599 0209
QSO:  3538 CW 2016-05-28 0544 NC6B          599 0178   KZ6XX         599 0243
QSO:  3538 CW 2016-05-28 0545 NC6B          599 0179   KI6RRN        599 0296
QSO:  1821 CW 2016-05-28 0547 NC6B          599 0180   NO3M          599 0041
QSO:  7031 CW 2016-05-28 0556 NC6B          599 0181   AG4M          599 0467
QSO:  7013 CW 2016-05-28 0556 NC6B          599 0182   AC1U          599 0588
QSO: 14035 CW 2016-05-28 0602 NC6B          599 0183   S50Q          599 0461
QSO: 14034 CW 2016-05-28 0608 NC6B          599 0184   JH1GTV        599 0044
QSO: 14036 CW 2016-05-28 0609 NC6B          599 0185   JA1PCM        599 0051
QSO: 14042 CW 2016-05-28 0613 NC6B          599 0186   ZM1M          599 0119
QSO: 14049 CW 2016-05-28 0616 NC6B          599 0187   G5W           599 0570
QSO: 14051 CW 2016-05-28 0617 NC6B          599 0188   S53EO         599 0036
QSO: 14023 CW 2016-05-28 0623 NC6B          599 0189   JH0EPI        599 0092
QSO: 14010 CW 2016-05-28 0626 NC6B          599 0190   VK3JA         599 0675
QSO:  7002 CW 2016-05-28 0635 NC6B          599 0191   D41CV         599 0589
QSO:  7003 CW 2016-05-28 0636 NC6B          599 0192   YW4D          599 0599
QSO:  7003 CW 2016-05-28 0638 NC6B          599 0193   VK4SN         599 0030
QSO:  7006 CW 2016-05-28 0640 NC6B          599 0194   NS1S          599 0738
QSO:  7006 CW 2016-05-28 0643 NC6B          599 0195   PR7AB         599 0343
QSO:  7023 CW 2016-05-28 0645 NC6B          599 0196   PS2T          599 0680
QSO:  7027 CW 2016-05-28 0646 NC6B          599 0197   AG1RL         599 0144
QSO:  7030 CW 2016-05-28 0649 NC6B          599 0198   PY1ZV         599 0224
QSO:  3524 CW 2016-05-28 0650 NC6B          599 0199   ZF1A          599 0625
QSO:  7034 CW 2016-05-28 0656 NC6B          599 0200   NX6T          599 0345
QSO:  7036 CW 2016-05-28 0658 NC6B          599 0201   KU6W          599 0053
QSO:  7044 CW 2016-05-28 1343 NC6B          599 0202   JH0INP        599 0686
QSO:  7005 CW 2016-05-28 1345 NC6B          599 0203   JH1EAQ        599 0479
QSO:  7006 CW 2016-05-28 1347 NC6B          599 0204   WL7E          599 0369
QSO:  7007 CW 2016-05-28 1348 NC6B          599 0205   VE7GL         599 0463
QSO:  7009 CW 2016-05-28 1352 NC6B          599 0206   BY5CD         599 1002
QSO:  7014 CW 2016-05-28 1400 NC6B          599 0207   JH7IXX        599 0168
QSO:  7025 CW 2016-05-28 1402 NC6B          599 0208   8J1ITU        599 0208
QSO: 14002 CW 2016-05-28 1410 NC6B          599 0209   SK3W          599 0149
QSO: 14003 CW 2016-05-28 1412 NC6B          599 0210   AK1W          599 0740
QSO: 14067 CW 2016-05-28 1414 NC6B          599 0211   T42CT         599 0339
QSO: 14054 CW 2016-05-28 1418 NC6B          599 0212   TF3CW         599 0678
QSO: 14043 CW 2016-05-28 1424 NC6B          599 0213   W1WMU         599 0477
QSO: 14044 CW 2016-05-28 1425 NC6B          599 0214   DL5YM         599 0705
QSO: 14045 CW 2016-05-28 1426 NC6B          599 0215   AD4TR         599 0734
QSO: 14047 CW 2016-05-28 1428 NC6B          599 0216   OK7AW         599 0392
QSO: 14049 CW 2016-05-28 1431 NC6B          599 0217   NG1I          599 0096
QSO: 14065 CW 2016-05-28 1434 NC6B          599 0218   K3ZM          599 0101
QSO: 14067 CW 2016-05-28 1435 NC6B          599 0219   NS1S          599 1228
QSO: 14067 CW 2016-05-28 1437 NC6B          599 0220   LX7I          599 1414
QSO: 14068 CW 2016-05-28 1438 NC6B          599 0221   G8X           599 0463
QSO: 14069 CW 2016-05-28 1439 NC6B          599 0222   K3WW          599 0921
QSO: 21013 CW 2016-05-28 1445 NC6B          599 0223   PY5ZW         599 0028
QSO: 21008 CW 2016-05-28 1447 NC6B          599 0224   PS2T          599 1195
QSO: 21022 CW 2016-05-28 1449 NC6B          599 0225   PP5KR         599 0540
QSO: 14073 CW 2016-05-28 1451 NC6B          599 0226   N3QE          599 0804
QSO: 14069 CW 2016-05-28 1452 NC6B          599 0227   NY6DX         599 0153
QSO: 14068 CW 2016-05-28 1453 NC6B          599 0228   WC5T          599 0548
QSO: 14060 CW 2016-05-28 1455 NC6B          599 0229   K3MD          599 0621
QSO: 14060 CW 2016-05-28 1457 NC6B          599 0230   N4DU          599 0297
QSO: 14056 CW 2016-05-28 1459 NC6B          599 0231   VK6LW         599 0909
QSO: 14049 CW 2016-05-28 1500 NC6B          599 0232   N0XR          599 0045
QSO: 14040 CW 2016-05-28 1503 NC6B          599 0233   VE3RZ         599 0387
QSO: 14027 CW 2016-05-28 1507 NC6B          599 0234   K0LIR         599 0336
QSO: 14024 CW 2016-05-28 1509 NC6B          599 0235   W9RE          599 0947
QSO: 14022 CW 2016-05-28 1512 NC6B          599 0236   TO972M        599 0054
QSO: 14019 CW 2016-05-28 1513 NC6B          599 0237   K7JQ          599 0417
QSO: 14013 CW 2016-05-28 1517 NC6B          599 0238   WA1Z          599 0848
QSO: 14012 CW 2016-05-28 1518 NC6B          599 0239   WN9O          599 0461
QSO: 14010 CW 2016-05-28 1519 NC6B          599 0240   KK5I          599 0579
QSO: 14009 CW 2016-05-28 1520 NC6B          599 0241   KE3X          599 1000
QSO: 14007 CW 2016-05-28 1521 NC6B          599 0242   WK2G          599 0221
QSO: 14007 CW 2016-05-28 1522 NC6B          599 0243   W7SW          599 0131
QSO: 14006 CW 2016-05-28 1526 NC6B          599 0244   VE9CB         599 0899
QSO: 14005 CW 2016-05-28 1526 NC6B          599 0245   KN7T          599 0015
QSO: 14004 CW 2016-05-28 1528 NC6B          599 0246   VE3MGY        599 0341
QSO: 14003 CW 2016-05-28 1529 NC6B          599 0247   VY2TT         599 1377
QSO: 21015 CW 2016-05-28 1539 NC6B          599 0248   D4C           599 1799
QSO: 14005 CW 2016-05-28 1554 NC6B          599 0249   BG3UPA        599 0742
QSO: 14009 CW 2016-05-28 1555 NC6B          599 0250   JE6RPM        599 0961
QSO: 14014 CW 2016-05-28 1557 NC6B          599 0251   NC7J          599 0389
QSO: 14042 CW 2016-05-28 1605 NC6B          599 0252   K1AR          599 0414
QSO: 14038 CW 2016-05-28 1608 NC6B          599 0253   EF3A          599 0566
QSO: 14014 CW 2016-05-28 1611 NC6B          599 0254   TM6M          599 1291
QSO: 14017 CW 2016-05-28 1612 NC6B          599 0255   AC4CA         599 0813
QSO: 14056 CW 2016-05-28 1614 NC6B          599 0256   K3WJV         599 0411
QSO: 14041 CW 2016-05-28 1616 NC6B          599 0257   KU8E          599 0261
QSO: 14039 CW 2016-05-28 1618 NC6B          599 0258   IZ4ZZB        599 0521
QSO: 14026 CW 2016-05-28 1621 NC6B          599 0259   DR5N          599 1115
QSO: 14031 CW 2016-05-28 1623 NC6B          599 0260   9A1A          599 1036
QSO: 14044 CW 2016-05-28 1626 NC6B          599 0261   K3IE          599 0460
QSO: 14055 CW 2016-05-28 1634 NC6B          599 0262   HB9FBM        599 0184
QSO: 14063 CW 2016-05-28 1635 NC6B          599 0263   S54W          599 0195
QSO: 14037 CW 2016-05-28 1658 NC6B          599 0264   W0IZ          599 0291
QSO: 21012 CW 2016-05-28 1702 NC6B          599 0265   KU2M          599 0140
QSO: 21008 CW 2016-05-28 1703 NC6B          599 0266   KP2M          599 1545
QSO: 21008 CW 2016-05-28 1704 NC6B          599 0267   VE9ML         599 1037
QSO: 21003 CW 2016-05-28 1707 NC6B          599 0268   CR2X          599 1705
QSO: 21007 CW 2016-05-28 1708 NC6B          599 0269   KQ2M          599 1037
QSO: 21000 CW 2016-05-28 1709 NC6B          599 0270   NN5J          599 1381
QSO: 21040 CW 2016-05-28 1711 NC6B          599 0271   PX2A          599 0790
QSO: 21045 CW 2016-05-28 1712 NC6B          599 0272   NP2P          599 0819
QSO: 21047 CW 2016-05-28 1713 NC6B          599 0273   CW5W          599 0963
QSO: 21049 CW 2016-05-28 1714 NC6B          599 0274   W9RE          599 1087
QSO: 21048 CW 2016-05-28 1715 NC6B          599 0275   ED8X          599 1656
QSO: 14045 CW 2016-05-28 1724 NC6B          599 0276   NQ5K          599 0132
QSO: 14043 CW 2016-05-28 1726 NC6B          599 0277   KT4RR         599 0108
QSO: 14060 CW 2016-05-28 1734 NC6B          599 0278   N0QQ          599 1186
QSO: 14080 CW 2016-05-28 1735 NC6B          599 0279   F6HKA         599 0552
QSO: 14055 CW 2016-05-28 1739 NC6B          599 0280   KW1K          599 0261
QSO: 14028 CW 2016-05-28 1745 NC6B          599 0281   K0NM          599 0234
QSO: 14039 CW 2016-05-28 1750 NC6B          599 0282   F5IN          599 1136
QSO: 14038 CW 2016-05-28 1752 NC6B          599 0283   EI/K1MM       599 0555
QSO: 14019 CW 2016-05-28 1757 NC6B          599 0284   K1LZ          599 1484
QSO: 14000 CW 2016-05-28 1804 NC6B          599 0285   CN2AA         599 2583
QSO: 14014 CW 2016-05-28 1813 NC6B          599 0286   KQ2M          599 1115
QSO: 14060 CW 2016-05-28 1832 NC6B          599 0287   AL1G          599 0017
QSO: 14017 CW 2016-05-28 1851 NC6B          599 0288   W0FLS         599 0031
QSO: 14039 CW 2016-05-28 1857 NC6B          599 0289   JA3YBK        599 1302
QSO: 28023 CW 2016-05-28 1900 NC6B          599 0290   PS2T          599 1636
QSO: 28022 CW 2016-05-28 1900 NC6B          599 0291   PY4YY         599 0268
QSO: 28026 CW 2016-05-28 1904 NC6B          599 0292   LW6DG         599 0202
QSO: 28028 CW 2016-05-28 1905 NC6B          599 0293   LW1EUD        599 0099
QSO: 28029 CW 2016-05-28 1905 NC6B          599 0294   CW5W          599 1038
QSO: 28031 CW 2016-05-28 1909 NC6B          599 0295   KA3DRR        599 0019
QSO: 21012 CW 2016-05-28 2011 NC6B          599 0296   N4WW          599 0325
QSO: 21013 CW 2016-05-28 2014 NC6B          599 0297   6Y6N          599 1405
QSO: 21014 CW 2016-05-28 2015 NC6B          599 0298   NR5M          599 0352
QSO: 21021 CW 2016-05-28 2017 NC6B          599 0299   NM1G          599 1020
QSO: 21023 CW 2016-05-28 2018 NC6B          599 0300   N5AW          599 1014
QSO: 21032 CW 2016-05-28 2021 NC6B          599 0301   ND1Y          599 0627
QSO: 21039 CW 2016-05-28 2024 NC6B          599 0302   OA4SS         599 0711
QSO: 21043 CW 2016-05-28 2027 NC6B          599 0303   EF8C          599 0508
QSO: 21045 CW 2016-05-28 2029 NC6B          599 0304   KN5A          599 0107
QSO: 21047 CW 2016-05-28 2031 NC6B          599 0305   KH6LC         599 0432
QSO: 21066 CW 2016-05-28 2035 NC6B          599 0306   PY2MC         599 0454
QSO: 21081 CW 2016-05-28 2043 NC6B          599 0307   J35X          599 0112
QSO: 21042 CW 2016-05-28 2112 NC6B          599 0308   WP2Z          599 1320
QSO: 21011 CW 2016-05-28 2114 NC6B          599 0309   WP4X          599 0994
QSO: 21028 CW 2016-05-28 2119 NC6B          599 0310   W4OC          599 0266
QSO: 21032 CW 2016-05-28 2121 NC6B          599 0311   FM/DL7VOG     599 0548
QSO: 21038 CW 2016-05-28 2126 NC6B          599 0312   VB7A          599 0152
QSO: 21050 CW 2016-05-28 2128 NC6B          599 0313   CE3CT         599 0709
QSO: 21050 CW 2016-05-28 2129 NC6B          599 0314   ZL4YL         599 0378
QSO: 21048 CW 2016-05-28 2134 NC6B          599 0315   8P1W          599 0045
QSO: 21051 CW 2016-05-28 2136 NC6B          599 0316   WP3C          599 0695
QSO: 21069 CW 2016-05-28 2141 NC6B          599 0317   CE3DNP        599 0268
QSO: 21076 CW 2016-05-28 2142 NC6B          599 0318   PY2LSM        599 0317
QSO: 21009 CW 2016-05-28 2143 NC6B          599 0319   T40A          599 0563
QSO: 21014 CW 2016-05-28 2144 NC6B          599 0320   KH6TU         599 1033
QSO: 14042 CW 2016-05-28 2151 NC6B          599 0321   NE3H          599 0227
