START-OF-LOG: 3.0
CALLSIGN: WD0T
CONTEST: CQ-WPX-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 49650
NAME: Todd Dravland
LOCATION: SD
OPERATORS: WD0T
CLUB: none
CERTIFICATE: NO
CREATED-BY: WriteLog V11.01F
SOAPBOX: Short time operation, but had fun, thanks 73 Todd WD0T
QSO: 14043 CW 2016-05-28 0047 WD0T          599   41 VC7G          599 76
QSO: 14044 CW 2016-05-28 0047 WD0T          599   42 SJ2W          599 75
QSO: 14047 CW 2016-05-28 0048 WD0T          599   43 KU6W          599 27
QSO: 14048 CW 2016-05-28 0049 WD0T          599   44 WP2Z          599 93
QSO: 14056 CW 2016-05-28 0051 WD0T          599   45 RC9O          599 065
QSO: 14058 CW 2016-05-28 0052 WD0T          599   46 KT3M          599 74
QSO: 14063 CW 2016-05-28 0053 WD0T          599   47 VA7ST         599 057
QSO: 14067 CW 2016-05-28 0054 WD0T          599   48 3V8SS         599 083
QSO: 14001 CW 2016-05-28 0139 WD0T          599   49 WO4O          599 210
QSO: 14009 CW 2016-05-28 0141 WD0T          599   50 K5KU          599 128
QSO: 14010 CW 2016-05-28 0142 WD0T          599   51 N2MM          599 156
QSO: 14011 CW 2016-05-28 0142 WD0T          599   52 6Y6N          599 273
QSO: 14013 CW 2016-05-28 0143 WD0T          599   53 KM4FOC        599 12
QSO: 14016 CW 2016-05-28 0144 WD0T          599   54 KH6LC         599 148
QSO: 14020 CW 2016-05-28 0147 WD0T          599   55 WK7S          599 34
QSO: 14021 CW 2016-05-28 0147 WD0T          599   56 ND2T          599 134
QSO: 14024 CW 2016-05-28 0149 WD0T          599   57 KC7V          599 178
QSO: 14025 CW 2016-05-28 0149 WD0T          599   58 N4KH          599 78
QSO: 14030 CW 2016-05-28 0150 WD0T          599   59 K3WJV         599 86
QSO: 14031 CW 2016-05-28 0151 WD0T          599   60 KN5A          599 174
QSO: 14033 CW 2016-05-28 0151 WD0T          599   61 N5AW          599 198
QSO: 14036 CW 2016-05-28 0152 WD0T          599   62 AA3B          599 313
QSO: 14046 CW 2016-05-28 0155 WD0T          599   63 KM6Z          599 085
QSO: 14065 CW 2016-05-28 0204 WD0T          599   64 W6YX          599 149
QSO: 14070 CW 2016-05-28 0206 WD0T          599   65 8P5A          599 346
QSO:  7010 CW 2016-05-28 0208 WD0T          599   66 AK1W          599 263
QSO:  7030 CW 2016-05-28 0210 WD0T          599   67 K9CT          599 68
QSO:  7037 CW 2016-05-28 0211 WD0T          599   68 NJ8M          599 135
QSO:  7042 CW 2016-05-28 0212 WD0T          599   69 KT5J          599 211
QSO:  7053 CW 2016-05-28 0214 WD0T          599   70 K3IE          599 138
QSO:  7055 CW 2016-05-28 0214 WD0T          599   71 N0AT          599 181
QSO:  7060 CW 2016-05-28 0215 WD0T          599   72 AA5B          599 32
QSO:  7066 CW 2016-05-28 0216 WD0T          599   73 K4BAI         599 199
QSO:  7068 CW 2016-05-28 0217 WD0T          599   74 KC3R          599 244
QSO:  7001 CW 2016-05-28 0217 WD0T          599   75 K1LZ          599 329
QSO:  7005 CW 2016-05-28 0218 WD0T          599   76 K3WW          599 322
QSO:  7007 CW 2016-05-28 0219 WD0T          599   77 KQ2M          599 291
QSO:  7008 CW 2016-05-28 0220 WD0T          599   78 N3QE          599 202
QSO:  7016 CW 2016-05-28 0221 WD0T          599   79 K1GQ          599 172
QSO:  7016 CW 2016-05-28 0222 WD0T          599   80 WU3A          599 285
QSO:  7027 CW 2016-05-28 0226 WD0T          599   81 K3RA          599 064
QSO:  7028 CW 2016-05-28 0227 WD0T          599   82 K1TR          599 198
QSO:  7031 CW 2016-05-28 0229 WD0T          599   83 W9YK          599 26
QSO:  7033 CW 2016-05-28 0230 WD0T          599   84 VE3EJ         599 255
QSO:  7039 CW 2016-05-28 0233 WD0T          599   85 K1AR          599 59
QSO:  7046 CW 2016-05-28 0234 WD0T          599   86 WS8KCC        599 43
QSO:  7061 CW 2016-05-28 0236 WD0T          599   87 NR5M          599 84
QSO:  7063 CW 2016-05-28 0238 WD0T          599   88 WN9O          599 171
QSO: 14005 CW 2016-05-28 0241 WD0T          599   89 KR7O          599 273
QSO: 14008 CW 2016-05-28 0242 WD0T          599   90 PX2A          599 348
QSO: 14010 CW 2016-05-28 0244 WD0T          599   91 W6SX          599 227
QSO: 14014 CW 2016-05-28 0245 WD0T          599   92 WR6Y          599 263
QSO: 14014 CW 2016-05-28 0245 WD0T          599   93 NR4M          599 232
QSO: 14020 CW 2016-05-28 0246 WD0T          599   94 K3JT          599 172
QSO: 14029 CW 2016-05-28 0249 WD0T          599   95 ZF2ET         599 394
QSO: 14035 CW 2016-05-28 0250 WD0T          599   96 W1WMU         599 191
QSO: 14041 CW 2016-05-28 0251 WD0T          599   97 WF3T          599 157
QSO: 14048 CW 2016-05-28 0253 WD0T          599   98 K7RF          599 199
QSO: 14059 CW 2016-05-28 0255 WD0T          599   99 WC7Q          599 162
QSO: 14061 CW 2016-05-28 0256 WD0T          599  100 NG7Z          599 96
QSO: 14042 CW 2016-05-28 0303 WD0T          599  101 AG6AU         599 20
QSO: 14044 CW 2016-05-28 0304 WD0T          599  102 WA7NB         599 75
QSO: 14055 CW 2016-05-28 0306 WD0T          599  103 K6NR          599 171
QSO: 14056 CW 2016-05-28 0307 WD0T          599  104 NF6A          599 217
QSO: 14058 CW 2016-05-28 0307 WD0T          599  105 KP4EJ         599 118
QSO:  7014 CW 2016-05-28 0312 WD0T          599  106 KC8R          599 102
QSO:  7015 CW 2016-05-28 0313 WD0T          599  107 CR2X          599 554
QSO:  7025 CW 2016-05-28 0315 WD0T          599  108 VE3DZ         599 331
QSO:  7030 CW 2016-05-28 0316 WD0T          599  109 WR3O          599 393
QSO:  7042 CW 2016-05-28 0317 WD0T          599  110 VC7G          599 19
QSO:  7051 CW 2016-05-28 0318 WD0T          599  111 PZ50X         599 350
QSO:  7066 CW 2016-05-28 0319 WD0T          599  112 WT9Q          599 64
QSO:  7069 CW 2016-05-28 0320 WD0T          599  113 AB2E          599 214
QSO:  7001 CW 2016-05-28 0341 WD0T          599  114 D41CV         599 460
QSO:  7008 CW 2016-05-28 0344 WD0T          599  115 ED8X          599 599
QSO:  7013 CW 2016-05-28 0346 WD0T          599  116 WI0WA         599 368
QSO:  7013 CW 2016-05-28 0347 WD0T          599  117 NE0F          599 443
QSO:  7016 CW 2016-05-28 0348 WD0T          599  118 WA1Z          599 420
QSO:  7017 CW 2016-05-28 0349 WD0T          599  119 W9RE          599 388
QSO:  7022 CW 2016-05-28 0351 WD0T          599  120 AB9H          599 195
QSO:  7024 CW 2016-05-28 0351 WD0T          599  121 NA6O          599 128
QSO:  7027 CW 2016-05-28 0353 WD0T          599  122 AE6Y          599 204
QSO:  7032 CW 2016-05-28 0354 WD0T          599  123 NS1S          599 487
QSO:  7042 CW 2016-05-28 0356 WD0T          599  124 ND1Y          599 303
QSO:  7044 CW 2016-05-28 0358 WD0T          599  125 KH6LC         599 8
QSO:  7047 CW 2016-05-28 0359 WD0T          599  126 NM7D          599 101
QSO:  7053 CW 2016-05-28 0400 WD0T          599  127 NP2P          599 398
QSO:  7054 CW 2016-05-28 0402 WD0T          599  128 KX7M          599 217
QSO:  7058 CW 2016-05-28 0403 WD0T          599  129 KE3X          599 359
QSO:  7058 CW 2016-05-28 0404 WD0T          599  130 KM3T          599 407
QSO:  3528 CW 2016-05-28 0409 WD0T          599  131 NA6O          599 38
QSO:  3530 CW 2016-05-28 0410 WD0T          599  132 WN9O          599 271
QSO: 14005 CW 2016-05-28 0412 WD0T          599  133 KH6TU         599 416
QSO: 14015 CW 2016-05-28 0412 WD0T          599  134 NC6K          599 200
QSO: 14017 CW 2016-05-28 0413 WD0T          599  135 NF4A          599 149
QSO: 14038 CW 2016-05-28 0415 WD0T          599  136 KW1K          599 78
QSO: 14051 CW 2016-05-28 1226 WD0T          599  137 P4/N4QS       599 989
QSO:  7009 CW 2016-05-28 1228 WD0T          599  138 NR7DX         599 960
QSO:  7028 CW 2016-05-28 1230 WD0T          599  139 K9UIY         599 274
QSO:  7035 CW 2016-05-28 1231 WD0T          599  140 K3MD          599 479
QSO:  7035 CW 2016-05-28 1232 WD0T          599  141 AA3B          599 1117
QSO:  7041 CW 2016-05-28 1233 WD0T          599  142 K9LJN         599 292
QSO:  7019 CW 2016-05-28 1234 WD0T          599  143 N0LY          599 016
QSO:  7027 CW 2016-05-28 1238 WD0T          599  144 VE3MGY        599 281
QSO: 14012 CW 2016-05-28 1243 WD0T          599  145 VE9CB         599 640
QSO: 14026 CW 2016-05-28 1244 WD0T          599  146 KD2RD         599 593
QSO: 14031 CW 2016-05-28 1245 WD0T          599  147 WR1ST         599 784
QSO: 14038 CW 2016-05-28 1246 WD0T          599  148 N3RS          599 924
QSO: 14045 CW 2016-05-28 1248 WD0T          599  149 KP2M          599 1328
QSO: 14055 CW 2016-05-28 1249 WD0T          599  150 NG3R          599 326
QSO: 14064 CW 2016-05-28 1250 WD0T          599  151 VP5M          599 651
QSO: 14066 CW 2016-05-28 1251 WD0T          599  152 NP2P          599 624
QSO: 14017 CW 2016-05-28 1422 WD0T          599  153 AC4CA         599 595
QSO: 14024 CW 2016-05-28 1423 WD0T          599  154 N3QE          599 771
QSO: 14025 CW 2016-05-28 1424 WD0T          599  155 NG7A          599 946
QSO: 14031 CW 2016-05-28 1424 WD0T          599  156 NJ4U          599 100
QSO: 14034 CW 2016-05-28 1427 WD0T          599  157 AD4Z          599 693
QSO: 14040 CW 2016-05-28 1428 WD0T          599  158 NR5M          599 730
QSO: 14043 CW 2016-05-28 1429 WD0T          599  159 K3IE          599 398
QSO: 14061 CW 2016-05-28 1430 WD0T          599  160 K6AR          599 348
QSO: 14081 CW 2016-05-28 1431 WD0T          599  161 KM7W          599 566
QSO: 14001 CW 2016-05-28 1436 WD0T          599  162 KC3R          599 810
QSO: 14014 CW 2016-05-28 1439 WD0T          599  163 W8BI          599 202
QSO: 14021 CW 2016-05-28 1441 WD0T          599  164 WB5EIN        599 402
QSO: 14033 CW 2016-05-28 1446 WD0T          599  165 VE3YAA        599 416
QSO: 14052 CW 2016-05-28 1449 WD0T          599  166 W8CAR         599 384
QSO: 14060 CW 2016-05-28 1450 WD0T          599  167 K3MD          599 614
QSO: 21008 CW 2016-05-28 1656 WD0T          599  168 KP2M          599 1537
QSO: 21029 CW 2016-05-28 1658 WD0T          599  169 P40L          599 1333
QSO: 21045 CW 2016-05-28 1700 WD0T          599  170 NP2P          599 798
QSO: 14001 CW 2016-05-28 1702 WD0T          599  171 NR7DX         599 1318
QSO: 14004 CW 2016-05-28 1702 WD0T          599  172 W7SW          599 161
QSO: 14034 CW 2016-05-28 1706 WD0T          599  173 WN6K          599 332
QSO: 14042 CW 2016-05-28 1707 WD0T          599  174 WJ4X          599 485
QSO: 14045 CW 2016-05-28 1708 WD0T          599  175 NQ5K          599 102
QSO: 21020 CW 2016-05-28 1714 WD0T          599  176 NR5M          599 198
QSO: 14017 CW 2016-05-28 1725 WD0T          599  178 VY1AAA        599 16
QSO: 14007 CW 2016-05-28 1726 WD0T          599  179 VE3YAA        599 572
QSO: 21036 CW 2016-05-28 2022 WD0T          599  180 WQ6X          599 936
QSO: 21032 CW 2016-05-28 2023 WD0T          599  181 ND1Y          599 628
QSO: 21010 CW 2016-05-28 2024 WD0T          599  182 W9RE          599 1264
QSO: 21011 CW 2016-05-28 2024 WD0T          599  183 WR3O          599 1231
QSO: 21013 CW 2016-05-28 2026 WD0T          599  184 6Y6N          599 1432
QSO: 21015 CW 2016-05-28 2027 WD0T          599  185 WP4X          599 922
QSO: 21030 CW 2016-05-28 2033 WD0T          599  186 WS9V          599 18
QSO: 21031 CW 2016-05-28 2037 WD0T          599  187 K4PV          599 674
QSO: 21052 CW 2016-05-28 2038 WD0T          599  188 ZF2ET         599 1352
QSO: 21017 CW 2016-05-28 2042 WD0T          599  189 K0NM          599 320
QSO: 14029 CW 2016-05-28 2052 WD0T          599  190 KE3X          599 1384
QSO: 14047 CW 2016-05-28 2056 WD0T          599  191 EI/K1MM       599 750
QSO: 14049 CW 2016-05-28 2057 WD0T          599  192 KK5I          599 810
QSO: 14065 CW 2016-05-28 2101 WD0T          599  193 N6AA          599 452
QSO: 14083 CW 2016-05-28 2104 WD0T          599  194 KJ4QHL        599 383
QSO: 21021 CW 2016-05-28 2107 WD0T          599  195 ZF1A          599 1418
QSO: 21037 CW 2016-05-28 2111 WD0T          599  196 NM1G          599 1069
QSO: 21047 CW 2016-05-28 2112 WD0T          599  197 KT5J          599 1290
QSO: 21009 CW 2016-05-28 2116 WD0T          599  198 T40A          599 511
QSO: 21042 CW 2016-05-28 2119 WD0T          599  199 WP2Z          599 1331
QSO: 21044 CW 2016-05-28 2120 WD0T          599  200 KN5A          599 1136
QSO: 14099 CW 2016-05-28 2122 WD0T          599  201 NY6DX         599 195
QSO: 14026 CW 2016-05-28 2132 WD0T          599  202 WQ6X          599 996
QSO: 28026 CW 2016-05-29 1607 WD0T          599  203 NA6O          599 119
QSO: 28032 CW 2016-05-29 1609 WD0T          599  204 NR4M          599 119
QSO: 28030 CW 2016-05-29 1610 WD0T          599  205 W6AEA         599 756
QSO: 21034 CW 2016-05-29 1757 WD0T          599  206 VC7G          599 523
QSO: 21025 CW 2016-05-29 1758 WD0T          599  207 N8EA          599 171
QSO: 21029 CW 2016-05-29 1759 WD0T          599  208 VB7A          599 264
QSO: 21045 CW 2016-05-29 1800 WD0T          599  209 NS9I          599 1131
QSO: 21048 CW 2016-05-29 1802 WD0T          599  210 NG1R          599 625
QSO: 21055 CW 2016-05-29 1803 WD0T          599  211 W6YX          599 1384
QSO: 21049 CW 2016-05-29 1804 WD0T          599  212 NA8V          599 1365
QSO: 21004 CW 2016-05-29 2304 WD0T          599  213 K1LZ          599 3234
QSO: 21015 CW 2016-05-29 2305 WD0T          599  214 PP5KR         599 1759
QSO: 21017 CW 2016-05-29 2306 WD0T          599  215 YV4YC         599 1314
QSO: 21039 CW 2016-05-29 2307 WD0T          599  216 AF4RK         599 627
QSO: 14002 CW 2016-05-29 2311 WD0T          599  217 TI2OY         599 705
QSO: 14030 CW 2016-05-29 2316 WD0T          599  218 N3BB          599 168
QSO: 14032 CW 2016-05-29 2317 WD0T          599  219 RU1A          599 5279
QSO: 14035 CW 2016-05-29 2318 WD0T          599  220 K5NZ          599 712
QSO: 14038 CW 2016-05-29 2319 WD0T          599  221 CS2C          599 2906
QSO: 14041 CW 2016-05-29 2320 WD0T          599  222 VE3RZ         599 1114
QSO: 14054 CW 2016-05-29 2323 WD0T          599  223 CN2AA         599 6329
QSO: 14073 CW 2016-05-29 2327 WD0T          599  224 KU8E          599 573
END-OF-LOG:
