START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: XE2S
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 24-HOURS
CLAIMED-SCORE: 3114423
CLUB: Arizona outlaws contest club
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V10.87E
NAME: Marco A. Soto
OPERATORS: XE2S
SOAPBOX: Best propagation experienced ever.
QSO: 28039 CW 2013-11-23 0001 XE2S          599     06 HS0ZIA        599     26
QSO: 28039 CW 2013-11-23 0002 XE2S          599     06 PY2KC         599     11
QSO: 28039 CW 2013-11-23 0002 XE2S          599     06 JE1SGH        599     25
QSO: 28039 CW 2013-11-23 0003 XE2S          599     06 JA6FFK        599     25
QSO: 28039 CW 2013-11-23 0003 XE2S          599     06 JR4DAH        599     25
QSO: 28039 CW 2013-11-23 0004 XE2S          599     06 KH6CJJ        599     31
QSO: 28039 CW 2013-11-23 0004 XE2S          599     06 JH1EAQ        599     25
QSO: 28039 CW 2013-11-23 0005 XE2S          599     06 JE4MHL        599     25
QSO: 28039 CW 2013-11-23 0005 XE2S          599     06 JQ2HVN        599     25
QSO: 28039 CW 2013-11-23 0005 XE2S          599     06 JH1KMC        599     25
QSO: 28039 CW 2013-11-23 0006 XE2S          599     06 N5AW          599      4
QSO: 28039 CW 2013-11-23 0007 XE2S          599     06 7K1CPT        599     25
QSO: 28039 CW 2013-11-23 0007 XE2S          599     06 JJ0PTY        599     25
QSO: 28039 CW 2013-11-23 0007 XE2S          599     06 JA9RPU        599     25
QSO: 28039 CW 2013-11-23 0008 XE2S          599     06 JA1DZZ        599     25
QSO: 28039 CW 2013-11-23 0009 XE2S          599     06 JA8KSW/1      599     25
QSO: 28039 CW 2013-11-23 0009 XE2S          599     06 JA3BLN        599     25
QSO: 28039 CW 2013-11-23 0009 XE2S          599     06 JE1LFX        599     25
QSO: 28039 CW 2013-11-23 0010 XE2S          599     06 R0FA          599     19
QSO: 28039 CW 2013-11-23 0010 XE2S          599     06 JF1KWG        599     25
QSO: 28039 CW 2013-11-23 0010 XE2S          599     06 JI1BHO        599     25
QSO: 28039 CW 2013-11-23 0011 XE2S          599     06 JH5FTY        599     25
QSO: 28039 CW 2013-11-23 0011 XE2S          599     06 JA2VZL        599     25
QSO: 28039 CW 2013-11-23 0011 XE2S          599     06 JA1IED        599     25
QSO: 28039 CW 2013-11-23 0012 XE2S          599     06 JA2BHQ        599     25
QSO: 28039 CW 2013-11-23 0012 XE2S          599     06 UA0KBG        599     19
QSO: 28039 CW 2013-11-23 0012 XE2S          599     06 JA2PVE        599     25
QSO: 28039 CW 2013-11-23 0013 XE2S          599     06 JA2KGQ        599     25
QSO: 28039 CW 2013-11-23 0013 XE2S          599     06 JR2UBS        599     25
