START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: S50G
CLUB: Slovenia Contest Club
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: TWO
CLAIMED-SCORE: 15432512
OPERATORS: S56M S57AW S58M
NAME: RK Moravce
CREATED-BY: N1MM Logger V13.11.0
QSO:  3526 CW 2013-11-23 0001 S50G          599 15     DM7C          599 14     1
QSO:  3523 CW 2013-11-23 0001 S50G          599 15     ER3AU         599 16     1
QSO:  7033 CW 2013-11-23 0002 S50G          599 15     KX1E          599 05     0
QSO:  3524 CW 2013-11-23 0004 S50G          599 15     PI4CC         599 14     1
QSO:  3530 CW 2013-11-23 0004 S50G          599 15     GM3WUX        599 14     1
QSO:  3533 CW 2013-11-23 0005 S50G          599 15     DR5N          599 14     1
QSO:  3515 CW 2013-11-23 0005 S50G          599 15     4U1ITU        599 14     1
QSO:  3516 CW 2013-11-23 0006 S50G          599 15     LX7I          599 14     1
QSO:  3504 CW 2013-11-23 0008 S50G          599 15     W3LPL         599 05     1
QSO:  7050 CW 2013-11-23 0008 S50G          599 15     W2BC          599 05     0
QSO:  7050 CW 2013-11-23 0009 S50G          599 15     S56CW         599 15     0
QSO:  7050 CW 2013-11-23 0010 S50G          599 15     KG1E          599 05     0
QSO:  3509 CW 2013-11-23 0010 S50G          599 15     VY2TT         599 05     1
QSO:  7050 CW 2013-11-23 0010 S50G          599 15     WO3Z          599 05     0
QSO:  7050 CW 2013-11-23 0011 S50G          599 15     EA4SG         599 14     0
QSO:  7050 CW 2013-11-23 0011 S50G          599 15     N1EN          599 05     0
QSO:  7050 CW 2013-11-23 0012 S50G          599 15     W4FDA         599 05     0
QSO:  7050 CW 2013-11-23 0012 S50G          599 15     N3GGT         599 05     0
QSO:  7050 CW 2013-11-23 0013 S50G          599 15     NR5M          599 04     0
QSO:  3534 CW 2013-11-23 0013 S50G          599 15     9A7A          599 15     1
QSO:  7050 CW 2013-11-23 0013 S50G          599 15     K9QC          599 04     0
