START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: PA5KT
CLUB:
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1218170
OPERATORS: PA5KT
NAME: Henk Remijn
CREATED-BY: N1MM Logger V13.11.0
QSO:  7047 CW 2013-11-23 0000 PA5KT         599 14     V47NT         599 08
QSO:  7066 CW 2013-11-23 0003 PA5KT         599 14     NQ4I          599 05
QSO:  7066 CW 2013-11-23 0003 PA5KT         599 14     YU0W/QRP      599 15
QSO:  7066 CW 2013-11-23 0005 PA5KT         599 14     4O4SM         599 15
QSO:  7066 CW 2013-11-23 0008 PA5KT         599 14     LY5I          599 15
QSO:  7066 CW 2013-11-23 0008 PA5KT         599 14     E7RS          599 15
QSO:  7066 CW 2013-11-23 0009 PA5KT         599 14     W2TZ          599 05
QSO:  7066 CW 2013-11-23 0014 PA5KT         599 14     W1WEF         599 05
QSO:  7066 CW 2013-11-23 0014 PA5KT         599 14     N3RS          599 05
QSO:  7066 CW 2013-11-23 0016 PA5KT         599 14     HG5D          599 15
QSO:  7068 CW 2013-11-23 0018 PA5KT         599 14     LA2AB         599 14
QSO:  7070 CW 2013-11-23 0019 PA5KT         599 14     K1BX          599 05
QSO:  7071 CW 2013-11-23 0020 PA5KT         599 14     VP9I          599 05
QSO:  7071 CW 2013-11-23 0021 PA5KT         599 14     VC2R          599 02
QSO:  7073 CW 2013-11-23 0024 PA5KT         599 14     RM4I          599 16
QSO:  7074 CW 2013-11-23 0026 PA5KT         599 14     UW3U          599 16
QSO:  7066 CW 2013-11-23 0027 PA5KT         599 14     YT2AAA        599 15
QSO:  7065 CW 2013-11-23 0027 PA5KT         599 14     OH2BAH        599 15
QSO:  7055 CW 2013-11-23 0035 PA5KT         599 14     VE3OI         599 04
QSO:  7054 CW 2013-11-23 0036 PA5KT         599 14     V25A          599 08
QSO:  7053 CW 2013-11-23 0036 PA5KT         599 14     P3F           599 20
QSO:  7053 CW 2013-11-23 0037 PA5KT         599 14     EU1A          599 16
QSO:  7076 CW 2013-11-23 0041 PA5KT         599 14     JY9FC         599 20
QSO:  7075 CW 2013-11-23 0041 PA5KT         599 14     IK8UND        599 15
QSO:  1830 CW 2013-11-23 0046 PA5KT         599 14     9A7A          599 15
QSO:  1830 CW 2013-11-23 0046 PA5KT         599 14     UZ2M          599 16
QSO:  1830 CW 2013-11-23 0047 PA5KT         599 14     RM1Q          599 16
QSO:  1830 CW 2013-11-23 0047 PA5KT         599 14     P3N           599 20
QSO:  1830 CW 2013-11-23 0048 PA5KT         599 14     LY2OM         599 15
QSO:  1830 CW 2013-11-23 0048 PA5KT         599 14     RT5G          599 16
QSO:  1830 CW 2013-11-23 0048 PA5KT         599 14     RZ3QS         599 16
QSO:  1830 CW 2013-11-23 0049 PA5KT         599 14     RZ3MM         599 16
QSO:  1830 CW 2013-11-23 0051 PA5KT         599 14     DL7URH        599 14
QSO:  1830 CW 2013-11-23 0051 PA5KT         599 14     DL5ARM        599 14
QSO:  1830 CW 2013-11-23 0051 PA5KT         599 14     OZ4KG         599 14
QSO:  1830 CW 2013-11-23 0052 PA5KT         599 14     DD3D          599 14
QSO:  1830 CW 2013-11-23 0052 PA5KT         599 14     OL2U          599 15
QSO:  1830 CW 2013-11-23 0053 PA5KT         599 14     S53F          599 15
