START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: SF3A
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 576639
OPERATORS: SM3CER
CLUB: Top Of Europe Contesters
NAME: Jan-Eric Rehn
SOAPBOX:
QSO:  7072 CW 2013-11-23 0008 SF3A          599 14     RM4I          599 16
QSO:  7071 CW 2013-11-23 0009 SF3A          599 14     G5O           599 14
QSO:  7071 CW 2013-11-23 0010 SF3A          599 14     W7WA          599 03
QSO:  7070 CW 2013-11-23 0013 SF3A          599 14     N2MM          599 05
QSO:  7070 CW 2013-11-23 0014 SF3A          599 14     K1HX          599 05
QSO:  7069 CW 2013-11-23 0015 SF3A          599 14     HB9/RV3DH     599 14
QSO:  7068 CW 2013-11-23 0016 SF3A          599 14     XP2I          599 40
QSO:  7067 CW 2013-11-23 0018 SF3A          599 14     EA5KM         599 14
QSO:  7065 CW 2013-11-23 0021 SF3A          599 14     YT2AAA        599 15
QSO:  7065 CW 2013-11-23 0022 SF3A          599 14     OH2BAH        599 15
QSO:  7064 CW 2013-11-23 0024 SF3A          599 14     ZD8M          599 36
QSO:  7064 CW 2013-11-23 0025 SF3A          599 14     W1KM          599 05
QSO:  7062 CW 2013-11-23 0027 SF3A          599 14     4L3T          599 21
QSO:  7061 CW 2013-11-23 0028 SF3A          599 14     OQ5M          599 14
QSO:  7061 CW 2013-11-23 0030 SF3A          599 14     4Z5TK         599 20
QSO:  7061 CW 2013-11-23 0030 SF3A          599 14     UX4U          599 16
QSO:  7060 CW 2013-11-23 0031 SF3A          599 14     4L0A          599 21
QSO:  7060 CW 2013-11-23 0033 SF3A          599 14     K9CT          599 04
QSO:  7059 CW 2013-11-23 0036 SF3A          599 14     EF9O          599 33
QSO:  7058 CW 2013-11-23 0038 SF3A          599 14     3V8BB         599 33
QSO:  7057 CW 2013-11-23 0039 SF3A          599 14     DF3CB         599 14
QSO:  7058 CW 2013-11-23 0039 SF3A          599 14     TM1A          599 14
QSO:  7057 CW 2013-11-23 0040 SF3A          599 14     OM3TZZ        599 15
QSO:  7057 CW 2013-11-23 0041 SF3A          599 14     K4VV          599 05
QSO:  7056 CW 2013-11-23 0045 SF3A          599 14     D4C           599 35
QSO:  7054 CW 2013-11-23 0046 SF3A          599 14     Z37M          599 15
QSO:  7054 CW 2013-11-23 0048 SF3A          599 14     OG1M          599 15
QSO:  7053 CW 2013-11-23 0049 SF3A          599 14     DL0AO         599 14
QSO:  7053 CW 2013-11-23 0050 SF3A          599 14     P3F           599 20
QSO:  7052 CW 2013-11-23 0050 SF3A          599 14     K1ZR          599 05
QSO:  7052 CW 2013-11-23 0051 SF3A          599 14     EU1A          599 16
QSO:  7052 CW 2013-11-23 0052 SF3A          599 14     IR4X          599 15
QSO:  7052 CW 2013-11-23 0053 SF3A          599 14     OK5T          599 15
QSO:  7051 CW 2013-11-23 0054 SF3A          599 14     DD1A          599 14
