START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.8.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: M6T
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 6020976
OPERATORS: G4BUO
NAME: Dave Lawley
SOAPBOX: Very grateful to G4BAH for letting me use the M6T station. All the
SOAPBOX: towers had to be cranked up but it was great to be able to use the
SOAPBOX: station and enter the ultimate category - SOAB Unassisted.
QSO:  7054 CW 2013-11-23 0000 M6T           599 14     LY5I          599 15     0
QSO:  7054 CW 2013-11-23 0002 M6T           599 14     HA2MN         599 15     0
QSO:  7054 CW 2013-11-23 0003 M6T           599 14     LZ3ZZ         599 20     0
QSO:  7054 CW 2013-11-23 0003 M6T           599 14     LZ2PS         599 20     0
QSO:  7054 CW 2013-11-23 0004 M6T           599 14     UT4FJ         599 16     0
QSO:  7054 CW 2013-11-23 0004 M6T           599 14     W1WEF         599 05     0
QSO:  7054 CW 2013-11-23 0005 M6T           599 14     LZ2AO         599 20     0
QSO:  7054 CW 2013-11-23 0005 M6T           599 14     LY7A          599 15     0
QSO:  7054 CW 2013-11-23 0005 M6T           599 14     N1EN          599 05     0
QSO:  7054 CW 2013-11-23 0006 M6T           599 14     RQ4N          599 16     0
QSO:  7054 CW 2013-11-23 0006 M6T           599 14     N1IX          599 05     0
QSO:  7054 CW 2013-11-23 0008 M6T           599 14     RF9C          599 17     0
QSO:  7054 CW 2013-11-23 0008 M6T           599 14     RK6AX         599 16     0
QSO:  7054 CW 2013-11-23 0009 M6T           599 14     YU0W          599 15     0
QSO:  7054 CW 2013-11-23 0009 M6T           599 14     W4ML          599 05     0
QSO:  7054 CW 2013-11-23 0010 M6T           599 14     EW8OF         599 16     0
QSO:  7054 CW 2013-11-23 0010 M6T           599 14     YO9AGI        599 20     0
QSO:  7054 CW 2013-11-23 0010 M6T           599 14     HG5D          599 15     0
QSO:  7054 CW 2013-11-23 0011 M6T           599 14     NR5M          599 04     0
QSO:  7054 CW 2013-11-23 0011 M6T           599 14     LA2HFA        599 14     0
QSO:  7054 CW 2013-11-23 0012 M6T           599 14     W2BC          599 05     0
QSO:  7054 CW 2013-11-23 0013 M6T           599 14     4O4SM         599 15     0
