START-OF-LOG: 3.0
CALLSIGN: YM2KK
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 2668936
CLUB:
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V10.76H
NAME: Emin Bora Demirel
OPERATORS: TA1BJ  TA2DA TA2FE  TA2BD  TA2SE  TA2DS  TA2AD
QSO: 28000 CW 2013-11-23 1059 YM2KK         599     20 ON4IA         599     14
QSO: 28000 CW 2013-11-23 1100 YM2KK         599     20 EA1EWC        599     14
QSO: 28000 CW 2013-11-23 1100 YM2KK         599     20 OQ5M          599     14
QSO: 28000 CW 2013-11-23 1100 YM2KK         599     20 F6AUS         599     14
QSO: 28000 CW 2013-11-23 1101 YM2KK         599     20 RW4W          599     16
QSO: 28000 CW 2013-11-23 1101 YM2KK         599     20 OH3CV         599     15
QSO: 28000 CW 2013-11-23 1102 YM2KK         599     20 CW5W          599     13
QSO: 28000 CW 2013-11-23 1104 YM2KK         599     20 EA3DWX        599     14
QSO: 28000 CW 2013-11-23 1105 YM2KK         599     20 OH6OW         599     15
QSO: 28000 CW 2013-11-23 1105 YM2KK         599     20 SM6BZV        599     14
QSO: 28000 CW 2013-11-23 1106 YM2KK         599     20 SE2I          599     14
QSO: 28000 CW 2013-11-23 1107 YM2KK         599     20 F8FWM         599     14
QSO: 28000 CW 2013-11-23 1107 YM2KK         599     20 PA0B          599     14
QSO: 28000 CW 2013-11-23 1108 YM2KK         599     20 PY1XM         599     11
QSO: 28000 CW 2013-11-23 1109 YM2KK         599     20 G3NWP         599     14
QSO: 28000 CW 2013-11-23 1110 YM2KK         599     20 OH3HS         599     15
QSO: 28000 CW 2013-11-23 1112 YM2KK         599     20 G3UHU         599     14
QSO: 28000 CW 2013-11-23 1113 YM2KK         599     20 EA1NK         599     14
QSO: 28000 CW 2013-11-23 1115 YM2KK         599     20 OM5TXX        599     15
QSO: 28000 CW 2013-11-23 1115 YM2KK         599     20 RK9CR         599     17
QSO: 28000 CW 2013-11-23 1116 YM2KK         599     20 G3HTA         599     14
QSO: 28000 CW 2013-11-23 1116 YM2KK         599     20 SM6NOC        599     14
QSO: 28000 CW 2013-11-23 1117 YM2KK         599     20 G7TWC         599     14
QSO: 28000 CW 2013-11-23 1118 YM2KK         599     20 OZ1DJJ        599     14
QSO: 28000 CW 2013-11-23 1118 YM2KK         599     20 G3V           599     14
QSO: 28000 CW 2013-11-23 1119 YM2KK         599     20 TA3TRK        599     20
QSO: 28000 CW 2013-11-23 1120 YM2KK         599     20 UA9XF         599     17
QSO: 28000 CW 2013-11-23 1122 YM2KK         599     20 KP2M          599      8
QSO: 28000 CW 2013-11-23 1122 YM2KK         599     20 F5BSB         599     14
QSO: 28000 CW 2013-11-23 1124 YM2KK         599     20 YP7P          599     20
QSO: 28000 CW 2013-11-23 1125 YM2KK         599     20 M3D           599     14
QSO: 28000 CW 2013-11-23 1126 YM2KK         599     20 EA3KN         599     14
QSO: 28000 CW 2013-11-23 1126 YM2KK         599     20 SM5ACQ        599     14
QSO: 28000 CW 2013-11-23 1127 YM2KK         599     20 M2A           599     14
QSO: 28000 CW 2013-11-23 1128 YM2KK         599     20 RU9BS         599     17
QSO: 28000 CW 2013-11-23 1128 YM2KK         599     20 LB7Q          599     14
QSO: 28000 CW 2013-11-23 1129 YM2KK         599     20 F9EW          599     14
QSO: 28000 CW 2013-11-23 1132 YM2KK         599     20 UA1AAQ        599     16
QSO: 28000 CW 2013-11-23 1133 YM2KK         599     20 M0WLF         599     14
QSO: 28000 CW 2013-11-23 1133 YM2KK         599     20 F2AR          599     14
QSO: 28000 CW 2013-11-23 1135 YM2KK         599     20 PA3ACA        599     14
QSO: 28000 CW 2013-11-23 1136 YM2KK         599     20 OH4NE         599     15
QSO: 28000 CW 2013-11-23 1138 YM2KK         599     20 LP5D          599     13
QSO: 28000 CW 2013-11-23 1139 YM2KK         599     20 PC5WB         599     14
QSO: 28000 CW 2013-11-23 1141 YM2KK         599     20 A6HBP         599     21
QSO: 28000 CW 2013-11-23 1142 YM2KK         599     20 VY2ZM         599      5
QSO: 28000 CW 2013-11-23 1143 YM2KK         599     20 PR5B          599     11
QSO: 28000 CW 2013-11-23 1146 YM2KK         599     20 PA4A          599     14
QSO: 28000 CW 2013-11-23 1148 YM2KK         599     20 G3VMW         599     14
QSO: 28000 CW 2013-11-23 1150 YM2KK         599     20 CN2AA         599     33
QSO: 28000 CW 2013-11-23 1156 YM2KK         599     20 EF5F          599     14
QSO: 28000 CW 2013-11-23 1157 YM2KK         599     20 ED6A          599     14
QSO: 28000 CW 2013-11-23 1158 YM2KK         599     20 F8GRY         599     14
QSO: 28000 CW 2013-11-23 1202 YM2KK         599     20 G3WRR         599     14
QSO: 28000 CW 2013-11-23 1205 YM2KK         599     20 RV9WB         599     16
QSO: 28000 CW 2013-11-23 1206 YM2KK         599     20 G7SOZ         599     14
QSO: 21000 CW 2013-11-23 1209 YM2KK         599     20 YL7X          599     15
QSO: 21000 CW 2013-11-23 1210 YM2KK         599     20 SP6JOE        599     15
QSO: 21000 CW 2013-11-23 1211 YM2KK         599     20 DL8MBS        599     14
QSO: 21000 CW 2013-11-23 1213 YM2KK         599     20 HB9CBR        599     14
QSO: 21000 CW 2013-11-23 1214 YM2KK         599     20 F8DHE         599     14
QSO: 21000 CW 2013-11-23 1216 YM2KK         599     20 I1ABT         599     15
QSO: 21000 CW 2013-11-23 1217 YM2KK         599     20 OK1BA         599     15
QSO: 21000 CW 2013-11-23 1219 YM2KK         599     20 LY5G          599     15
QSO: 21000 CW 2013-11-23 1219 YM2KK         599     20 DL8TR         599     14
QSO: 21000 CW 2013-11-23 1220 YM2KK         599     20 EA3BES        599     14
QSO: 21000 CW 2013-11-23 1221 YM2KK         599     20 DL4EPM        599     14
QSO: 21000 CW 2013-11-23 1221 YM2KK         599     20 EA4ENP        599     14
QSO: 21000 CW 2013-11-23 1221 YM2KK         599     20 OL4A          599     15
QSO: 21000 CW 2013-11-23 1222 YM2KK         599     20 EA8AVK        599     33
QSO: 21000 CW 2013-11-23 1222 YM2KK         599     20 GM4X          599     14
QSO: 21000 CW 2013-11-23 1223 YM2KK         599     20 LY3B          599     15
QSO: 21000 CW 2013-11-23 1224 YM2KK         599     20 DL5KO         599     14
QSO: 21000 CW 2013-11-23 1224 YM2KK         599     20 F5VBT         599     14
QSO: 21000 CW 2013-11-23 1226 YM2KK         599     20 SM6EQO        599     14
QSO: 21000 CW 2013-11-23 1227 YM2KK         599     20 IL5ARZ        599     15
QSO: 21000 CW 2013-11-23 1227 YM2KK         599     20 LY2OF         599     15
QSO: 21000 CW 2013-11-23 1228 YM2KK         599     20 G0TPH         599     14
QSO: 21000 CW 2013-11-23 1230 YM2KK         599     20 RF8R          599     17
QSO: 21000 CW 2013-11-23 1230 YM2KK         599     20 EW2EO         599     16
QSO: 21000 CW 2013-11-23 1230 YM2KK         599     20 CN2A          599     33
QSO: 21000 CW 2013-11-23 1231 YM2KK         599     20 DL8ZAW        599     14
QSO: 21000 CW 2013-11-23 1232 YM2KK         599     20 RO4A          599     16
QSO: 21000 CW 2013-11-23 1232 YM2KK         599     20 DK1FT         599     14
QSO: 21000 CW 2013-11-23 1233 YM2KK         599     20 DL8MAS        599     14
QSO: 21000 CW 2013-11-23 1234 YM2KK         599     20 LY1CG         599     15
QSO: 21000 CW 2013-11-23 1235 YM2KK         599     20 EA2EA         599     14
QSO: 21000 CW 2013-11-23 1236 YM2KK         599     20 DL3RDM        599     14
QSO: 21000 CW 2013-11-23 1237 YM2KK         599     20 UT5UIA        599     16
QSO: 21000 CW 2013-11-23 1238 YM2KK         599     20 EW1HI         599     16
QSO: 21000 CW 2013-11-23 1240 YM2KK         599     20 F6GCI         599     14
QSO: 21000 CW 2013-11-23 1240 YM2KK         599     20 EA5DCL        599     14
QSO: 21000 CW 2013-11-23 1240 YM2KK         599     20 K1AR          599      5
QSO: 21000 CW 2013-11-23 1241 YM2KK         599     20 UA4QK         599     16
QSO: 21000 CW 2013-11-23 1242 YM2KK         599     20 OK1LV         599     15
QSO: 21000 CW 2013-11-23 1244 YM2KK         599     20 RZ3BW         599     16
QSO: 21000 CW 2013-11-23 1244 YM2KK         599     20 RA9MX         599     17
QSO: 21000 CW 2013-11-23 1245 YM2KK         599     20 PA3EMN        599     14
QSO: 21000 CW 2013-11-23 1245 YM2KK         599     20 NY4A          599      5
QSO: 21000 CW 2013-11-23 1246 YM2KK         599     20 OH8L          599     15
QSO: 21000 CW 2013-11-23 1250 YM2KK         599     20 DL9JON        599     14
QSO: 21000 CW 2013-11-23 1250 YM2KK         599     20 DL5JRA        599     14
QSO: 21000 CW 2013-11-23 1251 YM2KK         599     20 SP3FPF        599     15
QSO: 21000 CW 2013-11-23 1252 YM2KK         599     20 WK1Q          599      5
QSO: 21000 CW 2013-11-23 1253 YM2KK         599     20 RA3A          599     16
QSO: 21000 CW 2013-11-23 1253 YM2KK         599     20 UA3BX         599     16
QSO: 21000 CW 2013-11-23 1253 YM2KK         599     20 RW4C          599     16
QSO: 21000 CW 2013-11-23 1253 YM2KK         599     20 EF8X          599     33
QSO: 21000 CW 2013-11-23 1254 YM2KK         599     20 LY1R          599     15
QSO: 21000 CW 2013-11-23 1255 YM2KK         599     20 LY5D          599     15
QSO: 21000 CW 2013-11-23 1256 YM2KK         599     20 DL7ALM        599     14
QSO: 21000 CW 2013-11-23 1257 YM2KK         599     20 N5RP          599      4
QSO: 21000 CW 2013-11-23 1258 YM2KK         599     20 R7AW          599     16
QSO: 21000 CW 2013-11-23 1258 YM2KK         599     20 DL1JCA        599     14
QSO: 21000 CW 2013-11-23 1259 YM2KK         599     20 UA3VLO        599     16
QSO: 21000 CW 2013-11-23 1259 YM2KK         599     20 M3D           599     14
QSO: 21000 CW 2013-11-23 1300 YM2KK         599     20 SM2BJS        599     14
QSO: 21000 CW 2013-11-23 1306 YM2KK         599     20 EF7T          599     14
QSO: 21000 CW 2013-11-23 1307 YM2KK         599     20 R9OO          599     18
QSO: 21000 CW 2013-11-23 1308 YM2KK         599     20 RC6U          599     16
QSO: 21000 CW 2013-11-23 1309 YM2KK         599     20 YL5X          599     15
QSO: 21000 CW 2013-11-23 1310 YM2KK         599     20 RV3DHC        599     16
QSO: 21000 CW 2013-11-23 1311 YM2KK         599     20 DA0I          599     14
QSO: 21000 CW 2013-11-23 1313 YM2KK         599     20 RT9I          599     18
QSO: 21000 CW 2013-11-23 1315 YM2KK         599     20 DL7UMK        599     14
QSO: 21000 CW 2013-11-23 1315 YM2KK         599     20 RM2U          599     16
QSO: 21000 CW 2013-11-23 1316 YM2KK         599     20 K2TE          599      5
QSO: 21000 CW 2013-11-23 1316 YM2KK         599     20 DK2DQ         599     14
QSO: 21000 CW 2013-11-23 1317 YM2KK         599     20 W5RU          599      4
QSO: 21000 CW 2013-11-23 1317 YM2KK         599     20 K1KP          599      5
QSO: 21000 CW 2013-11-23 1318 YM2KK         599     20 K8AZ          599      4
QSO: 21000 CW 2013-11-23 1318 YM2KK         599     20 HB9AGO        599     14
QSO: 21000 CW 2013-11-23 1320 YM2KK         599     20 UR6IJ         599     16
QSO: 21000 CW 2013-11-23 1320 YM2KK         599     20 W2RF          599      5
QSO: 21000 CW 2013-11-23 1320 YM2KK         599     20 RK4FM         599     16
QSO: 21000 CW 2013-11-23 1321 YM2KK         599     20 R3OM          599     16
QSO: 21000 CW 2013-11-23 1321 YM2KK         599     20 UA4CNJ        599     16
QSO: 21000 CW 2013-11-23 1322 YM2KK         599     20 IK2AUK        599     15
QSO: 21000 CW 2013-11-23 1322 YM2KK         599     20 DL7VRG        599     14
QSO: 21000 CW 2013-11-23 1323 YM2KK         599     20 WQ2N          599      5
QSO: 21000 CW 2013-11-23 1326 YM2KK         599     20 WG3J          599      5
QSO: 21000 CW 2013-11-23 1328 YM2KK         599     20 PJ7W          599      8
QSO: 21000 CW 2013-11-23 1328 YM2KK         599     20 W9GE          599      4
QSO: 21000 CW 2013-11-23 1330 YM2KK         599     20 RW8W          599     16
QSO: 21000 CW 2013-11-23 1330 YM2KK         599     20 NG3J          599      5
QSO: 21000 CW 2013-11-23 1330 YM2KK         599     20 N8TR          599      4
QSO: 21000 CW 2013-11-23 1331 YM2KK         599     20 I3VRD         599     15
QSO: 21000 CW 2013-11-23 1332 YM2KK         599     20 EW7SM         599     16
QSO: 21000 CW 2013-11-23 1334 YM2KK         599     20 PA9CW         599     14
QSO: 21000 CW 2013-11-23 1335 YM2KK         599     20 RA4FW         599     16
QSO: 21000 CW 2013-11-23 1335 YM2KK         599     20 M6W           599     14
QSO: 21000 CW 2013-11-23 1336 YM2KK         599     20 F6CUD         599     14
QSO: 21000 CW 2013-11-23 1338 YM2KK         599     20 4Z5TK         599     20
QSO: 21000 CW 2013-11-23 1338 YM2KK         599     20 RL9X          599     17
QSO: 21000 CW 2013-11-23 1338 YM2KK         599     20 N2SSY         599      5
QSO: 21000 CW 2013-11-23 1339 YM2KK         599     20 IK0FUX        599     15
QSO: 21000 CW 2013-11-23 1339 YM2KK         599     20 DL1ARJ        599     14
QSO: 21000 CW 2013-11-23 1340 YM2KK         599     20 UA9AF         599     17
QSO: 21000 CW 2013-11-23 1340 YM2KK         599     20 OL3Z          599     15
QSO: 21000 CW 2013-11-23 1340 YM2KK         599     20 EA3FAR        599     14
QSO: 21000 CW 2013-11-23 1341 YM2KK         599     20 DL9JSO        599     14
QSO: 21000 CW 2013-11-23 1342 YM2KK         599     20 VK6WX         599     29
QSO: 21000 CW 2013-11-23 1342 YM2KK         599     20 F6FDR         599     14
QSO: 21000 CW 2013-11-23 1343 YM2KK         599     20 TM6X          599     14
QSO: 21000 CW 2013-11-23 1344 YM2KK         599     20 OK2BUD        599     15
QSO: 21000 CW 2013-11-23 1345 YM2KK         599     20 DL3RHN        599     14
QSO: 21000 CW 2013-11-23 1345 YM2KK         599     20 AD4ES         599      5
QSO: 21000 CW 2013-11-23 1345 YM2KK         599     20 OH4JT         599     15
QSO: 21000 CW 2013-11-23 1346 YM2KK         599     20 PA5F          599     14
QSO: 21000 CW 2013-11-23 1347 YM2KK         599     20 EA5ON         599     14
QSO: 21000 CW 2013-11-23 1347 YM2KK         599     20 S58MU         599     15
QSO: 21000 CW 2013-11-23 1348 YM2KK         599     20 F5GPE         599     14
QSO: 21000 CW 2013-11-23 1348 YM2KK         599     20 G3NKS         599     14
QSO: 21000 CW 2013-11-23 1348 YM2KK         599     20 EA3DWX        599     14
QSO: 21000 CW 2013-11-23 1349 YM2KK         599     20 DF6QV         599     14
QSO: 21000 CW 2013-11-23 1350 YM2KK         599     20 OE3GSA        599     15
QSO: 21000 CW 2013-11-23 1350 YM2KK         599     20 DL3BCR        599     14
QSO: 21000 CW 2013-11-23 1351 YM2KK         599     20 N4KG          599      4
QSO: 21000 CW 2013-11-23 1352 YM2KK         599     20 N2WK          599      5
QSO: 21000 CW 2013-11-23 1352 YM2KK         599     20 WE9R          599      4
QSO: 21000 CW 2013-11-23 1352 YM2KK         599     20 S56CW         599     15
QSO: 21000 CW 2013-11-23 1353 YM2KK         599     20 PY1CPF        599     11
QSO: 21000 CW 2013-11-23 1354 YM2KK         599     20 ZX2F          599     11
QSO: 21000 CW 2013-11-23 1354 YM2KK         599     20 DL2CC         599     14
QSO: 21000 CW 2013-11-23 1355 YM2KK         599     20 IK2XDE        599     15
QSO: 21000 CW 2013-11-23 1356 YM2KK         599     20 OK2PDN        599     15
QSO: 21000 CW 2013-11-23 1357 YM2KK         599     20 IR4M          599     15
QSO: 21000 CW 2013-11-23 1358 YM2KK         599     20 DK2BJ         599     14
QSO: 21000 CW 2013-11-23 1358 YM2KK         599     20 I2ORX         599     15
QSO: 21000 CW 2013-11-23 1359 YM2KK         599     20 OK1IBP        599     15
QSO: 21000 CW 2013-11-23 1400 YM2KK         599     20 DL8WN         599     14
QSO: 21000 CW 2013-11-23 1400 YM2KK         599     20 HA2ERO        599     15
QSO: 21000 CW 2013-11-23 1400 YM2KK         599     20 W2AW          599      5
QSO: 21000 CW 2013-11-23 1401 YM2KK         599     20 DL2VV         599     14
QSO: 21000 CW 2013-11-23 1401 YM2KK         599     20 DK4RL         599     14
QSO: 21000 CW 2013-11-23 1402 YM2KK         599     20 SP6DMI        599     15
QSO: 21000 CW 2013-11-23 1403 YM2KK         599     20 DF1IAQ        599     14
QSO: 21000 CW 2013-11-23 1403 YM2KK         599     20 DQ7A          599     14
QSO: 21000 CW 2013-11-23 1403 YM2KK         599     20 DR1A          599     14
QSO: 21000 CW 2013-11-23 1405 YM2KK         599     20 HB9AQA        599     14
QSO: 21000 CW 2013-11-23 1405 YM2KK         599     20 SO9C          599     15
QSO: 21000 CW 2013-11-23 1405 YM2KK         599     20 DL8DXL        599     14
QSO: 21000 CW 2013-11-23 1406 YM2KK         599     20 DK2ZO         599     14
QSO: 21000 CW 2013-11-23 1406 YM2KK         599     20 DF5BM         599     14
QSO: 21000 CW 2013-11-23 1407 YM2KK         599     20 SP6CJK        599     15
QSO: 21000 CW 2013-11-23 1407 YM2KK         599     20 DL7AXM        599     14
QSO: 21000 CW 2013-11-23 1408 YM2KK         599     20 DL3IAS        599     14
QSO: 21000 CW 2013-11-23 1408 YM2KK         599     20 G4AYU         599     14
QSO: 21000 CW 2013-11-23 1410 YM2KK         599     20 RT4D          599     16
QSO: 21000 CW 2013-11-23 1411 YM2KK         599     20 OK2BXE        599     15
QSO: 21000 CW 2013-11-23 1413 YM2KK         599     20 PY3AU         599     11
QSO: 21000 CW 2013-11-23 1413 YM2KK         599     20 RN4HAB        599     16
QSO: 21000 CW 2013-11-23 1414 YM2KK         599     20 DJ7UC         599     14
QSO: 21000 CW 2013-11-23 1414 YM2KK         599     20 RK3AQW        599     16
QSO: 21000 CW 2013-11-23 1415 YM2KK         599     20 OR2A          599     14
QSO: 21000 CW 2013-11-23 1416 YM2KK         599     20 OK2BV         599     15
QSO: 21000 CW 2013-11-23 1416 YM2KK         599     20 DL1MUC        599     14
QSO: 21000 CW 2013-11-23 1418 YM2KK         599     20 NR4M          599      5
QSO: 21000 CW 2013-11-23 1418 YM2KK         599     20 K0KX          599      4
QSO: 21000 CW 2013-11-23 1418 YM2KK         599     20 DH2UAI        599     14
QSO: 21000 CW 2013-11-23 1419 YM2KK         599     20 G4HZV         599     14
QSO: 21000 CW 2013-11-23 1420 YM2KK         599     20 TC0A          599     20
QSO: 21000 CW 2013-11-23 1421 YM2KK         599     20 DH2URF        599     14
QSO: 21000 CW 2013-11-23 1422 YM2KK         599     20 G4PIQ         599     14
QSO: 21000 CW 2013-11-23 1423 YM2KK         599     20 I4KRF         599     15
QSO: 21000 CW 2013-11-23 1423 YM2KK         599     20 DL3APO        599     14
QSO: 21000 CW 2013-11-23 1424 YM2KK         599     20 LY2MM         599     15
QSO: 21000 CW 2013-11-23 1424 YM2KK         599     20 W2SP          599      5
QSO: 21000 CW 2013-11-23 1425 YM2KK         599     20 UK8AR         599     17
QSO: 21000 CW 2013-11-23 1426 YM2KK         599     20 LY8O          599     15
QSO: 21000 CW 2013-11-23 1427 YM2KK         599     20 DL4BBJ        599     14
QSO: 21000 CW 2013-11-23 1428 YM2KK         599     20 UA9R          599     17
QSO: 21000 CW 2013-11-23 1429 YM2KK         599     20 F5KLE         599     14
QSO: 21000 CW 2013-11-23 1430 YM2KK         599     20 IK1CCS        599     15
QSO: 21000 CW 2013-11-23 1430 YM2KK         599     20 RA9A          599     17
QSO: 21000 CW 2013-11-23 1430 YM2KK         599     20 EA3KU         599     14
QSO: 21000 CW 2013-11-23 1431 YM2KK         599     20 SM3C          599     14
QSO: 21000 CW 2013-11-23 1431 YM2KK         599     20 R9RT          599     17
QSO: 21000 CW 2013-11-23 1432 YM2KK         599     20 PA3ACA        599     14
QSO: 21000 CW 2013-11-23 1433 YM2KK         599     20 HA6NL         599     16
QSO: 21000 CW 2013-11-23 1437 YM2KK         599     20 K9IMM         599      4
QSO: 21000 CW 2013-11-23 1438 YM2KK         599     20 SP1AEN        599     15
QSO: 21000 CW 2013-11-23 1438 YM2KK         599     20 ES9C          599     15
QSO: 21000 CW 2013-11-23 1440 YM2KK         599     20 K1LZ          599      5
QSO: 21000 CW 2013-11-23 1440 YM2KK         599     20 G3RSD         599     14
QSO: 21000 CW 2013-11-23 1441 YM2KK         599     20 K3PH          599      5
QSO: 21000 CW 2013-11-23 1443 YM2KK         599     20 G4C           599     14
QSO: 21000 CW 2013-11-23 1444 YM2KK         599     20 UX3HA         599     16
QSO: 21000 CW 2013-11-23 1446 YM2KK         599     20 OC4CW         599     10
QSO: 21000 CW 2013-11-23 1448 YM2KK         599     20 IK4CIE        599     15
QSO: 21000 CW 2013-11-23 1448 YM2KK         599     20 YL2TD         599     15
QSO: 21000 CW 2013-11-23 1449 YM2KK         599     20 DK3HM         599     14
QSO: 21000 CW 2013-11-23 1450 YM2KK         599     20 NP4Z          599      8
QSO: 21000 CW 2013-11-23 1450 YM2KK         599     20 N3RJ          599      5
QSO: 21000 CW 2013-11-23 1451 YM2KK         599     20 IV3DLW/P      599     15
QSO: 21000 CW 2013-11-23 1451 YM2KK         599     20 DO5HCS        599     14
QSO: 21000 CW 2013-11-23 1452 YM2KK         599     20 RT9X          599     17
QSO: 21000 CW 2013-11-23 1453 YM2KK         599     20 DL2KMS        599     14
QSO: 21000 CW 2013-11-23 1453 YM2KK         599     20 WW4LL         599      5
QSO: 21000 CW 2013-11-23 1453 YM2KK         599     20 NL1AKP        599      1
QSO: 21000 CW 2013-11-23 1454 YM2KK         599     20 DF0GEB        599     14
QSO: 21000 CW 2013-11-23 1454 YM2KK         599     20 N5ZC          599      4
QSO: 21000 CW 2013-11-23 1457 YM2KK         599     20 WX9U          599      4
QSO: 21000 CW 2013-11-23 1459 YM2KK         599     20 UR8IW         599     16
QSO: 21000 CW 2013-11-23 1459 YM2KK         599     20 G3LZQ         599     14
QSO: 21000 CW 2013-11-23 1500 YM2KK         599     20 DL1THB        599     14
QSO: 21000 CW 2013-11-23 1501 YM2KK         599     20 W1EBI         599      5
QSO: 21000 CW 2013-11-23 1501 YM2KK         599     20 KP2B          599      8
QSO: 21000 CW 2013-11-23 1502 YM2KK         599     20 W2YC          599      5
QSO: 21000 CW 2013-11-23 1502 YM2KK         599     20 SM6BZV        599     14
QSO: 21000 CW 2013-11-23 1503 YM2KK         599     20 SM5INC        599     14
QSO: 21000 CW 2013-11-23 1504 YM2KK         599     20 AE5E          599      4
QSO: 21000 CW 2013-11-23 1504 YM2KK         599     20 K4LQ          599      5
QSO: 21000 CW 2013-11-23 1504 YM2KK         599     20 K2AX          599      5
QSO: 21000 CW 2013-11-23 1505 YM2KK         599     20 DK1KC         599     14
QSO: 21000 CW 2013-11-23 1506 YM2KK         599     20 K5XR          599      4
QSO: 21000 CW 2013-11-23 1507 YM2KK         599     20 W2SZ          599      5
QSO: 21000 CW 2013-11-23 1507 YM2KK         599     20 UA3XAO        599     16
QSO: 21000 CW 2013-11-23 1508 YM2KK         599     20 DF4FM         599     14
QSO: 21000 CW 2013-11-23 1507 YM2KK         599     20 PT2CM         599     11
QSO: 21000 CW 2013-11-23 1508 YM2KK         599     20 DL0HMK        599     14
QSO: 21000 CW 2013-11-23 1509 YM2KK         599     20 KF2O          599      5
QSO: 21000 CW 2013-11-23 1509 YM2KK         599     20 DJ8OG         599     14
QSO: 21000 CW 2013-11-23 1510 YM2KK         599     20 W9ILY         599      4
QSO: 21000 CW 2013-11-23 1510 YM2KK         599     20 N4WW          599      5
QSO: 21000 CW 2013-11-23 1511 YM2KK         599     20 DL8BV         599     14
QSO: 21000 CW 2013-11-23 1512 YM2KK         599     20 K0RF          599      4
QSO: 21000 CW 2013-11-23 1512 YM2KK         599     20 IK2XSL        599     15
QSO: 21000 CW 2013-11-23 1513 YM2KK         599     20 IZ0GYP        599     15
QSO: 21000 CW 2013-11-23 1514 YM2KK         599     20 DL3ZAI        599     14
QSO: 21000 CW 2013-11-23 1516 YM2KK         599     20 N8RA          599      5
QSO: 21000 CW 2013-11-23 1516 YM2KK         599     20 YT8A          599     15
QSO: 21000 CW 2013-11-23 1517 YM2KK         599     20 UA1OMS        599     16
QSO: 21000 CW 2013-11-23 1517 YM2KK         599     20 LU1DZ         599     13
QSO: 21000 CW 2013-11-23 1518 YM2KK         599     20 EA5FL         599     14
QSO: 21000 CW 2013-11-23 1519 YM2KK         599     20 SP1RKT        599     15
QSO: 21000 CW 2013-11-23 1520 YM2KK         599     20 F6AJM         599     14
QSO: 21000 CW 2013-11-23 1521 YM2KK         599     20 DF2LH         599     14
QSO: 21000 CW 2013-11-23 1524 YM2KK         599     20 W0AIH         599      4
QSO: 21000 CW 2013-11-23 1525 YM2KK         599     20 OM8LA         599     15
QSO: 21000 CW 2013-11-23 1527 YM2KK         599     20 PI4ZOD        599     14
QSO: 21000 CW 2013-11-23 1528 YM2KK         599     20 W1GD          599      5
QSO: 21000 CW 2013-11-23 1528 YM2KK         599     20 PA3CVI        599     14
QSO: 21000 CW 2013-11-23 1531 YM2KK         599     20 G4CMQ         599     14
QSO: 21000 CW 2013-11-23 1532 YM2KK         599     20 K5NA          599      4
QSO: 21000 CW 2013-11-23 1533 YM2KK         599     20 PY4HO         599     11
QSO: 21000 CW 2013-11-23 1534 YM2KK         599     20 NE3F          599      5
QSO: 21000 CW 2013-11-23 1535 YM2KK         599     20 DL8TG         599     14
QSO: 21000 CW 2013-11-23 1536 YM2KK         599     20 N4HB          599      5
QSO: 21000 CW 2013-11-23 1539 YM2KK         599     20 W3LPL         599      5
QSO: 21000 CW 2013-11-23 1539 YM2KK         599     20 K2UV          599      5
QSO: 21000 CW 2013-11-23 1541 YM2KK         599     20 W9OA          599      4
QSO: 21000 CW 2013-11-23 1541 YM2KK         599     20 YT5A          599     15
QSO: 21000 CW 2013-11-23 1543 YM2KK         599     20 KR4F          599      4
QSO: 21000 CW 2013-11-23 1543 YM2KK         599     20 G0OKF         599     14
QSO: 21000 CW 2013-11-23 1544 YM2KK         599     20 K3IU          599      5
QSO: 21000 CW 2013-11-23 1546 YM2KK         599     20 EF5T          599     14
QSO: 21000 CW 2013-11-23 1549 YM2KK         599     20 WK4J          599      5
QSO: 14000 CW 2013-11-23 1555 YM2KK         599     20 R4MA          599     16
QSO: 14000 CW 2013-11-23 1556 YM2KK         599     20 IQ2CU         599     15
QSO: 14000 CW 2013-11-23 1557 YM2KK         599     20 UN5P          599     17
QSO: 14000 CW 2013-11-23 1558 YM2KK         599     20 G8P           599     14
QSO: 14000 CW 2013-11-23 1559 YM2KK         599     20 RV3FU         599     16
QSO: 14000 CW 2013-11-23 1559 YM2KK         599     20 UA4PN         599     16
QSO: 14000 CW 2013-11-23 1601 YM2KK         599     20 RN3DHB        599     16
QSO: 14000 CW 2013-11-23 1601 YM2KK         599     20 DR1A          599     14
QSO: 14000 CW 2013-11-23 1602 YM2KK         599     20 DF3DK         599     14
QSO: 14000 CW 2013-11-23 1604 YM2KK         599     20 K3LR          599      5
QSO: 14000 CW 2013-11-23 1605 YM2KK         599     20 RT9C          599     17
QSO: 14000 CW 2013-11-23 1606 YM2KK         599     20 PA5PR         599     14
QSO: 14000 CW 2013-11-23 1610 YM2KK         599     20 RA1CE         599     16
QSO: 14000 CW 2013-11-23 1610 YM2KK         599     20 UA4FRJ        599     16
QSO: 14000 CW 2013-11-23 1614 YM2KK         599     20 AA9A          599      4
QSO: 14000 CW 2013-11-23 1616 YM2KK         599     20 RK4PA         599     16
