START-OF-LOG:  3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-CW
CALLSIGN:      PG200NL
CATEGORY-OPERATOR:  SINGLE-OP
CATEGORY-ASSISTED:  NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER:  LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER:  ONE
LOCATION:      DX
CLAIMED-SCORE: 131480
NAME:          Fred Weidema
OPERATORS:     PA0FAW
SOAPBOX:       condx good on 40 otherbands quite ok on Saturday but
QSO: 7000  CW 2013-11-23 1447 PG200NL        599 14     SO4M          599 15
QSO: 7000  CW 2013-11-23 1450 PG200NL        599 14     LY3QA         599 15
QSO: 7000  CW 2013-11-23 1453 PG200NL        599 14     LY7A          599 15
QSO: 7000  CW 2013-11-23 1455 PG200NL        599 14     DL3KUD        599 14
QSO: 7000  CW 2013-11-23 1457 PG200NL        599 14     SP3SLU        599 15
QSO: 28000 CW 2013-11-23 1502 PG200NL        599 14     K3WW          599 05
QSO: 28000 CW 2013-11-23 1504 PG200NL        599 14     WX3B          599 05
QSO: 28000 CW 2013-11-23 1507 PG200NL        599 14     VE3YAA        599 04
QSO: 28000 CW 2013-11-23 1508 PG200NL        599 14     N1LN          599 05
QSO: 28000 CW 2013-11-23 1510 PG200NL        599 14     WK1Q          599 05
QSO: 28000 CW 2013-11-23 1512 PG200NL        599 14     K1AR          599 05
QSO: 28000 CW 2013-11-23 1513 PG200NL        599 14     N2MF          599 05
QSO: 28000 CW 2013-11-23 1514 PG200NL        599 14     KD1W          599 05
QSO: 28000 CW 2013-11-23 1516 PG200NL        599 14     PR5B          599 11
QSO: 28000 CW 2013-11-23 1518 PG200NL        599 14     W1TO          599 05
QSO: 28000 CW 2013-11-23 1519 PG200NL        599 14     N2GC          599 05
QSO: 28000 CW 2013-11-23 1520 PG200NL        599 14     KN2M          599 05
QSO: 28000 CW 2013-11-23 1522 PG200NL        599 14     N4UU          599 05
QSO: 28000 CW 2013-11-23 1526 PG200NL        599 14     K5GDX         599 04
QSO: 28000 CW 2013-11-23 1528 PG200NL        599 14     W1KM          599 05
QSO: 28000 CW 2013-11-23 1531 PG200NL        599 14     K1ZZ          599 05
QSO: 28000 CW 2013-11-23 1534 PG200NL        599 14     N8II          599 05
QSO: 28000 CW 2013-11-23 1537 PG200NL        599 14     W2BC          599 05
QSO: 28000 CW 2013-11-23 1550 PG200NL        599 14     NN1N          599 05
QSO: 21000 CW 2013-11-23 1551 PG200NL        599 14     RA3NC         599 16
QSO: 21000 CW 2013-11-23 1554 PG200NL        599 14     EA7PP         599 14
QSO: 14000 CW 2013-11-23 1559 PG200NL        599 14     R3KM          599 16
QSO: 14000 CW 2013-11-23 1559 PG200NL        599 14     LZ9W          599 20
QSO: 14000 CW 2013-11-23 1601 PG200NL        599 14     UT2G          599 16
QSO: 14000 CW 2013-11-23 1602 PG200NL        599 14     IQ0PG         599 15
QSO: 14000 CW 2013-11-23 1605 PG200NL        599 14     LZ5R          599 20
QSO: 14000 CW 2013-11-23 1606 PG200NL        599 14     P33W          599 20
QSO: 14000 CW 2013-11-23 1607 PG200NL        599 14     R3ZV          599 16
QSO: 14000 CW 2013-11-23 1608 PG200NL        599 14     RT4F          599 16
QSO: 14000 CW 2013-11-23 1610 PG200NL        599 14     R4IO          599 16
QSO: 14000 CW 2013-11-23 1612 PG200NL        599 14     UT0AZA        599 16
QSO: 14000 CW 2013-11-23 1613 PG200NL        599 14     SM3EAE        599 14
QSO: 7000  CW 2013-11-23 1622 PG200NL        599 14     LY9Y          599 15
QSO: 7000  CW 2013-11-23 1626 PG200NL        599 14     S51F          599 15
QSO: 7000  CW 2013-11-23 1628 PG200NL        599 14     LA7GIA        599 14
QSO: 7000  CW 2013-11-23 1629 PG200NL        599 14     UT0RM         599 16
QSO: 7000  CW 2013-11-23 1630 PG200NL        599 14     UT2UB         599 16
QSO: 7000  CW 2013-11-23 1632 PG200NL        599 14     RM4F          599 16
QSO: 7000  CW 2013-11-23 1634 PG200NL        599 14     SM5D          599 14
QSO: 7000  CW 2013-11-23 1635 PG200NL        599 14     OK1CRM        599 15
QSO: 7000  CW 2013-11-23 1636 PG200NL        599 14     DL1LH         599 14
QSO: 7000  CW 2013-11-23 1638 PG200NL        599 14     4L0A          599 21
QSO: 7000  CW 2013-11-23 1639 PG200NL        599 14     SM2ODB        599 14
QSO: 7000  CW 2013-11-23 1641 PG200NL        599 14     IZ4DYX        599 15
QSO: 7000  CW 2013-11-23 1642 PG200NL        599 14     TC0A          599 20
QSO: 7000  CW 2013-11-23 1644 PG200NL        599 14     OH6R          599 15
QSO: 7000  CW 2013-11-23 1645 PG200NL        599 14     DJ0IF         599 14
QSO: 7000  CW 2013-11-23 1647 PG200NL        599 14     RA5B          599 16
QSO: 7000  CW 2013-11-23 1647 PG200NL        599 14     G3P           599 14
QSO: 7000  CW 2013-11-23 1650 PG200NL        599 14     HA2ERO        599 15
QSO: 14000 CW 2013-11-23 1653 PG200NL        599 14     UA3RF         599 16
QSO: 14000 CW 2013-11-23 1655 PG200NL        599 14     RT1O          599 16
QSO: 14000 CW 2013-11-23 1656 PG200NL        599 14     P3N           599 20
QSO: 14000 CW 2013-11-23 1657 PG200NL        599 14     UA5C          599 16
QSO: 14000 CW 2013-11-23 1700 PG200NL        599 14     C4W           599 20
QSO: 28000 CW 2013-11-23 1839 PG200NL        599 14     DR1A          599 14
QSO: 21000 CW 2013-11-23 1842 PG200NL        599 14     K3LR          599 05
QSO: 21000 CW 2013-11-23 1843 PG200NL        599 14     W3LPL         599 05
QSO: 21000 CW 2013-11-23 1846 PG200NL        599 14     W3KL          599 05
QSO: 14000 CW 2013-11-23 1850 PG200NL        599 14     K2QMF         599 05
QSO: 14000 CW 2013-11-23 1851 PG200NL        599 14     DR1A          599 14
QSO: 7000  CW 2013-11-23 1853 PG200NL        599 14     LY2W          599 15
QSO: 7000  CW 2013-11-23 1855 PG200NL        599 14     ED6A          599 14
QSO: 7000  CW 2013-11-23 1858 PG200NL        599 14     OF40R         599 15
QSO: 7000  CW 2013-11-23 1859 PG200NL        599 14     P33W          599 20
QSO: 7000  CW 2013-11-23 1901 PG200NL        599 14     RU1A          599 16
QSO: 7000  CW 2013-11-23 1901 PG200NL        599 14     HA9RT         599 15
QSO: 7000  CW 2013-11-23 1902 PG200NL        599 14     OH2BH         599 15
QSO: 7000  CW 2013-11-23 1904 PG200NL        599 14     OH5Z          599 15
QSO: 7000  CW 2013-11-23 1905 PG200NL        599 14     SP4JCQ        599 15
QSO: 7000  CW 2013-11-23 1905 PG200NL        599 14     S53EO         599 15
QSO: 7000  CW 2013-11-23 1906 PG200NL        599 14     UP2L          599 17
QSO: 7000  CW 2013-11-23 1910 PG200NL        599 14     LZ1SDR        599 20
QSO: 7000  CW 2013-11-23 1915 PG200NL        599 14     EA7OT         599 14
QSO: 7000  CW 2013-11-23 1926 PG200NL        599 14     UZ2M          599 16
QSO: 7000  CW 2013-11-23 1928 PG200NL        599 14     R3EG          599 16
QSO: 7000  CW 2013-11-23 1929 PG200NL        599 14     EW8OF         599 16
QSO: 7000  CW 2013-11-23 1931 PG200NL        599 14     YR8I          599 20
QSO: 7000  CW 2013-11-23 1934 PG200NL        599 14     E73ESP        599 15
QSO: 14000 CW 2013-11-23 2259 PG200NL        599 14     HK1NA         599 09
QSO: 7000  CW 2013-11-23 2305 PG200NL        599 14     YU5R          599 15
QSO: 7000  CW 2013-11-23 2309 PG200NL        599 14     EF9O          599 33
QSO: 7000  CW 2013-11-23 2310 PG200NL        599 14     EA3DU         599 14
QSO: 7000  CW 2013-11-23 2312 PG200NL        599 14     YR1A          599 20
QSO: 7000  CW 2013-11-23 2314 PG200NL        599 14     Z37M          599 15
QSO: 7000  CW 2013-11-23 2318 PG200NL        599 14     LZ1EV         599 20
QSO: 7000  CW 2013-11-23 2320 PG200NL        599 14     9A3B          599 15
QSO: 7000  CW 2013-11-23 2321 PG200NL        599 14     YO3APJ        599 20
QSO: 7000  CW 2013-11-23 2322 PG200NL        599 14     RT4D          599 16
QSO: 7000  CW 2013-11-23 2323 PG200NL        599 14     RA6CB         599 16
QSO: 7000  CW 2013-11-23 2324 PG200NL        599 14     K4VV          599 05
QSO: 7000  CW 2013-11-23 2327 PG200NL        599 14     LY5I          599 15
QSO: 7000  CW 2013-11-23 2336 PG200NL        599 14     OL6P          599 15
QSO: 7000  CW 2013-11-23 2340 PG200NL        599 14     9A3JH         599 15
QSO: 7000  CW 2013-11-23 2343 PG200NL        599 14     IR4M          599 15
QSO: 7000  CW 2013-11-23 2348 PG200NL        599 14     ED1B          599 14
QSO: 7000  CW 2013-11-23 2349 PG200NL        599 14     S53APR        599 15
QSO: 7000  CW 2013-11-23 2349 PG200NL        599 14     R7HF          599 16
QSO: 7000  CW 2013-11-23 2350 PG200NL        599 14     UA4M          599 16
QSO: 7000  CW 2013-11-23 2355 PG200NL        599 14     EI7M          599 14
QSO: 7000  CW 2013-11-23 2357 PG200NL        599 14     UT2G          599 16
QSO: 7000  CW 2013-11-23 2358 PG200NL        599 14     IR9Y          599 15
QSO: 7000  CW 2013-11-23 2359 PG200NL        599 14     YT7A          599 15
QSO: 7000  CW 2013-11-24 0000 PG200NL        599 14     K3LR          599 05
QSO: 7000  CW 2013-11-24 0005 PG200NL        599 14     LZ5R          599 20
QSO: 7000  CW 2013-11-24 0007 PG200NL        599 14     HG1R          599 15
QSO: 7000  CW 2013-11-24 0008 PG200NL        599 14     SP6OJE        599 15
QSO: 7000  CW 2013-11-24 0008 PG200NL        599 14     9A1P          599 15
QSO: 7000  CW 2013-11-24 0011 PG200NL        599 14     R4SA          599 16
QSO: 7000  CW 2013-11-24 0013 PG200NL        599 14     EW1RR         599 16
QSO: 7000  CW 2013-11-24 0014 PG200NL        599 14     EA1WX         599 14
QSO: 7000  CW 2013-11-24 0017 PG200NL        599 14     S56CW         599 15
QSO: 7000  CW 2013-11-24 0019 PG200NL        599 14     HA7A          599 15
QSO: 7000  CW 2013-11-24 0019 PG200NL        599 14     RT7T          599 16
QSO: 7000  CW 2013-11-24 0020 PG200NL        599 14     HG7T          599 15
QSO: 7000  CW 2013-11-24 0021 PG200NL        599 14     OM5M          599 15
QSO: 7000  CW 2013-11-24 0022 PG200NL        599 14     S53MM         599 15
QSO: 7000  CW 2013-11-24 0026 PG200NL        599 14     4Z4DX         599 20
QSO: 3500  CW 2013-11-24 0030 PG200NL        599 14     G3TBK         599 14
QSO: 7000  CW 2013-11-24 0414 PG200NL        599 14     HA8JV         599 15
QSO: 7000  CW 2013-11-24 0415 PG200NL        599 14     NP4Z          599 08
QSO: 7000  CW 2013-11-24 0416 PG200NL        599 14     K9CT          599 04
QSO: 7000  CW 2013-11-24 0419 PG200NL        599 14     HG5D          599 15
QSO: 7000  CW 2013-11-24 0421 PG200NL        599 14     EA5KM         599 14
QSO: 7000  CW 2013-11-24 0422 PG200NL        599 14     RU3UN         599 16
QSO: 7000  CW 2013-11-24 0423 PG200NL        599 14     UW3U          599 16
QSO: 7000  CW 2013-11-24 0426 PG200NL        599 14     E7RS          599 15
QSO: 7000  CW 2013-11-24 0430 PG200NL        599 14     5C5T          599 33
QSO: 7000  CW 2013-11-24 0433 PG200NL        599 14     IK0YVV        599 15
QSO: 7000  CW 2013-11-24 0436 PG200NL        599 14     K9OM          599 04
QSO: 7000  CW 2013-11-24 0438 PG200NL        599 14     YT0Z          599 15
QSO: 7000  CW 2013-11-24 0439 PG200NL        599 14     YT1AAA        599 15
QSO: 7000  CW 2013-11-24 0439 PG200NL        599 14     UT7E          599 16
QSO: 7000  CW 2013-11-24 0445 PG200NL        599 14     LZ2HA         599 20
QSO: 7000  CW 2013-11-24 0449 PG200NL        599 14     RM3TO         599 16
QSO: 7000  CW 2013-11-24 0452 PG200NL        599 14     CR3E          599 33
QSO: 7000  CW 2013-11-24 0454 PG200NL        599 14     S52X          599 15
QSO: 7000  CW 2013-11-24 0455 PG200NL        599 14     WW4LL         599 05
QSO: 7000  CW 2013-11-24 0500 PG200NL        599 14     K0HA          599 04
QSO: 7000  CW 2013-11-24 0506 PG200NL        599 14     HK3O          599 09
QSO: 7000  CW 2013-11-24 0509 PG200NL        599 14     YT9M          599 15
QSO: 7000  CW 2013-11-24 0512 PG200NL        599 14     VE3FU         599 04
QSO: 7000  CW 2013-11-24 0514 PG200NL        599 14     NN1N          599 05
QSO: 7000  CW 2013-11-24 0518 PG200NL        599 14     YT9A          599 15
QSO: 7000  CW 2013-11-24 0519 PG200NL        599 14     II1A          599 15
QSO: 7000  CW 2013-11-24 0521 PG200NL        599 14     CR3L          599 33
QSO: 7000  CW 2013-11-24 0522 PG200NL        599 14     UT2DW         599 16
QSO: 7000  CW 2013-11-24 0523 PG200NL        599 14     RL9X          599 16
QSO: 7000  CW 2013-11-24 0525 PG200NL        599 14     LZ9W          599 20
QSO: 7000  CW 2013-11-24 0525 PG200NL        599 14     RT5Z          599 16
QSO: 7000  CW 2013-11-24 0530 PG200NL        599 14     S55O          599 15
QSO: 7000  CW 2013-11-24 0531 PG200NL        599 14     NY4A          599 05
QSO: 7000  CW 2013-11-24 0533 PG200NL        599 14     HA8VV         599 15
QSO: 7000  CW 2013-11-24 0534 PG200NL        599 14     EU1WW         599 16
QSO: 7000  CW 2013-11-24 0536 PG200NL        599 14     EF2A          599 14
QSO: 7000  CW 2013-11-24 0538 PG200NL        599 14     YU1DW         599 15
QSO: 7000  CW 2013-11-24 0541 PG200NL        599 14     OM7M          599 15
QSO: 7000  CW 2013-11-24 0542 PG200NL        599 14     WE3C          599 05
QSO: 14000 CW 2013-11-24 0544 PG200NL        599 14     4X2M          599 20
QSO: 14000 CW 2013-11-24 0546 PG200NL        599 14     US3IZ         599 16
QSO: 14000 CW 2013-11-24 0549 PG200NL        599 14     9K2HN         599 21
QSO: 14000 CW 2013-11-24 0552 PG200NL        599 14     NP4P          599 08
QSO: 14000 CW 2013-11-24 0553 PG200NL        599 14     PJ2T          599 09
QSO: 14000 CW 2013-11-24 0555 PG200NL        599 14     UP2L          599 17
QSO: 21000 CW 2013-11-24 0559 PG200NL        599 14     US7M          599 16
QSO: 7000  CW 2013-11-24 0601 PG200NL        599 14     YO2LEA        599 20
QSO: 7000  CW 2013-11-24 0615 PG200NL        599 14     LY2PX         599 15
QSO: 7000  CW 2013-11-24 0619 PG200NL        599 14     S54A          599 15
QSO: 7000  CW 2013-11-24 0620 PG200NL        599 14     IR2L          599 15
QSO: 7000  CW 2013-11-24 0621 PG200NL        599 14     S59AA         599 15
QSO: 7000  CW 2013-11-24 0623 PG200NL        599 14     SJ2W          599 14
QSO: 7000  CW 2013-11-24 0626 PG200NL        599 14     TO7E          599 08
QSO: 7000  CW 2013-11-24 0630 PG200NL        599 14     OH0Z          599 15
QSO: 7000  CW 2013-11-24 0631 PG200NL        599 14     OK1UG         599 15
QSO: 7000  CW 2013-11-24 0633 PG200NL        599 14     SP2QG         599 15
QSO: 7000  CW 2013-11-24 0636 PG200NL        599 14     S51Z          599 15
QSO: 7000  CW 2013-11-24 0639 PG200NL        599 14     E7DX          599 15
QSO: 14000 CW 2013-11-24 0642 PG200NL        599 14     IR9Y          599 15
QSO: 14000 CW 2013-11-24 0643 PG200NL        599 14     YT2ISM        599 15
QSO: 14000 CW 2013-11-24 0644 PG200NL        599 14     RA1TV         599 16
QSO: 14000 CW 2013-11-24 0646 PG200NL        599 14     IK8TEO        599 15
QSO: 14000 CW 2013-11-24 0649 PG200NL        599 14     UW3U          599 16
QSO: 14000 CW 2013-11-24 0650 PG200NL        599 14     UX1UX         599 16
QSO: 14000 CW 2013-11-24 0651 PG200NL        599 14     UA3QGT        599 16
QSO: 14000 CW 2013-11-24 0652 PG200NL        599 14     E73W          599 15
QSO: 14000 CW 2013-11-24 0654 PG200NL        599 14     HA8WZ         599 15
QSO: 14000 CW 2013-11-24 0655 PG200NL        599 14     Z37Y          599 15
QSO: 21000 CW 2013-11-24 0659 PG200NL        599 14     RY7M          599 16
