START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: DO1UZ
CATEGORY-ASSISTED: NON-ASSISTED
CLAIMED-SCORE: 39243
CREATED-BY: UcxLog 6.84
OPERATORS: DO1UZ
NAME: Olaf Zühlke
SOAPBOX: TRX Yaesu FT-1000MP
SOAPBOX: PWR 100 Watt
SOAPBOX: ANT Dipole for 10m and 15 m, R1-Dipol for 80 m
OFFTIME: 2013-11-23 0000 2013-11-23 2359
OFFTIME: 2013-11-24 0000 2013-11-24 2359
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO: 28000 CW 2013-11-23 0708 DO1UZ         599 14     P3Z           599 20     0
QSO: 28000 CW 2013-11-23 0713 DO1UZ         599 14     RT7T          599 16     0
QSO: 28000 CW 2013-11-23 0731 DO1UZ         599 14     RC9O          599 18     0
QSO: 28000 CW 2013-11-23 0740 DO1UZ         599 14     A71EM         599 21     0
QSO: 28000 CW 2013-11-23 0745 DO1UZ         599 14     A65BP         599 21     0
QSO: 28000 CW 2013-11-23 0751 DO1UZ         599 14     RW4LC         599 16     0
QSO: 28000 CW 2013-11-23 0759 DO1UZ         599 14     RY9C          599 17     0
QSO: 28000 CW 2013-11-23 0801 DO1UZ         599 14     RG6G          599 16     0
QSO: 28000 CW 2013-11-23 0804 DO1UZ         599 14     4Z5LA         599 20     0
QSO: 28000 CW 2013-11-23 0832 DO1UZ         599 14     RW9OW         599 18     0
QSO: 28000 CW 2013-11-23 0834 DO1UZ         599 14     RT4D          599 16     0
QSO: 28000 CW 2013-11-23 0837 DO1UZ         599 14     UB0A          599 18     0
QSO: 28000 CW 2013-11-23 0841 DO1UZ         599 14     UA9OC         599 18     0
QSO: 28000 CW 2013-11-23 0844 DO1UZ         599 14     P3F           599 20     0
QSO: 28000 CW 2013-11-23 0850 DO1UZ         599 14     JY9FC         599 20     0
QSO: 28000 CW 2013-11-23 0854 DO1UZ         599 14     4Z5ML         599 20     0
QSO: 28000 CW 2013-11-23 0912 DO1UZ         599 14     4L1UN         599 21     0
QSO: 28000 CW 2013-11-23 0917 DO1UZ         599 14     JT1BV         599 23     0
QSO: 28000 CW 2013-11-23 0929 DO1UZ         599 14     9M4DX         599 28     0
QSO: 28000 CW 2013-11-23 0933 DO1UZ         599 14     UA9UX         599 18     0
QSO: 28000 CW 2013-11-23 0942 DO1UZ         599 14     5C5T          599 33     0
QSO: 28000 CW 2013-11-23 0955 DO1UZ         599 14     4Z4DX         599 20     0
QSO: 28000 CW 2013-11-23 1005 DO1UZ         599 14     RA4DR         599 16     0
QSO: 28000 CW 2013-11-23 1010 DO1UZ         599 14     4J6RO         599 21     0
QSO: 28000 CW 2013-11-23 1322 DO1UZ         599 14     CR5A          599 14     0
QSO: 28000 CW 2013-11-23 1327 DO1UZ         599 14     RA1QD         599 16     0
QSO: 28000 CW 2013-11-23 1332 DO1UZ         599 14     WX3B          599 05     0
QSO: 28000 CW 2013-11-23 1343 DO1UZ         599 14     RT7M          599 16     0
QSO: 28000 CW 2013-11-23 1347 DO1UZ         599 14     PA3AAV        599 14     0
QSO: 28000 CW 2013-11-23 1349 DO1UZ         599 14     AB3CX         599 05     0
QSO: 28000 CW 2013-11-23 1351 DO1UZ         599 14     KD2RD         599 05     0
QSO: 28000 CW 2013-11-23 1353 DO1UZ         599 14     K2NV          599 05     0
QSO: 28000 CW 2013-11-23 1357 DO1UZ         599 14     K1GU          599 04     0
QSO: 28000 CW 2013-11-23 1401 DO1UZ         599 14     NY4A          599 05     0
QSO: 28000 CW 2013-11-23 1403 DO1UZ         599 14     K8MP          599 04     0
QSO: 28000 CW 2013-11-23 1406 DO1UZ         599 14     W0MM          599 04     0
QSO: 28000 CW 2013-11-23 1417 DO1UZ         599 14     EF5R          599 14     0
QSO: 28000 CW 2013-11-23 1420 DO1UZ         599 14     DL0AO         599 14     0
QSO: 28000 CW 2013-11-23 1423 DO1UZ         599 14     W1KM          599 05     0
QSO: 28000 CW 2013-11-23 1426 DO1UZ         599 14     K8GU          599 05     0
QSO: 28000 CW 2013-11-23 1433 DO1UZ         599 14     K5GN          599 04     0
QSO: 28000 CW 2013-11-23 1436 DO1UZ         599 14     W0GJ          599 04     0
QSO: 28000 CW 2013-11-23 1511 DO1UZ         599 14     VE3MIS        599 04     0
QSO: 28000 CW 2013-11-23 1520 DO1UZ         599 14     PR5B          599 11     0
QSO: 28000 CW 2013-11-23 1524 DO1UZ         599 14     CW5W          599 13     0
QSO: 28000 CW 2013-11-23 1529 DO1UZ         599 14     N4TZ          599 04     0
QSO: 28000 CW 2013-11-23 1543 DO1UZ         599 14     K4ZW          599 05     0
QSO: 28000 CW 2013-11-23 1556 DO1UZ         599 14     VE3MMQ        599 04     0
QSO: 28000 CW 2013-11-23 1609 DO1UZ         599 14     CN2AA         599 33     0
QSO: 28000 CW 2013-11-23 1616 DO1UZ         599 14     KC1XX         599 05     0
QSO: 28000 CW 2013-11-23 1624 DO1UZ         599 14     OK7K          599 15     0
QSO: 21000 CW 2013-11-23 1650 DO1UZ         599 14     WK1Q          599 05     0
QSO: 21000 CW 2013-11-23 1653 DO1UZ         599 14     K3LR          599 05     0
