START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.244 [CZE]
CALLSIGN: OK1BA
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 763572
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
LOCATION: DX
NAME: Karel Kozusnik
SOAPBOX: 50 wtts and FD4 antenna, nice contest tnx
CATEGORY-TRANSMITTER: ONE
QSO:  3500 CW 2013-11-23 0502 OK1BA         599 15     IR4M          599 15
QSO:  3500 CW 2013-11-23 0503 OK1BA         599 15     OZ4UN         599 14
QSO:  3500 CW 2013-11-23 0504 OK1BA         599 15     YP5T          599 20
QSO:  3500 CW 2013-11-23 0505 OK1BA         599 15     RA6CA         599 16
QSO:  3500 CW 2013-11-23 0507 OK1BA         599 15     SN7Q          599 15
QSO:  3500 CW 2013-11-23 0507 OK1BA         599 15     DF0HQ         599 14
QSO:  3500 CW 2013-11-23 0508 OK1BA         599 15     TM6M          599 14
QSO:  3500 CW 2013-11-23 0509 OK1BA         599 15     EF8O          599 33
QSO:  3500 CW 2013-11-23 0510 OK1BA         599 15     NP4A          599 8
QSO:  3500 CW 2013-11-23 0511 OK1BA         599 15     GM3WUX        599 14
QSO:  3500 CW 2013-11-23 0512 OK1BA         599 15     TM4Q          599 14
QSO:  3500 CW 2013-11-23 0512 OK1BA         599 15     LY4A          599 15
QSO:  3500 CW 2013-11-23 0513 OK1BA         599 15     LY7A          599 15
QSO:  3500 CW 2013-11-23 0513 OK1BA         599 15     PI4CC         599 14
QSO:  3500 CW 2013-11-23 0514 OK1BA         599 15     UY2UQ         599 16
QSO:  3500 CW 2013-11-23 0515 OK1BA         599 15     SM5CCE        599 14
QSO:  3500 CW 2013-11-23 0516 OK1BA         599 15     IO5O          599 15
QSO:  3500 CW 2013-11-23 0517 OK1BA         599 15     SV2JAO        599 20
QSO:  3500 CW 2013-11-23 0518 OK1BA         599 15     YT4A          599 15
QSO:  3500 CW 2013-11-23 0520 OK1BA         599 15     IT9INO        599 15
QSO:  3500 CW 2013-11-23 0520 OK1BA         599 15     K4ZW          599 5
QSO:  3500 CW 2013-11-23 0521 OK1BA         599 15     YO7CVL        599 20
QSO:  3500 CW 2013-11-23 0521 OK1BA         599 15     YR1A          599 20
QSO:  3500 CW 2013-11-23 0522 OK1BA         599 15     IR4X          599 15
QSO:  3500 CW 2013-11-23 0522 OK1BA         599 15     M3W           599 14
QSO:  3500 CW 2013-11-23 0522 OK1BA         599 15     S50G          599 15
QSO:  3500 CW 2013-11-23 0524 OK1BA         599 15     9H3TX         599 15
QSO:  3500 CW 2013-11-23 0524 OK1BA         599 15     YL6W          599 15
