START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: OQ5M
CLUB: Rhein Ruhr DX Association
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 5812283
OPERATORS: ON5ZO
NAME: Franki Van Neyghem
CREATED-BY: N1MM Logger V13.8.2
QSO:  7058 CW 2013-11-23 0000 OQ5M          599 14     TO7A          599 08
QSO:  7062 CW 2013-11-23 0000 OQ5M          599 14     K3ZM          599 05
QSO:  7062 CW 2013-11-23 0001 OQ5M          599 14     YO9AGI        599 20
QSO:  7062 CW 2013-11-23 0002 OQ5M          599 14     RA3FD         599 16
QSO:  7062 CW 2013-11-23 0002 OQ5M          599 14     Z33F          599 15
QSO:  7062 CW 2013-11-23 0002 OQ5M          599 14     W2TZ          599 05
QSO:  7062 CW 2013-11-23 0003 OQ5M          599 14     K3CR          599 05
QSO:  7062 CW 2013-11-23 0004 OQ5M          599 14     UX8ML         599 16
QSO:  7062 CW 2013-11-23 0004 OQ5M          599 14     YU0W          599 15
QSO:  7062 CW 2013-11-23 0005 OQ5M          599 14     LY5I          599 15
QSO:  7062 CW 2013-11-23 0005 OQ5M          599 14     EW8OF         599 16
QSO:  3525 CW 2013-11-23 0005 OQ5M          599 14     LZ2NW         599 20
QSO:  7062 CW 2013-11-23 0006 OQ5M          599 14     RW0A          599 18
QSO:  7062 CW 2013-11-23 0006 OQ5M          599 14     YO9AGI        599 20
QSO:  7062 CW 2013-11-23 0007 OQ5M          599 14     EW1RR         599 16
QSO:  7062 CW 2013-11-23 0007 OQ5M          599 14     UA9W          599 16
QSO:  7062 CW 2013-11-23 0007 OQ5M          599 14     K3UL          599 05
QSO:  7062 CW 2013-11-23 0007 OQ5M          599 14     N4IJ          599 04
QSO:  7062 CW 2013-11-23 0008 OQ5M          599 14     RX3Z          599 16
QSO:  7062 CW 2013-11-23 0008 OQ5M          599 14     4O4SM         599 15
QSO:  7062 CW 2013-11-23 0009 OQ5M          599 14     R2OM          599 16
QSO:  7062 CW 2013-11-23 0009 OQ5M          599 14     K3LR          599 05
