START-OF-LOG: 3.0
ARRL-SECTION:
CONTEST: CQ-WW-CW
CALLSIGN: DJ6BS
CLAIMED-SCORE: 1580355
CREATED-BY: UcxLog 7.33
OPERATORS: DJ6BS
NAME: Sven Kramer
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
QSO:  1800 CW 2013-11-23 0019 DJ6BS         599 14     EW8DX         599 16     0
QSO:  1800 CW 2013-11-23 0020 DJ6BS         599 14     YO3APJ        599 20     0
QSO:  1800 CW 2013-11-23 0021 DJ6BS         599 14     UY0ZG         599 16     0
QSO:  1800 CW 2013-11-23 0022 DJ6BS         599 14     PA3GVI        599 14     0
QSO:  1800 CW 2013-11-23 0022 DJ6BS         599 14     DL7URH        599 14     0
QSO:  1800 CW 2013-11-23 0023 DJ6BS         599 14     CN2AA         599 33     0
QSO:  1800 CW 2013-11-23 0024 DJ6BS         599 14     9A3B          599 15     0
QSO:  1800 CW 2013-11-23 0025 DJ6BS         599 14     OG1M          599 15     0
QSO:  1800 CW 2013-11-23 0025 DJ6BS         599 14     HA9SU         599 15     0
QSO:  1800 CW 2013-11-23 0026 DJ6BS         599 14     PA3FYM        599 14     0
QSO:  1800 CW 2013-11-23 0026 DJ6BS         599 14     EW2A          599 16     0
QSO:  1800 CW 2013-11-23 0027 DJ6BS         599 14     DJ7UC         599 14     0
QSO:  1800 CW 2013-11-23 0028 DJ6BS         599 14     RT2Y          599 16     0
QSO:  1800 CW 2013-11-23 0029 DJ6BS         599 14     HG1R          599 15     0
QSO:  1800 CW 2013-11-23 0030 DJ6BS         599 14     LX7I          599 14     0
QSO:  1800 CW 2013-11-23 0031 DJ6BS         599 14     SP7JQQ        599 15     0
QSO:  1800 CW 2013-11-23 0031 DJ6BS         599 14     R1DX          599 16     0
QSO:  1800 CW 2013-11-23 0032 DJ6BS         599 14     MW0EDX        599 14     0
QSO:  1800 CW 2013-11-23 0033 DJ6BS         599 14     OK2D          599 15     0
QSO:  1800 CW 2013-11-23 0033 DJ6BS         599 14     YL1S          599 15     0
QSO:  1800 CW 2013-11-23 0034 DJ6BS         599 14     PA0O          599 14     0
QSO:  1800 CW 2013-11-23 0035 DJ6BS         599 14     LY7M          599 15     0
QSO:  1800 CW 2013-11-23 0035 DJ6BS         599 14     R9FM          599 17     0
QSO:  1800 CW 2013-11-23 0036 DJ6BS         599 14     IR9Y          599 15     0
QSO:  1800 CW 2013-11-23 0037 DJ6BS         599 14     S57M          599 15     0
QSO:  1800 CW 2013-11-23 0038 DJ6BS         599 14     TM1A          599 14     0
QSO:  1800 CW 2013-11-23 0038 DJ6BS         599 14     G4X           599 14     0
QSO:  1800 CW 2013-11-23 0039 DJ6BS         599 14     YO9BPX        599 20     0
QSO:  1800 CW 2013-11-23 0039 DJ6BS         599 14     YL9T          599 15     0
QSO:  1800 CW 2013-11-23 0041 DJ6BS         599 14     4L5O          599 21     0
