START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.10.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: DP9A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 8657233
OPERATORS: DJ6TF, DJ7TO, DL1KWK, DL5YYM
CLUB: BAVARIAN CONTEST CLUB
NAME: Andreas Winter
SOAPBOX:
QSO:  3520 CW 2013-11-23 0000 DP9A          599 14     UR5VR         599 16     1
QSO:  3530 CW 2013-11-23 0000 DP9A          599 14     YT4T          599 15     1
QSO:  3526 CW 2013-11-23 0000 DP9A          599 14     DM7C          599 14     1
QSO:  7000 CW 2013-11-23 0001 DP9A          599 14     LZ5R          599 20     0
QSO:  3515 CW 2013-11-23 0002 DP9A          599 14     TM4Q          599 14     1
QSO:  3502 CW 2013-11-23 0002 DP9A          599 14     TC0A          599 20     1
QSO:  7000 CW 2013-11-23 0003 DP9A          599 14     UN0L          599 17     0
QSO:  3503 CW 2013-11-23 0003 DP9A          599 14     W3LPL         599 05     1
QSO:  3532 CW 2013-11-23 0003 DP9A          599 14     UP2L          599 17     1
QSO:  7001 CW 2013-11-23 0003 DP9A          599 14     W3LPL         599 05     0
QSO:  3510 CW 2013-11-23 0005 DP9A          599 14     R3QA          599 16     1
QSO:  7002 CW 2013-11-23 0005 DP9A          599 14     W1WMU         599 05     0
QSO:  3521 CW 2013-11-23 0005 DP9A          599 14     LZ7A          599 20     1
QSO:  3522 CW 2013-11-23 0006 DP9A          599 14     UA2FL         599 15     1
QSO:  7002 CW 2013-11-23 0006 DP9A          599 14     EF5F          599 14     0
QSO:  3525 CW 2013-11-23 0006 DP9A          599 14     G3V           599 14     1
QSO:  7003 CW 2013-11-23 0007 DP9A          599 14     K0DQ          599 05     0
QSO:  3526 CW 2013-11-23 0007 DP9A          599 14     ED6A          599 14     1
QSO:  7003 CW 2013-11-23 0007 DP9A          599 14     ED6A          599 14     0
QSO:  3515 CW 2013-11-23 0008 DP9A          599 14     LX7I          599 14     1
QSO:  3530 CW 2013-11-23 0008 DP9A          599 14     9A1A          599 15     1
QSO:  7004 CW 2013-11-23 0008 DP9A          599 14     K3WW          599 05     0
QSO:  3537 CW 2013-11-23 0009 DP9A          599 14     OH1F          599 15     1
QSO:  7005 CW 2013-11-23 0009 DP9A          599 14     UA4M          599 16     0
QSO:  7006 CW 2013-11-23 0009 DP9A          599 14     EA5RS         599 14     0
QSO:  3529 CW 2013-11-23 0009 DP9A          599 14     E70A          599 15     1
QSO:  3520 CW 2013-11-23 0010 DP9A          599 14     OM2KI         599 15     1
QSO:  7006 CW 2013-11-23 0011 DP9A          599 14     TM6M          599 14     0
QSO:  3533 CW 2013-11-23 0011 DP9A          599 14     GZ3F          599 14     1
QSO:  1840 CW 2013-11-23 0011 DP9A          599 14     9A3B          599 15     1
QSO:  7007 CW 2013-11-23 0011 DP9A          599 14     OH2XX         599 15     0
QSO:  7007 CW 2013-11-23 0012 DP9A          599 14     W2FU          599 05     0
QSO:  1838 CW 2013-11-23 0013 DP9A          599 14     EW2A          599 16     1
QSO:  1836 CW 2013-11-23 0013 DP9A          599 14     LX7I          599 14     1
QSO:  7008 CW 2013-11-23 0014 DP9A          599 14     VE3FU         599 04     0
QSO:  1835 CW 2013-11-23 0014 DP9A          599 14     SP7JQQ        599 15     1
QSO:  7008 CW 2013-11-23 0014 DP9A          599 14     KQ2M          599 05     0
QSO:  1834 CW 2013-11-23 0014 DP9A          599 14     R1DX          599 16     1
QSO:  1834 CW 2013-11-23 0015 DP9A          599 14     MW0EDX        599 14     1
QSO:  7010 CW 2013-11-23 0015 DP9A          599 14     K3LR          599 05     0
QSO:  1833 CW 2013-11-23 0016 DP9A          599 14     OK2D          599 15     1
QSO:  7010 CW 2013-11-23 0016 DP9A          599 14     LZ5K          599 20     0
QSO:  7011 CW 2013-11-23 0016 DP9A          599 14     EA7PP         599 14     0
QSO:  1832 CW 2013-11-23 0016 DP9A          599 14     LY7M          599 15     1
QSO:  7012 CW 2013-11-23 0017 DP9A          599 14     ED5O          599 14     0
QSO:  7012 CW 2013-11-23 0017 DP9A          599 14     IG9W          599 33     0
QSO:  7000 CW 2013-11-23 0017 DP9A          599 14     IG9W          599 16     0
QSO:  1829 CW 2013-11-23 0018 DP9A          599 14     YO9BPX        599 20     1
QSO:  7012 CW 2013-11-23 0018 DP9A          599 14     RA6YDX        599 16     0
QSO:  7012 CW 2013-11-23 0019 DP9A          599 14     K9OM          599 05     0
QSO:  7013 CW 2013-11-23 0020 DP9A          599 14     K4TCG         599 04     0
QSO:  7015 CW 2013-11-23 0022 DP9A          599 14     WK1Q          599 05     0
QSO:  7016 CW 2013-11-23 0022 DP9A          599 14     UT7E          599 16     0
QSO:  1814 CW 2013-11-23 0022 DP9A          599 14     GJ2A          599 14     1
QSO:  3505 CW 2013-11-23 0023 DP9A          599 14     RC9O          599 18     1
QSO:  7016 CW 2013-11-23 0023 DP9A          599 14     SX8M          599 20     0
QSO:  3532 CW 2013-11-23 0023 DP9A          599 14     CR3L          599 33     1
QSO:  7016 CW 2013-11-23 0023 DP9A          599 14     K2QMF         599 05     0
QSO:  7018 CW 2013-11-23 0024 DP9A          599 14     UR6EA         599 16     0
QSO:  3505 CW 2013-11-23 0024 DP9A          599 14     LY6A          599 15     1
QSO:  7018 CW 2013-11-23 0024 DP9A          599 14     W1VE          599 05     0
QSO:  7019 CW 2013-11-23 0025 DP9A          599 14     UW1M          599 16     0
QSO:  3532 CW 2013-11-23 0026 DP9A          599 14     OU2W          599 14     1
QSO:  3542 CW 2013-11-23 0027 DP9A          599 14     OL1C          599 15     1
QSO:  7021 CW 2013-11-23 0027 DP9A          599 14     PJ4A          599 09     0
QSO:  3550 CW 2013-11-23 0027 DP9A          599 14     IQ9UI         599 15     1
QSO:  3504 CW 2013-11-23 0028 DP9A          599 14     II1A          599 15     1
QSO:  7025 CW 2013-11-23 0028 DP9A          599 14     NY4A          599 05     0
QSO:  7026 CW 2013-11-23 0029 DP9A          599 14     VE3EJ         599 04     0
QSO:  3514 CW 2013-11-23 0029 DP9A          599 14     4U1ITU        599 14     1
QSO:  3541 CW 2013-11-23 0029 DP9A          599 14     HA7JJS        599 15     1
QSO:  7027 CW 2013-11-23 0029 DP9A          599 14     UP2L          599 17     0
QSO:  3545 CW 2013-11-23 0030 DP9A          599 14     S57DX         599 15     1
