START-OF-LOG: 3.0
LOCATION: QC
CALLSIGN: VA2WA
CLUB: Contest Group du Quebec
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 7830060
OPERATORS: VA2WA
NAME: Victor Androsov
CREATED-BY: N1MM Logger V13.10.2
QSO:  3526 CW 2013-11-23 0002 VA2WA         599 5      DM7C          599 14
QSO:  7042 CW 2013-11-23 0005 VA2WA         599 5      E7DX          599 15
QSO:  7043 CW 2013-11-23 0006 VA2WA         599 5      TM1A          599 14
QSO:  7045 CW 2013-11-23 0007 VA2WA         599 5      HB9CXZ        599 14
QSO:  7063 CW 2013-11-23 0008 VA2WA         599 5      XT2FCJ        599 35
QSO:  7063 CW 2013-11-23 0009 VA2WA         599 5      N8VW          599 04
QSO:  7063 CW 2013-11-23 0010 VA2WA         599 5      K3NK          599 05
QSO:  7063 CW 2013-11-23 0010 VA2WA         599 5      YU1AO         599 15
QSO:  7063 CW 2013-11-23 0011 VA2WA         599 5      W3CF          599 05
QSO:  7063 CW 2013-11-23 0011 VA2WA         599 5      SP2LNW        599 15
QSO:  7063 CW 2013-11-23 0011 VA2WA         599 5      VA1MM         599 05
QSO:  7063 CW 2013-11-23 0012 VA2WA         599 5      DK6XZ         599 14
QSO:  7063 CW 2013-11-23 0012 VA2WA         599 5      HA2MN         599 15
QSO:  7063 CW 2013-11-23 0012 VA2WA         599 5      OK2LW         599 15
QSO:  7063 CW 2013-11-23 0012 VA2WA         599 5      S50XX         599 15
QSO:  7063 CW 2013-11-23 0013 VA2WA         599 5      W3CQB         599 05
QSO:  7063 CW 2013-11-23 0014 VA2WA         599 5      YU1EL         599 15
QSO:  7063 CW 2013-11-23 0015 VA2WA         599 5      G4MKR         599 14
QSO:  7063 CW 2013-11-23 0016 VA2WA         599 5      DL4SDW        599 14
QSO:  7063 CW 2013-11-23 0017 VA2WA         599 5      E7RS          599 15
