START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.248
CALLSIGN: UA6HFI
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 197633
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
OPERATORS: UA6HFI
CLUB: RUSSIAN CW CLUB
LOCATION: 16
NAME: Nick Smetanin
SOAPBOX: RIG: FT920  100W  ANTENNAS: DIPOL-160, 80; GP- 40; RQ32- 20,15,10
QSO:  7054 CW 2013-11-23 1728 UA6HFI        599 16     DL0GL         599 14
QSO:  7055 CW 2013-11-23 1729 UA6HFI        599 16     UC9A          599 17
QSO:  7056 CW 2013-11-23 1733 UA6HFI        599 16     R8MD          599 17
QSO:  7057 CW 2013-11-23 1733 UA6HFI        599 16     E79D          599 15
QSO:  7058 CW 2013-11-23 1734 UA6HFI        599 16     JE1ZWT        599 25
QSO:  7059 CW 2013-11-23 1735 UA6HFI        599 16     DL1LH         599 14
QSO:  7061 CW 2013-11-23 1736 UA6HFI        599 16     UC0A          599 18
QSO:  7063 CW 2013-11-23 1736 UA6HFI        599 16     JY9FC         599 20
QSO:  7063 CW 2013-11-23 1737 UA6HFI        599 16     9H3TX         599 15
QSO:  7065 CW 2013-11-23 1739 UA6HFI        599 16     SP2KPD        599 15
QSO:  7066 CW 2013-11-23 1739 UA6HFI        599 16     RT9S          599 16
QSO:  7066 CW 2013-11-23 1740 UA6HFI        599 16     UA9XF         599 17
QSO:  7000 CW 2013-11-23 1741 UA6HFI        599 16     P3F           599 20
QSO:  7008 CW 2013-11-23 1747 UA6HFI        599 16     BY4IB         599 24
QSO:  7011 CW 2013-11-23 1751 UA6HFI        599 16     4U1ITU        599 14
QSO:  7013 CW 2013-11-23 1752 UA6HFI        599 16     S51DX         599 15
QSO:  7015 CW 2013-11-23 1753 UA6HFI        599 16     LZ5K          599 20
QSO:  7019 CW 2013-11-23 1755 UA6HFI        599 16     EI6DX         599 14
QSO:  7020 CW 2013-11-23 1758 UA6HFI        599 16     JA5FDJ        599 25
QSO:  7022 CW 2013-11-23 1759 UA6HFI        599 16     OK1FPS        599 15
QSO:  7024 CW 2013-11-23 1801 UA6HFI        599 16     UA0OD         599 18
QSO:  7024 CW 2013-11-23 1802 UA6HFI        599 16     SN5T          599 15
QSO:  7026 CW 2013-11-23 1805 UA6HFI        599 16     3Z5W          599 15
QSO:  7028 CW 2013-11-23 1806 UA6HFI        599 16     OH2BAH        599 15
QSO:  7029 CW 2013-11-23 1807 UA6HFI        599 16     YR1A          599 20
QSO:  7031 CW 2013-11-23 1808 UA6HFI        599 16     YP9W          599 20
QSO:  7051 CW 2013-11-23 1817 UA6HFI        599 16     ES9C          599 15
QSO:  3523 CW 2013-11-23 1819 UA6HFI        599 16     ES9C          599 15
QSO:  3501 CW 2013-11-23 1827 UA6HFI        599 16     OL7M          599 15
QSO:  3502 CW 2013-11-23 1830 UA6HFI        599 16     TC0A          599 20
QSO:  3504 CW 2013-11-23 1831 UA6HFI        599 16     UT8IA         599 16
QSO:  3509 CW 2013-11-23 1833 UA6HFI        599 16     UX3HA         599 16
QSO:  3509 CW 2013-11-23 1835 UA6HFI        599 16     JT5DX         599 23
QSO:  3512 CW 2013-11-23 1837 UA6HFI        599 16     YU7U          599 15
QSO:  3514 CW 2013-11-23 1838 UA6HFI        599 16     DL9GFB        599 14
QSO:  3516 CW 2013-11-23 1841 UA6HFI        599 16     OM2KI         599 15
QSO:  3525 CW 2013-11-23 1845 UA6HFI        599 16     DF0HQ         599 14
QSO:  3529 CW 2013-11-23 1848 UA6HFI        599 16     E70A          599 15
QSO:  3530 CW 2013-11-23 1849 UA6HFI        599 16     UT3MA         599 16
QSO:  3532 CW 2013-11-23 1850 UA6HFI        599 16     UP2L          599 17
QSO:  3534 CW 2013-11-23 1851 UA6HFI        599 16     LZ7A          599 20
QSO:  3538 CW 2013-11-23 1853 UA6HFI        599 16     YL2PJ         599 15
QSO:  3539 CW 2013-11-23 1854 UA6HFI        599 16     UT0RM         599 16
QSO:  3539 CW 2013-11-23 1854 UA6HFI        599 16     UA9R          599 17
QSO:  3548 CW 2013-11-23 1857 UA6HFI        599 16     HA7JJS        599 15
QSO:  3550 CW 2013-11-23 1859 UA6HFI        599 16     S56CW         599 15
QSO:  1810 CW 2013-11-23 1901 UA6HFI        599 16     US7VF         599 16
QSO:  1813 CW 2013-11-23 1902 UA6HFI        599 16     SP7JQQ        599 15
QSO:  1813 CW 2013-11-23 1903 UA6HFI        599 16     UT6UD         599 16
QSO:  1814 CW 2013-11-23 1905 UA6HFI        599 16     OK6T          599 15
QSO:  1815 CW 2013-11-23 1906 UA6HFI        599 16     R9FM          599 17
QSO:  1815 CW 2013-11-23 1908 UA6HFI        599 16     OK2W          599 15
QSO:  1816 CW 2013-11-23 1909 UA6HFI        599 16     UA3R          599 16
QSO:  1817 CW 2013-11-23 1909 UA6HFI        599 16     UX4UA         599 16
QSO:  1819 CW 2013-11-23 1911 UA6HFI        599 16     UY0ZG         599 16
QSO:  1823 CW 2013-11-23 1912 UA6HFI        599 16     ES9C          599 15
QSO:  1828 CW 2013-11-23 1918 UA6HFI        599 16     US2IR         599 16
QSO:  1832 CW 2013-11-23 1919 UA6HFI        599 16     RT5Z          599 16
QSO:  1834 CW 2013-11-23 1920 UA6HFI        599 16     RM4I          599 16
QSO:  1836 CW 2013-11-23 1920 UA6HFI        599 16     E74O          599 15
QSO:  1839 CW 2013-11-23 1922 UA6HFI        599 16     YO2CJX        599 20
QSO:  1836 CW 2013-11-23 1922 UA6HFI        599 16     RT2Y          599 16
QSO:  1830 CW 2013-11-23 1923 UA6HFI        599 16     UF5F          599 16
QSO:  1829 CW 2013-11-23 1924 UA6HFI        599 16     S51V          599 15
QSO:  1826 CW 2013-11-23 1925 UA6HFI        599 16     R6AF          599 16
QSO:  1823 CW 2013-11-23 1925 UA6HFI        599 16     RM2E          599 16
QSO:  1822 CW 2013-11-23 1926 UA6HFI        599 16     RD8D          599 17
QSO:  1820 CW 2013-11-23 1928 UA6HFI        599 16     4L5O          599 21
QSO:  1819 CW 2013-11-23 1930 UA6HFI        599 16     LY7A          599 15
QSO:  1818 CW 2013-11-23 1930 UA6HFI        599 16     US6IKT        599 16
QSO:  1816 CW 2013-11-23 1931 UA6HFI        599 16     DJ0MDR        599 14
QSO:  1812 CW 2013-11-23 1934 UA6HFI        599 16     LZ4TL         599 20
QSO:  3503 CW 2013-11-24 0431 UA6HFI        599 16     OH2XX         599 15
QSO:  3504 CW 2013-11-24 0434 UA6HFI        599 16     VY2ZM         599 5
QSO:  3505 CW 2013-11-24 0436 UA6HFI        599 16     OH2BH         599 15
QSO:  3509 CW 2013-11-24 0439 UA6HFI        599 16     W1KM          599 5
QSO:  3511 CW 2013-11-24 0440 UA6HFI        599 16     S57AL         599 15
QSO:  3512 CW 2013-11-24 0441 UA6HFI        599 16     9A1P          599 15
QSO:  3513 CW 2013-11-24 0442 UA6HFI        599 16     DJ5EU         599 14
QSO:  3514 CW 2013-11-24 0445 UA6HFI        599 16     SP3DOF        599 15
QSO:  3517 CW 2013-11-24 0448 UA6HFI        599 16     LY7A          599 15
QSO:  3518 CW 2013-11-24 0449 UA6HFI        599 16     R6AF          599 16
QSO:  3518 CW 2013-11-24 0450 UA6HFI        599 16     SX8M          599 20
QSO:  3519 CW 2013-11-24 0451 UA6HFI        599 16     RU1A          599 16
QSO:  3520 CW 2013-11-24 0452 UA6HFI        599 16     DL1A          599 14
QSO:  3523 CW 2013-11-24 0456 UA6HFI        599 16     HA6NL         599 15
QSO:  3527 CW 2013-11-24 0502 UA6HFI        599 16     LY2W          599 15
QSO:  3538 CW 2013-11-24 0517 UA6HFI        599 16     YT5EA         599 15
QSO:  3542 CW 2013-11-24 0518 UA6HFI        599 16     EW8DJ         599 16
QSO:  3543 CW 2013-11-24 0519 UA6HFI        599 16     YU5R          599 15
QSO:  3546 CW 2013-11-24 0520 UA6HFI        599 16     9A4KJ         599 15
QSO:  3549 CW 2013-11-24 0520 UA6HFI        599 16     R3OM          599 16
QSO:  7002 CW 2013-11-24 0524 UA6HFI        599 16     KC1XX         599 5
QSO:  7002 CW 2013-11-24 0525 UA6HFI        599 16     ED6A          599 14
QSO:  7003 CW 2013-11-24 0526 UA6HFI        599 16     EF5F          599 14
QSO:  7003 CW 2013-11-24 0530 UA6HFI        599 16     P40L          599 9
QSO:  7004 CW 2013-11-24 0532 UA6HFI        599 16     DF0HQ         599 14
QSO:  7005 CW 2013-11-24 0535 UA6HFI        599 16     K1LZ          599 5
QSO:  7007 CW 2013-11-24 0545 UA6HFI        599 16     PJ7W          599 8
QSO:  7011 CW 2013-11-24 0547 UA6HFI        599 16     YU1DW         599 15
QSO:  7015 CW 2013-11-24 0550 UA6HFI        599 16     S53MM         599 15
QSO:  7018 CW 2013-11-24 0552 UA6HFI        599 16     K8AZ          599 4
QSO:  7018 CW 2013-11-24 0553 UA6HFI        599 16     LX7I          599 14
QSO:  7025 CW 2013-11-24 0601 UA6HFI        599 16     S51F          599 15
QSO:  7027 CW 2013-11-24 0602 UA6HFI        599 16     G5W           599 14
QSO:  7029 CW 2013-11-24 0603 UA6HFI        599 16     LZ1AQ         599 20
QSO:  7041 CW 2013-11-24 0606 UA6HFI        599 16     YT8A          599 15
QSO:  7042 CW 2013-11-24 0607 UA6HFI        599 16     OK1HRA        599 15
QSO:  7043 CW 2013-11-24 0608 UA6HFI        599 16     HA3OU         599 15
QSO:  7046 CW 2013-11-24 0612 UA6HFI        599 16     OK1UG         599 15
QSO:  7050 CW 2013-11-24 0613 UA6HFI        599 16     YU5R          599 15
QSO:  7051 CW 2013-11-24 0614 UA6HFI        599 16     S52ZW         599 15
QSO: 28000 CW 2013-11-24 0656 UA6HFI        599 16     BA8AG         599 24
QSO: 28015 CW 2013-11-24 0657 UA6HFI        599 16     RL9I          599 18
QSO: 28024 CW 2013-11-24 0657 UA6HFI        599 16     A45XR         599 21
QSO: 28029 CW 2013-11-24 0658 UA6HFI        599 16     JS3CTQ        599 25
QSO: 28029 CW 2013-11-24 0703 UA6HFI        599 16     BU2AW         599 24
QSO: 28043 CW 2013-11-24 0703 UA6HFI        599 16     B4TB          599 24
QSO: 28044 CW 2013-11-24 0704 UA6HFI        599 16     JH4UYB        599 25
QSO: 28056 CW 2013-11-24 0706 UA6HFI        599 16     PT2CM         599 11
QSO: 28095 CW 2013-11-24 0707 UA6HFI        599 16     JT1BV         599 23
QSO: 28079 CW 2013-11-24 0708 UA6HFI        599 16     JG1AVO        599 25
QSO: 28075 CW 2013-11-24 0709 UA6HFI        599 16     HL2WP         599 25
QSO: 28048 CW 2013-11-24 0712 UA6HFI        599 16     BY4IIG        599 24
QSO: 28036 CW 2013-11-24 0713 UA6HFI        599 16     JA5FDJ        599 25
QSO: 28025 CW 2013-11-24 0715 UA6HFI        599 16     JA7BME        599 25
QSO: 28022 CW 2013-11-24 0716 UA6HFI        599 16     D70LW         599 25
QSO: 28017 CW 2013-11-24 0717 UA6HFI        599 16     UA0SDX        599 18
QSO: 28015 CW 2013-11-24 0718 UA6HFI        599 16     RT0R          599 18
QSO: 28012 CW 2013-11-24 0718 UA6HFI        599 16     RA0AY         599 18
QSO: 28011 CW 2013-11-24 0719 UA6HFI        599 16     BA8BA         599 24
QSO: 28009 CW 2013-11-24 0720 UA6HFI        599 16     RW9JZ         599 17
QSO: 28006 CW 2013-11-24 0720 UA6HFI        599 16     RU9MX         599 17
QSO: 28004 CW 2013-11-24 0721 UA6HFI        599 16     BY5CD         599 24
QSO: 28012 CW 2013-11-24 0723 UA6HFI        599 16     BY1OK         599 24
QSO: 28016 CW 2013-11-24 0724 UA6HFI        599 16     DA0I          599 14
QSO: 28018 CW 2013-11-24 0725 UA6HFI        599 16     ED6A          599 14
QSO: 28062 CW 2013-11-24 0726 UA6HFI        599 16     I0UZF         599 15
QSO: 28069 CW 2013-11-24 0727 UA6HFI        599 16     AH0K          599 27
QSO: 28071 CW 2013-11-24 0728 UA6HFI        599 16     JH6WHN        599 25
QSO: 28081 CW 2013-11-24 0729 UA6HFI        599 16     VU2BGS        599 22
QSO: 28086 CW 2013-11-24 0729 UA6HFI        599 16     TM5CD         599 14
QSO: 28095 CW 2013-11-24 0730 UA6HFI        599 16     VU2JOS        599 22
QSO: 21001 CW 2013-11-24 0731 UA6HFI        599 16     UP2L          599 17
QSO: 21002 CW 2013-11-24 0732 UA6HFI        599 16     JA3YBK        599 25
QSO: 21003 CW 2013-11-24 0733 UA6HFI        599 16     UN6P          599 17
QSO: 21004 CW 2013-11-24 0733 UA6HFI        599 16     DL1IAO        599 14
QSO: 21007 CW 2013-11-24 0734 UA6HFI        599 16     B1C           599 24
QSO: 21009 CW 2013-11-24 0735 UA6HFI        599 16     DJ5MW         599 14
QSO: 21011 CW 2013-11-24 0735 UA6HFI        599 16     LZ5R          599 20
QSO: 21011 CW 2013-11-24 0736 UA6HFI        599 16     RW0A          599 18
QSO: 21012 CW 2013-11-24 0737 UA6HFI        599 16     UK8AR         599 17
QSO: 21014 CW 2013-11-24 0737 UA6HFI        599 16     OK2D          599 15
QSO: 21015 CW 2013-11-24 0737 UA6HFI        599 16     R0AA          599 18
QSO: 21017 CW 2013-11-24 0739 UA6HFI        599 16     SP8CUR        599 15
QSO: 21019 CW 2013-11-24 0739 UA6HFI        599 16     JT5DX         599 23
QSO: 21022 CW 2013-11-24 0740 UA6HFI        599 16     JR1CBC        599 25
QSO: 21023 CW 2013-11-24 0741 UA6HFI        599 16     HA5X          599 15
QSO: 21024 CW 2013-11-24 0741 UA6HFI        599 16     JA5FDJ        599 25
QSO: 21027 CW 2013-11-24 0742 UA6HFI        599 16     YU5A          599 15
QSO: 21028 CW 2013-11-24 0743 UA6HFI        599 16     HF9Q          599 15
QSO: 21030 CW 2013-11-24 0744 UA6HFI        599 16     SE0X          599 14
QSO: 21031 CW 2013-11-24 0745 UA6HFI        599 16     9A7A          599 15
QSO: 21033 CW 2013-11-24 0746 UA6HFI        599 16     5H3EE         599 37
QSO: 21035 CW 2013-11-24 0748 UA6HFI        599 16     HA6P          599 15
QSO: 21036 CW 2013-11-24 0748 UA6HFI        599 16     IR4M          599 15
QSO: 21038 CW 2013-11-24 0749 UA6HFI        599 16     DD1A          599 14
QSO: 21041 CW 2013-11-24 0749 UA6HFI        599 16     BY5CD         599 24
QSO: 21046 CW 2013-11-24 0750 UA6HFI        599 16     JN2AMD        599 25
QSO: 21052 CW 2013-11-24 0752 UA6HFI        599 16     BA8AT         599 24
QSO: 21055 CW 2013-11-24 0752 UA6HFI        599 16     ES9C          599 15
QSO: 21058 CW 2013-11-24 0753 UA6HFI        599 16     RZ0SR         599 18
QSO: 21060 CW 2013-11-24 0754 UA6HFI        599 16     JA0FVU        599 25
QSO: 21062 CW 2013-11-24 0755 UA6HFI        599 16     RA1TV         599 16
QSO: 21064 CW 2013-11-24 0755 UA6HFI        599 16     OM3RRC        599 15
QSO: 21066 CW 2013-11-24 0756 UA6HFI        599 16     JR3EOI        599 25
QSO: 21068 CW 2013-11-24 0757 UA6HFI        599 16     D70LW         599 25
QSO: 21069 CW 2013-11-24 0758 UA6HFI        599 16     AH2R          599 27
QSO: 21075 CW 2013-11-24 0801 UA6HFI        599 16     7L4MDM        599 25
QSO: 21084 CW 2013-11-24 0803 UA6HFI        599 16     JT1DX         599 23
QSO: 21086 CW 2013-11-24 0803 UA6HFI        599 16     LY2MM         599 15
QSO: 21088 CW 2013-11-24 0804 UA6HFI        599 16     OK1MBZ        599 15
