START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.10.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: TM6X
CLUB: THREE A'S CONTEST GROUP
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 2809000
OPERATORS: F5VHY
NAME: Dennis Andrews
SOAPBOX:
QSO:  7001 CW 2013-11-23 0356 TM6X          599 14     W3LPL         599 05     0
QSO:  7009 CW 2013-11-23 0357 TM6X          599 14     IG9W          599 33     0
QSO:  7010 CW 2013-11-23 0357 TM6X          599 14     K3LR          599 05     0
QSO:  7024 CW 2013-11-23 0358 TM6X          599 14     PJ7W          599 08     0
QSO:  7028 CW 2013-11-23 0359 TM6X          599 14     NR4M          599 05     0
QSO:  7032 CW 2013-11-23 0359 TM6X          599 14     K8AZ          599 04     0
QSO:  7034 CW 2013-11-23 0359 TM6X          599 14     KC1XX         599 05     0
QSO:  7049 CW 2013-11-23 0400 TM6X          599 14     CR3L          599 33     0
QSO:  7053 CW 2013-11-23 0401 TM6X          599 14     ZF1A          599 08     0
QSO:  7060 CW 2013-11-23 0402 TM6X          599 14     NQ4I          599 05     0
QSO:  7072 CW 2013-11-23 0403 TM6X          599 14     N0NI          599 04     0
QSO:  7073 CW 2013-11-23 0403 TM6X          599 14     W3BGN         599 05     0
QSO:  7080 CW 2013-11-23 0403 TM6X          599 14     EF9O          599 33     0
QSO:  7083 CW 2013-11-23 0404 TM6X          599 14     6Y7W          599 08     0
QSO:  7096 CW 2013-11-23 0404 TM6X          599 14     WA1FCN        599 04     0
QSO:  7054 CW 2013-11-23 0406 TM6X          599 14     K8IFK         599 04     0
QSO:  7054 CW 2013-11-23 0406 TM6X          599 14     N1LN          599 05     0
QSO:  7054 CW 2013-11-23 0406 TM6X          599 14     YU5T          599 15     0
QSO:  7054 CW 2013-11-23 0407 TM6X          599 14     NA5G          599 04     0
QSO:  7054 CW 2013-11-23 0408 TM6X          599 14     UX7FC         599 16     0
QSO:  7054 CW 2013-11-23 0408 TM6X          599 14     OL4W          599 15     0
QSO:  7054 CW 2013-11-23 0409 TM6X          599 14     UT2DW         599 16     0
QSO:  7054 CW 2013-11-23 0409 TM6X          599 14     K9QC          599 04     0
QSO:  7054 CW 2013-11-23 0410 TM6X          599 14     OM3TZZ        599 15     0
QSO:  7054 CW 2013-11-23 0410 TM6X          599 14     KS4X          599 04     0
QSO:  7054 CW 2013-11-23 0410 TM6X          599 14     AD4ES         599 05     0
