START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.246
CALLSIGN: UU2J
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 850304
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TIME: 24-HOURS
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLUB: BLACK SEA CONTEST CLUB
LOCATION: UKRAINE
NAME: ZAICHENKO VICTOR
SOAPBOX: TS-870S, ANT-DL, LW
QSO:  1800 CW 2013-11-23 0309 UU2J          599 16     UF5F          599 16
QSO:  1800 CW 2013-11-23 0311 UU2J          599 16     SP8NR         599 14
QSO:  1800 CW 2013-11-23 0311 UU2J          599 16     4L0A          599 21
QSO:  1800 CW 2013-11-23 0312 UU2J          599 16     9A1A          599 15
QSO:  1800 CW 2013-11-23 0313 UU2J          599 16     UA6XDX        599 16
QSO:  1800 CW 2013-11-23 0315 UU2J          599 16     YR8D          599 20
QSO:  1800 CW 2013-11-23 0316 UU2J          599 16     HA8A          599 15
QSO:  1800 CW 2013-11-23 0317 UU2J          599 16     4L5O          599 21
QSO:  1800 CW 2013-11-23 0318 UU2J          599 16     EW2M          599 16
QSO:  1800 CW 2013-11-23 0318 UU2J          599 16     E77G          599 15
QSO:  1800 CW 2013-11-23 0319 UU2J          599 16     LY7M          599 15
QSO:  1800 CW 2013-11-23 0320 UU2J          599 16     SP7JQQ        599 15
QSO:  1800 CW 2013-11-23 0321 UU2J          599 16     IR9Y          599 15
QSO:  1800 CW 2013-11-23 0321 UU2J          599 16     RT2Y          599 16
QSO:  1800 CW 2013-11-23 0322 UU2J          599 16     P3F           599 20
QSO:  1800 CW 2013-11-23 0323 UU2J          599 16     YT0Z          599 15
QSO:  1800 CW 2013-11-23 0325 UU2J          599 16     E74O          599 15
QSO:  1800 CW 2013-11-23 0325 UU2J          599 16     R1DX          599 16
QSO:  3500 CW 2013-11-23 0334 UU2J          599 16     PA3GVI        599 14
QSO:  3500 CW 2013-11-23 0335 UU2J          599 16     OM3RRC        599 15
QSO:  3500 CW 2013-11-23 0336 UU2J          599 16     OH0G          599 15
QSO:  3500 CW 2013-11-23 0337 UU2J          599 16     YT5EA         599 15
QSO:  3500 CW 2013-11-23 0337 UU2J          599 16     HA6NL         599 15
QSO:  3500 CW 2013-11-23 0338 UU2J          599 16     LY7Z          599 15
QSO:  3500 CW 2013-11-23 0339 UU2J          599 16     EW1HI         599 16
QSO:  3500 CW 2013-11-23 0347 UU2J          599 16     RT3N          599 16
QSO:  3500 CW 2013-11-23 0354 UU2J          599 16     9H3TX         599 15
QSO:  3500 CW 2013-11-23 0357 UU2J          599 16     OH3JF         599 15
QSO:  3500 CW 2013-11-23 0357 UU2J          599 16     SO4R          599 15
QSO:  3500 CW 2013-11-23 0357 UU2J          599 16     OK7O          599 15
