START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: OM4DN
CLAIMED-SCORE: 383328
NAME: MUDr. Vaclav KREUTZ
SOAPBOX: TRX: YAESU FT-857D PWR: 100 WATTs   ANT: LW 41 m
QSO: 14000 CW 2013-11-23 0612 OM4DN         599 15     RM5D          599 16
QSO: 14000 CW 2013-11-23 0613 OM4DN         599 15     UT0AZA        599 16
QSO: 14000 CW 2013-11-23 0615 OM4DN         599 15     RW0BG         599 18
QSO: 14000 CW 2013-11-23 0616 OM4DN         599 15     RT4F          599 16
QSO: 14000 CW 2013-11-23 0617 OM4DN         599 15     C4W           599 20
QSO: 14000 CW 2013-11-23 0618 OM4DN         599 15     UP2L          599 17
QSO: 14000 CW 2013-11-23 0619 OM4DN         599 15     RF9C          599 17
QSO: 14000 CW 2013-11-23 0620 OM4DN         599 15     UT5IZ         599 16
QSO: 14000 CW 2013-11-23 0621 OM4DN         599 15     UN6LN         599 17
QSO: 14000 CW 2013-11-23 0621 OM4DN         599 15     RM3F          599 16
QSO: 14000 CW 2013-11-23 0622 OM4DN         599 15     RT5G          599 16
QSO: 14000 CW 2013-11-23 0623 OM4DN         599 15     9K2HN         599 21
QSO: 14000 CW 2013-11-23 0624 OM4DN         599 15     RA9A          599 17
QSO: 14000 CW 2013-11-23 0626 OM4DN         599 15     IH9B          599 33
QSO: 14000 CW 2013-11-23 0630 OM4DN         599 15     RV9UP         599 18
QSO: 14000 CW 2013-11-23 0630 OM4DN         599 15     RT9C          599 17
QSO: 14000 CW 2013-11-23 0632 OM4DN         599 15     YO4CAH        599 20
QSO: 14000 CW 2013-11-23 0637 OM4DN         599 15     ED5O          599 14
QSO: 14000 CW 2013-11-23 0638 OM4DN         599 15     UA9XF         599 17
QSO: 14000 CW 2013-11-23 0640 OM4DN         599 15     9Y4W          599 09
QSO: 14000 CW 2013-11-23 0641 OM4DN         599 15     LZ1OJ         599 20
QSO: 14000 CW 2013-11-23 0642 OM4DN         599 15     RT9A          599 17
QSO: 14000 CW 2013-11-23 0644 OM4DN         599 15     4L0A          599 21
QSO: 14000 CW 2013-11-23 0645 OM4DN         599 15     R1NA          599 16
QSO: 14000 CW 2013-11-23 0646 OM4DN         599 15     HA6OA         599 15
QSO: 14000 CW 2013-11-23 0647 OM4DN         599 15     RT1O          599 16
QSO: 14000 CW 2013-11-23 0648 OM4DN         599 15     ES9C          599 15
QSO: 14000 CW 2013-11-23 0650 OM4DN         599 15     P3F           599 20
QSO: 14000 CW 2013-11-23 0651 OM4DN         599 15     5K1NA         599 09
QSO: 21000 CW 2013-11-23 0724 OM4DN         599 15     ED6A          599 14
QSO: 21000 CW 2013-11-23 0725 OM4DN         599 15     SM2CEW        599 14
QSO: 21000 CW 2013-11-23 0727 OM4DN         599 15     Z81X          599 14
QSO: 21000 CW 2013-11-23 0731 OM4DN         599 15     JH1EAQ        599 25
QSO: 21000 CW 2013-11-23 0732 OM4DN         599 15     P3F           599 20
QSO: 21000 CW 2013-11-23 0732 OM4DN         599 15     RT9A          599 17
QSO: 21000 CW 2013-11-23 0734 OM4DN         599 15     JA1YPA        599 25
QSO: 21000 CW 2013-11-23 0735 OM4DN         599 15     EA5KM         599 14
QSO: 21000 CW 2013-11-23 0737 OM4DN         599 15     RW0BG         599 18
QSO: 21000 CW 2013-11-23 0738 OM4DN         599 15     EF6B          599 14
QSO: 21000 CW 2013-11-23 0740 OM4DN         599 15     RT4RO         599 16
QSO: 21000 CW 2013-11-23 0744 OM4DN         599 15     RY6M          599 16
QSO: 21000 CW 2013-11-23 0745 OM4DN         599 15     RK3RX         599 16
QSO: 21000 CW 2013-11-23 0748 OM4DN         599 15     7L4MDM        599 25
QSO: 21000 CW 2013-11-23 0750 OM4DN         599 15     P33W          599 20
QSO: 21000 CW 2013-11-23 0752 OM4DN         599 15     RT0F          599 19
QSO: 21000 CW 2013-11-23 0754 OM4DN         599 15     EI7M          599 14
QSO: 21000 CW 2013-11-23 0757 OM4DN         599 15     RW3ZC         599 16
QSO: 28000 CW 2013-11-23 0817 OM4DN         599 15     CW5W          599 13
QSO: 28000 CW 2013-11-23 0818 OM4DN         599 15     RU4SS         599 16
QSO: 28000 CW 2013-11-23 0820 OM4DN         599 15     JA6WIF        599 25
QSO: 28000 CW 2013-11-23 0821 OM4DN         599 15     RK4PA         599 16
QSO: 28000 CW 2013-11-23 0822 OM4DN         599 15     RW0AJ         599 18
QSO: 28000 CW 2013-11-23 0824 OM4DN         599 15     UA0AKY        599 18
QSO: 28000 CW 2013-11-23 0827 OM4DN         599 15     JT5DX         599 23
QSO: 28000 CW 2013-11-23 0828 OM4DN         599 15     UA0ACG        599 18
QSO: 28000 CW 2013-11-23 0832 OM4DN         599 15     RZ8U          599 18
QSO: 28000 CW 2013-11-23 0832 OM4DN         599 15     RW4W          599 16
QSO: 28000 CW 2013-11-23 0834 OM4DN         599 15     RM4I          599 16
QSO: 28000 CW 2013-11-23 0855 OM4DN         599 15     R4WW          599 16
QSO: 28000 CW 2013-11-23 0900 OM4DN         599 15     R9FM          599 17
QSO: 28000 CW 2013-11-23 0901 OM4DN         599 15     UB0A          599 18
QSO: 28000 CW 2013-11-23 0902 OM4DN         599 15     RU4PP         599 16
QSO: 28000 CW 2013-11-23 0903 OM4DN         599 15     RY9C          599 17
QSO: 14000 CW 2013-11-23 0907 OM4DN         599 15     LY7A          599 15
QSO: 14000 CW 2013-11-23 0907 OM4DN         599 15     TM1A          599 14
QSO: 14000 CW 2013-11-23 0908 OM4DN         599 15     OH0Z          599 15
QSO: 14000 CW 2013-11-23 0910 OM4DN         599 15     EU1A          599 16
QSO: 14000 CW 2013-11-23 0912 OM4DN         599 15     EA8AH         599 33
QSO: 14000 CW 2013-11-23 0913 OM4DN         599 15     RT9S          599 16
QSO: 14000 CW 2013-11-23 0914 OM4DN         599 15     IR1X          599 15
QSO: 14000 CW 2013-11-23 0915 OM4DN         599 15     EW6EW         599 16
QSO: 14000 CW 2013-11-23 0916 OM4DN         599 15     ER1OO         599 16
QSO: 14000 CW 2013-11-23 0917 OM4DN         599 15     E73W          599 15
QSO: 14000 CW 2013-11-23 0918 OM4DN         599 15     LZ9W          599 20
QSO: 14000 CW 2013-11-23 0918 OM4DN         599 15     G5O           599 14
QSO: 14000 CW 2013-11-23 0919 OM4DN         599 15     IT9DKI        599 15
QSO: 14000 CW 2013-11-23 0920 OM4DN         599 15     RM5A          599 16
QSO: 14000 CW 2013-11-23 0921 OM4DN         599 15     UA2FL         599 15
QSO: 14000 CW 2013-11-23 0924 OM4DN         599 15     LX7I          599 14
QSO: 14000 CW 2013-11-23 0925 OM4DN         599 15     LZ3ZZ         599 20
QSO: 14000 CW 2013-11-23 0927 OM4DN         599 15     LN3Z          599 14
QSO: 14000 CW 2013-11-23 0928 OM4DN         599 15     DL0HMK        599 14
QSO: 14000 CW 2013-11-23 0929 OM4DN         599 15     UA3M          599 16
QSO: 14000 CW 2013-11-23 0930 OM4DN         599 15     YL3FT         599 15
QSO: 14000 CW 2013-11-23 0932 OM4DN         599 15     US7IB         599 16
QSO: 14000 CW 2013-11-23 0933 OM4DN         599 15     EW2A          599 16
QSO: 14000 CW 2013-11-23 0934 OM4DN         599 15     IZ5FDD        599 15
QSO: 14000 CW 2013-11-23 0936 OM4DN         599 15     EI1Y          599 14
QSO: 14000 CW 2013-11-23 0938 OM4DN         599 15     PA6NB         599 14
QSO: 14000 CW 2013-11-23 0941 OM4DN         599 15     GU4YOX        599 14
QSO: 14000 CW 2013-11-23 0942 OM4DN         599 15     UX7QD         599 16
QSO: 14000 CW 2013-11-23 0942 OM4DN         599 15     DR1A          599 14
QSO: 14000 CW 2013-11-23 0944 OM4DN         599 15     JA3YBK        599 25
QSO: 14000 CW 2013-11-23 0945 OM4DN         599 15     UZ2M          599 16
QSO: 14000 CW 2013-11-23 0947 OM4DN         599 15     TM6M          599 14
QSO: 14000 CW 2013-11-23 0948 OM4DN         599 15     EA6SX         599 14
QSO: 14000 CW 2013-11-23 0949 OM4DN         599 15     UX1UX         599 16
QSO: 14000 CW 2013-11-23 0952 OM4DN         599 15     JR4OZR        599 25
QSO: 14000 CW 2013-11-23 0953 OM4DN         599 15     YT1A          599 15
QSO: 14000 CW 2013-11-23 0954 OM4DN         599 15     EW6GF         599 16
QSO: 14000 CW 2013-11-23 0956 OM4DN         599 15     OM4F          599 15
QSO: 14000 CW 2013-11-23 0957 OM4DN         599 15     R7AY          599 16
QSO: 14000 CW 2013-11-23 0958 OM4DN         599 15     IS0AFM        599 15
QSO: 21000 CW 2013-11-23 1001 OM4DN         599 15     UA3RN         599 16
QSO: 21000 CW 2013-11-23 1002 OM4DN         599 15     RZ0SR         599 18
QSO: 21000 CW 2013-11-23 1004 OM4DN         599 15     4L0A          599 21
QSO: 21000 CW 2013-11-23 1007 OM4DN         599 15     SJ2W          599 14
QSO: 21000 CW 2013-11-23 1010 OM4DN         599 15     GM5X          599 14
QSO: 21000 CW 2013-11-23 1011 OM4DN         599 15     RW4LC         599 16
QSO: 21000 CW 2013-11-23 1012 OM4DN         599 15     JR3EOI        599 25
QSO: 21000 CW 2013-11-23 1102 OM4DN         599 15     4R2UW         599 22
QSO: 21000 CW 2013-11-23 1105 OM4DN         599 15     RM4I          599 16
QSO: 21000 CW 2013-11-23 1109 OM4DN         599 15     RC7A          599 16
QSO: 28000 CW 2013-11-23 1114 OM4DN         599 15     CT7AEQ        599 14
QSO: 28000 CW 2013-11-23 1121 OM4DN         599 15     JY9FC         599 20
QSO: 28000 CW 2013-11-23 1124 OM4DN         599 15     RA1OT         599 16
QSO: 28000 CW 2013-11-23 1125 OM4DN         599 15     EA4TX         599 14
QSO: 14000 CW 2013-11-23 1131 OM4DN         599 15     9H3TX         599 15
QSO: 14000 CW 2013-11-23 1132 OM4DN         599 15     S58P          599 15
QSO: 14000 CW 2013-11-23 1135 OM4DN         599 15     LY2W          599 15
QSO: 14000 CW 2013-11-23 1137 OM4DN         599 15     DR4A          599 14
QSO: 14000 CW 2013-11-23 1138 OM4DN         599 15     R8TR          599 16
QSO: 14000 CW 2013-11-23 1139 OM4DN         599 15     LY5R          599 15
QSO: 21000 CW 2013-11-23 1143 OM4DN         599 15     RW4C          599 16
QSO: 21000 CW 2013-11-23 1145 OM4DN         599 15     LA2AB         599 14
QSO: 21000 CW 2013-11-23 1147 OM4DN         599 15     OH1F          599 15
QSO: 21000 CW 2013-11-23 1150 OM4DN         599 15     K1FWE         599 05
QSO: 21000 CW 2013-11-23 1150 OM4DN         599 15     SK3W          599 14
QSO: 21000 CW 2013-11-23 1152 OM4DN         599 15     UA3ABJ        599 16
QSO: 21000 CW 2013-11-23 1153 OM4DN         599 15     RA3SI         599 16
QSO: 21000 CW 2013-11-23 1155 OM4DN         599 15     R3ZV          599 16
QSO: 21000 CW 2013-11-23 1156 OM4DN         599 15     K3RV          599 05
QSO: 21000 CW 2013-11-23 1158 OM4DN         599 15     RT4D          599 16
QSO: 28000 CW 2013-11-23 1207 OM4DN         599 15     R8TT          599 16
QSO: 28000 CW 2013-11-23 1209 OM4DN         599 15     EA7OT         599 14
QSO: 28000 CW 2013-11-23 1211 OM4DN         599 15     OF40R         599 15
QSO: 28000 CW 2013-11-23 1215 OM4DN         599 15     R9DA          599 17
QSO: 28000 CW 2013-11-23 1219 OM4DN         599 15     RO9A          599 17
QSO: 28000 CW 2013-11-23 1224 OM4DN         599 15     CR5A          599 14
QSO: 28000 CW 2013-11-23 1226 OM4DN         599 15     OM3RRC        599 15
QSO: 28000 CW 2013-11-23 1227 OM4DN         599 15     R4IO          599 16
QSO: 28000 CW 2013-11-23 1228 OM4DN         599 15     W1WEF         599 05
QSO: 14000 CW 2013-11-23 1231 OM4DN         599 15     R9AE          599 17
QSO: 14000 CW 2013-11-23 1232 OM4DN         599 15     W2FU          599 05
QSO: 14000 CW 2013-11-23 1233 OM4DN         599 15     PA3AWW        599 14
QSO: 14000 CW 2013-11-23 1234 OM4DN         599 15     K3LR          599 05
QSO: 14000 CW 2013-11-23 1236 OM4DN         599 15     IR9Y          599 15
QSO: 14000 CW 2013-11-23 1237 OM4DN         599 15     CS2C          599 14
QSO: 14000 CW 2013-11-23 1238 OM4DN         599 15     K3PH          599 05
QSO: 14000 CW 2013-11-23 1242 OM4DN         599 15     K1JB          599 05
QSO: 14000 CW 2013-11-23 1244 OM4DN         599 15     IQ0PG         599 15
QSO: 14000 CW 2013-11-23 1245 OM4DN         599 15     K1KP          599 05
QSO: 14000 CW 2013-11-23 1246 OM4DN         599 15     UN7CN         599 17
QSO: 14000 CW 2013-11-23 1249 OM4DN         599 15     EU6AA         599 16
QSO: 14000 CW 2013-11-23 1251 OM4DN         599 15     M6T           599 14
QSO: 14000 CW 2013-11-23 1252 OM4DN         599 15     RK3R          599 16
QSO: 14000 CW 2013-11-23 1253 OM4DN         599 15     WE3C          599 05
QSO: 14000 CW 2013-11-23 1253 OM4DN         599 15     LA2AB         599 14
QSO: 14000 CW 2013-11-23 1255 OM4DN         599 15     C4Z           599 20
QSO: 14000 CW 2013-11-23 1258 OM4DN         599 15     W8TA          599 04
QSO: 14000 CW 2013-11-23 1259 OM4DN         599 15     TM6X          599 14
QSO: 14000 CW 2013-11-23 1326 OM4DN         599 15     SO4R          599 15
QSO: 14000 CW 2013-11-23 1326 OM4DN         599 15     EU1AZ         599 16
QSO: 14000 CW 2013-11-23 1328 OM4DN         599 15     NX2X          599 05
QSO: 14000 CW 2013-11-23 1328 OM4DN         599 15     OH2KM         599 15
QSO: 14000 CW 2013-11-23 1331 OM4DN         599 15     UA2FP         599 15
QSO: 14000 CW 2013-11-23 1333 OM4DN         599 15     RW5CW         599 16
QSO: 14000 CW 2013-11-23 1334 OM4DN         599 15     RL3T          599 16
QSO: 14000 CW 2013-11-23 1336 OM4DN         599 15     UT4ZG         599 16
QSO: 14000 CW 2013-11-23 1336 OM4DN         599 15     G3VYI         599 14
QSO: 14000 CW 2013-11-23 1337 OM4DN         599 15     RK9QWM        599 17
QSO: 14000 CW 2013-11-23 1340 OM4DN         599 15     EF6B          599 14
QSO: 21000 CW 2013-11-23 1343 OM4DN         599 15     4Z4DX         599 20
QSO: 21000 CW 2013-11-23 1345 OM4DN         599 15     4X6FR         599 20
QSO: 21000 CW 2013-11-23 1347 OM4DN         599 15     UK9AA         599 17
QSO: 21000 CW 2013-11-23 1350 OM4DN         599 15     K1KP          599 05
QSO: 21000 CW 2013-11-23 1351 OM4DN         599 15     TM1A          599 14
QSO: 21000 CW 2013-11-23 1352 OM4DN         599 15     SW3JH         599 20
QSO: 21000 CW 2013-11-23 1354 OM4DN         599 15     M0BJL         599 14
QSO: 21000 CW 2013-11-23 1355 OM4DN         599 15     OH0V          599 15
QSO: 21000 CW 2013-11-23 1357 OM4DN         599 15     CN2R          599 33
QSO: 21000 CW 2013-11-23 1359 OM4DN         599 15     AB4B          599 04
QSO: 21000 CW 2013-11-23 1404 OM4DN         599 15     UI6M          599 16
QSO: 21000 CW 2013-11-23 1404 OM4DN         599 15     RT5G          599 16
QSO: 21000 CW 2013-11-23 1405 OM4DN         599 15     WE3C          599 05
QSO: 21000 CW 2013-11-23 1408 OM4DN         599 15     UA1OMS        599 16
QSO: 21000 CW 2013-11-23 1408 OM4DN         599 15     R7HF          599 16
QSO: 21000 CW 2013-11-23 1409 OM4DN         599 15     WX9U          599 04
QSO: 21000 CW 2013-11-23 1412 OM4DN         599 15     K9DU          599 04
QSO: 21000 CW 2013-11-23 1413 OM4DN         599 15     N1XS          599 04
QSO: 21000 CW 2013-11-23 1414 OM4DN         599 15     SM5INC        599 14
QSO: 21000 CW 2013-11-23 1415 OM4DN         599 15     EK7DX         599 21
QSO: 21000 CW 2013-11-23 1419 OM4DN         599 15     G5W           599 14
QSO: 21000 CW 2013-11-23 1422 OM4DN         599 15     OK5JF         599 15
QSO: 21000 CW 2013-11-23 1422 OM4DN         599 15     RA6MQ         599 16
QSO: 21000 CW 2013-11-23 1425 OM4DN         599 15     4Z5TK         599 20
QSO: 21000 CW 2013-11-23 1426 OM4DN         599 15     R7AW          599 16
QSO: 28000 CW 2013-11-23 1430 OM4DN         599 15     K9BGL         599 04
QSO: 28000 CW 2013-11-23 1434 OM4DN         599 15     K5ZD          599 05
QSO: 28000 CW 2013-11-23 1436 OM4DN         599 15     KS1J          599 05
QSO: 28000 CW 2013-11-23 1437 OM4DN         599 15     ED5O          599 14
QSO: 28000 CW 2013-11-23 1439 OM4DN         599 15     K3ZM          599 05
QSO: 28000 CW 2013-11-23 1443 OM4DN         599 15     EI1Y          599 14
QSO: 28000 CW 2013-11-23 1445 OM4DN         599 15     MM0AMW        599 14
QSO: 28000 CW 2013-11-23 1447 OM4DN         599 15     N2ED          599 05
QSO: 28000 CW 2013-11-23 1448 OM4DN         599 15     PY2KJ         599 11
QSO: 28000 CW 2013-11-23 1449 OM4DN         599 15     WB4TDH        599 05
QSO: 28000 CW 2013-11-23 1451 OM4DN         599 15     EA1FA         599 14
QSO: 28000 CW 2013-11-23 1456 OM4DN         599 15     PX2B          599 11
QSO: 28000 CW 2013-11-23 1458 OM4DN         599 15     K0DEQ         599 04
QSO: 28000 CW 2013-11-23 1459 OM4DN         599 15     KG9N          599 04
QSO: 28000 CW 2013-11-23 1500 OM4DN         599 15     K9NW          599 04
QSO: 28000 CW 2013-11-23 1503 OM4DN         599 15     N4UU          599 05
QSO: 28000 CW 2013-11-23 1512 OM4DN         599 15     K2CJ          599 05
QSO: 28000 CW 2013-11-23 1516 OM4DN         599 15     W9RE          599 04
QSO: 28000 CW 2013-11-23 1517 OM4DN         599 15     EF9O          599 33
QSO: 28000 CW 2013-11-23 1519 OM4DN         599 15     K5GDX         599 04
QSO: 28000 CW 2013-11-23 1520 OM4DN         599 15     W1KM          599 05
QSO: 28000 CW 2013-11-23 1525 OM4DN         599 15     KM0O          599 04
QSO: 21000 CW 2013-11-23 1558 OM4DN         599 15     PY2KJ         599 11
QSO: 21000 CW 2013-11-23 1558 OM4DN         599 15     K1ZZ          599 05
QSO:  7000 CW 2013-11-23 1606 OM4DN         599 15     OK1CRM        599 15
QSO:  7000 CW 2013-11-23 1608 OM4DN         599 15     JR4OZR        599 25
QSO:  7000 CW 2013-11-23 1609 OM4DN         599 15     EW8OF         599 16
QSO:  7000 CW 2013-11-23 1609 OM4DN         599 15     ES9C          599 15
QSO:  7000 CW 2013-11-23 1610 OM4DN         599 15     UN9L          599 17
QSO:  7000 CW 2013-11-23 1612 OM4DN         599 15     IR9Y          599 15
QSO:  7000 CW 2013-11-23 1616 OM4DN         599 15     LY7A          599 15
QSO:  7000 CW 2013-11-23 1617 OM4DN         599 15     UX4E          599 16
QSO:  7000 CW 2013-11-23 1618 OM4DN         599 15     YR8I          599 20
QSO:  7000 CW 2013-11-23 1619 OM4DN         599 15     DL5CF         599 14
QSO:  7000 CW 2013-11-23 1620 OM4DN         599 15     PI4CC         599 14
QSO:  7000 CW 2013-11-23 1621 OM4DN         599 15     4K7Z          599 21
QSO:  7000 CW 2013-11-23 1624 OM4DN         599 15     RC9O          599 18
QSO:  7000 CW 2013-11-23 1627 OM4DN         599 15     LY5I          599 15
QSO:  7000 CW 2013-11-23 1628 OM4DN         599 15     SP2AYC        599 15
QSO:  7000 CW 2013-11-23 1629 OM4DN         599 15     UT4LW         599 16
QSO:  7000 CW 2013-11-23 1631 OM4DN         599 15     BY4IIG        599 24
QSO:  7000 CW 2013-11-23 1633 OM4DN         599 15     UT0RM         599 16
QSO:  7000 CW 2013-11-23 1635 OM4DN         599 15     IR2R          599 15
QSO:  7000 CW 2013-11-23 1636 OM4DN         599 15     DJ0IF         599 14
QSO:  7000 CW 2013-11-23 1637 OM4DN         599 15     HB9LL         599 14
QSO:  7000 CW 2013-11-23 1639 OM4DN         599 15     TM1A          599 14
QSO:  7000 CW 2013-11-23 1640 OM4DN         599 15     LY1M          599 15
QSO:  7000 CW 2013-11-23 1641 OM4DN         599 15     IZ1POA        599 15
QSO:  7000 CW 2013-11-23 1643 OM4DN         599 15     4U1ITU        599 14
QSO:  7000 CW 2013-11-23 1645 OM4DN         599 15     LZ5K          599 20
QSO:  7000 CW 2013-11-23 1646 OM4DN         599 15     LY9Y          599 15
QSO:  7000 CW 2013-11-23 1648 OM4DN         599 15     ED6A          599 14
QSO:  7000 CW 2013-11-23 1648 OM4DN         599 15     LZ2JR         599 20
QSO:  7000 CW 2013-11-23 1649 OM4DN         599 15     4L0A          599 21
QSO:  7000 CW 2013-11-23 1650 OM4DN         599 15     EW1RR         599 16
QSO:  7000 CW 2013-11-23 1652 OM4DN         599 15     IK0YVV        599 15
QSO:  7000 CW 2013-11-23 1653 OM4DN         599 15     DR1A          599 14
QSO:  7000 CW 2013-11-23 1654 OM4DN         599 15     R4IO          599 16
QSO:  7000 CW 2013-11-23 1656 OM4DN         599 15     UP2L          599 17
QSO:  7000 CW 2013-11-23 1657 OM4DN         599 15     DD3D          599 14
QSO:  7000 CW 2013-11-23 1658 OM4DN         599 15     SE0X          599 14
QSO:  7000 CW 2013-11-23 1700 OM4DN         599 15     M3C           599 14
QSO:  3500 CW 2013-11-23 1702 OM4DN         599 15     DD5M          599 14
QSO:  3500 CW 2013-11-23 1703 OM4DN         599 15     YO7CVL        599 20
QSO:  3500 CW 2013-11-23 1704 OM4DN         599 15     TM1A          599 14
QSO:  3500 CW 2013-11-23 1705 OM4DN         599 15     HG8K          599 15
QSO:  3500 CW 2013-11-23 1706 OM4DN         599 15     SP9BNM        599 15
QSO:  3500 CW 2013-11-23 1706 OM4DN         599 15     DR1D          599 14
QSO:  3500 CW 2013-11-23 1707 OM4DN         599 15     HA4KYV        599 15
QSO:  3500 CW 2013-11-23 1708 OM4DN         599 15     OL4A          599 15
QSO:  3500 CW 2013-11-23 1708 OM4DN         599 15     P3F           599 20
QSO:  3500 CW 2013-11-23 1710 OM4DN         599 15     SP8K          599 15
QSO:  3500 CW 2013-11-23 1711 OM4DN         599 15     PI4CC         599 14
QSO:  3500 CW 2013-11-23 1752 OM4DN         599 15     RN3AKK        599 16
QSO:  3500 CW 2013-11-23 1753 OM4DN         599 15     SA1A          599 14
QSO:  3500 CW 2013-11-23 1755 OM4DN         599 15     UT0RM         599 16
QSO:  3500 CW 2013-11-23 1756 OM4DN         599 15     EW8DJ         599 16
QSO:  3500 CW 2013-11-23 1757 OM4DN         599 15     OK1CZ         599 15
QSO:  3500 CW 2013-11-23 1758 OM4DN         599 15     UP2L          599 17
QSO:  3500 CW 2013-11-23 1758 OM4DN         599 15     9A1A          599 15
QSO:  3500 CW 2013-11-23 1802 OM4DN         599 15     YL2PJ         599 15
QSO:  3500 CW 2013-11-23 1802 OM4DN         599 15     HG7T          599 15
QSO:  3500 CW 2013-11-23 1803 OM4DN         599 15     R7NW          599 16
QSO:  3500 CW 2013-11-23 1805 OM4DN         599 15     YO5OHO        599 20
QSO:  3500 CW 2013-11-23 1808 OM4DN         599 15     YL1S          599 15
