START-OF-LOG: 3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-CW
CALLSIGN:      G4IUF
CLAIMED-SCORE: 65262
LOCATION:      DX
NAME:          Mike Parker
OPERATORS:     G4IUF
SOAPBOX:       Small solar storm Sunday, auroral signals, no JAs in lo
QSO: 28010 CW 2013-11-23 1335 G4IUF         599 14     SP5AUY        599 15
QSO: 28010 CW 2013-11-23 1335 G4IUF         599 14     KE8M          599 04
QSO: 28010 CW 2013-11-23 1336 G4IUF         599 14     N8VV          599 04
QSO: 28010 CW 2013-11-23 1336 G4IUF         599 14     W8WD          599 04
QSO: 28010 CW 2013-11-23 1337 G4IUF         599 14     OK1LG         599 15
QSO: 28010 CW 2013-11-23 1337 G4IUF         599 14     K2VV          599 04
QSO: 28010 CW 2013-11-23 1338 G4IUF         599 14     PP5EJ         599 11
QSO: 28010 CW 2013-11-23 1339 G4IUF         599 14     6Y7W          599 08
QSO: 28010 CW 2013-11-23 1340 G4IUF         599 14     SP8CGU        599 15
QSO: 28010 CW 2013-11-23 1341 G4IUF         599 14     UT7VR         599 16
QSO: 28010 CW 2013-11-23 1341 G4IUF         599 14     E77O          599 15
QSO: 28010 CW 2013-11-23 1342 G4IUF         599 14     RA3D          599 16
QSO: 28010 CW 2013-11-23 1343 G4IUF         599 14     IK7FMQ        599 15
QSO: 28010 CW 2013-11-23 1344 G4IUF         599 14     WA4DT         599 05
QSO: 28010 CW 2013-11-23 1344 G4IUF         599 14     SI2E          599 14
QSO: 28010 CW 2013-11-23 1345 G4IUF         599 14     UA1A          599 16
QSO: 28010 CW 2013-11-23 1345 G4IUF         599 14     VE3VA         599 04
QSO: 28010 CW 2013-11-23 1346 G4IUF         599 14     DJ7UC         599 14
QSO: 28010 CW 2013-11-23 1346 G4IUF         599 14     K9WA          599 04
QSO: 28010 CW 2013-11-23 1347 G4IUF         599 14     HA7MW         599 15
QSO: 28010 CW 2013-11-23 1347 G4IUF         599 14     N4VN          599 04
QSO: 28010 CW 2013-11-23 1349 G4IUF         599 14     RK3ER         599 16
QSO: 28010 CW 2013-11-23 1349 G4IUF         599 14     NF4A          599 05
QSO: 28010 CW 2013-11-23 1349 G4IUF         599 14     K2AX          599 05
QSO: 28010 CW 2013-11-23 1350 G4IUF         599 14     LZ1FH         599 20
QSO: 28010 CW 2013-11-23 1350 G4IUF         599 14     K4YYL         599 05
QSO: 28010 CW 2013-11-23 1351 G4IUF         599 14     KR4F          599 04
QSO: 28010 CW 2013-11-23 1353 G4IUF         599 14     K9GYI         599 04
QSO: 28010 CW 2013-11-23 1354 G4IUF         599 14     EU6AA         599 16
QSO: 28010 CW 2013-11-23 1354 G4IUF         599 14     LY6A          599 15
QSO: 28010 CW 2013-11-23 1355 G4IUF         599 14     N9WKW         599 04
QSO: 28010 CW 2013-11-23 1355 G4IUF         599 14     NG2D          599 05
QSO: 28019 CW 2013-11-23 1358 G4IUF         599 14     N8AHH         599 04
QSO: 28136 CW 2013-11-23 1404 G4IUF         599 14     YU2A          599 15
QSO: 28136 CW 2013-11-23 1405 G4IUF         599 14     EA6XQ         599 14
QSO: 28136 CW 2013-11-23 1405 G4IUF         599 14     UA3DCM        599 16
QSO: 28136 CW 2013-11-23 1406 G4IUF         599 14     N5KIP         599 04
QSO: 28136 CW 2013-11-23 1408 G4IUF         599 14     RA3WDK        599 16
QSO: 28136 CW 2013-11-23 1408 G4IUF         599 14     W2OIB         599 05
QSO: 28136 CW 2013-11-23 1409 G4IUF         599 14     K1HTV         599 05
QSO: 28136 CW 2013-11-23 1409 G4IUF         599 14     N4TZ          599 04
QSO: 28136 CW 2013-11-23 1409 G4IUF         599 14     KG1D          599 05
QSO: 28136 CW 2013-11-23 1410 G4IUF         599 14     UR5XMM        599 16
QSO: 28136 CW 2013-11-23 1411 G4IUF         599 14     ZV3K          599 11
QSO: 28136 CW 2013-11-23 1412 G4IUF         599 14     N8FF          599 04
QSO: 28136 CW 2013-11-23 1412 G4IUF         599 14     SV2HXV        599 20
QSO: 28136 CW 2013-11-23 1413 G4IUF         599 14     DK9HE         599 14
QSO: 28136 CW 2013-11-23 1414 G4IUF         599 14     N1NK          599 05
QSO: 28136 CW 2013-11-23 1416 G4IUF         599 14     NP2L          599 08
QSO: 28136 CW 2013-11-23 1416 G4IUF         599 14     NB3R          599 05
QSO: 28136 CW 2013-11-23 1417 G4IUF         599 14     RA1AL         599 16
QSO: 28136 CW 2013-11-23 1419 G4IUF         599 14     RY9C          599 17
QSO: 28136 CW 2013-11-23 1421 G4IUF         599 14     UR5LAK        599 16
QSO: 28136 CW 2013-11-23 1422 G4IUF         599 14     LZ1IA         599 20
QSO: 28136 CW 2013-11-23 1423 G4IUF         599 14     R7GX          599 16
QSO: 28136 CW 2013-11-23 1424 G4IUF         599 14     NW7M          599 05
QSO: 28136 CW 2013-11-23 1425 G4IUF         599 14     KS4YX         599 05
QSO: 28136 CW 2013-11-23 1426 G4IUF         599 14     K5LH          599 04
QSO: 28136 CW 2013-11-23 1426 G4IUF         599 14     N1IX          599 05
QSO: 28136 CW 2013-11-23 1427 G4IUF         599 14     K4AMC         599 04
QSO: 28136 CW 2013-11-23 1429 G4IUF         599 14     K7BG          599 04
QSO: 28136 CW 2013-11-23 1429 G4IUF         599 14     N8AGU         599 04
QSO: 28136 CW 2013-11-23 1429 G4IUF         599 14     US2IZ         599 16
QSO: 28136 CW 2013-11-23 1431 G4IUF         599 14     CN2AA         599 33
QSO: 28136 CW 2013-11-23 1432 G4IUF         599 14     RU3XB         599 16
QSO: 28136 CW 2013-11-23 1433 G4IUF         599 14     KK4HEG        599 05
QSO: 28136 CW 2013-11-23 1433 G4IUF         599 14     K4LTA         599 04
QSO: 28136 CW 2013-11-23 1433 G4IUF         599 14     YU7KM         599 15
QSO: 28136 CW 2013-11-23 1434 G4IUF         599 14     VY2OX         599 05
QSO: 28135 CW 2013-11-23 1437 G4IUF         599 14     OH5BM         599 15
QSO: 28135 CW 2013-11-23 1439 G4IUF         599 14     K1ZO          599 05
QSO: 28117 CW 2013-11-23 1446 G4IUF         599 14     UA3CE         599 16
QSO: 28117 CW 2013-11-23 1446 G4IUF         599 14     YR1A          599 20
QSO: 28117 CW 2013-11-23 1448 G4IUF         599 14     RA4DR         599 16
QSO: 28117 CW 2013-11-23 1449 G4IUF         599 14     UA3AGU        599 16
QSO: 28117 CW 2013-11-23 1451 G4IUF         599 14     RU3XW         599 16
QSO: 28117 CW 2013-11-23 1451 G4IUF         599 14     RX6AOB        599 16
QSO: 28117 CW 2013-11-23 1452 G4IUF         599 14     YO8DDP        599 20
QSO: 28117 CW 2013-11-23 1453 G4IUF         599 14     UR4MF         599 16
QSO: 28052 CW 2013-11-23 1515 G4IUF         599 14     PJ4Q          599 09
QSO: 28053 CW 2013-11-23 1518 G4IUF         599 14     XT2FCJ        599 35
QSO: 28084 CW 2013-11-23 1520 G4IUF         599 14     5A1AL         599 34
QSO: 28143 CW 2013-11-23 1526 G4IUF         599 14     VC2R          599 02
QSO: 28099 CW 2013-11-23 1534 G4IUF         599 14     ZD8X          599 36
QSO: 28107 CW 2013-11-23 1537 G4IUF         599 14     HD2T          599 10
QSO: 28094 CW 2013-11-23 1543 G4IUF         599 14     FJ/VA3RA      599 08
QSO: 28161 CW 2013-11-23 1548 G4IUF         599 14     KI6RRN        599 03
QSO: 28056 CW 2013-11-23 1550 G4IUF         599 14     CE3CT         599 12
QSO: 28120 CW 2013-11-23 1553 G4IUF         599 14     J87GU         599 08
QSO: 28120 CW 2013-11-23 1554 G4IUF         599 14     D4C           599 35
QSO: 28130 CW 2013-11-23 1556 G4IUF         599 14     HR2J          599 07
QSO:  7057 CW 2013-11-23 2300 G4IUF         599 14     VE1OP         599 05
QSO:  3505 CW 2013-11-24 0737 G4IUF         599 14     NR4M          599 05
QSO:  3507 CW 2013-11-24 0738 G4IUF         599 14     EI1Y          599 14
QSO:  3508 CW 2013-11-24 0739 G4IUF         599 14     N0NI          599 04
QSO:  3513 CW 2013-11-24 0741 G4IUF         599 14     W8UVZ         599 04
QSO:  3516 CW 2013-11-24 0742 G4IUF         599 14     PJ4A          599 09
QSO:  3519 CW 2013-11-24 0745 G4IUF         599 14     HI3A          599 08
QSO:  3523 CW 2013-11-24 0747 G4IUF         599 14     K9RS          599 05
QSO:  3537 CW 2013-11-24 0749 G4IUF         599 14     ZF1A          599 08
QSO:  7001 CW 2013-11-24 0758 G4IUF         599 14     WE3C          599 05
QSO:  7002 CW 2013-11-24 0759 G4IUF         599 14     KC1XX         599 05
QSO:  7082 CW 2013-11-24 0801 G4IUF         599 14     VE3FU         599 04
QSO:  7079 CW 2013-11-24 0802 G4IUF         599 14     6Y7W          599 08
QSO:  7060 CW 2013-11-24 0807 G4IUF         599 14     LT1F          599 13
QSO:  7058 CW 2013-11-24 0808 G4IUF         599 14     NR4M          599 05
QSO:  7048 CW 2013-11-24 0810 G4IUF         599 14     W3BGN         599 05
QSO:  7034 CW 2013-11-24 0816 G4IUF         599 14     P40F          599 09
QSO:  7000 CW 2013-11-24 0952 G4IUF         599 14     PJ4Q          599 09
QSO: 28005 CW 2013-11-24 1008 G4IUF         599 14     P3N           599 20
QSO: 28006 CW 2013-11-24 1012 G4IUF         599 14     4K7Z          599 21
QSO: 28017 CW 2013-11-24 1019 G4IUF         599 14     EA9UG         599 33
QSO: 28046 CW 2013-11-24 1042 G4IUF         599 14     S21ZBB        599 22
QSO: 28050 CW 2013-11-24 1046 G4IUF         599 14     9M6NA         599 28
QSO: 28047 CW 2013-11-24 1047 G4IUF         599 14     VK6LW         599 29
QSO: 28048 CW 2013-11-24 1048 G4IUF         599 14     UN8PT         599 17
QSO: 28055 CW 2013-11-24 1051 G4IUF         599 14     LX1NO         599 14
QSO: 28055 CW 2013-11-24 1051 G4IUF         599 14     9A2R          599 15
QSO: 28063 CW 2013-11-24 1055 G4IUF         599 14     Z37Y          599 15
QSO: 28066 CW 2013-11-24 1056 G4IUF         599 14     PI4CC         599 14
QSO: 28072 CW 2013-11-24 1057 G4IUF         599 14     PY0FF         599 11
QSO: 28001 CW 2013-11-24 1100 G4IUF         599 14     CW5W          599 13
QSO: 28020 CW 2013-11-24 1108 G4IUF         599 14     IR9Y          599 15
QSO: 28023 CW 2013-11-24 1112 G4IUF         599 14     4Z5LA         599 20
QSO: 28060 CW 2013-11-24 1118 G4IUF         599 14     TC0A          599 20
QSO: 28061 CW 2013-11-24 1119 G4IUF         599 14     4L0A          599 21
QSO: 28074 CW 2013-11-24 1121 G4IUF         599 14     9K2/SP4R      599 21
QSO: 28080 CW 2013-11-24 1125 G4IUF         599 14     VU2BGS        599 22
QSO: 28082 CW 2013-11-24 1130 G4IUF         599 14     ZS6TQ         599 38
QSO: 28101 CW 2013-11-24 1136 G4IUF         599 14     ZR9C          599 38
QSO: 28000 CW 2013-11-24 1138 G4IUF         599 14     VY2ZM         599 05
QSO: 21000 CW 2013-11-24 1143 G4IUF         599 14     P3N           599 20
QSO: 21001 CW 2013-11-24 1144 G4IUF         599 14     S50G          599 15
QSO: 21002 CW 2013-11-24 1146 G4IUF         599 14     UP0L          599 17
QSO: 21002 CW 2013-11-24 1147 G4IUF         599 14     W2BC          599 05
QSO: 21004 CW 2013-11-24 1152 G4IUF         599 14     CN2R          599 33
QSO: 21005 CW 2013-11-24 1152 G4IUF         599 14     RA3A          599 16
QSO: 21007 CW 2013-11-24 1153 G4IUF         599 14     9A2AJ         599 15
QSO: 21009 CW 2013-11-24 1154 G4IUF         599 14     IR9Y          599 15
QSO: 21012 CW 2013-11-24 1156 G4IUF         599 14     P40L          599 09
QSO: 28114 CW 2013-11-24 1529 G4IUF         599 14     OP7B          599 14
QSO: 28159 CW 2013-11-24 1531 G4IUF         599 14     N0HJZ         599 04
QSO: 28156 CW 2013-11-24 1533 G4IUF         599 14     K1VSJ         599 05
QSO: 28153 CW 2013-11-24 1533 G4IUF         599 14     VY2TT         599 05
QSO: 28116 CW 2013-11-24 1539 G4IUF         599 14     LO4D          599 13
QSO: 28102 CW 2013-11-24 1542 G4IUF         599 14     K7BV          599 05
QSO: 28097 CW 2013-11-24 1544 G4IUF         599 14     J73A          599 08
QSO: 28094 CW 2013-11-24 1545 G4IUF         599 14     W3LPL         599 05
QSO: 28094 CW 2013-11-24 1546 G4IUF         599 14     PJ7W          599 08
QSO: 28092 CW 2013-11-24 1547 G4IUF         599 14     V47T          599 08
QSO: 28071 CW 2013-11-24 1552 G4IUF         599 14     KO7AA         599 03
QSO: 28066 CW 2013-11-24 1553 G4IUF         599 14     VP9I          599 05
END-OF-LOG:
