START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: OZ6AGX
CLUB: None
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 227814
OPERATORS: OZ6AGX
NAME: Mogens Jørgensen
CREATED-BY: N1MM Logger V13.11.0
QSO:  3500 CW 2013-11-23 0002 OZ6AGX        599 14     OL7M          599 15
QSO:  3503 CW 2013-11-23 0008 OZ6AGX        599 14     TC0A          599 20
QSO:  3504 CW 2013-11-23 0009 OZ6AGX        599 14     II1A          599 15
QSO:  3505 CW 2013-11-23 0012 OZ6AGX        599 14     YU5R          599 15
QSO:  3505 CW 2013-11-23 0013 OZ6AGX        599 14     LY6A          599 15
QSO:  3506 CW 2013-11-23 0017 OZ6AGX        599 14     RC9O          599 18
QSO:  3506 CW 2013-11-23 0020 OZ6AGX        599 14     KC1XX         599 05
QSO:  3507 CW 2013-11-23 0022 OZ6AGX        599 14     OK5T          599 15
QSO:  3507 CW 2013-11-23 0024 OZ6AGX        599 14     LA5EKA        599 14
QSO:  3509 CW 2013-11-23 0031 OZ6AGX        599 14     LX7I          599 14
QSO:  3511 CW 2013-11-23 0035 OZ6AGX        599 14     SQ7FPD        599 15
QSO:  3511 CW 2013-11-23 0038 OZ6AGX        599 14     DL1ARJ        599 14
QSO:  3513 CW 2013-11-23 0040 OZ6AGX        599 14     LZ5R          599 20
QSO:  3513 CW 2013-11-23 0043 OZ6AGX        599 14     R8TR          599 16
QSO:  3513 CW 2013-11-23 0046 OZ6AGX        599 14     DL9GFB        599 14
QSO:  3514 CW 2013-11-23 0047 OZ6AGX        599 14     YT0Z          599 15
QSO:  3515 CW 2013-11-23 0048 OZ6AGX        599 14     4U1ITU        599 14
QSO:  3516 CW 2013-11-23 0053 OZ6AGX        599 14     UW5Y          599 16
QSO:  3517 CW 2013-11-23 0055 OZ6AGX        599 14     DD1A          599 14
QSO:  3517 CW 2013-11-23 0056 OZ6AGX        599 14     W2FU          599 05
QSO:  3518 CW 2013-11-23 0057 OZ6AGX        599 14     UA5D          599 16
QSO:  3518 CW 2013-11-23 0058 OZ6AGX        599 14     DL5YM         599 14
QSO:  3519 CW 2013-11-23 0059 OZ6AGX        599 14     WE3C          599 05
QSO:  3519 CW 2013-11-23 0101 OZ6AGX        599 14     IR4E          599 15
QSO:  3519 CW 2013-11-23 0102 OZ6AGX        599 14     G4MKP         599 14
QSO:  3520 CW 2013-11-23 0105 OZ6AGX        599 14     LY9Y          599 15
QSO:  3520 CW 2013-11-23 0106 OZ6AGX        599 14     HG7T          599 15
QSO:  3521 CW 2013-11-23 0107 OZ6AGX        599 14     OM2KI         599 15
QSO:  3521 CW 2013-11-23 0109 OZ6AGX        599 14     OK7Y          599 15
QSO:  3522 CW 2013-11-23 0110 OZ6AGX        599 14     9A7A          599 15
QSO:  3523 CW 2013-11-23 0117 OZ6AGX        599 14     UA2FL         599 15
QSO:  3523 CW 2013-11-23 0118 OZ6AGX        599 14     HF9Q          599 15
QSO:  3524 CW 2013-11-23 0122 OZ6AGX        599 14     HB9LCW        599 14
QSO:  3524 CW 2013-11-23 0123 OZ6AGX        599 14     PI4CC         599 14
QSO:  3525 CW 2013-11-23 0124 OZ6AGX        599 14     UY2UQ         599 16
QSO:  3525 CW 2013-11-23 0125 OZ6AGX        599 14     G8DX          599 14
QSO:  3526 CW 2013-11-23 0126 OZ6AGX        599 14     DF0HQ         599 14
QSO:  3526 CW 2013-11-23 0128 OZ6AGX        599 14     DM7C          599 14
QSO:  3526 CW 2013-11-23 0129 OZ6AGX        599 14     ED6A          599 14
