START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.219
CALLSIGN: UT5UUV
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 233529
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: QRP
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
LOCATION: DX
NAME: MOSHENSKY ANDY
SOAPBOX: HOMEMADE TRX 4 WTT GPN4B 10-40 VERT 40m 80-160
QSO:  3500 CW 2013-11-23 0001 UT5UUV        599 16     YT5EA         599 15
QSO:  3500 CW 2013-11-23 0002 UT5UUV        599 16     LY3B          599 15
QSO:  3500 CW 2013-11-23 0002 UT5UUV        599 16     LY9Y          599 15
QSO:  3500 CW 2013-11-23 0003 UT5UUV        599 16     UT7E          599 16
QSO:  3500 CW 2013-11-23 0004 UT5UUV        599 16     P3F           599 20
QSO:  3500 CW 2013-11-23 0004 UT5UUV        599 16     UV5U          599 16
QSO:  3500 CW 2013-11-23 0009 UT5UUV        599 16     YT4A          599 15
QSO:  3500 CW 2013-11-23 0010 UT5UUV        599 16     YO5OHO        599 20
QSO:  3500 CW 2013-11-23 0011 UT5UUV        599 16     LZ9W          599 20
QSO:  3500 CW 2013-11-23 0012 UT5UUV        599 16     S57DX         599 15
QSO:  3500 CW 2013-11-23 0015 UT5UUV        599 16     UA1OMS        599 16
QSO:  3500 CW 2013-11-23 0015 UT5UUV        599 16     OL1C          599 15
QSO:  3500 CW 2013-11-23 0016 UT5UUV        599 16     UT0AZA        599 16
QSO:  3500 CW 2013-11-23 0017 UT5UUV        599 16     DR1D          599 14
QSO:  3500 CW 2013-11-23 0018 UT5UUV        599 16     ES9C          599 15
QSO:  3500 CW 2013-11-23 0020 UT5UUV        599 16     YP5T          599 20
QSO:  3500 CW 2013-11-23 0020 UT5UUV        599 16     US1U          599 16
QSO:  3500 CW 2013-11-23 0022 UT5UUV        599 16     GZ3F          599 14
QSO:  3500 CW 2013-11-23 0026 UT5UUV        599 16     DL1A          599 14
QSO:  3500 CW 2013-11-23 0028 UT5UUV        599 16     9A1A          599 15
QSO:  3500 CW 2013-11-23 0030 UT5UUV        599 16     UA3R          599 16
QSO:  3500 CW 2013-11-23 0031 UT5UUV        599 16     DM7C          599 14
QSO:  3500 CW 2013-11-23 0033 UT5UUV        599 16     DF0HQ         599 14
QSO:  3500 CW 2013-11-23 0033 UT5UUV        599 16     OG1M          599 15
QSO:  3500 CW 2013-11-23 0035 UT5UUV        599 16     PI4CC         599 14
QSO:  3500 CW 2013-11-23 0036 UT5UUV        599 16     RA6CA         599 16
QSO:  3500 CW 2013-11-23 0038 UT5UUV        599 16     UA2FL         599 15
QSO:  3500 CW 2013-11-23 0039 UT5UUV        599 16     OK7Y          599 15
QSO:  3500 CW 2013-11-23 0039 UT5UUV        599 16     RW4W          599 16
QSO:  3500 CW 2013-11-23 0043 UT5UUV        599 16     DL5YM         599 14
QSO:  3500 CW 2013-11-23 0045 UT5UUV        599 16     UA5D          599 16
QSO:  3500 CW 2013-11-23 0045 UT5UUV        599 16     DD1A          599 14
QSO:  3500 CW 2013-11-23 0047 UT5UUV        599 16     UW5Y          599 16
QSO:  3500 CW 2013-11-23 0048 UT5UUV        599 16     YT0Z          599 15
QSO:  3500 CW 2013-11-23 0050 UT5UUV        599 16     DL9GFB        599 14
QSO:  3500 CW 2013-11-23 0051 UT5UUV        599 16     LZ5R          599 20
QSO:  3500 CW 2013-11-23 0054 UT5UUV        599 16     OH5Z          599 15
