START-OF-LOG: 3.0
LOCATION: SNJ
CALLSIGN: K3EL
CLUB: Frankford Radio Club
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 4964375
OPERATORS: K3EL
NAME: Dave
CREATED-BY: N1MM Logger V13.11.0
QSO:  3508 CW 2013-11-23 0005 K3EL          599 5      MZ5B          599 14
QSO:  3509 CW 2013-11-23 0006 K3EL          599 5      VY2TT         599 05
QSO:  3511 CW 2013-11-23 0008 K3EL          599 5      HB9CA         599 14
QSO:  3512 CW 2013-11-23 0008 K3EL          599 5      LZ5R          599 20
QSO:  3513 CW 2013-11-23 0012 K3EL          599 5      DL9GFB        599 14
QSO:  3514 CW 2013-11-23 0012 K3EL          599 5      YT0Z          599 15
QSO:  3515 CW 2013-11-23 0016 K3EL          599 5      4U1ITU        599 14
QSO:  3515 CW 2013-11-23 0016 K3EL          599 5      TM4Q          599 14
QSO:  3517 CW 2013-11-23 0018 K3EL          599 5      DD1A          599 14
QSO:  3518 CW 2013-11-23 0018 K3EL          599 5      DL5YM         599 14
QSO:  3519 CW 2013-11-23 0020 K3EL          599 5      G4MKP         599 14
QSO:  3521 CW 2013-11-23 0021 K3EL          599 5      OM2KI         599 15
QSO:  3521 CW 2013-11-23 0022 K3EL          599 5      DL7ON         599 14
QSO:  3522 CW 2013-11-23 0022 K3EL          599 5      RL3A          599 16
QSO:  3522 CW 2013-11-23 0024 K3EL          599 5      C6AKQ         599 08
QSO:  3523 CW 2013-11-23 0026 K3EL          599 5      UA2FL         599 15
QSO:  3523 CW 2013-11-23 0026 K3EL          599 5      RA6CA         599 16
QSO:  3525 CW 2013-11-23 0029 K3EL          599 5      SK3W          599 14
QSO:  3524 CW 2013-11-23 0032 K3EL          599 5      PI4CC         599 14
QSO:  3525 CW 2013-11-23 0033 K3EL          599 5      DF0HQ         599 14
QSO:  3526 CW 2013-11-23 0034 K3EL          599 5      DM7C          599 14
QSO:  3526 CW 2013-11-23 0034 K3EL          599 5      ED6A          599 14
QSO:  3527 CW 2013-11-23 0037 K3EL          599 5      VE1OP         599 05
