START-OF-LOG: 3.0
CONTEST: ARRL-VHF-JUN
LOCATION: OR
CALLSIGN: K7YO
CATEGORY-MODE: MIXED
CATEGORY-BAND: ALL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CREATED-BY: VHFCONT 3.0B COPYRIGHT 6/14/2002 KEN R. MASON KC6TEU
QSO: 50 PH 2019-06-09 1859 K7YO CN85 K7RWT CN85
QSO: 50 PH 2019-06-09 1900 K7YO CN85 NY7C CN85
QSO: 50 PH 2019-06-09 1901 K7YO CN85 WA7NE CN85
QSO: 222 FM 2019-06-09 1904 K7YO CN85 WA9ONY CN85
QSO: 222 PH 2019-06-09 1907 K7YO CN85 KE7MSU/R CN84
QSO: 222 FM 2019-06-09 1908 K7YO CN85 WA7PTM CN85
QSO: 144 PH 2019-06-09 1912 K7YO CN85 AA7EA CN85
QSO: 144 PH 2019-06-09 1913 K7YO CN85 WB7TIM CN85
QSO: 50 PH 2019-06-09 1932 K7YO CN85 KE7AUB CN85
QSO: 144 PH 2019-06-09 1934 K7YO CN85 KE7AUB CN85
QSO: 144 PH 2019-06-09 1934 K7YO CN85 K7ZS CN85
QSO: 50 PH 2019-06-09 2020 K7YO CN85 W7YAQ CN94
QSO: 144 FM 2019-06-09 2025 K7YO CN85 K7VBY CN85
QSO: 144 FM 2019-06-09 2025 K7YO CN85 W2FF CN85
QSO: 144 FM 2019-06-09 2027 K7YO CN85 KJ7AXA CN85
QSO: 144 FM 2019-06-09 2029 K7YO CN85 KE7MSU/R CN84
QSO: 50 PH 2019-06-09 2030 K7YO CN85 KE7MSU/R CN84
QSO: 50 PH 2019-06-09 2036 K7YO CN85 WA9ONY CN85
QSO: 50 PH 2019-06-09 2036 K7YO CN85 K6UM CN85
QSO: 144 PH 2019-06-09 2037 K7YO CN85 WA9ONY CN85
QSO: 50 PH 2019-06-09 2052 K7YO CN85 W7EW CN84
QSO: 144 PH 2019-06-09 2055 K7YO CN85 KB7AK CN85
QSO: 144 PH 2019-06-09 2058 K7YO CN85 AG7QH CN84
QSO: 222 PH 2019-06-09 2105 K7YO CN85 K7AYP CN85
QSO: 144 PH 2019-06-09 2220 K7YO CN85 KF7OJA CN85
QSO: 144 PH 2019-06-09 2222 K7YO CN85 AB7N CN83
QSO: 144 PH 2019-06-09 2224 K7YO CN85 KI7MOC CN85
QSO: 50 PH 2019-06-09 2226 K7YO CN85 K7ZS CN85
QSO: 50 PH 2019-06-09 2231 K7YO CN85 K7ATN CN85
QSO: 144 CW 2019-06-09 2244 K7YO CN85 N7CQR CN95
QSO: 144 PH 2019-06-09 2307 K7YO CN85 KJ7BRE CN85
QSO: 50 PH 2019-06-09 2309 K7YO CN85 W7TYN CN85
END-OF-LOG:
