START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: EA PSK63 Contest
CALLSIGN: K2EQ
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K2EQ
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for EA PSK63 Contest URE/EAPSK63/2015.
QSO: 21070 RY 2015-03-14 1747 K2EQ          599 004 EA7JOY        599 SE
QSO: 21080 RY 2015-03-14 1755 K2EQ          599 005 EA5FIV        599 A
QSO: 21069 RY 2015-03-14 1756 K2EQ          599 006 US4LPY        599 062
QSO: 21069 PS 2015-03-14 1802 K2EQ          599 0007 LZ137LO       599 0093
QSO: 21071 RY 2015-03-14 1805 K2EQ          599 008 EA5BN         599 MU
QSO: 21070 PS 2015-03-14 1808 K2EQ          599 0009 DO1HOF        599 0013
QSO: 21071 PS 2015-03-14 1808 K2EQ          599 0010 R7AB          599 0120
QSO: 21071 RY 2015-03-14 1812 K2EQ          599 011 EA9BO         599 CE
QSO: 21070 RY 2015-03-14 1814 K2EQ          599 012 EA4EQD        599 M
QSO: 21070 PS 2015-03-14 1816 K2EQ          599 0013 CO2WL         599 0026
QSO: 21072 RY 2015-03-14 1820 K2EQ          599 015 EA2RCF        599 VI
QSO: 21072 RY 2015-03-14 1820 K2EQ          599 013 EA5HDX        599 MU
QSO: 21072 PM 2015-03-14 1822 K2EQ          599 016 CO2QM         599 060
QSO: 21070 PS 2015-03-14 1823 K2EQ          599 017 CO3GD         599 030
QSO: 21071 PM 2015-03-14 1828 K2EQ          599 018 YU7AOP        599 060
QSO: 21072 PS 2015-03-14 1831 K2EQ          599 0020 ED1B          599 O
QSO: 21075 PM 2015-03-14 1836 K2EQ          599 021 UX0DL         599 086
QSO: 21075 PM 2015-03-14 1838 K2EQ          599 022 EA8TC         599 TF
QSO: 21000 PM 2015-03-14 1842 K2EQ          599 023 DB2BJT        599 012
QSO: 21071 RY 2015-03-14 1847 K2EQ          599 025 EF3C          599 B
QSO: 21071 PM 2015-03-14 1850 K2EQ          599 026 UT6HX         599 093
QSO: 21071 PS 2015-03-14 1852 K2EQ          599 027 EC5JC         599 A
QSO: 21000 PS 2015-03-14 1855 K2EQ          599 028 YV5AAX        599 0020
QSO: 21073 PM 2015-03-14 1858 K2EQ          599 029 RA3GZ         599 089
QSO: 21073 PS 2015-03-14 1900 K2EQ          599 0030 YL2NN         599 0121
QSO: 21073 PS 2015-03-14 1901 K2EQ          599 0031 EC1DBO        599 PO
QSO: 21073 PS 2015-03-14 1902 K2EQ          599 0032 EC7RC         599 AL
QSO: 21075 PS 2015-03-14 1903 K2EQ          599 0033 EB1BCG        599 SO
QSO: 21070 PM 2015-03-14 1904 K2EQ          599 034 UR5FBM        599 081
QSO: 21069 RY 2015-03-14 1905 K2EQ          599 35 US4LPY        599 073
QSO: 21000 PS 2015-03-14 1912 K2EQ          599 037 EA8CSG        599 TF
QSO: 21071 RY 2015-03-14 2019 K2EQ          599 038 CS2EPC        599 017
QSO: 21073 PM 2015-03-14 2021 K2EQ          599 039 CO2RVA        599 039
QSO: 14069 PS 2015-03-14 2028 K2EQ          599 0040 ED1B          599 O
QSO: 14070 PM 2015-03-14 2030 K2EQ          599 041 CU5AQ         599 108
QSO: 14070 PM 2015-03-14 2038 K2EQ          599 0042 IQ2CJ         599 0069
QSO: 14073 RY 2015-03-14 2043 K2EQ          599 043 EA2RCF        599 VI
QSO: 14073 PS 2015-03-14 2045 K2EQ          599 0044 S50P          599 0117
QSO: 14074 PS 2015-03-14 2052 K2EQ          599 0046 YL2KF         599 0007
QSO: 14074 RY 2015-03-14 2054 K2EQ          599 047 DQ70ELBE      599 101
QSO: 14073 PS 2015-03-14 2056 K2EQ          599 048 EA1AUS        599 SA
QSO: 14070 PS 2015-03-14 2059 K2EQ          599 0049 OM3KWT        599 0102
QSO: 14070 PS 2015-03-14 2100 K2EQ          599 0050 EA2ASB        599 BI
QSO: 14070 RY 2015-03-14 2102 K2EQ          599 051 SP4TXI        599 157
QSO: 14073 PS 2015-03-14 2113 K2EQ          599 0053 EF3P          599 T
QSO: 14000 PS 2015-03-14 2115 K2EQ          599 054 EA4CRP        599 BA
QSO: 14075 PS 2015-03-14 2122 K2EQ          599 0055 ON6NL         599 0277
QSO: 14074 PS 2015-03-14 2126 K2EQ          599 0056 CO6RD         599 0052
QSO: 14074 PM 2015-03-14 2129 K2EQ          599 057 UX0DL         599 166
QSO: 14074 PM 2015-03-14 2131 K2EQ          599 058 EA8TC         599 TF
QSO: 14074 RY 2015-03-14 2134 K2EQ          599 059 EA2XR         599 BI
QSO: 14000 PS 2015-03-14 2135 K2EQ          599 060 EA2CP         465 BI
QSO: 21070 PS 2015-03-14 2143 K2EQ          599 061 CO3GD         599 116
QSO: 21071 PM 2015-03-14 2148 K2EQ          599 063 JH7RTQ        599 018
QSO: 21070 RY 2015-03-14 2156 K2EQ          599 064 PU9ATH        599 081
QSO: 21071 RY 2015-03-14 2200 K2EQ          599 065 JS1IFK        599 001
QSO: 21000 PSK63 2015-03-14 2208 K2EQ          599 066 7L4VYK        599 012
QSO: 14070 RY 2015-03-14 2214 K2EQ          599 058 EA5HCJ        599 MU
QSO: 14072 PM 2015-03-14 2217 K2EQ          599 069 A61DJ         599 143
QSO: 14073 RY 2015-03-14 2219 K2EQ          599 070 EA5BN         599 MU
QSO: 14000 PS 2015-03-14 2235 K2EQ          599 072 EA5DPF/4      599 GU
QSO: 14071 PS 2015-03-14 2237 K2EQ          599 0073 EA1GA         599 PO
QSO: 14070 PS 2015-03-14 2242 K2EQ          599 074 CO3GD         599 129
QSO: 14072 PS 2015-03-14 2246 K2EQ          599 0075 EA8AQV        599 GC
QSO: 14070 PS 2015-03-14 2249 K2EQ          599 0076 EA4DVE        599 001
QSO: 14000 PS 2015-03-15 0202 K2EQ          599 077 ED4R          599 M
QSO:  7073 PS 2015-03-15 0210 K2EQ          599 0078 VE3SXY        599 0014
QSO:  7041 PS 2015-03-15 0212 K2EQ          599 0079 G0HDV         599 0148
QSO:  7036 PS 2015-03-15 0215 K2EQ          599 0080 EC1CTV        599 LU
QSO:  7000 PM 2015-03-15 0217 K2EQ          599 081 YU7AOP        599 197
QSO:  7041 PM 2015-03-15 0218 K2EQ          599 082 UX0DL         599 279
QSO:  7043 PS 2015-03-15 0220 K2EQ          599 083 EA5YC         599 V
QSO:  7039 PM 2015-03-15 0222 K2EQ          599 084 CO2RQ         599 125
QSO:  7043 RY 2015-03-15 0225 K2EQ          599 085 EA2RCF        599 VI
QSO:  7043 RY 2015-03-15 0227 K2EQ          599 086 EA1SB         599 LE
QSO:  7043 PM 2015-03-15 0229 K2EQ          599 087 EA8TC         599 TF
