START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: EA PSK63 Contest
CALLSIGN: DF9EY
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: DF9EY
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for EA PSK63 Contest URE/EAPSK63/2015.
QSO:  7040 RY 2015-03-15 0755 DF9EY         599 032 HB9CIC        599 118
QSO: 21072 PS 2015-03-15 0758 DF9EY         599 0033 EA7ZY         599 H
QSO: 21070 RY 2015-03-15 0801 DF9EY         599 34 EA7ESH        599 153
QSO: 14071 RY 2015-03-15 0803 DF9EY         599 035 EE7Y          599 H
QSO: 14071 PM 2015-03-15 0805 DF9EY         599 036 RA3GZ         599 355
QSO: 14071 PS 2015-03-15 0806 DF9EY         599 0037 EA3EZD        599 B
QSO: 14070 PM 2015-03-15 0807 DF9EY         599 038 US5LPO        599 213
QSO: 14073 PM 2015-03-15 0814 DF9EY         599 039 UT5EPP        599 171
QSO: 14072 PM 2015-03-15 0815 DF9EY         599 040 EA1IPH        599 BU
QSO: 14000 PS 2015-03-15 0818 DF9EY         599 041 EA2CP         599 BI
QSO: 14072 PS 2015-03-15 0823 DF9EY         599 0042 OH3OJ         599 0422
QSO: 14000 PM 2015-03-15 0825 DF9EY         599 043 HA6NL         599 333
QSO: 14000 PS 2015-03-15 0829 DF9EY         599 044 EA4CWN        599 TO
QSO: 14072 RY 2015-03-15 0831 DF9EY         599 045 F1RCH         599 310
QSO: 14073 PM 2015-03-15 0832 DF9EY         599 046 OH2MQ         599 337
QSO: 14070 PM 2015-03-15 0837 DF9EY         599 047 YU7AU         599 169
QSO: 14076 PS 2015-03-15 0840 DF9EY         599 0048 EB2RA         599 HU
QSO: 14074 RY 2015-03-15 0842 DF9EY         599 049 SV2FLQ/A      599 337
QSO: 21071 PS 2015-03-15 1425 DF9EY         599 0050 N3UA          599 0189
QSO: 21069 PS 2015-03-15 1427 DF9EY         599 0051 YD4IRS        599 0069
QSO: 21068 PS 2015-03-15 1428 DF9EY         599 0052 EA5FQ         599 V
QSO: 21080 RY 2015-03-15 1432 DF9EY         599 053 EA5FIV        599 A
QSO: 21080 RY 2015-03-15 1433 DF9EY         599 054 IZ8IFL        599 206
QSO: 21073 RY 2015-03-15 1449 DF9EY         599 055 EA1SB         599 LE
QSO: 21071 PS 2015-03-15 1457 DF9EY         599 0056 EC7RC         599 AL
QSO: 21070 PS 2015-03-15 1459 DF9EY         599 057 EA7GTJ        599 AL
QSO: 21071 PS 2015-03-15 1502 DF9EY         599 058 EA4JJ         599 M
QSO: 21073 PS 2015-03-15 1508 DF9EY         599 059 EE4EA         599 GU
QSO: 21000 PS 2015-03-15 1510 DF9EY         599 060 EA7IZZ        599 CA
QSO: 21072 PS 2015-03-15 1515 DF9EY         599 0062 EA5HUS        599 V
QSO: 21071 PM 2015-03-15 1524 DF9EY         599 063 EA8TC         599 TF
QSO: 21071 PS 2015-03-15 1527 DF9EY         599 0064 EC1DBO        599 PO
QSO: 21071 PS 2015-03-15 1532 DF9EY         599 065 EA7IXG        599 MA
QSO: 21080 RY 2015-03-15 1533 DF9EY         599 066 EA7AZA        599 CA
QSO: 21074 RY 2015-03-15 1537 DF9EY         599 067 EA4EQD        599 M
QSO: 21070 PS 2015-03-15 1554 DF9EY         599 0007 CO2WL         599 0212
QSO: 21072 PS 2015-03-15 1556 DF9EY         599 0071 EC7AT         599 AL
QSO: 21072 PS 2015-03-15 1557 DF9EY         599 0072 EA7KI         599 MA
END-OF-LOG:
