START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: EA PSK63 Contest
CALLSIGN: IT9PZM
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: IT9PZM
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for EA PSK63 Contest URE/EAPSK63/2015.
QSO:  7048 PS 2015-03-14 2309 IT9PZM        599 021 EA5EV         599 MU
QSO:  7000 PS 2015-03-14 2310 IT9PZM        599 022 EA4FYX        599 M
QSO:  7045 PS 2015-03-14 2311 IT9PZM        599 023 UA3PQN        599 068
QSO:  7050 PM 2015-03-14 2312 IT9PZM        599 024 I2ORX         599 085
QSO:  7000 PS 2015-03-14 2314 IT9PZM        599 025 EA1SI         599 O
QSO:  7050 RY 2015-03-14 2315 IT9PZM        599 026 DX SP1F          599 232 DX
QSO:  7047 PM 2015-03-14 2325 IT9PZM        599 027 OK1DKA        599 093
QSO:  7040 RY 2015-03-14 2327 IT9PZM        599 030 YT5W          599 203
QSO:  7046 RY 2015-03-14 2328 IT9PZM        599 031 PB7Z          599 259
QSO:  7045 PM 2015-03-14 2329 IT9PZM        599 032 HA7LW         599 183
QSO:  7046 PS 2015-03-14 2331 IT9PZM        599 0029 SV1JG         599 0031
QSO:  7047 PS 2015-03-14 2332 IT9PZM        599 0033 UA6CE         599 0326
QSO:  7045 PS 2015-03-14 2333 IT9PZM        599 0034 OK2EA         599 0115
QSO:  7048 PS 2015-03-14 2333 IT9PZM        599 0035 SP9OHL        599 0056
QSO:  7045 PS 2015-03-14 2335 IT9PZM        599 0036 EA5ICP        599 MU
QSO:  7046 PM 2015-03-14 2347 IT9PZM        599 037 M0TQR         599 055
QSO:  7047 PS 2015-03-14 2347 IT9PZM        599 038 EC5JC         599 A
QSO:  7041 PM 2015-03-15 0006 IT9PZM        599 039 EA2BER        599 BI
QSO:  7039 PS 2015-03-15 0010 IT9PZM        599 0040 EA4DVE        599 001
QSO: 21076 PM 2015-03-15 0814 IT9PZM        599 041 UR1YDD        599 037
QSO: 21071 PM 2015-03-15 0846 IT9PZM        599 042 UR5FBM        599 308
QSO: 21071 PM 2015-03-15 0847 IT9PZM        599 043 SP8QC         599 269
QSO: 21071 PM 2015-03-15 0849 IT9PZM        599 044 DL3KVR        599 176
QSO: 21071 PS 2015-03-15 0850 IT9PZM        599 045 R3AQ          599 021
QSO: 21071 PM 2015-03-15 0900 IT9PZM        599 047 ON2AD         599 164
QSO: 14070 PM 2015-03-15 0904 IT9PZM        599 049 DL7UXG        599 366
QSO: 14071 PM 2015-03-15 0904 IT9PZM        599 048 DL3KVR        599 184
QSO: 14070 PM 2015-03-15 0906 IT9PZM        599 050 US5LPO        599 235
QSO: 21071 PM 2015-03-15 1205 IT9PZM        599 0050 EA1FMD        599 SG
QSO: 21073 PM 2015-03-15 1209 IT9PZM        599 051 OK1BA         599 113
QSO: 21072 RY 2015-03-15 1211 IT9PZM        599 053 EA4EQD        599 M
QSO: 21075 PM 2015-03-15 1212 IT9PZM        599 054 YO5OO         599 193
QSO: 21073 PM 2015-03-15 1214 IT9PZM        599 055 YO5NY         599 130
QSO: 21073 PM 2015-03-15 1215 IT9PZM        599 056 UR5SAU        599 202
QSO: 21073 PM 2015-03-15 1215 IT9PZM        599 060 YO5BLA        599 316
QSO: 21073 RY 2015-03-15 1215 IT9PZM        599 057 RU3XB         599 170
QSO: 21073 PM 2015-03-15 1216 IT9PZM        599 058 RN6MA         599 197
QSO: 21000 PS 2015-03-15 1218 IT9PZM        599 061 OK1FHI        599 267
QSO: 21077 PM 2015-03-15 1233 IT9PZM        599 062 PA3DBS        599 304
QSO: 21075 PS 2015-03-15 1235 IT9PZM        599 0063 DL5HF         599 0134
QSO: 21000 RY 2015-03-15 1238 IT9PZM        599 064 LY2CV         599 111
QSO: 21070 PM 2015-03-15 1244 IT9PZM        599 065 RK9AK         599 190
QSO: 21077 RY 2015-03-15 1244 IT9PZM        599 066 SP5NHK        599 245
QSO: 21079 RY 2015-03-15 1248 IT9PZM        599 067 UA3XO         599 230
QSO: 21076 PM 2015-03-15 1250 IT9PZM        599 068 RA1ALC        599 639
QSO: 21076 PM 2015-03-15 1251 IT9PZM        599 070 DL6NWA        599 075
QSO: 21076 PM 2015-03-15 1251 IT9PZM        599 069 EA1HRR        599 S
QSO: 21076 PM 2015-03-15 1253 IT9PZM        599 071 SP4CJA        599 261
QSO: 21000 RY 2015-03-15 1255 IT9PZM        599 075 RZ3LA         599 205
QSO: 21076 PS 2015-03-15 1255 IT9PZM        599 074 UT3RS         599 111
QSO: 21077 RY 2015-03-15 1255 IT9PZM        599 076 SP9BGS        599 125
QSO: 21076 PM 2015-03-15 1257 IT9PZM        599 078 OH2MQ         599 467
QSO: 21076 RY 2015-03-15 1257 IT9PZM        599 077 SP5CGN        599 013
QSO: 21069 PM 2015-03-15 1506 IT9PZM        599 079 DO3PKE        599 080
QSO: 14000 PK 2015-03-15 1509 IT9PZM        599 080 UX1LW         599 086
QSO: 14091 PS 2015-03-15 1510 IT9PZM        599 0081 IW1CBG        599 0037
QSO: 14078 PS 2015-03-15 1511 IT9PZM        599 0082 ED1B          599 O
QSO: 14079 PS 2015-03-15 1511 IT9PZM        599 0083 DF2RG         599 0064
QSO: 14079 PM 2015-03-15 1514 IT9PZM        599 084 EW6FX         599 052
QSO: 14071 PM 2015-03-15 1517 IT9PZM        599 085 HA5KN         599 190
QSO: 14078 PS 2015-03-15 1519 IT9PZM        599086 RA3TE         599 141
QSO: 14077 PM 2015-03-15 1520 IT9PZM        599 089 DL2AL         599 269
QSO: 14079 PM 2015-03-15 1520 IT9PZM        599 087 OK1DKA        599 269
QSO: 14079 RY 2015-03-15 1520 IT9PZM        599 088 UR3AC         599 306
QSO: 14079 RY 2015-03-15 1521 IT9PZM        599 090 UR5FOA        599 384
QSO: 14000 PM 2015-03-15 1523 IT9PZM        599 092 R2EA          599 442
QSO: 14069 PM 2015-03-15 1527 IT9PZM        599 093 IQ2CU         599 427
QSO: 14000 PS 2015-03-15 1529 IT9PZM        599 094 EA5IDH        599 A
QSO: 28000 PM 2015-03-15 1535 IT9PZM        599 094 R2EA          599 446
QSO: 28125 PM 2015-03-15 1539 IT9PZM        599 095 US5IMX        599 103
QSO: 28124 PM 2015-03-15 1540 IT9PZM        599 096 GW4MVA        599 104
QSO: 28000 RY 2015-03-15 1554 IT9PZM        599 098 SM7CIL        599 201
QSO: 28124 PS 2015-03-15 1554 IT9PZM        599 0099 US6IQ         599 0185
QSO: 28123 PS 2015-03-15 1559 IT9PZM        599 0101 UY2IF         599 0159
QSO: 28126 PS 2015-03-15 1559 IT9PZM        599 0100 OH2KM         599 0110
END-OF-LOG:
