START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: EA PSK63 Contest
CALLSIGN: OU1E
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OU1E
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for EA PSK63 Contest URE/EAPSK63/2015.
QSO: 14072 RY 2015-03-15 0724 OU1E          599 064 F1RCH         599 263
QSO: 14074 PM 2015-03-15 0726 OU1E          599 65 YU7AOP        599 122
QSO: 14072 PS 2015-03-15 0727 OU1E          599 0066 EA8AQV        599 GC
QSO: 14071 PS 2015-03-15 0729 OU1E          599 0067 EA3EZD        599 B
QSO: 14076 PS 2015-03-15 0733 OU1E          599 0068 IZ8JFL/1      599 0094
QSO: 14070 PM 2015-03-15 0734 OU1E          599 070 YU7AU         599 150
QSO: 14073 PS 2015-03-15 0734 OU1E          599 0069 UT5UDX        599 0361
QSO: 21071 PS 2015-03-15 0746 OU1E          599 0071 EC1DBO        599 PO
QSO: 21072 PS 2015-03-15 0746 OU1E          599 072 EA4GJJ        599 GU
QSO: 21072 PS 2015-03-15 0748 OU1E          599 0073 EA7ZY         599 H
QSO: 28123 PM 2015-03-15 0800 OU1E          599 074 EA8CNR        599 GC
QSO:  7042 PS 2015-03-15 0803 OU1E          599 0075 G0HDV         599 0213
QSO:  7044 RY 2015-03-15 0804 OU1E          599 076 DG7EKJ        599 202
QSO:  7045 PM 2015-03-15 0805 OU1E          599 077 SP5UUD        599 283
QSO:  7045 PS 2015-03-15 0806 OU1E          599 0078 EF3P          599 T
QSO:  7045 PM 2015-03-15 0807 OU1E          599 079 DL4ME         599 036
QSO:  7045 RY 2015-03-15 0810 OU1E          599 081 DD9WG         599 110
QSO:  7040 RY 2015-03-15 0811 OU1E          599 080 UT5PY         599 186
QSO:  7000 PS 2015-03-15 0813 OU1E          599 082 ED4R          599 M
QSO:  7000 PS 2015-03-15 0816 OU1E          599 084 OK1FHI        599 209
QSO:  7047 RY 2015-03-15 0817 OU1E          599 083 DG0CG         599 187
QSO:  7000 PM 2015-03-15 0818 OU1E          599 086 YU7AOP        599 261
QSO:  7042 PM 2015-03-15 0822 OU1E          599 089 PA7PTT        599 007
QSO:  7043 RY 2015-03-15 0822 OU1E          599 088 SP90IARU      599 067
QSO:  7044 PS 2015-03-15 0823 OU1E          599 090 F4GWY         599 162
QSO:  7042 PS 2015-03-15 0825 OU1E          599 0092 OK2UHP        599 0149
QSO: 21073 PS 2015-03-15 0827 OU1E          599 0093 EA8AQV        599 GC
QSO:  7045 PK 2015-03-15 0827 OU1E          599 087 F5PVK         599 077
QSO: 21073 PS 2015-03-15 0829 OU1E          599 0094 EF3P          599 T
QSO: 21072 RY 2015-03-15 0830 OU1E          599 095 EF3C          599 B
QSO: 21074 RY 2015-03-15 0832 OU1E          599 096 EA2RCF        599 VI
QSO: 21075 PM 2015-03-15 0832 OU1E          599 0097 EA3NN         599 T
QSO: 21076 PS 2015-03-15 0834 OU1E          599 098 EA5ERA        599 V
QSO: 21069 PS 2015-03-15 0835 OU1E          599 0099 EA3FF         599 L
QSO: 21069 PM 2015-03-15 0836 OU1E          599 0100 RN6MA         599 092
QSO: 21070 PS 2015-03-15 0838 OU1E          599 0101 EA4DVE        599 001
QSO: 21072 PS 2015-03-15 0839 OU1E          599 0101 EA5FQ         599 V
QSO: 21075 PS 2015-03-15 0841 OU1E          599 0102 LZ2DF         599 0173
QSO: 21073 PS 2015-03-15 0852 OU1E          599 0103 LZ137LO       599 0512
QSO: 28122 PS 2015-03-15 0854 OU1E          599 104 EA7ON         599 SE
QSO: 14076 PM 2015-03-15 0859 OU1E          599 105 US5LPO        599 233
QSO: 14076 PS 2015-03-15 0859 OU1E          599 0106 EA1IFU        599 C
QSO: 14074 RY 2015-03-15 0900 OU1E          599 107 UZ5U          599 171
QSO: 14077 RY 2015-03-15 0902 OU1E          599 107 ED2V          599 VI
QSO: 14074 RY 2015-03-15 0911 OU1E          599 109 SV2FLQ/A      599 370
QSO: 14075 PM 2015-03-15 0911 OU1E          599 110 R3EK          599 137
QSO: 14077 PS 2015-03-15 0912 OU1E          599 0111 UR4CU         599 0120
QSO: 14070 RY 2015-03-15 0914 OU1E          599 112 SP4TXI        599 250
QSO: 14072 PM 2015-03-15 0915 OU1E          599 113 S57YK         599 103
QSO: 14073 PM 2015-03-15 0915 OU1E          599 114 UT5EPP        599 219
QSO: 14000 PM 2015-03-15 0916 OU1E          599 115 HA6NL         599 365
QSO: 14070 RY 2015-03-15 0918 OU1E          599 116 EA5IIK        599 CS
QSO: 21075 PM 2015-03-15 0922 OU1E          599 117 UA9FGJ        599 041
QSO: 21072 PK 2015-03-15 0937 OU1E          599 001 EA4URE        599 HQ
QSO: 21072 PS 2015-03-15 0938 OU1E          599 0118 EA1AKS        599 S
QSO: 21072 PS 2015-03-15 0939 OU1E          599 0118 EA1AKS        599 S
QSO: 21072 PS 2015-03-15 0941 OU1E          599 0120 EA3EZD        599 B
QSO: 21073 PS 2015-03-15 0942 OU1E          599 0121 ED1B          599 O
QSO: 28080 RY 2015-03-15 0944 OU1E          599 122 4L1BR         599 166
QSO: 28121 RY 2015-03-15 0947 OU1E          599 123 TA7JE         599 175
QSO: 28123 PM 2015-03-15 0949 OU1E          599 124 EA7HY         599 CA
QSO: 28120 PS 2015-03-15 0953 OU1E          599 0125 EA7GV         599 GR
QSO: 28121 PS 2015-03-15 0954 OU1E          599 0126 EA7ZY         599 H
QSO: 28123 RY 2015-03-15 1002 OU1E          599 128 LA5LJA        599 305
QSO: 28122 PS 2015-03-15 1003 OU1E          599 127 EA7GTJ        599 AL
QSO: 21074 PS 2015-03-15 1018 OU1E          599 0009 EA3KU         599 T
QSO: 21000 PS 2015-03-15 1019 OU1E          599 130 EA2DNR        599 BI
QSO: 21000 PS 2015-03-15 1020 OU1E          599 131 EA1SI         599 O
QSO: 21074 PS 2015-03-15 1022 OU1E          599 133 EA4FMP        599 M
QSO: 21075 RY 2015-03-15 1022 OU1E          599 132 RN4HFJ        599 353
QSO: 28079 RY 2015-03-15 1030 OU1E          599 134 EA7AZA        599 CA
QSO: 28000 PS 2015-03-15 1032 OU1E          599 135 EA4CRP        599 BA
QSO: 28121 PS 2015-03-15 1033 OU1E          599 0136 EC7AT         599 AL
QSO: 28080 RY 2015-03-15 1034 OU1E          599 137 EA5FIV        599 A
QSO: 21075 RY 2015-03-15 1041 OU1E          599 138 ED2V          599 VI
QSO: 21075 PM 2015-03-15 1043 OU1E          599 139 EA2BER        599 BI
QSO: 21071 PS 2015-03-15 1044 OU1E          599 0140 YO3CBZ        599 0223
QSO: 21072 PM 2015-03-15 1047 OU1E          599 142 RA3GZ         599 440
QSO: 21068 PS 2015-03-15 1050 OU1E          599 0141 SV1JG         599 0086
QSO: 21000 PS 2015-03-15 1051 OU1E          599 137 EA4CQX        599 M
QSO: 14074 PS 2015-03-15 1054 OU1E          599 143 EE4EA         599 GU
QSO: 14074 RY 2015-03-15 1057 OU1E          599 145 EA1SB         599 LE
QSO: 14085 PK 2015-03-15 1103 OU1E          599 144 F5PVK         599 138
QSO: 14070 PS 2015-03-15 1157 OU1E          599 0146 EA1AY         599 C
QSO: 14073 PM 2015-03-15 1158 OU1E          599 147 S51AF         599 134
QSO: 14071 PS 2015-03-15 1159 OU1E          599 0148 RV3ZN         599 0168
QSO: 14075 PM 2015-03-15 1201 OU1E          599 149 R3BB          599 145
QSO: 14075 PS 2015-03-15 1202 OU1E          599 0150 UT3N          599 0105
QSO: 14073 RY 2015-03-15 1203 OU1E          599 151 EA2RCF        599 VI
QSO: 14072 PS 2015-03-15 1204 OU1E          599 0152 UX0SX         599 0159
QSO: 14074 PM 2015-03-15 1205 OU1E          599 153 RA1ALC        599 612
QSO: 14000 PS 2015-03-15 1206 OU1E          599 154 EA2CP         599 BI
QSO: 14072 PS 2015-03-15 1208 OU1E          599 0155 S50P          599 0218
QSO: 14073 PS 2015-03-15 1220 OU1E          599 0157 LZ137LO       599 0663
QSO: 28124 RY 2015-03-15 1222 OU1E          599 158 EA1MI         599 SG
QSO: 28120 RY 2015-03-15 1224 OU1E          599 160 EA5HCJ        599 MU
QSO: 28000 PS 2015-03-15 1225 OU1E          599 161 EA4AAZ        599 M
QSO: 28079 RY 2015-03-15 1226 OU1E          599 162 EA5XC         599 A
QSO: 21000 PS 2015-03-15 1232 OU1E          599 163 ED3Y          599 GI
QSO: 21075 PS 2015-03-15 1232 OU1E          599 164 EA7GTJ        599 AL
QSO: 21070 RY 2015-03-15 1234 OU1E          599 165 EA5IIK        599 CS
QSO: 21072 PM 2015-03-15 1236 OU1E          599 167 R8XF          599 246
QSO: 21072 PS 2015-03-15 1236 OU1E          599 0166 EA5HUS        599 V
QSO: 21072 PM 2015-03-15 1237 OU1E          599 168 UT6HX         599 245
QSO: 21080 RY 2015-03-15 1238 OU1E          599 169 US5LO         599 088
QSO: 21075 RY 2015-03-15 1240 OU1E          599 170 US4LPY        599 223
QSO: 21000 PK 2015-03-15 1242 OU1E          599 172 RD3ZQ         599 413
QSO: 21075 RY 2015-03-15 1242 OU1E          599 171 EA5RW         599 V
QSO: 21075 PM 2015-03-15 1244 OU1E          599 173 EA1HRR        599 S
QSO: 21074 RY 2015-03-15 1245 OU1E          599 173 RQ0C/4        599 086
QSO: 14072 PS 2015-03-15 1250 OU1E          599 0174 IN3BFW        599 0185
QSO: 14074 RY 2015-03-15 1252 OU1E          599 175 F4FDR         599 285
QSO: 14076 PS 2015-03-15 1255 OU1E          599 176 UT7AXA        599 059
QSO: 14071 PS 2015-03-15 1259 OU1E          599 0177 G0HDV         599 0272
QSO:  7042 PS 2015-03-15 1301 OU1E          599 0178 S53F          599 0260
QSO:  7050 PM 2015-03-15 1302 OU1E          599 179 SP4BPH        599 125
QSO:  7040 PS 2015-03-15 1304 OU1E          599 180 SQ1BVG/2      599 270
QSO:  7042 PM 2015-03-15 1304 OU1E          599 181 SO5MAX        599 035
QSO: 21075 PS 2015-03-15 1308 OU1E          599 0182 EC7RC         599 AL
QSO: 21000 PS 2015-03-15 1309 OU1E          599 183 ED4R          599 M
QSO: 21074 RY 2015-03-15 1309 OU1E          599 184 EM2G          599 172
QSO: 21073 RY 2015-03-15 1312 OU1E          599 185 UR5FOA        599 344
QSO: 21074 PM 2015-03-15 1314 OU1E          599 187 RW0SR         599 167
QSO: 21080 RY 2015-03-15 1316 OU1E          599 188 YO9CWY        599 140
QSO: 21073 PS 2015-03-15 1319 OU1E          599 190 UY5TE         599 207
QSO: 21000 PS 2015-03-15 1320 OU1E          599 189 EA7IZZ        599 CA
QSO: 21072 PS 2015-03-15 1323 OU1E          599 0191 EA7ZC         599 CO
QSO: 21080 RY 2015-03-15 1332 OU1E          599 192 IZ8IFL        599 179
QSO: 21075 PM 2015-03-15 1333 OU1E          599 193 RT3P          599 724
QSO: 28081 RY 2015-03-15 1336 OU1E          599 194 LU9EHU        599 074
QSO: 28122 PS 2015-03-15 1338 OU1E          599 0199 LW9ETQ        599 0067
QSO: 28080 PS 2015-03-15 1339 OU1E          599 0196 S57DX         599 0182
QSO: 28122 RY 2015-03-15 1341 OU1E          599 197 LU7HEO        599 124
QSO: 28121 PS 2015-03-15 1349 OU1E          599 0198 EA7ZC         599 CO
QSO:  7044 PM 2015-03-15 1350 OU1E          599 199 SP8QC         599 356
END-OF-LOG:
