START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: EA PSK63 Contest
CALLSIGN: DF8JK
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: DF8JK
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for EA PSK63 Contest URE/EAPSK63/2015.
QSO: 14071 RY 2015-03-15 0800 DF8JK         599 001 EE7Y          599 H
QSO: 14071 PM 2015-03-15 0801 DF8JK         599 002 RA3GZ         599 350
QSO: 14071 PS 2015-03-15 0802 DF8JK         599 0003 EA3EZD        599 B
QSO: 14073 PS 2015-03-15 0803 DF8JK         599 0004 RV3ZN         599 0103
QSO: 14071 PM 2015-03-15 0804 DF8JK         599 005 EA1IPH        599 BU
QSO: 14073 PM 2015-03-15 0806 DF8JK         599 006 UT5EPP        599 161
QSO: 14072 PM 2015-03-15 0807 DF8JK         599 007 A61DJ         599 266
QSO: 14073 PM 2015-03-15 0811 DF8JK         599 009 R8XF          599 115
QSO: 14074 PK 2015-03-15 0812 DF8JK         599 010 HG8C          599 054
QSO: 14074 PM 2015-03-15 0813 DF8JK         599 011 YU7AOP        599 135
QSO: 14075 PM 2015-03-15 0814 DF8JK         599 012 RT3P          599 504
QSO: 14075 PS 2015-03-15 0815 DF8JK         599 0013 OH3EX         599 0087
QSO: 14068 PS 2015-03-15 0817 DF8JK         599 0014 SV3DCX        599 0103
QSO: 21071 PM 2015-03-15 0819 DF8JK         599 015 EA7HY         599 CA
QSO: 21073 PS 2015-03-15 0823 DF8JK         599 0016 R7AB          599 0254
QSO: 21074 PS 2015-03-15 0824 DF8JK         599 0017 EA8AQV        599 GC
QSO: 21072 PS 2015-03-15 0825 DF8JK         599 0018 EA7ZY         599 H
QSO: 21074 PS 2015-03-15 0827 DF8JK         599 019 RA9AU         599 166
QSO: 21075 PM 2015-03-15 0828 DF8JK         599 021 UA9AFS        599 131
QSO: 21075 PS 2015-03-15 0829 DF8JK         599 0020 UA6CE         599 0526
QSO: 21075 PS 2015-03-15 0830 DF8JK         599 0022 LZ2DF         599 0163
QSO: 21075 RY 2015-03-15 0831 DF8JK         599 023 SV2FLQ/A      599 330
QSO: 21072 RY 2015-03-15 0832 DF8JK         599 024 EA9BO         599 CE
QSO: 21071 PS 2015-03-15 0834 DF8JK         599 0025 EC1DBO        599 PO
QSO: 21072 PS 2015-03-15 0835 DF8JK         599 026 EC5JC         599 A
QSO: 21072 PS 2015-03-15 0835 DF8JK         599 027 UY5TE         599 117
QSO: 21072 PM 2015-03-15 0836 DF8JK         599 029 R8XF          599 129
QSO: 21072 PM 2015-03-15 0837 DF8JK         599 030 UA9TK         599 054
QSO: 21073 RY 2015-03-15 0837 DF8JK         599 028 US4LPY        599 129
QSO: 28124 PM 2015-03-15 0841 DF8JK         599 031 EA8CNR        599 GC
QSO: 28122 PM 2015-03-15 0842 DF8JK         599 032 EA8TC         599 TF
QSO:  7047 PM 2015-03-15 0845 DF8JK         599 033 F5RD          599 273
QSO:  7048 PS 2015-03-15 0846 DF8JK         599 0034 S53F          599 0234
QSO:  7048 PS 2015-03-15 0847 DF8JK         599 0035 PG5V          599 0075
QSO:  7045 PM 2015-03-15 0848 DF8JK         599 036 DL4ME         599 075
QSO:  7041 RY 2015-03-15 0850 DF8JK         599 038 EA3GBA        599 B
QSO:  7040 PS 2015-03-15 0854 DF8JK         599 0041 EA1AKS        599 S
QSO:  7042 RY 2015-03-15 0855 DF8JK         599 042 HA5OMM        599 101
QSO:  7045 PK 2015-03-15 0856 DF8JK         599 037 F5PVK         599 093
QSO:  7040 PS 2015-03-15 0857 DF8JK         599 0043 PA9DD         599 0051
QSO:  7042 PM 2015-03-15 0857 DF8JK         599 046 SP8QC         599 272
QSO:  7042 RY 2015-03-15 0857 DF8JK         599 044 HB9CIC        599 151
QSO:  7000 PM 2015-03-15 0858 DF8JK         599 047 F8FSC         599 009
QSO:  7043 PM 2015-03-15 0900 DF8JK         599 049 SP5UUD        599 293
QSO:  7041 PS 2015-03-15 0902 DF8JK         599 0050 OK2UHP        599 0160
QSO:  7044 RY 2015-03-15 0904 DF8JK         599 051 EA1SB         599 LE
QSO:  7044 PS 2015-03-15 0906 DF8JK         599 0052 ED1B          599 O
QSO:  7046 PS 2015-03-15 0907 DF8JK         599 0053 EA3KU         599 T
QSO: 28122 PM 2015-03-15 0911 DF8JK         599 054 UA6XES        599 316
QSO: 21077 PM 2015-03-15 0916 DF8JK         599 055 RN6MA         599 123
QSO: 21075 RY 2015-03-15 0919 DF8JK         599 056 EM2G          599 096
QSO: 21075 PM 2015-03-15 0921 DF8JK         599 057 R3PV          599 269
END-OF-LOG:
