START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: EA PSK63 Contest
CALLSIGN: PA2IP
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: PA2IP
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for EA PSK63 Contest URE/EAPSK63/2015.
QSO: 14077 PS 2015-03-14 1628 PA2IP         599 0001 IW3GST        599 0012
QSO: 14076 PM 2015-03-14 1629 PA2IP         599 002 UT5EPP        599 035
QSO: 14071 PM 2015-03-14 1633 PA2IP         599 003 IK2AUK        599 002
QSO: 14071 RY 2015-03-14 1634 PA2IP         599 004 SP90IARU      599 008
QSO: 14000 PM 2015-03-14 1635 PA2IP         599 005 HB9RDD        599 003
QSO: 14071 RY 2015-03-14 1635 PA2IP         599 007 SP4TXI        599 030
QSO: 14078 RY 2015-03-14 1635 PA2IP         599 006 HA0RZK        599 007
QSO: 14000 PS 2015-03-14 1637 PA2IP         599 008 IK1BPL        599 001
QSO: 14070 PM 2015-03-14 1638 PA2IP         599 009 UN7EG         599 012
QSO: 14071 RY 2015-03-14 1639 PA2IP         599 010 SQ90IARU      599 015
QSO: 14071 PM 2015-03-14 1640 PA2IP         599 011 SP9WZO        599 012
QSO: 14071 PM 2015-03-14 1642 PA2IP         599 013 EW6DM         599 017
QSO: 14071 PM 2015-03-14 1643 PA2IP         599 014 RU4AJ         599 015
QSO: 14000 PM 2015-03-14 1644 PA2IP         599 014 UN7BCF        599 009
QSO: 14071 PM 2015-03-14 1644 PA2IP         599 015 UI9O          599 027
QSO: 14071 PS 2015-03-14 1645 PA2IP         599 016 EA5EV         599 MU
QSO: 14070 PS 2015-03-14 1647 PA2IP         599 0017 G4OGB         599 0022
QSO: 14071 RY 2015-03-14 1649 PA2IP         599 019 UR3AC         599 021
QSO: 14070 PS 2015-03-14 1653 PA2IP         599 0021 9A/R3FC       599 0015
QSO: 14071 PM 2015-03-14 1653 PA2IP         599 020 SP4CJA        599 037
QSO: 14070 PS 2015-03-14 1654 PA2IP         599 0023 SB0A          599 0014
QSO: 14072 PM 2015-03-14 1654 PA2IP         599 022 YO5OO         599 031
QSO: 14070 PS 2015-03-14 1656 PA2IP         599 0025 UX5UU         599 0023
QSO: 14070 PS 2015-03-14 1656 PA2IP         599 0024 YO3GNF        599 0001
QSO: 14071 PM 2015-03-14 1656 PA2IP         599 026 YO4CVV        599 023
QSO: 14000 PS 2015-03-14 1657 PA2IP         599 0027 LY2BAA        599 0019
QSO: 14071 PS 2015-03-14 1657 PA2IP         599 028 RA3TE         599 030
QSO: 14000 RY 2015-03-14 1659 PA2IP         599 029 LY2CV         599 013
QSO: 14071 RY 2015-03-14 1659 PA2IP         599 030 RU3XB         599 020
QSO: 14071 PM 2015-03-14 1700 PA2IP         599 031 OK2DW         599 001
QSO: 14070 PS 2015-03-14 1701 PA2IP         599 0032 OM3KWT        599 0044
QSO: 14071 PM 2015-03-14 1702 PA2IP         599 033 I2ORX         599 035
QSO: 14071 RY 2015-03-14 1703 PA2IP         599 036 CT2FPE        599 007
QSO: 14070 PS 2015-03-14 1704 PA2IP         599 0035 SQ8KEZ        599 0021
QSO: 14071 RY 2015-03-14 1704 PA2IP         599 034 SQ7BTY        599 025
QSO: 14000 PS 2015-03-14 1708 PA2IP         599 037 SQ6NDL        599 001
QSO: 14073 PS 2015-03-14 1709 PA2IP         599 0038 RU4PH         599 0011
QSO: 14070 RY 2015-03-14 1710 PA2IP         599 040 UA3XO         599 032
QSO: 14072 PS 2015-03-14 1710 PA2IP         599 039 YL3FW         599 024
QSO: 14070 PS 2015-03-14 1711 PA2IP         599 0041 YB1BML        599 0020
QSO: 14071 PM 2015-03-14 1711 PA2IP         599 042 R3PV          599 065
