START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-DIGI
CALLSIGN: N0YY
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: N0YY
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-DIGI ARRL/arrl_international_digital_contest/2026.
QSO: 21075 DG 2026-06-06 1815 N0YY          EM96 KK4LWR        EL98
QSO: 14082 DG 2026-06-06 1819 N0YY          EM96 W4IDX         DM24
QSO: 14082 DG 2026-06-06 1820 N0YY          EM96 KT2R          EL09
QSO: 14081 DG 2026-06-06 1832 N0YY          EM96 K1PNQ         FN42
QSO: 14082 DG 2026-06-06 1835 N0YY          EM96 N9MC          EM80
QSO: 14081 DG 2026-06-06 1836 N0YY          EM96 K5LD          EL98
QSO: 14082 DG 2026-06-06 1837 N0YY          EM96 K1UHF         EM80
QSO: 14082 DG 2026-06-06 1837 N0YY          EM96 K9WX          EN60
QSO: 14082 DG 2026-06-06 1838 N0YY          EM96 AF0F          EM28
QSO: 14082 DG 2026-06-06 1843 N0YY          EM96 W9RJC         EN71
QSO: 14083 DG 2026-06-06 1844 N0YY          EM96 N0UR          EN33
QSO: 14082 DG 2026-06-06 1845 N0YY          EM96 K8BL          EN91
QSO: 14082 DG 2026-06-06 1847 N0YY          EM96 KA2FIR        FN20
QSO: 14081 DG 2026-06-06 1849 N0YY          EM96 UA6CE         LN05
QSO: 14081 DG 2026-06-06 1854 N0YY          EM96 KB3HF         EM48
QSO: 14082 DG 2026-06-06 1854 N0YY          EM96 K8LF          FM17
QSO: 14081 DG 2026-06-06 1856 N0YY          EM96 KZ5DX         EM52
