START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-DIGI
CALLSIGN: KA2YEG
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KA2YEG
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-DIGI ARRL/arrl_international_digital_contest/2026.
QSO: 28075 DG 2026-06-06 1938 KA2YEG        FN30 KG5EIU        EM13
QSO: 28075 DG 2026-06-06 2037 KA2YEG        FN30 KD5J          EM45
QSO: 28075 DG 2026-06-06 2038 KA2YEG        FN30 KR4CJK        EM80
QSO:  3574 DG 2026-06-07 0635 KA2YEG        FN30 W8BI          EM79
QSO:  3574 DG 2026-06-07 0651 KA2YEG        FN30 AI5G          EM48
QSO:  3574 DG 2026-06-07 0705 KA2YEG        FN30BT AA4WX         EM85AR
QSO:  3575 DG 2026-06-07 0716 KA2YEG        FN30 WA2OTC        FM19
QSO:  3575 DG 2026-06-07 0735 KA2YEG        FN30 W1EQ          FN41
QSO: 14074 DG 2026-06-07 1402 KA2YEG        FN30 NP4DX         FK68
QSO: 14075 DG 2026-06-07 1408 KA2YEG        FN30 AE2V          EM85
QSO: 14076 DG 2026-06-07 1408 KA2YEG        FN30 N0LLH         EM09
QSO: 14000 DG 2026-06-07 1417 KA2YEG        FN30 N0TJN         EN35
QSO: 14076 DG 2026-06-07 1423 KA2YEG        FN30 AC3DS         EN92
QSO: 14075 DG 2026-06-07 1433 KA2YEG        FN30 W4UTZ         EM95
QSO: 14083 DG 2026-06-07 1455 KA2YEG        FN30 K9WX          EN60
QSO: 14080 DG 2026-06-07 1457 KA2YEG        FN30 KR4GRW        EM92
QSO: 14082 DG 2026-06-07 1518 KA2YEG        FN30 N4SVC         EM80
QSO: 14082 DG 2026-06-07 1519 KA2YEG        FN30 KR4BAD        FM05
QSO: 14080 DG 2026-06-07 1521 KA2YEG        FN30 W9AV          EN43
QSO: 14081 DG 2026-06-07 1521 KA2YEG        FN30 K8BL          EN91
QSO: 14082 DG 2026-06-07 1522 KA2YEG        FN30 WB2NVR        FN31
QSO: 14082 DG 2026-06-07 1523 KA2YEG        FN30 KB9HUO        EM68
QSO: 14082 DG 2026-06-07 1720 KA2YEG        FN30 KG5EIU        EM13
QSO: 14080 DG 2026-06-07 1729 KA2YEG        FN30 K0SMR         EN35
QSO: 14082 DG 2026-06-07 1732 KA2YEG        FN30 W2CG          FM14
QSO: 14082 DG 2026-06-07 1733 KA2YEG        FN30 N3KN          EM97
QSO: 14081 DG 2026-06-07 1737 KA2YEG        FN30 W0ZA          EN00
QSO: 14081 DG 2026-06-07 1739 KA2YEG        FN30 KZ5DX         EM52
QSO: 14081 DG 2026-06-07 1739 KA2YEG        FN30 W0ZA          EN00
QSO: 14082 DG 2026-06-07 1741 KA2YEG        FN30 K4QQG         EM92
QSO: 14080 DG 2026-06-07 1749 KA2YEG        FN30 WA0LIF        EN35
QSO: 14082 DG 2026-06-07 1804 KA2YEG        FN30 NF3R          FN20
QSO: 14081 DG 2026-06-07 1931 KA2YEG        FN30 KN4DS         EM82
END-OF-LOG:
