START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-DIGI
CALLSIGN: VA7TTO
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: VA7TTO
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-DIGI ARRL/arrl_international_digital_contest/2026.
QSO: 21091 DG 2026-06-06 2350 VA7TTO        FE48 LU5VV         CN89
QSO: 14081 DG 2026-06-07 0006 VA7TTO        CN89 K6KM          CM97
QSO: 14080 DG 2026-06-07 0011 VA7TTO        CN89 N0AT          EN34
QSO: 14081 DG 2026-06-07 0016 VA7TTO        CN89 KW1X          FN42
QSO: 14082 DG 2026-06-07 0017 VA7TTO        CN89 N9QY          EM49
QSO: 14081 DG 2026-06-07 0022 VA7TTO        CN89 W2ZQ          FN20
QSO: 14081 DG 2026-06-07 0023 VA7TTO        CN89 VE7BGP        CN79
QSO: 14080 DG 2026-06-07 0401 VA7TTO        CN89 PY1EW         GG87
QSO: 14081 DG 2026-06-07 0402 VA7TTO        CN89 W0ZA          EN00
QSO: 14082 DG 2026-06-07 0403 VA7TTO        CN89 N0KRE         DM43
QSO: 14080 DG 2026-06-07 0405 VA7TTO        CN89 KP2B          FK77
QSO: 14080 DG 2026-06-07 0411 VA7TTO        CN89 N7WLC         DM04
QSO: 14082 DG 2026-06-07 0412 VA7TTO        CN89 KD5DBP        EM25
QSO: 14080 DG 2026-06-07 0416 VA7TTO        CN89 PY4XX         GG88
QSO:  7093 DG 2026-06-07 0420 VA7TTO        CN89 AA1NK         FN42
QSO:  7092 DG 2026-06-07 0421 VA7TTO        CN89 K3MM          FM19
QSO:  7092 DG 2026-06-07 0423 VA7TTO        CN89 KO6GQH        DM13
QSO:  7092 DG 2026-06-07 0423 VA7TTO        CN89 N4SVC         EM80
QSO:  7091 DG 2026-06-07 0426 VA7TTO        CN89 WB6AGE        CN86
QSO:  7091 DG 2026-06-07 0427 VA7TTO        CN89 VA6CR         DO21
QSO:  7090 DG 2026-06-07 0428 VA7TTO        CN89 K9NW          EM79
QSO:  7092 DG 2026-06-07 0428 VA7TTO        CN89 WA1KXV        CM99
QSO:  7092 DG 2026-06-07 0433 VA7TTO        CN89 KC9EOQ        EN51
QSO:  7092 DG 2026-06-07 0434 VA7TTO        CN89 K2LNS         FN11
QSO:  7092 DG 2026-06-07 0438 VA7TTO        CN89 KP4PR         FK68XK
QSO: 14091 DG 2026-06-07 0457 VA7TTO        CN89 YL2KF         KO27
QSO: 14092 DG 2026-06-07 0458 VA7TTO        CN89 KW6S          CM96
QSO: 14092 DG 2026-06-07 0458 VA7TTO        CN89 OH1LXF        KP20
QSO: 14091 DG 2026-06-07 0500 VA7TTO        CN89 9A60CBM       JN83
QSO: 14090 DG 2026-06-07 0503 VA7TTO        CN89 PE1PIX        JO23
QSO: 14091 DG 2026-06-07 0503 VA7TTO        CN89 AI5G          EM48
QSO: 14092 DG 2026-06-07 0504 VA7TTO        CN89 N9TF          EM66
QSO: 14092 DG 2026-06-07 0505 VA7TTO        CN89 N5ER          EM34
QSO: 14091 DG 2026-06-07 1729 VA7TTO        CN89 HS5NMF        OK04
QSO: 14092 DG 2026-06-07 1732 VA7TTO        CN89 AE5FM         EM13
QSO: 14093 DG 2026-06-07 1734 VA7TTO        CN89 KO6BFD        CM99
QSO: 14092 DG 2026-06-07 1735 VA7TTO        CN89 BI4JL         OM86
QSO: 14090 DG 2026-06-07 1745 VA7TTO        CN89 HS0ZOY        OK14
QSO: 14092 DG 2026-06-07 1746 VA7TTO        CN89 KH6JRB        CM87
QSO: 14092 DG 2026-06-07 1747 VA7TTO        CN89 NA5M          EM11
QSO: 14082 DG 2026-06-07 1751 VA7TTO        CN89 KA8HDE        EN35
QSO: 14081 DG 2026-06-07 1752 VA7TTO        CN89 K6DAV         DM06
QSO: 14081 DG 2026-06-07 1753 VA7TTO        CN89 KA5WSS        CM88
END-OF-LOG:
