START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-DIGI
CALLSIGN: W2JPG
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: W2JPG
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-DIGI ARRL/arrl_international_digital_contest/2026.
QSO: 21075 DG 2026-06-06 1811 W2JPG         FN21 WB2HJQ        FN21
QSO: 21141 DG 2026-06-06 1948 W2JPG         FN21 6Y5PW         FK08
QSO:  7075 DG 2026-06-06 2231 W2JPG         FN21 N8QE          EN91
QSO:  7075 DG 2026-06-06 2241 W2JPG         FN21 N2BJ          EN61
QSO: 14083 DG 2026-06-06 2338 W2JPG         FN21 KT3L          FN00
QSO: 14082 DG 2026-06-06 2339 W2JPG         FN21 KD5J          EM45
QSO: 14081 DG 2026-06-06 2342 W2JPG         FN21 PP5DZ         GG33
QSO:  7048 DG 2026-06-06 2350 W2JPG         FN21 NV3K          FN10
QSO:  7049 DG 2026-06-06 2357 W2JPG         FN21 NF3R          FN20
QSO:  7048 DG 2026-06-06 2358 W2JPG         FN21 N2BJ          EN61
QSO:  7048 DG 2026-06-06 2359 W2JPG         FN21 KQ4TNF        FM06
QSO:  7048 DG 2026-06-07 0003 W2JPG         FN21 TI2CC         EJ79
QSO:  7049 DG 2026-06-07 0006 W2JPG         FN21 W0ZA          EN00
QSO:  7049 DG 2026-06-07 0010 W2JPG         FN21 W3CRZ         EN80
QSO:  7048 DG 2026-06-07 0033 W2JPG         FN21 TI2CC         EJ79
QSO:  7048 DG 2026-06-07 0036 W2JPG         FN21 W3FIZ         FN20
QSO:  7048 DG 2026-06-07 0038 W2JPG         FN21 N2BJ          EN61
QSO:  7050 DG 2026-06-07 0044 W2JPG         FN21 VE2EBK        FN46
QSO:  7050 DG 2026-06-07 0045 W2JPG         FN21 AJ1I          FN41
QSO:  7049 DG 2026-06-07 0048 W2JPG         FN21 AC2FA         FN03
QSO:  7048 DG 2026-06-07 0058 W2JPG         FN21 W3FIZ         FN20
QSO:  7049 DG 2026-06-07 0104 W2JPG         FN21 KC6CJY        EN72
QSO:  7050 DG 2026-06-07 0104 W2JPG         FN21 VE2EBK        FN46
QSO: 14082 DG 2026-06-07 0112 W2JPG         FN21 KE4PWE        EM80
QSO: 14082 DG 2026-06-07 0113 W2JPG         FN21 KD4RH         EM94NE
QSO: 21141 DG 2026-06-07 1712 W2JPG         FN21 UA3QOS        KO91
QSO: 21142 DG 2026-06-07 1715 W2JPG         FN21 K4QQG         EM92
QSO: 21142 DG 2026-06-07 1830 W2JPG         FN21 SM5EPO        JP80
QSO: 21142 DG 2026-06-07 1915 W2JPG         FN21 K1UHF         EM80
END-OF-LOG:
