START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-DIGI
CALLSIGN: N9ARX
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: N9ARX
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-DIGI ARRL/arrl_international_digital_contest/2026.
QSO: 21090 DG 2026-06-06 1917 N9ARX         EN11 ZD7BG         IH74
QSO: 21092 DG 2026-06-06 1920 N9ARX         EN11 W3FIZ         FN20
QSO: 21091 DG 2026-06-06 1922 N9ARX         EN11 WA2BOT        FN32
QSO: 21091 DG 2026-06-06 1927 N9ARX         EN11 K3MM          FM19
QSO: 21090 DG 2026-06-06 1932 N9ARX         EN11 N1API         FN31
QSO: 21091 DG 2026-06-06 2124 N9ARX         EN11 K4EA          EM74
QSO: 21092 DG 2026-06-06 2128 N9ARX         EN11 NP4DX         FK68
QSO: 21093 DG 2026-06-06 2129 N9ARX         EN11 PU2USK        GG76
QSO: 21092 DG 2026-06-06 2132 N9ARX         EN11 KC2GOW        FN20
QSO: 21092 DG 2026-06-06 2134 N9ARX         EN11 K7UWR         EM92
QSO: 21092 DG 2026-06-06 2136 N9ARX         EN11 PY5AMF        GG54
QSO: 21092 DG 2026-06-06 2137 N9ARX         EN11 PY5AMF        GG54
QSO: 21090 DG 2026-06-06 2142 N9ARX         EN11 PU2UAF        GG66
QSO: 21092 DG 2026-06-06 2147 N9ARX         EN11 NR4O          FM05
QSO: 21090 DG 2026-06-06 2148 N9ARX         EN11 2 K1BZ          FN54
QSO: 21091 DG 2026-06-06 2154 N9ARX         EN11 PA4O          JO33
QSO: 21091 DG 2026-06-06 2157 N9ARX         EN11 W2ZQ          FN20
QSO: 21092 DG 2026-06-06 2200 N9ARX         EN11 WB2HJQ        FN21
QSO: 21092 DG 2026-06-06 2201 N9ARX         EN11 N3QE          FM19
QSO: 21090 DG 2026-06-06 2203 N9ARX         EN11 IK7ZLW        JN81
QSO: 21090 DG 2026-06-06 2205 N9ARX         EN11 5B4AMM        KM64
QSO: 21091 DG 2026-06-06 2209 N9ARX         EN11 KD2QWM        FN32
QSO: 21091 DG 2026-06-06 2210 N9ARX         EN11 4Z1MS         KM72
QSO: 21093 DG 2026-06-06 2217 N9ARX         EN11 AA1NK         FN42
QSO: 21091 DG 2026-06-06 2218 N9ARX         EN11 NZ4N          FM06
QSO: 21091 DG 2026-06-06 2219 N9ARX         EN11 KA3E          FN21
QSO: 21092 DG 2026-06-06 2223 N9ARX         EN11 ZV8H          FI60
QSO: 21092 DG 2026-06-06 2225 N9ARX         EN11 LT3V          FE48
QSO: 21091 DG 2026-06-06 2227 N9ARX         EN11 K4HXM         FM07
QSO: 21090 DG 2026-06-06 2232 N9ARX         EN11 LW6EQG        FF95
QSO: 21091 DG 2026-06-06 2235 N9ARX         EN11 PU4JOE        GH91
QSO: 21092 DG 2026-06-06 2235 N9ARX         EN11 PY3GS         GG40
QSO: 21090 DG 2026-06-06 2253 N9ARX         EN11 XE2SSB        DL97
QSO: 21091 DG 2026-06-06 2258 N9ARX         EN11 N4SVC         EM80
QSO: 21091 DG 2026-06-06 2303 N9ARX         FE48 LU5VV         EN11
QSO: 21090 DG 2026-06-06 2304 N9ARX         EN11 PU2BRU        GH64
QSO: 21090 DG 2026-06-06 2312 N9ARX         EN11 XQ2JL         FF47
QSO: 21091 DG 2026-06-06 2315 N9ARX         EN11 PT9TI         GG27
QSO: 21090 DG 2026-06-06 2320 N9ARX         EN11 PU5GDY        GG53
QSO: 21092 DG 2026-06-07 0206 N9ARX         EN11 PY5FO         GG54
QSO: 21092 DG 2026-06-07 0207 N9ARX         EN11 PU2TWZ        GG67
QSO: 21092 DG 2026-06-07 0211 N9ARX         EN11 NP4TX         FK68
QSO: 21091 DG 2026-06-07 0212 N9ARX         EN11 W4SPF         EL96
QSO: 21076 DG 2026-06-07 0214 N9ARX         EN11 KA1RUE        EN91
QSO: 21091 DG 2026-06-07 0216 N9ARX         EN11 PU5MRL        GG54
QSO: 21091 DG 2026-06-07 0224 N9ARX         EN11 NP4TX         FK68
QSO:  7093 DG 2026-06-07 0228 N9ARX         EN11 VE2EBK        FN46
QSO:  7090 DG 2026-06-07 0230 N9ARX         EN11 WB8JUI        EN81
QSO:  7091 DG 2026-06-07 0231 N9ARX         EN11 KG5SLX        FN43BD
QSO:  7091 DG 2026-06-07 0231 N9ARX         EN11 N8BEK         EM89
QSO:  7090 DG 2026-06-07 0235 N9ARX         EN11 WY3A          FM29
QSO:  7092 DG 2026-06-07 0235 N9ARX         EN11 WB6AGE        CN86
QSO:  7090 DG 2026-06-07 0240 N9ARX         EN11 N3FCP         FM29
QSO:  7092 DG 2026-06-07 0245 N9ARX         EN11 W9AV          EN43
QSO:  7090 DG 2026-06-07 0247 N9ARX         EN11 CT7AUT        IM67
QSO:  7092 DG 2026-06-07 0249 N9ARX         EN11 W9FY          EN52
QSO: 14092 DG 2026-06-07 0308 N9ARX         EN11 XQ3SK         FF46
QSO: 14091 DG 2026-06-07 0310 N9ARX         EN11 KU4V          FM05
QSO: 14091 DG 2026-06-07 0310 N9ARX         EN11 PY3GS         GG40
QSO: 14092 DG 2026-06-07 0311 N9ARX         EN11 PY5QW         GG54
QSO: 14091 DG 2026-06-07 0314 N9ARX         EN11 PY2LPM        GG57
QSO: 14092 DG 2026-06-07 0314 N9ARX         EN11 NA7TB         DM52
QSO: 14091 DG 2026-06-07 0315 N9ARX         EN11 W5MT          EM13
QSO: 14091 DG 2026-06-07 0318 N9ARX         EN11 HI5YJM        FK48
QSO: 14091 DG 2026-06-07 0319 N9ARX         EN11 N6IMY         CM87
QSO: 14091 DG 2026-06-07 0322 N9ARX         EN11 KC2GOW        FN20
QSO: 14091 DG 2026-06-07 0324 N9ARX         EN11 N6IMY         CM87
QSO: 14091 DG 2026-06-07 0324 N9ARX         EN11 W4SPF         EL96
QSO: 14090 DG 2026-06-07 0325 N9ARX         EN11 XQ2JL         FF47
QSO: 14090 DG 2026-06-07 0327 N9ARX         EN11 PY2HA         GG66
QSO: 14091 DG 2026-06-07 0328 N9ARX         EL06 VA6CR         DO21
QSO: 14092 DG 2026-06-07 0329 N9ARX         EN11 LT3V          FE48
QSO: 14092 DG 2026-06-07 0331 N9ARX         EN11 PY5FO         GG54
QSO: 14091 DG 2026-06-07 1244 N9ARX         EN11 JA2KPW        PM84
QSO: 14091 DG 2026-06-07 1248 N9ARX         EN11 JA7WXL        QN00
QSO: 14092 DG 2026-06-07 1250 N9ARX         EN11 JK1AXI        PM95
QSO: 14092 DG 2026-06-07 1251 N9ARX         EN11 AG5JB         EM12
