START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-DIGI
CALLSIGN: K6RE
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K6RE
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-DIGI ARRL/arrl_international_digital_contest/2026.
QSO: 28090 DG 2026-06-06 2337 K6RE          CM98 CA2EBM        FF46
QSO: 28074 DG 2026-06-06 2338 K6RE          CM98 CA1OGG        FG57
QSO: 28076 DG 2026-06-06 2341 K6RE          CM98 WA8LRW        EN91
QSO: 28000 DG 2026-06-06 2342 K6RE          CM98 KC0VDY        DM59
QSO: 28076 DG 2026-06-06 2346 K6RE          CM98 K8LF          FM17
QSO: 28077 DG 2026-06-06 2347 K6RE          CM98 W3FAY         FM18
QSO: 28075 DG 2026-06-06 2358 K6RE          CM98 K9MDR         FM05
QSO: 28075 DG 2026-06-06 2358 K6RE          CM98 VK4FH         QG64
QSO: 21074 DG 2026-06-07 0241 K6RE          CM98 VK7MAT        QE38
QSO: 21093 DG 2026-06-07 0308 K6RE          CM98 PU5MRL        GG54
QSO: 21091 DG 2026-06-07 0310 K6RE          CM98 PU4JOE        GH91
QSO: 21092 DG 2026-06-07 0313 K6RE          CM98 K6OK          CM98LT
QSO: 21091 DG 2026-06-07 0328 K6RE          CM98 W4SPF         EL96
QSO: 21093 DG 2026-06-07 0329 K6RE          CM98 N8HRZ         EN91
QSO:  7049 DG 2026-06-07 0404 K6RE          CM98 KE4PWE        EM80
QSO:  7049 DG 2026-06-07 0407 K6RE          CM98 K8BL          EN91
QSO:  7049 DG 2026-06-07 0407 K6RE          CM98 KZ5DX         EM52
QSO:  7048 DG 2026-06-07 0411 K6RE          CM98 W0KI          DM79
