START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-DIGI
CALLSIGN: K3YP
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K3YP
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-DIGI ARRL/arrl_international_digital_contest/2026.
QSO:  7075 DG 2026-06-07 1012 K3YP          EN91 KR4CJK        EM80
QSO:  7076 DG 2026-06-07 1015 K3YP          EN91 W1EQ          FN41
QSO:  7075 DG 2026-06-07 1131 K3YP          EN91 K4EAK         EM73
QSO:  7075 DG 2026-06-07 1134 K3YP          EN91 K1PNQ         FN42
QSO:  7075 DG 2026-06-07 1158 K3YP          EN91 WA3RGH        FM18
QSO: 14075 DG 2026-06-07 1224 K3YP          EN91 KJ5NWU        EM13
QSO: 14075 DG 2026-06-07 1235 K3YP          EN91 KR4CJK        EM80
QSO: 14081 DG 2026-06-07 1247 K3YP          EN91 JA6GCE        PM52
QSO: 14082 DG 2026-06-07 1303 K3YP          EN91 HC4ER         EI98
QSO: 14081 DG 2026-06-07 1304 K3YP          EN91 NP4DX         FK68
QSO: 14080 DG 2026-06-07 1305 K3YP          EN91 N0AT          EN34
QSO: 14080 DG 2026-06-07 1308 K3YP          EN91 KA2G          EM93
QSO: 14081 DG 2026-06-07 1313 K3YP          EN91 K6RO          FN43
QSO: 14081 DG 2026-06-07 1321 K3YP          EN91 W2ZQ          FN20
QSO: 14080 DG 2026-06-07 1331 K3YP          EN91 AF0F          EM28
QSO: 14081 DG 2026-06-07 1333 K3YP          EN91 AC1PK         FN43
QSO: 14081 DG 2026-06-07 1334 K3YP          EN91 K1PNQ         FN42
QSO: 14080 DG 2026-06-07 1337 K3YP          EN91 WA0LIF        EN35
END-OF-LOG:
