START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ZRS novembrsko UKV tekmovanje - Official results - VHFManager
CALLSIGN: IQ4KD
CATEGORY: 145 MHz - checklog
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144100 CW 2023-11-04 1400 IQ4KD         59  1 JN54PF   ERROR         59  0         
QSO: 144100 CW 2023-11-04 1449 IQ4KD         599 40 JN54PF  HB9CYN        599 12 JN36RW 
QSO: 144100 CW 2023-11-04 1450 IQ4KD         599 41 JN54PF  IW2NRI        599 3 JN45NR  
QSO: 144100 CW 2023-11-04 1451 IQ4KD         599 42 JN54PF  S51SL         599 5 JN76ID  
QSO: 144100 CW 2023-11-04 1451 IQ4KD         599 43 JN54PF  S57Q          599 26 JN76PA 
QSO: 144100 CW 2023-11-04 1452 IQ4KD         599 44 JN54PF  I3JUK         599 1 JN55WI  
QSO: 144100 CW 2023-11-04 1453 IQ4KD         599 45 JN54PF  OK2BMU        599 7 JN99CT  
QSO: 144100 CW 2023-11-04 1455 IQ4KD         599 46 JN54PF  OK2BPN        599 5 JN89UF  
QSO: 144100 CW 2023-11-04 1457 IQ4KD         599 47 JN54PF  IQ3VQ         599 2 JN55MK  
QSO: 144100 CW 2023-11-04 1459 IQ4KD         599 48 JN54PF  S53V          599 12 JN76DA 
QSO: 144100 CW 2023-11-04 1501 IQ4KD         599 49 JN54PF  S57LM         599 8 JN76HD  
QSO: 144100 CW 2023-11-04 1501 IQ4KD         599 50 JN54PF  OK1KKI        599 14 JN79NF 
QSO: 144100 CW 2023-11-04 1503 IQ4KD         599 51 JN54PF  S58RU         599 13 JN65WM 
QSO: 144100 CW 2023-11-04 1503 IQ4KD         599 52 JN54PF  OK7SE         599 23 JO70UQ 
QSO: 144100 CW 2023-11-04 1504 IQ4KD         599 53 JN54PF  IU3CQP        599 3 JN65DM  
QSO: 144100 CW 2023-11-04 1506 IQ4KD         599 54 JN54PF  S53MM         599 19 JN76GD 
QSO: 144100 CW 2023-11-04 1507 IQ4KD         599 55 JN54PF  9A1W          599 32 JN75ST 
QSO: 144100 CW 2023-11-04 1508 IQ4KD         599 56 JN54PF  S57M          599 22 JN76PO 
QSO: 144100 CW 2023-11-04 1511 IQ4KD         59  57 JN54PF  ERROR         59  0         
QSO: 144100 CW 2023-11-04 1512 IQ4KD         599 58 JN54PF  9A3TN         599 19 JN85UH 
QSO: 144100 CW 2023-11-04 1513 IQ4KD         599 59 JN54PF  HA8AT         599 1 KN06MH  
QSO: 144100 CW 2023-11-04 1515 IQ4KD         599 60 JN54PF  E76C          599 31 JN84SU 
QSO: 144100 CW 2023-11-04 1516 IQ4KD         599 61 JN54PF  9A7B          599 14 JN83GJ 
QSO: 144100 CW 2023-11-04 1517 IQ4KD         599 62 JN54PF  OE4EIE        599 22 JN87CE 
QSO: 144100 CW 2023-11-04 1518 IQ4KD         599 63 JN54PF  IN3MNS        599 1 JN55KV  
QSO: 144100 CW 2023-11-04 1520 IQ4KD         599 64 JN54PF  9A4MZ         599 3 JN85TE  
QSO: 144100 CW 2023-11-04 1522 IQ4KD         599 65 JN54PF  9A3SM         599 49 JN85FW 
QSO: 144100 CW 2023-11-04 1525 IQ4KD         599 66 JN54PF  9A4M          599 64 JN85EI 
QSO: 144100 CW 2023-11-04 1526 IQ4KD         599 67 JN54PF  HB9HLM        599 11 JN36KW 
QSO: 144100 CW 2023-11-04 1528 IQ4KD         599 68 JN54PF  S50J          599 4 JN65VO  
QSO: 144100 CW 2023-11-04 1528 IQ4KD         599 69 JN54PF  HA6W          599 65 KN08FB 
QSO: 144100 CW 2023-11-04 1530 IQ4KD         599 70 JN54PF  OM4EX         599 11 JN98HR 
QSO: 144100 CW 2023-11-04 1533 IQ4KD         599 71 JN54PF  OM1DA         599 10 JN88MD 
QSO: 144100 CW 2023-11-04 1535 IQ4KD         599 72 JN54PF  I3VJW         599 21 JN55MI 
QSO: 144100 CW 2023-11-04 1538 IQ4KD         599 73 JN54PF  OK1MWW        599 23 JN89DW 
QSO: 144100 CW 2023-11-04 1540 IQ4KD         599 74 JN54PF  OK2KPD        599 41 JO80UB 
QSO: 144100 CW 2023-11-04 1541 IQ4KD         599 75 JN54PF  IK3MLF        599 10 JN55WJ 
QSO: 144100 CW 2023-11-04 1543 IQ4KD         599 76 JN54PF  OK2DTF        599 30 JN89NE 
QSO: 144100 CW 2023-11-04 1544 IQ4KD         599 77 JN54PF  9A1KDE        599 25 JN95FQ 
QSO: 144100 CW 2023-11-04 1546 IQ4KD         599 78 JN54PF  YT5W          599 9 KN04OO  
QSO: 144100 CW 2023-11-04 1547 IQ4KD         599 79 JN54PF  9A5IG         599 3 JN75DH  
QSO: 144100 CW 2023-11-04 1549 IQ4KD         599 80 JN54PF  YU7ACO        599 49 KN05RD 
QSO: 144100 CW 2023-11-04 1550 IQ4KD         599 81 JN54PF  IU3QEZ        599 2 JN55RR  
QSO: 144100 CW 2023-11-04 1554 IQ4KD         599 82 JN54PF  IZ7UMS        599 16 JN81GD 
QSO: 144100 CW 2023-11-04 1555 IQ4KD         599 83 JN54PF  IK6SIO        599 2 JN63ON  
QSO: 144100 CW 2023-11-04 1556 IQ4KD         599 84 JN54PF  I5MZY         599 10 JN53OT 
QSO: 144100 CW 2023-11-04 1558 IQ4KD         599 85 JN54PF  OK1LN         599 21 JN79AI 
QSO: 144100 CW 2023-11-04 1600 IQ4KD         599 86 JN54PF  I1ANP         599 2 JN44VC  
QSO: 144100 CW 2023-11-04 1601 IQ4KD         599 87 JN54PF  OM3RM         599 38 JN88QA 
QSO: 144100 CW 2023-11-04 1603 IQ4KD         599 88 JN54PF  HA3DX         599 39 JN96JO 
QSO: 144100 CW 2023-11-04 1604 IQ4KD         599 89 JN54PF  9A7D          599 45 JN95CI 
QSO: 144100 CW 2023-11-04 1604 IQ4KD         599 90 JN54PF  9A0V          599 61 JN95PE 
QSO: 144100 CW 2023-11-04 1605 IQ4KD         599 91 JN54PF  HG1A          599 55 JN86MM 
QSO: 144100 CW 2023-11-04 1606 IQ4KD         599 92 JN54PF  DL3NCR        599 11 JN48QX 
QSO: 144100 CW 2023-11-04 1608 IQ4KD         599 93 JN54PF  DL6SH         599 9 JN48SW  
QSO: 144100 CW 2023-11-04 1609 IQ4KD         599 94 JN54PF  DF7RG         599 39 JN68HG 
QSO: 144100 CW 2023-11-04 1610 IQ4KD         599 95 JN54PF  HA5OO         599 48 JN97OM 
QSO: 144100 CW 2023-11-04 1613 IQ4KD         599 96 JN54PF  OK7CM         599 40 JO70KJ 
QSO: 144100 CW 2023-11-04 1615 IQ4KD         599 97 JN54PF  IW3FZQ        599 2 JN55VB  
QSO: 144100 CW 2023-11-04 1617 IQ4KD         599 98 JN54PF  IU1BFI        599 10 JN44JO 
QSO: 144100 CW 2023-11-04 1618 IQ4KD         599 99 JN54PF  IK3UNA/1      599 26 JN35TF 
QSO: 144100 CW 2023-11-04 1619 IQ4KD         599 100 JN54PF DF4OR         599 14 JN49CD 
QSO: 144100 CW 2023-11-04 1621 IQ4KD         599 101 JN54PF IK1HWG        599 1 JN44DS  
QSO: 144100 CW 2023-11-04 1622 IQ4KD         599 102 JN54PF 9A1CRS        599 4 JN95AE  
QSO: 144100 CW 2023-11-04 1624 IQ4KD         599 103 JN54PF IK5BDG        599 4 JN53GU  
QSO: 144100 CW 2023-11-04 1626 IQ4KD         599 104 JN54PF ON4KHG        599 13 JO10XO 
QSO: 144100 CW 2023-11-04 1627 IQ4KD         599 105 JN54PF IK3SSG        599 1 JN55XH  
QSO: 144100 CW 2023-11-04 1632 IQ4KD         599 106 JN54PF DF9GH         599 6 JN38WA  
QSO: 144100 CW 2023-11-04 1632 IQ4KD         599 107 JN54PF DL2OM         599 69 JO30SN 
QSO: 144100 CW 2023-11-04 1633 IQ4KD         599 108 JN54PF OK6TW         599 64 JN89JM 
QSO: 144100 CW 2023-11-04 1634 IQ4KD         599 109 JN54PF I3FGX         599 21 JN55VI 
QSO: 144100 CW 2023-11-04 1636 IQ4KD         599 110 JN54PF OM5KM         599 34 JN98BG 
QSO: 144100 CW 2023-11-04 1637 IQ4KD         599 111 JN54PF HA5KDQ        599 41 JN97LN 
QSO: 144100 CW 2023-11-04 1637 IQ4KD         599 112 JN54PF HA1VQ         599 49 JN87GJ 
QSO: 144100 CW 2023-11-04 1639 IQ4KD         599 113 JN54PF OK1KKP        599 48 JO70DG 
QSO: 144100 CW 2023-11-04 1641 IQ4KD         599 114 JN54PF S50D          599 42 JN75RX 
QSO: 144100 CW 2023-11-04 1642 IQ4KD         599 115 JN54PF DJ9MH         599 48 JO50FA 
QSO: 144100 CW 2023-11-04 1645 IQ4KD         599 116 JN54PF HA1FV         599 35 JN87JJ 
QSO: 144100 CW 2023-11-04 1646 IQ4KD         599 117 JN54PF HA1WD         599 2 JN87IF  
QSO: 144100 CW 2023-11-04 1647 IQ4KD         599 118 JN54PF DK6NJ         599 65 JN59WL 
QSO: 144100 CW 2023-11-04 1650 IQ4KD         599 119 JN54PF YO5LD         599 93 KN05IS 
QSO: 144100 CW 2023-11-04 1652 IQ4KD         599 120 JN54PF I3JKI         599 2 JN65GP  
QSO: 144100 CW 2023-11-04 1653 IQ4KD         599 121 JN54PF IU3KHB        599 28 JN55RK 
QSO: 144100 CW 2023-11-04 1654 IQ4KD         599 122 JN54PF 9A6D          599 8 JN85AO  
QSO: 144100 CW 2023-11-04 1657 IQ4KD         599 123 JN54PF 9A0BR         599 9 JN83GI  
QSO: 144100 CW 2023-11-04 1658 IQ4KD         599 124 JN54PF IK4DCX        599 1 JN64GB  
QSO: 144100 CW 2023-11-04 1700 IQ4KD         599 125 JN54PF DL1DXA        599 7 JN58TI  
QSO: 144100 CW 2023-11-04 1701 IQ4KD         599 126 JN54PF S52IT         599 38 JN66WB 
QSO: 144100 CW 2023-11-04 1703 IQ4KD         599 127 JN54PF OK1PGS        599 68 JN69MX 
QSO: 144100 CW 2023-11-04 1704 IQ4KD         599 128 JN54PF IK7FPU        599 21 JN71SU 
QSO: 144100 CW 2023-11-04 1706 IQ4KD         599 129 JN54PF HG7F          599 86 JN97KR 
QSO: 144100 CW 2023-11-04 1707 IQ4KD         599 130 JN54PF IK0OFF/6      599 5 JN62TW  
QSO: 144100 CW 2023-11-04 1708 IQ4KD         599 131 JN54PF 9A5ST         599 8 JN83FM  
QSO: 144100 CW 2023-11-04 1709 IQ4KD         599 132 JN54PF E74S          599 17 JN94AQ 
QSO: 144100 CW 2023-11-04 1710 IQ4KD         599 133 JN54PF DK2GZ         599 85 JN49GB 
QSO: 144100 CW 2023-11-04 1713 IQ4KD         599 134 JN54PF OM2DT         599 50 JN88QS 
QSO: 144100 CW 2023-11-04 1714 IQ4KD         599 135 JN54PF S52ZD         599 35 JN75TV 
QSO: 144100 CW 2023-11-04 1719 IQ4KD         599 136 JN54PF HG6Z          599 93 JN97WV 
QSO: 144100 CW 2023-11-04 1722 IQ4KD         599 137 JN54PF HG7B          599 28 JN97LW 
QSO: 144100 CW 2023-11-04 1728 IQ4KD         599 138 JN54PF DL9AAA        599 24 JN58QE 
QSO: 144100 CW 2023-11-04 1732 IQ4KD         599 139 JN54PF HG6N          599 81 JN98VD 
QSO: 144100 CW 2023-11-04 1733 IQ4KD         599 140 JN54PF IK3ITX        599 1 JN65GP  
QSO: 144100 CW 2023-11-04 1736 IQ4KD         599 141 JN54PF HA2RQ         599 19 JN86XX 
QSO: 144100 CW 2023-11-04 1737 IQ4KD         599 142 JN54PF OK2L          599 65 JN99BN 
QSO: 144100 CW 2023-11-04 1741 IQ4KD         599 143 JN54PF I3MU          599 11 JN65AR 
QSO: 144100 CW 2023-11-04 1743 IQ4KD         599 144 JN54PF DL2FQ         599 33 JN49EW 
QSO: 144100 CW 2023-11-04 1746 IQ4KD         599 145 JN54PF IV3EAD        599 5 JN65OW  
QSO: 144100 CW 2023-11-04 1748 IQ4KD         599 146 JN54PF S50L          599 105 JN76TO
QSO: 144100 CW 2023-11-04 1754 IQ4KD         599 147 JN54PF DC1NNN        599 3 JO50SF  
QSO: 144100 CW 2023-11-04 1756 IQ4KD         599 148 JN54PF DL5RDO        599 82 JN59KK 
QSO: 144100 CW 2023-11-04 1759 IQ4KD         599 149 JN54PF S59K          599 171 JN86AO
QSO: 144100 CW 2023-11-04 1800 IQ4KD         599 150 JN54PF OK1TN         599 49 JO70NJ 
QSO: 144100 CW 2023-11-04 1806 IQ4KD         599 151 JN54PF DL2DRG        599 64 JO70IT 
QSO: 144100 CW 2023-11-04 1807 IQ4KD         599 152 JN54PF DM5D          599 143 JO61OC
QSO: 144100 CW 2023-11-04 1810 IQ4KD         599 153 JN54PF DK3YD         599 16 JN58TE 
QSO: 144100 CW 2023-11-04 1811 IQ4KD         599 154 JN54PF OL5Y          599 4 JN79MW  
QSO: 144100 CW 2023-11-04 1812 IQ4KD         599 155 JN54PF OK5W          599 86 JO60OK 
QSO: 144100 CW 2023-11-04 1817 IQ4KD         599 156 JN54PF OM3RLA        599 64 JN98LB 
QSO: 144100 CW 2023-11-04 1821 IQ4KD         599 157 JN54PF IK7JNM        599 19 JN80XO 
QSO: 144100 CW 2023-11-04 1824 IQ4KD         599 158 JN54PF F5NWY         599 32 JN38UN 
QSO: 144100 CW 2023-11-04 1825 IQ4KD         599 159 JN54PF IZ3LCP        599 2 JN65DN  
QSO: 144100 CW 2023-11-04 1827 IQ4KD         599 160 JN54PF OL1B          599 88 JO80IB 
QSO: 144100 CW 2023-11-04 1829 IQ4KD         599 161 JN54PF IQ1BD         599 3 JN45EI  
QSO: 144100 CW 2023-11-04 1832 IQ4KD         599 162 JN54PF F8BRL/P       599 42 JN19EN 
QSO: 144100 CW 2023-11-04 1833 IQ4KD         599 163 JN54PF OK5Y          599 153 JN79FV
QSO: 144100 CW 2023-11-04 1838 IQ4KD         599 164 JN54PF OM1TF         599 4 JN88ND  
QSO: 144100 CW 2023-11-04 1843 IQ4KD         599 165 JN54PF DK0SU         599 4 JN48NR  
QSO: 144100 CW 2023-11-04 1845 IQ4KD         599 166 JN54PF DF5CK         599 16 JN58UA 
QSO: 144100 CW 2023-11-04 1849 IQ4KD         599 167 JN54PF IW3HWT        599 3 JN55VS  
QSO: 144100 CW 2023-11-04 1852 IQ4KD         599 168 JN54PF DF8TM         599 49 JN49QH 
QSO: 144100 CW 2023-11-04 1853 IQ4KD         599 169 JN54PF DK0A          599 137 JN48CO
QSO: 144100 CW 2023-11-04 1855 IQ4KD         599 170 JN54PF S54W          599 165 JN86DT
QSO: 144100 CW 2023-11-04 1857 IQ4KD         599 171 JN54PF YR5C          599 113 KN16JS
QSO: 144100 CW 2023-11-04 1901 IQ4KD         599 172 JN54PF DO1CTL        599 12 JO60PO 
QSO: 144100 CW 2023-11-04 1902 IQ4KD         599 173 JN54PF OK1KQH        599 128 JN79GO
QSO: 144100 CW 2023-11-04 1907 IQ4KD         599 174 JN54PF DJ8EW         599 18 JN58WH 
QSO: 144100 CW 2023-11-04 1909 IQ4KD         599 175 JN54PF HB9LB         599 37 JN37TL 
QSO: 144100 CW 2023-11-04 1914 IQ4KD         599 176 JN54PF OM3KDX        599 93 KN18DQ 
QSO: 144100 CW 2023-11-04 1916 IQ4KD         599 177 JN54PF DD2ML         599 158 JN68GI
QSO: 144100 CW 2023-11-04 1921 IQ4KD         599 178 JN54PF YO2BBT        599 19 KN05UK 
QSO: 144100 CW 2023-11-04 1926 IQ4KD         599 179 JN54PF DF8CV         599 16 JN69DN 
QSO: 144100 CW 2023-11-04 1928 IQ4KD         599 180 JN54PF DL0NF         599 104 JN59PL
QSO: 144100 CW 2023-11-04 1929 IQ4KD         599 181 JN54PF IK3ORD        599 2 JN55UI  
QSO: 144100 CW 2023-11-04 1933 IQ4KD         599 182 JN54PF 9A1AAY        599 91 JN85PJ 
QSO: 144100 CW 2023-11-04 1935 IQ4KD         599 183 JN54PF 9A8D          599 91 JN95LM 
QSO: 144100 CW 2023-11-04 1937 IQ4KD         599 184 JN54PF S57NAW        599 35 JN76PA 
QSO: 144100 CW 2023-11-04 1941 IQ4KD         599 185 JN54PF S59DR         599 31 JN76DF 
QSO: 144100 CW 2023-11-04 1943 IQ4KD         599 186 JN54PF OM5CM         599 164 JN87WV
QSO: 144100 CW 2023-11-04 1946 IQ4KD         599 187 JN54PF S54O          599 18 JN75NT 
QSO: 144100 CW 2023-11-04 1949 IQ4KD         599 188 JN54PF OK1DOY        599 91 JO60UQ 
QSO: 144100 CW 2023-11-04 1952 IQ4KD         599 189 JN54PF DL5NEN        599 168 JN59OP
QSO: 144100 CW 2023-11-04 1954 IQ4KD         599 190 JN54PF 9A6K          599 169 JN85WL
QSO: 144100 CW 2023-11-04 1956 IQ4KD         599 191 JN54PF DL0HTW        599 175 JO60QU
QSO: 144100 CW 2023-11-04 1958 IQ4KD         599 192 JN54PF IW2FZR        599 3 JN46WE  
QSO: 144100 CW 2023-11-04 2003 IQ4KD         599 193 JN54PF DL0GTH/P      599 260 JO50RK
QSO: 144100 CW 2023-11-04 2005 IQ4KD         599 194 JN54PF IK2RHE        599 19 JN45QA 
QSO: 144100 CW 2023-11-04 2009 IQ4KD         599 195 JN54PF OM5MX         599 77 JN98BG 
QSO: 144100 CW 2023-11-04 2011 IQ4KD         599 196 JN54PF OM5AW         599 236 JN98AH
QSO: 144100 CW 2023-11-04 2012 IQ4KD         599 197 JN54PF 9A1UN         599 94 JN65TF 
QSO: 144100 CW 2023-11-04 2017 IQ4KD         599 198 JN54PF OL7M          599 293 JO80FG
QSO: 144100 CW 2023-11-04 2022 IQ4KD         599 199 JN54PF HG1Z          599 162 JN86KU
QSO: 144100 CW 2023-11-04 2027 IQ4KD         599 200 JN54PF HA8V          599 98 KN06HT 
QSO: 144100 CW 2023-11-04 2030 IQ4KD         599 201 JN54PF OM3W          599 225 JN99CH
QSO: 144100 CW 2023-11-04 2031 IQ4KD         599 202 JN54PF OL3Z          599 270 JN79FX
QSO: 144100 CW 2023-11-04 2035 IQ4KD         599 203 JN54PF OK2O          599 284 JN89IW
QSO: 144100 CW 2023-11-04 2037 IQ4KD         599 204 JN54PF OK2KAA        599 240 JN79QJ
QSO: 144100 CW 2023-11-04 2050 IQ4KD         599 205 JN54PF IK7UXW        599 8 JN80XP  
QSO: 144100 CW 2023-11-04 2053 IQ4KD         599 206 JN54PF OM3FW         599 215 JN98AS
QSO: 144100 CW 2023-11-04 2059 IQ4KD         599 207 JN54PF S53FO         599 38 JN76ID 
QSO: 144100 CW 2023-11-04 2101 IQ4KD         599 208 JN54PF OK2GM         599 27 JN99CR 
QSO: 144100 CW 2023-11-04 2102 IQ4KD         599 209 JN54PF S51ZO         599 165 JN86DR
QSO: 144100 CW 2023-11-04 2109 IQ4KD         599 210 JN54PF HA6IGM        599 24 JN97UO 
QSO: 144100 CW 2023-11-04 2111 IQ4KD         599 211 JN54PF 9A3RU         599 5 JN85LI  
QSO: 144100 CW 2023-11-04 2113 IQ4KD         599 212 JN54PF HA1VHF        599 93 JN87FI 
QSO: 144100 CW 2023-11-04 2125 IQ4KD         599 213 JN54PF DL8UWE        599 95 JO71DT 
QSO: 144100 CW 2023-11-04 2127 IQ4KD         599 214 JN54PF OM3CLS        599 97 JN99FC 
QSO: 144100 CW 2023-11-04 2131 IQ4KD         599 215 JN54PF IK4ZHH        599 109 JN63AX
QSO: 144100 CW 2023-11-04 2137 IQ4KD         599 216 JN54PF F6DWG/P       599 162 JN19BQ
QSO: 144100 CW 2023-11-04 2138 IQ4KD         599 217 JN54PF IO2V          599 245 JN54WE
QSO: 144100 CW 2023-11-04 2140 IQ4KD         599 218 JN54PF IV3CWI        599 10 JN66OC 
QSO: 144100 CW 2023-11-04 2142 IQ4KD         599 219 JN54PF OE5NNN        599 124 JN78EB
QSO: 144100 CW 2023-11-04 2146 IQ4KD         599 220 JN54PF F6ACU         599 45 JN38FC 
QSO: 144100 CW 2023-11-04 2152 IQ4KD         599 221 JN54PF E73O          599 67 JN95CA 
QSO: 144100 CW 2023-11-04 2200 IQ4KD         599 222 JN54PF F1TRE         599 18 JN37PV 
QSO: 144100 CW 2023-11-04 2201 IQ4KD         599 223 JN54PF DF4ZL         599 119 JO40IT
QSO: 144100 CW 2023-11-04 2202 IQ4KD         599 224 JN54PF DK1AX         599 186 JN59SV
QSO: 144100 CW 2023-11-04 2207 IQ4KD         599 225 JN54PF OM2RL         599 93 JN88NR 
QSO: 144100 CW 2023-11-04 2209 IQ4KD         599 226 JN54PF IW1CHX        599 2 JN35UB  
QSO: 144100 CW 2023-11-04 2212 IQ4KD         599 227 JN54PF DJ0WW         599 162 JO40CF
QSO: 144100 CW 2023-11-04 2214 IQ4KD         599 228 JN54PF OE5DIN        599 68 JN78BL 
QSO: 144100 CW 2023-11-04 2217 IQ4KD         599 229 JN54PF F6HJO/P       599 152 JN36BP
QSO: 144100 CW 2023-11-04 2219 IQ4KD         599 230 JN54PF DF5RF         599 65 JO40GD 
QSO: 144100 CW 2023-11-04 2223 IQ4KD         599 231 JN54PF DL6NDW        599 198 JN58MD
QSO: 144100 CW 2023-11-04 2226 IQ4KD         599 232 JN54PF DL4FDI        599 20 JO40EB 
QSO: 144100 CW 2023-11-04 2226 IQ4KD         599 233 JN54PF DQ2C          599 316 JN48WM
QSO: 144100 CW 2023-11-04 2229 IQ4KD         599 234 JN54PF I2FUM         559 3 JN45MT  
QSO: 144100 CW 2023-11-04 2233 IQ4KD         599 235 JN54PF IK3IEO        599 41 JN65DR 
QSO: 144100 CW 2023-11-04 2237 IQ4KD         599 236 JN54PF OK1KCR        599 314 JN79VS
QSO: 144100 CW 2023-11-04 2243 IQ4KD         599 237 JN54PF 9A2AE         599 257 JN86HF
QSO: 144100 CW 2023-11-04 2249 IQ4KD         599 238 JN54PF DF0MU         599 200 JO32PC
QSO: 144100 CW 2023-11-04 2253 IQ4KD         599 239 JN54PF F5JNX         599 23 JN37PV 
QSO: 144100 CW 2023-11-04 2257 IQ4KD         599 240 JN54PF DM5M          599 179 JO51IJ
QSO: 144100 CW 2023-11-04 2258 IQ4KD         599 241 JN54PF OK7O          599 323 JN69OU
QSO: 144100 CW 2023-11-04 2259 IQ4KD         599 242 JN54PF S57VW         599 2 JN76HD  
QSO: 144100 CW 2023-11-04 2305 IQ4KD         599 243 JN54PF 9A0C          599 110 JN85AO
QSO: 144100 CW 2023-11-04 2306 IQ4KD         599 244 JN54PF OM6A          599 221 JN99JC
QSO: 144100 CW 2023-11-04 2313 IQ4KD         599 245 JN54PF S53FO         599 49 JN76ID 
QSO: 144100 CW 2023-11-04 2318 IQ4KD         599 246 JN54PF DK3WE         599 22 JO61GH 
QSO: 144100 CW 2023-11-04 2325 IQ4KD         599 247 JN54PF S59P          599 281 JN86AO
QSO: 144100 CW 2023-11-04 2334 IQ4KD         599 248 JN54PF DL8NAS        599 310 JN59LE
QSO: 144100 CW 2023-11-04 2341 IQ4KD         599 249 JN54PF DK5PD         599 68 JN39VV 
