START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: LX/OR5M
CLUB: None
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: RTTY
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: TWO
CLAIMED-SCORE: 2983734
OPERATORS: ON4BAG,ON4DN,ON4FG,ON4FI,ON4LN,ON4OOO,ON4QZ,ON4UP,ON5LK,ON7PX
NAME: Radio Club Leuven
CREATED-BY: N1MM Logger V13.9.1
QSO:  7048 RY 2013-09-28 0004 LX/OR5M       599 14 DX  RG5A          599 16 DX  0
QSO:  7048 RY 2013-09-28 0005 LX/OR5M       599 14 DX  UT5EPP        599 16 DX  0
QSO:  7048 RY 2013-09-28 0008 LX/OR5M       599 14 DX  EW7KF         599 14 DX  0
QSO:  7048 RY 2013-09-28 0009 LX/OR5M       599 14 DX  YT2B          599 15 DX  0
QSO:  3598 RY 2013-09-28 0009 LX/OR5M       599 14 DX  UX5IO         599 16 DX  1
QSO:  3598 RY 2013-09-28 0010 LX/OR5M       599 14 DX  OK1HEH        599 15 DX  1
QSO:  7048 RY 2013-09-28 0010 LX/OR5M       599 14 DX  EW3NIZ        599 14 DX  0
QSO:  7048 RY 2013-09-28 0011 LX/OR5M       599 14 DX  UT2II         599 16 DX  0
QSO:  7048 RY 2013-09-28 0012 LX/OR5M       599 14 DX  YU1LM/QRP     599 15 DX  0
QSO:  7048 RY 2013-09-28 0016 LX/OR5M       599 14 DX  R3LM          599 16 DX  0
QSO:  7048 RY 2013-09-28 0018 LX/OR5M       599 14 DX  UX7QV         599 16 DX  0
QSO:  3599 RY 2013-09-28 0020 LX/OR5M       599 14 DX  S55VM         599 15 DX  1
QSO:  7048 RY 2013-09-28 0020 LX/OR5M       599 14 DX  YL3CU         599 15 DX  0
QSO:  7048 RY 2013-09-28 0021 LX/OR5M       599 14 DX  UI9O          599 18 DX  0
QSO:  3599 RY 2013-09-28 0023 LX/OR5M       599 14 DX  F4FDA         599 14 DX  1
QSO:  3599 RY 2013-09-28 0024 LX/OR5M       599 14 DX  OK1KSL        599 15 DX  1
QSO:  7048 RY 2013-09-28 0024 LX/OR5M       599 14 DX  YO6DBL        599 20 DX  0
QSO:  7048 RY 2013-09-28 0025 LX/OR5M       599 14 DX  RZ3AV         599 16 DX  0
QSO:  7048 RY 2013-09-28 0026 LX/OR5M       599 14 DX  UR7IKJ        599 16 DX  0
QSO:  3599 RY 2013-09-28 0028 LX/OR5M       599 14 DX  IC8TEM        599 15 DX  1
QSO:  7048 RY 2013-09-28 0029 LX/OR5M       599 14 DX  UT4ZX         599 16 DX  0
QSO:  3599 RY 2013-09-28 0030 LX/OR5M       599 14 DX  DM5TI         599 14 DX  1
QSO:  7048 RY 2013-09-28 0031 LX/OR5M       599 14 DX  UR8QR         599 16 DX  0
QSO:  3599 RY 2013-09-28 0031 LX/OR5M       599 14 DX  IT9RZU        599 15 DX  1
QSO:  7048 RY 2013-09-28 0032 LX/OR5M       599 14 DX  RA3QSY        599 16 DX  0
QSO:  7048 RY 2013-09-28 0034 LX/OR5M       599 14 DX  W3YY          599 05 VA  0
QSO:  3599 RY 2013-09-28 0034 LX/OR5M       599 14 DX  F5BEG         599 14 DX  1
QSO:  7048 RY 2013-09-28 0035 LX/OR5M       599 14 DX  UR4MG         599 16 DX  0
QSO:  3599 RY 2013-09-28 0035 LX/OR5M       599 14 DX  DL5JBW        599 14 DX  1
QSO:  7048 RY 2013-09-28 0035 LX/OR5M       599 14 DX  S58Q          599 15 DX  0
QSO:  7048 RY 2013-09-28 0036 LX/OR5M       599 14 DX  RA1ALC        599 16 DX  0
QSO:  7048 RY 2013-09-28 0037 LX/OR5M       599 14 DX  EW7EW         599 16 DX  0
QSO:  3599 RY 2013-09-28 0038 LX/OR5M       599 14 DX  OE9SLH        599 15 DX  1
QSO:  7048 RY 2013-09-28 0038 LX/OR5M       599 14 DX  W3FV          599 05 PA  0
QSO:  7048 RY 2013-09-28 0039 LX/OR5M       599 14 DX  A65BP         599 21 DX  0
QSO:  3599 RY 2013-09-28 0039 LX/OR5M       599 14 DX  HA1WD         599 15 DX  1
QSO:  7048 RY 2013-09-28 0040 LX/OR5M       599 14 DX  VY2LI         599 05 PE  0
