START-OF-LOG: 3.0
LOCATION: CT
CALLSIGN: WW1MM
CLUB: YANKEE CLIPPER CONTEST CLUB
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 80M
CATEGORY-MODE: RTTY
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 167000
OPERATORS: N1EN
SOAPBOX: There is a reason you don't find many 80m single-band low power
QSO:  7042 RY 2013-09-28 0340 WW1MM         599 05 CT  9A5M          599 15 DX
QSO:  7042 RY 2013-09-28 0342 WW1MM         599 05 CT  CR3L          599 33 DX
QSO: 14104 RY 2013-09-28 0430 WW1MM         599 05 CT  NP3U          599 08 DX
QSO:  7044 RY 2013-09-28 0434 WW1MM         599 05 CT  SN7Q          599 15 DX
QSO:  7048 RY 2013-09-28 0436 WW1MM         599 05 CT  AB5K          599 04 TX
QSO:  7050 RY 2013-09-28 0439 WW1MM         599 05 CT  N4IJ          599 04 OK
QSO:  7051 RY 2013-09-28 0441 WW1MM         599 05 CT  ES9C          599 15 DX
QSO:  7052 RY 2013-09-28 0442 WW1MM         599 05 CT  EA1AKS        599 14 DX
QSO:  7052 RY 2013-09-28 0442 WW1MM         599 05 CT  W6SX          599 03 CA
QSO:  7054 RY 2013-09-28 0444 WW1MM         599 05 CT  EF7R          599 14 DX
QSO:  7060 RY 2013-09-28 0446 WW1MM         599 05 CT  DL7VEE        599 14 DX
QSO: 14085 RY 2013-09-28 1149 WW1MM         599 05 CT  DP9A          599 14 DX
QSO: 14086 RY 2013-09-28 1150 WW1MM         599 05 CT  3Z5W          599 15 DX
QSO: 14093 RY 2013-09-28 1154 WW1MM         599 05 CT  F4DXW         599 14 DX
QSO: 14095 RY 2013-09-28 1155 WW1MM         599 05 CT  OH8A          599 15 DX
QSO: 14094 RY 2013-09-28 1156 WW1MM         599 05 CT  PI4CG         599 14 DX
QSO: 14096 RY 2013-09-28 1158 WW1MM         599 05 CT  SM5CSS        599 14 DX
QSO: 14121 RY 2013-09-28 1202 WW1MM         599 05 CT  K0JPL         599 04 MO
QSO: 14121 RY 2013-09-28 1204 WW1MM         599 05 CT  YW5T          599 09 DX
QSO: 14121 RY 2013-09-28 1205 WW1MM         599 05 CT  GZ5Y          599 14 DX
QSO: 14123 RY 2013-09-28 1209 WW1MM         599 05 CT  RU6YK         599 16 DX
QSO: 28078 RY 2013-09-28 1735 WW1MM         599 05 CT  P49X          599 09 DX
QSO: 28081 RY 2013-09-28 1736 WW1MM         599 05 CT  F1AKK         599 14 DX
QSO: 28084 RY 2013-09-28 1740 WW1MM         599 05 CT  EA1DR         599 14 DX
QSO: 28087 RY 2013-09-28 1742 WW1MM         599 05 CT  I4DZ          599 15 DX
QSO: 28089 RY 2013-09-28 1744 WW1MM         599 05 CT  IQ9UI         599 15 DX
QSO: 28092 RY 2013-09-28 1745 WW1MM         599 05 CT  KI1G          599 05 RI
QSO: 28093 RY 2013-09-28 1747 WW1MM         599 05 CT  FG5LA         599 08 DX
QSO: 28097 RY 2013-09-28 1748 WW1MM         599 05 CT  AY2H          599 13 DX
QSO: 28099 RY 2013-09-28 1749 WW1MM         599 05 CT  F6HKA         599 14 DX
QSO: 28100 RY 2013-09-28 1750 WW1MM         599 05 CT  HK1NA         599 09 DX
QSO: 28101 RY 2013-09-28 1751 WW1MM         599 05 CT  NK7U          599 03 OR
QSO: 28105 RY 2013-09-28 1752 WW1MM         599 05 CT  VE7BC         599 03 BC
QSO: 28108 RY 2013-09-28 1754 WW1MM         599 05 CT  K7QQ          599 03 WA
QSO: 28108 RY 2013-09-28 1754 WW1MM         599 05 CT  FG8OJ         599 08 DX
QSO: 21165 RY 2013-09-28 1756 WW1MM         599 05 CT  EI3GC         599 14 DX
QSO: 21161 RY 2013-09-28 1758 WW1MM         599 05 CT  EA7RU         599 14 DX
QSO: 21158 RY 2013-09-28 1759 WW1MM         599 05 CT  HK1NA         599 09 DX
QSO: 21151 RY 2013-09-28 1801 WW1MM         599 05 CT  NK7U          599 03 OR
QSO: 21149 RY 2013-09-28 1802 WW1MM         599 05 CT  ZZ2T          599 11 DX
QSO: 21149 RY 2013-09-28 1803 WW1MM         599 05 CT  PI4Z          599 14 DX
QSO: 21147 RY 2013-09-28 1804 WW1MM         599 05 CT  OK6DJ         599 15 DX
QSO: 21145 RY 2013-09-28 1843 WW1MM         599 05 CT  N7BV          599 03 WA
QSO: 21133 RY 2013-09-28 1849 WW1MM         599 05 CT  YO3CZW        599 20 DX
QSO: 21132 RY 2013-09-28 1850 WW1MM         599 05 CT  S57DX         599 15 DX
QSO: 21131 RY 2013-09-28 1853 WW1MM         599 05 CT  EA2AAZ        599 14 DX
QSO: 21127 RY 2013-09-28 1855 WW1MM         599 05 CT  AA5AU         599 04 LA
QSO: 21126 RY 2013-09-28 1856 WW1MM         599 05 CT  AC0C          599 04 KS
QSO: 21126 RY 2013-09-28 1857 WW1MM         599 05 CT  EA3GLB        599 14 DX
QSO: 21125 RY 2013-09-28 1859 WW1MM         599 05 CT  3Z5N          599 15 DX
QSO: 21124 RY 2013-09-28 1859 WW1MM         599 05 CT  K4MM          599 05 FL
QSO: 21115 RY 2013-09-28 1902 WW1MM         599 05 CT  WA5ZUP        599 04 NM
QSO: 21111 RY 2013-09-28 1904 WW1MM         599 05 CT  5B4AIF        599 20 DX
QSO: 21109 RY 2013-09-28 1904 WW1MM         599 05 CT  EE7Y          599 14 DX
QSO: 21107 RY 2013-09-28 1905 WW1MM         599 05 CT  EI4KI         599 14 DX
QSO: 21106 RY 2013-09-28 1907 WW1MM         599 05 CT  PI4DX         599 14 DX
QSO: 21102 RY 2013-09-28 1908 WW1MM         599 05 CT  F4ERS         599 14 DX
QSO: 21096 RY 2013-09-28 1910 WW1MM         599 05 CT  SP9KR         599 15 DX
QSO: 21096 RY 2013-09-28 1912 WW1MM         599 05 CT  IQ9UI         599 15 DX
QSO: 21093 RY 2013-09-28 1913 WW1MM         599 05 CT  EA1BD         599 14 DX
QSO: 21086 RY 2013-09-28 1919 WW1MM         599 05 CT  K1SFA         599 05 MA
QSO: 21084 RY 2013-09-28 1921 WW1MM         599 05 CT  EF7R          599 14 DX
QSO: 28081 RY 2013-09-28 1935 WW1MM         599 05 CT  XE2FGC        599 06 DX
QSO: 28082 RY 2013-09-28 1936 WW1MM         599 05 CT  NR4M          599 05 VA
QSO: 28084 RY 2013-09-28 1937 WW1MM         599 05 CT  WA7LNW        599 03 UT
QSO: 28088 RY 2013-09-28 1938 WW1MM         599 05 CT  VE6CMV        599 04 AB
QSO: 28089 RY 2013-09-28 1938 WW1MM         599 05 CT  6V7X          599 35 DX
QSO: 28091 RY 2013-09-28 1940 WW1MM         599 05 CT  W7TSQ         599 03 WA
QSO: 28095 RY 2013-09-28 1941 WW1MM         599 05 CT  HI8PLE        599 08 DX
QSO: 14132 RY 2013-09-28 1948 WW1MM         599 05 CT  DL5KUT        599 14 DX
QSO: 14131 RY 2013-09-28 1948 WW1MM         599 05 CT  W0LSD         599 04 CO
QSO: 14129 RY 2013-09-28 1949 WW1MM         599 05 CT  OH0V          599 15 DX
QSO: 14127 RY 2013-09-28 1951 WW1MM         599 05 CT  DD2ML         599 14 DX
QSO: 14117 RY 2013-09-28 1958 WW1MM         599 05 CT  LB8IB         599 14 DX
QSO: 14116 RY 2013-09-28 1959 WW1MM         599 05 CT  M7P           599 14 DX
QSO: 14114 RY 2013-09-28 2000 WW1MM         599 05 CT  RV1CC         599 16 DX
QSO: 14111 RY 2013-09-28 2003 WW1MM         599 05 CT  WB4YDL        599 04 TN
QSO: 14110 RY 2013-09-28 2004 WW1MM         599 05 CT  9A283KS       599 15 DX
QSO: 14109 RY 2013-09-28 2005 WW1MM         599 05 CT  OH2K          599 15 DX
QSO: 14106 RY 2013-09-28 2006 WW1MM         599 05 CT  S57DX         599 15 DX
QSO: 14104 RY 2013-09-28 2010 WW1MM         599 05 CT  SJ2W          599 14 DX
QSO: 14103 RY 2013-09-28 2011 WW1MM         599 05 CT  YR1A          599 20 DX
QSO: 14103 RY 2013-09-28 2011 WW1MM         599 05 CT  EW8DD         599 16 DX
QSO: 14101 RY 2013-09-28 2013 WW1MM         599 05 CT  WW4LL         599 05 GA
QSO: 21102 RY 2013-09-29 0012 WW1MM         599 05 CT  JS3CTQ        599 25 DX
QSO:  3596 RY 2013-09-29 0018 WW1MM         599 05 CT  9A5BWW        599 15 DX
QSO:  3587 RY 2013-09-29 0027 WW1MM         599 05 CT  W2RTV         599 05 NY
QSO:  3587 RY 2013-09-29 0029 WW1MM         599 05 CT  WA8QYJ        599 05 FL
QSO:  3587 RY 2013-09-29 0030 WW1MM         599 05 CT  W2YC          599 05 NJ
QSO:  3587 RY 2013-09-29 0031 WW1MM         599 05 CT  AB2NI         599 05 NJ
QSO:  3587 RY 2013-09-29 0032 WW1MM         599 05 CT  CR3L          599 33 DX
QSO:  3587 RY 2013-09-29 0033 WW1MM         599 05 CT  AB4SF         599 05 VA
QSO:  3587 RY 2013-09-29 0034 WW1MM         599 05 CT  IQ1RY         599 15 DX
QSO:  3587 RY 2013-09-29 0034 WW1MM         599 05 CT  KI1G          599 05 RI
QSO:  3587 RY 2013-09-29 0035 WW1MM         599 05 CT  KE2D          599 05 NJ
QSO:  3587 RY 2013-09-29 0035 WW1MM         599 05 CT  ED1R          599 14 DX
QSO:  3580 RY 2013-09-29 0038 WW1MM         599 05 CT  N2WQ/VE3      599 04 ON
QSO:  3579 RY 2013-09-29 0039 WW1MM         599 05 CT  K2YG          599 05 NJ
QSO:  3600 RY 2013-09-29 0044 WW1MM         599 05 CT  PI4DX         599 14 DX
QSO:  3599 RY 2013-09-29 0047 WW1MM         599 05 CT  G3VMY         599 14 DX
QSO:  3599 RY 2013-09-29 0048 WW1MM         599 05 CT  NX8G          599 04 OH
QSO:  3599 RY 2013-09-29 0052 WW1MM         599 05 CT  K3NK          599 05 PA
QSO:  3599 RY 2013-09-29 0052 WW1MM         599 05 CT  K1SFA         599 05 MA
QSO:  3599 RY 2013-09-29 0053 WW1MM         599 05 CT  AC2IK         599 05 NY
QSO:  3599 RY 2013-09-29 0054 WW1MM         599 05 CT  W0QQG         599 05 VA
QSO:  3577 RY 2013-09-29 0100 WW1MM         599 05 CT  LZ5R          599 20 DX
QSO:  3576 RY 2013-09-29 0101 WW1MM         599 05 CT  AB4GG         599 04 TN
QSO:  3576 RY 2013-09-29 0103 WW1MM         599 05 CT  W2YE          599 05 VA
QSO:  3576 RY 2013-09-29 0105 WW1MM         599 05 CT  W8AKS         599 05 WV
QSO:  3576 RY 2013-09-29 0108 WW1MM         599 05 CT  KB9NW         599 04 IL
QSO:  3576 RY 2013-09-29 0109 WW1MM         599 05 CT  K3OQ          599 05 MD
QSO:  3576 RY 2013-09-29 0111 WW1MM         599 05 CT  AA8EN         599 04 OH
QSO:  3576 RY 2013-09-29 0111 WW1MM         599 05 CT  WO4D          599 05 FL
QSO:  3597 RY 2013-09-29 0114 WW1MM         599 05 CT  KV4FZ         599 08 DX
QSO:  3589 RY 2013-09-29 0124 WW1MM         599 05 CT  W4UK          599 05 SC
QSO:  3586 RY 2013-09-29 0127 WW1MM         599 05 CT  N8CL          599 05 NY
QSO:  3577 RY 2013-09-29 0133 WW1MM         599 05 CT  W4TTY         599 05 VA
QSO:  3577 RY 2013-09-29 0134 WW1MM         599 05 CT  K4FTO         599 05 VA
QSO:  3577 RY 2013-09-29 0134 WW1MM         599 05 CT  W8KX          599 04 MI
QSO:  3577 RY 2013-09-29 0138 WW1MM         599 05 CT  K2DSL         599 05 NJ
QSO:  3577 RY 2013-09-29 0141 WW1MM         599 05 CT  AC0C          599 04 KS
QSO:  3577 RY 2013-09-29 0141 WW1MM         599 05 CT  VE2CSI        599 02 QC
QSO:  3577 RY 2013-09-29 0142 WW1MM         599 05 CT  KD3TB         599 05 PA
QSO:  3577 RY 2013-09-29 0143 WW1MM         599 05 CT  W0AG          599 04 TN
QSO:  3577 RY 2013-09-29 0144 WW1MM         599 05 CT  K2MK          599 05 NJ
QSO:  3577 RY 2013-09-29 0145 WW1MM         599 05 CT  ND1Y          599 05 GA
QSO:  3577 RY 2013-09-29 0148 WW1MM         599 05 CT  KB3LIX        599 05 PA
QSO:  3575 RY 2013-09-29 0151 WW1MM         599 05 CT  LX7I          599 14 DX
QSO:  3574 RY 2013-09-29 0154 WW1MM         599 05 CT  N8BJQ         599 04 OH
QSO:  3573 RY 2013-09-29 0154 WW1MM         599 05 CT  UU7J          599 16 DX
QSO:  3594 RY 2013-09-29 0200 WW1MM         599 05 CT  DL2SAX        599 14 DX
QSO:  3594 RY 2013-09-29 0201 WW1MM         599 05 CT  NP3D/W2       599 05 NY
QSO:  3593 RY 2013-09-29 0202 WW1MM         599 05 CT  CR3A          599 33 DX
QSO:  3592 RY 2013-09-29 0207 WW1MM         599 05 CT  N2PA          599 05 NY
QSO:  3591 RY 2013-09-29 0208 WW1MM         599 05 CT  LX/OR5M       599 14 DX
QSO:  3589 RY 2013-09-29 0210 WW1MM         599 05 CT  VA2UP         599 05 QC
QSO:  3589 RY 2013-09-29 0213 WW1MM         599 05 CT  NT0F          599 04 IA
QSO:  3589 RY 2013-09-29 0215 WW1MM         599 05 CT  NO0L          599 04 MO
QSO:  3589 RY 2013-09-29 0216 WW1MM         599 05 CT  WN1G          599 05 AL
QSO:  3589 RY 2013-09-29 0216 WW1MM         599 05 CT  W4GDG         599 05 VA
QSO:  3588 RY 2013-09-29 0218 WW1MM         599 05 CT  LB8IB         599 14 DX
QSO:  3587 RY 2013-09-29 0220 WW1MM         599 05 CT  IQ9UI         599 15 DX
QSO:  3586 RY 2013-09-29 0222 WW1MM         599 05 CT  N0NI          599 04 IA
QSO:  3585 RY 2013-09-29 0225 WW1MM         599 05 CT  N3DXX         599 05 DE
QSO:  3582 RY 2013-09-29 0228 WW1MM         599 05 CT  N4ZZ          599 04 TN
QSO:  3581 RY 2013-09-29 0230 WW1MM         599 05 CT  VE3KI         599 04 ON
QSO:  3581 RY 2013-09-29 0231 WW1MM         599 05 CT  K3WW          599 05 PA
QSO:  3576 RY 2013-09-29 0233 WW1MM         599 05 CT  VE3CX         599 04 ON
QSO:  3575 RY 2013-09-29 0235 WW1MM         599 05 CT  HA30S         599 15 DX
QSO:  3574 RY 2013-09-29 0236 WW1MM         599 05 CT  DL8OH         599 14 DX
QSO:  3573 RY 2013-09-29 0237 WW1MM         599 05 CT  W3MF          599 05 PA
QSO:  3573 RY 2013-09-29 0240 WW1MM         599 05 CT  SJ2W          599 14 DX
QSO:  3572 RY 2013-09-29 0242 WW1MM         599 05 CT  VE3JI         599 04 ON
QSO:  3572 RY 2013-09-29 0243 WW1MM         599 05 CT  N2QT          599 05 VA
QSO:  3572 RY 2013-09-29 0243 WW1MM         599 05 CT  WA1ZAM        599 05 VT
QSO:  3572 RY 2013-09-29 0244 WW1MM         599 05 CT  KE8M          599 04 OH
QSO:  3572 RY 2013-09-29 0248 WW1MM         599 05 CT  N9CK          599 04 WI
QSO:  3572 RY 2013-09-29 0248 WW1MM         599 05 CT  WB2COY        599 05 NY
QSO:  3599 RY 2013-09-29 0251 WW1MM         599 05 CT  VE2FK         599 05 QC
QSO:  3599 RY 2013-09-29 0254 WW1MM         599 05 CT  W4GV          599 05 FL
QSO:  3596 RY 2013-09-29 0257 WW1MM         599 05 CT  VE2GSO        599 02 QC
QSO:  3594 RY 2013-09-29 0304 WW1MM         599 05 CT  AD4ES         599 05 FL
QSO:  3592 RY 2013-09-29 0306 WW1MM         599 05 CT  K1FWE         599 05 NH
QSO:  3591 RY 2013-09-29 0307 WW1MM         599 05 CT  SP8K          599 15 DX
QSO:  3590 RY 2013-09-29 0314 WW1MM         599 05 CT  AB0RX         599 04 MO
QSO:  3590 RY 2013-09-29 0315 WW1MM         599 05 CT  N0AT          599 04 MN
QSO:  3589 RY 2013-09-29 0315 WW1MM         599 05 CT  VE2AXO        599 05 QC
QSO:  3588 RY 2013-09-29 0317 WW1MM         599 05 CT  K4FJ          599 05 VA
QSO:  3586 RY 2013-09-29 0319 WW1MM         599 05 CT  KE0L          599 04 MN
QSO:  3582 RY 2013-09-29 0323 WW1MM         599 05 CT  KK4EIR        599 05 VA
QSO:  3582 RY 2013-09-29 0323 WW1MM         599 05 CT  K4GMH         599 05 VA
QSO:  3581 RY 2013-09-29 0325 WW1MM         599 05 CT  EF8U          599 33 DX
QSO:  3580 RY 2013-09-29 0327 WW1MM         599 05 CT  K9CT          599 04 IL
QSO:  3577 RY 2013-09-29 0328 WW1MM         599 05 CT  K3UA          599 05 PA
QSO:  3572 RY 2013-09-29 0332 WW1MM         599 05 CT  K9OM          599 04 WI
QSO:  3572 RY 2013-09-29 0334 WW1MM         599 05 CT  W4UEF         599 05 NC
QSO:  3571 RY 2013-09-29 0335 WW1MM         599 05 CT  KB1LRL        599 05 MA
QSO:  3569 RY 2013-09-29 0336 WW1MM         599 05 CT  K3MJW         599 05 PA
QSO:  3595 RY 2013-09-29 0342 WW1MM         599 05 CT  VA2AM         599 05 QC
QSO:  3590 RY 2013-09-29 0344 WW1MM         599 05 CT  AB5K          599 04 TX
QSO:  3589 RY 2013-09-29 0345 WW1MM         599 05 CT  NP3U          599 08 DX
QSO:  3588 RY 2013-09-29 0347 WW1MM         599 05 CT  PI4CC         599 14 DX
QSO:  3587 RY 2013-09-29 0349 WW1MM         599 05 CT  OM5ZW         599 15 DX
QSO:  3586 RY 2013-09-29 0350 WW1MM         599 05 CT  K9NR          599 04 IL
QSO:  3581 RY 2013-09-29 0356 WW1MM         599 05 CT  DM5TI         599 14 DX
QSO:  3581 RY 2013-09-29 0358 WW1MM         599 05 CT  HB9TOC        599 14 DX
QSO:  3578 RY 2013-09-29 0359 WW1MM         599 05 CT  AA3B          599 05 PA
QSO:  3576 RY 2013-09-29 0401 WW1MM         599 05 CT  WX4G          599 05 NC
QSO:  3573 RY 2013-09-29 0404 WW1MM         599 05 CT  PI4Z          599 14 DX
QSO:  3572 RY 2013-09-29 0405 WW1MM         599 05 CT  K4FJW         599 05 VA
QSO: 14084 RY 2013-09-29 0411 WW1MM         599 05 CT  CW90A         599 13 DX
QSO: 21157 RY 2013-09-29 1348 WW1MM         599 05 CT  IT9RGY        599 15 DX
QSO: 21155 RY 2013-09-29 1350 WW1MM         599 05 CT  M0OSH         599 14 DX
QSO: 21154 RY 2013-09-29 1353 WW1MM         599 05 CT  K0TZ          599 04 CO
QSO: 21154 RY 2013-09-29 1354 WW1MM         599 05 CT  K5GZR         599 04 TX
QSO: 21149 RY 2013-09-29 1357 WW1MM         599 05 CT  RO1B          599 16 DX
QSO: 21144 RY 2013-09-29 1403 WW1MM         599 05 CT  RZ4HZW        599 16 DX
QSO: 21142 RY 2013-09-29 1405 WW1MM         599 05 CT  LV5V          599 13 DX
QSO: 21136 RY 2013-09-29 1425 WW1MM         599 05 CT  EI7M          599 14 DX
QSO: 21134 RY 2013-09-29 1427 WW1MM         599 05 CT  RG9A          599 17 DX
QSO: 21133 RY 2013-09-29 1429 WW1MM         599 05 CT  DF2SD         599 14 DX
QSO: 21133 RY 2013-09-29 1430 WW1MM         599 05 CT  IZ4AFW        599 15 DX
QSO: 21132 RY 2013-09-29 1430 WW1MM         599 05 CT  SP3ASN        599 15 DX
QSO: 21131 RY 2013-09-29 1431 WW1MM         599 05 CT  LX9WS         599 14 DX
QSO: 21129 RY 2013-09-29 1434 WW1MM         599 05 CT  F5PHW         599 14 DX
QSO: 21128 RY 2013-09-29 1435 WW1MM         599 05 CT  US8UA         599 16 DX
QSO: 21127 RY 2013-09-29 1436 WW1MM         599 05 CT  LY8O          599 15 DX
QSO: 21125 RY 2013-09-29 1437 WW1MM         599 05 CT  DK5IR         599 14 DX
QSO: 21124 RY 2013-09-29 1438 WW1MM         599 05 CT  SN7Q          599 15 DX
QSO: 21123 RY 2013-09-29 1439 WW1MM         599 05 CT  F6HKA         599 14 DX
QSO: 21121 RY 2013-09-29 1441 WW1MM         599 05 CT  TM1A          599 14 DX
QSO: 21120 RY 2013-09-29 1442 WW1MM         599 05 CT  OH2ET         599 15 DX
QSO: 21117 RY 2013-09-29 1443 WW1MM         599 05 CT  IK2LOL        599 15 DX
QSO: 21117 RY 2013-09-29 1445 WW1MM         599 05 CT  NP3U          599 08 DX
QSO: 21109 RY 2013-09-29 1446 WW1MM         599 05 CT  IN3VVK        599 15 DX
QSO: 21105 RY 2013-09-29 1448 WW1MM         599 05 CT  DL2OE         599 14 DX
QSO: 21103 RY 2013-09-29 1450 WW1MM         599 05 CT  R5DT          599 16 DX
QSO: 21101 RY 2013-09-29 1451 WW1MM         599 05 CT  EU6AF         599 16 DX
QSO: 21098 RY 2013-09-29 1453 WW1MM         599 05 CT  CR3A          599 33 DX
QSO: 21097 RY 2013-09-29 1455 WW1MM         599 05 CT  GI4SNA        599 14 DX
QSO: 21094 RY 2013-09-29 1456 WW1MM         599 05 CT  EO3Q          599 16 DX
QSO: 21093 RY 2013-09-29 1458 WW1MM         599 05 CT  LZ5R          599 20 DX
QSO: 21092 RY 2013-09-29 1458 WW1MM         599 05 CT  GM3W          599 14 DX
