START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: OH2ET
CLUB: Contest Club Finland
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: RTTY
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: TWO
CLAIMED-SCORE: 4797416
OPERATORS: @OH2GI OH2HAN OH2LU OH2MZB OH6XY
NAME: Kissen Kipina ry, c/o Pasi Vesterinen, OH2MZB
CREATED-BY: N1MM Logger V13.7.1
SOAPBOX: 2 stations, power 500 Watts
SOAPBOX:
SOAPBOX: Ops. Jukka Kallio (OH2GI, Host), Simo Sorvari (OH2HAN),
SOAPBOX: Tapani Juhola (OH2LU), Pasi Vesterinen (OH2MZB),
SOAPBOX: Carl-Heinz Ikaheimo (OH6XY)
SOAPBOX:
QSO:  7047 RY 2013-09-28 0001 OH2ET         599 15 DX  A65BP         599 21 DX  0
QSO:  7048 RY 2013-09-28 0002 OH2ET         599 15 DX  R3PW          599 16 DX  0
QSO:  3574 RY 2013-09-28 0004 OH2ET         599 15 DX  IQ9UI         599 15 DX  1
QSO:  7050 RY 2013-09-28 0004 OH2ET         599 15 DX  UT2II         599 16 DX  0
QSO:  3583 RY 2013-09-28 0006 OH2ET         599 15 DX  IN3VVK        599 15 DX  1
QSO:  7053 RY 2013-09-28 0007 OH2ET         599 15 DX  PI4DX         599 14 DX  0
QSO:  7053 RY 2013-09-28 0008 OH2ET         599 15 DX  UZ2M          599 16 DX  0
QSO:  3584 RY 2013-09-28 0009 OH2ET         599 15 DX  LZ5R          599 20 DX  1
QSO:  7055 RY 2013-09-28 0009 OH2ET         599 15 DX  DQ4W          599 14 DX  0
QSO:  7055 RY 2013-09-28 0010 OH2ET         599 15 DX  S50XX         599 15 DX  0
QSO:  7055 RY 2013-09-28 0010 OH2ET         599 15 DX  EA2BNU        599 14 DX  0
QSO:  3586 RY 2013-09-28 0012 OH2ET         599 15 DX  SP8K          599 15 DX  1
QSO:  3590 RY 2013-09-28 0013 OH2ET         599 15 DX  LY6A          599 15 DX  1
QSO:  7056 RY 2013-09-28 0013 OH2ET         599 15 DX  PI4Z          599 14 DX  0
QSO:  3591 RY 2013-09-28 0014 OH2ET         599 15 DX  UT7E          599 16 DX  1
QSO:  3592 RY 2013-09-28 0015 OH2ET         599 15 DX  DL2SAX        599 14 DX  1
QSO:  7059 RY 2013-09-28 0016 OH2ET         599 15 DX  UT5EPP        599 16 DX  0
QSO:  3593 RY 2013-09-28 0016 OH2ET         599 15 DX  RC5Z          599 16 DX  1
QSO:  7059 RY 2013-09-28 0016 OH2ET         599 15 DX  UX1UX         599 16 DX  0
QSO:  3595 RY 2013-09-28 0018 OH2ET         599 15 DX  CR3L          599 33 DX  1
QSO:  7059 RY 2013-09-28 0019 OH2ET         599 15 DX  W0GJ          599 04 IA  0
QSO:  7060 RY 2013-09-28 0020 OH2ET         599 15 DX  VE2CSI        599 02 QC  0
QSO:  7061 RY 2013-09-28 0020 OH2ET         599 15 DX  SZ1A          599 20 DX  0
QSO:  7061 RY 2013-09-28 0021 OH2ET         599 15 DX  YR1A          599 20 DX  0
QSO:  7063 RY 2013-09-28 0022 OH2ET         599 15 DX  K3WW          599 05 PA  0
QSO:  3604 RY 2013-09-28 0022 OH2ET         599 15 DX  EA8MT         599 33 DX  1
QSO:  7063 RY 2013-09-28 0023 OH2ET         599 15 DX  S50W          599 15 DX  0
QSO:  7064 RY 2013-09-28 0023 OH2ET         599 15 DX  N2HR/3        599 05 PA  0
QSO:  3601 RY 2013-09-28 0024 OH2ET         599 15 DX  OL9A          599 15 DX  1
QSO:  7065 RY 2013-09-28 0025 OH2ET         599 15 DX  IN3VVK        599 15 DX  0
QSO:  7066 RY 2013-09-28 0025 OH2ET         599 15 DX  VA2UP         599 05 QC  0
QSO:  3596 RY 2013-09-28 0025 OH2ET         599 15 DX  9A5BWW        599 15 DX  1
QSO:  7067 RY 2013-09-28 0026 OH2ET         599 15 DX  RN6MA         599 16 DX  0
QSO:  3594 RY 2013-09-28 0026 OH2ET         599 15 DX  LX1ER         599 14 DX  1
QSO:  3592 RY 2013-09-28 0027 OH2ET         599 15 DX  R7MM          599 16 DX  1
QSO:  7068 RY 2013-09-28 0027 OH2ET         599 15 DX  F5VKT         599 14 DX  0
QSO:  3590 RY 2013-09-28 0028 OH2ET         599 15 DX  SM4DQE        599 14 DX  1
QSO:  7069 RY 2013-09-28 0028 OH2ET         599 15 DX  N8BJQ         599 04 OH  0
QSO:  7069 RY 2013-09-28 0029 OH2ET         599 15 DX  W4PK          599 05 VA  0
QSO:  3590 RY 2013-09-28 0029 OH2ET         599 15 DX  GM1C          599 14 DX  1
QSO:  3590 RY 2013-09-28 0030 OH2ET         599 15 DX  OM5M          599 15 DX  1
QSO:  7070 RY 2013-09-28 0030 OH2ET         599 15 DX  F4SGU         599 14 DX  0
QSO:  3590 RY 2013-09-28 0030 OH2ET         599 15 DX  SM2BJS        599 14 DX  1
QSO:  7070 RY 2013-09-28 0031 OH2ET         599 15 DX  K1FWE         599 05 NH  0
QSO:  7070 RY 2013-09-28 0032 OH2ET         599 15 DX  4O/HG3IPA     599 15 DX  0
QSO:  3590 RY 2013-09-28 0032 OH2ET         599 15 DX  UX5IO         599 16 DX  1
QSO:  7071 RY 2013-09-28 0033 OH2ET         599 15 DX  IK4CLF        599 15 DX  0
QSO:  3588 RY 2013-09-28 0033 OH2ET         599 15 DX  SN8N          599 15 DX  1
QSO:  7044 RY 2013-09-28 0034 OH2ET         599 15 DX  LX7I          599 14 DX  0
QSO:  7043 RY 2013-09-28 0035 OH2ET         599 15 DX  ED1R          599 14 DX  0
QSO:  3584 RY 2013-09-28 0035 OH2ET         599 15 DX  LY9Y          599 15 DX  1
QSO:  7038 RY 2013-09-28 0036 OH2ET         599 15 DX  YQ6A          599 20 DX  0
QSO:  3580 RY 2013-09-28 0036 OH2ET         599 15 DX  9A1A          599 15 DX  1
QSO:  7037 RY 2013-09-28 0037 OH2ET         599 15 DX  UT0NN         599 16 DX  0
QSO:  7036 RY 2013-09-28 0037 OH2ET         599 15 DX  HG7T          599 15 DX  0
QSO:  3576 RY 2013-09-28 0038 OH2ET         599 15 DX  S50XX         599 15 DX  1
QSO:  7035 RY 2013-09-28 0038 OH2ET         599 15 DX  HA30S         599 15 DX  0
QSO:  7032 RY 2013-09-28 0039 OH2ET         599 15 DX  OH2K          599 15 DX  0
QSO:  3577 RY 2013-09-28 0039 OH2ET         599 15 DX  LY1R          599 15 DX  1
QSO:  7031 RY 2013-09-28 0040 OH2ET         599 15 DX  N2QT          599 05 VA  0
QSO:  3581 RY 2013-09-28 0040 OH2ET         599 15 DX  SZ1A          599 20 DX  1
QSO:  7049 RY 2013-09-28 0041 OH2ET         599 15 DX  IN3QBR        599 15 DX  0
QSO:  7050 RY 2013-09-28 0043 OH2ET         599 15 DX  KA4RRU        599 05 VA  0
QSO:  7051 RY 2013-09-28 0044 OH2ET         599 15 DX  YO4RDW        599 20 DX  0
QSO:  7051 RY 2013-09-28 0047 OH2ET         599 15 DX  EI8IU         599 14 DX  0
QSO:  7052 RY 2013-09-28 0048 OH2ET         599 15 DX  OH8A          599 15 DX  0
QSO:  7052 RY 2013-09-28 0048 OH2ET         599 15 DX  IQ9UI         599 15 DX  0
QSO:  3585 RY 2013-09-28 0048 OH2ET         599 15 DX  UA3QGT        599 16 DX  1
QSO:  7053 RY 2013-09-28 0049 OH2ET         599 15 DX  EA1AKS        599 14 DX  0
QSO:  3585 RY 2013-09-28 0050 OH2ET         599 15 DX  OL3A          599 15 DX  1
QSO:  3587 RY 2013-09-28 0050 OH2ET         599 15 DX  DF5MA         599 14 DX  1
QSO:  7053 RY 2013-09-28 0051 OH2ET         599 15 DX  K9NR          599 04 IL  0
QSO:  7054 RY 2013-09-28 0052 OH2ET         599 15 DX  DM5TI         599 14 DX  0
QSO:  7054 RY 2013-09-28 0053 OH2ET         599 15 DX  EF7R          599 14 DX  0
QSO:  7055 RY 2013-09-28 0053 OH2ET         599 15 DX  UY7MM         599 16 DX  0
