START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: SM4DQE
CLUB: VÄSTERBERGSLAGENS SÄNDAR AMATÖRER,SK4DM
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: RTTY
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 707570
OPERATORS: SM4DQE
NAME: Lars
CREATED-BY: N1MM Logger V13.9.1
QSO:  3599 RY 2013-09-28 0001 SM4DQE        599 14 DX  YL9T          599 15 DX
QSO:  3598 RY 2013-09-28 0003 SM4DQE        599 14 DX  9A5BWW        599 15 DX
QSO:  3596 RY 2013-09-28 0003 SM4DQE        599 14 DX  PI4DX         599 14 DX
QSO:  3593 RY 2013-09-28 0004 SM4DQE        599 14 DX  SE2I          599 14 DX
QSO:  3591 RY 2013-09-28 0005 SM4DQE        599 14 DX  LY6A          599 15 DX
QSO:  3590 RY 2013-09-28 0005 SM4DQE        599 14 DX  SP3DOF        599 15 DX
QSO:  3601 RY 2013-09-28 0009 SM4DQE        599 14 DX  YO3CZW        599 20 DX
QSO:  3603 RY 2013-09-28 0010 SM4DQE        599 14 DX  OL9A          599 15 DX
QSO:  3597 RY 2013-09-28 0012 SM4DQE        599 14 DX  RC5Z          599 16 DX
QSO:  3595 RY 2013-09-28 0013 SM4DQE        599 14 DX  LX1ER         599 14 DX
QSO:  3588 RY 2013-09-28 0015 SM4DQE        599 14 DX  SP8K          599 15 DX
QSO:  3583 RY 2013-09-28 0018 SM4DQE        599 14 DX  ES9C          599 15 DX
QSO:  3582 RY 2013-09-28 0019 SM4DQE        599 14 DX  9A1A          599 15 DX
QSO:  3581 RY 2013-09-28 0020 SM4DQE        599 14 DX  OK2SAR        599 15 DX
QSO:  3601 RY 2013-09-28 0021 SM4DQE        599 14 DX  EU1AZ         599 16 DX
QSO:  3600 RY 2013-09-28 0025 SM4DQE        599 14 DX  LB8IB         599 14 DX
QSO:  3598 RY 2013-09-28 0026 SM4DQE        599 14 DX  9A5T          599 15 DX
QSO:  3593 RY 2013-09-28 0027 SM4DQE        599 14 DX  DL2SAX        599 14 DX
QSO:  3592 RY 2013-09-28 0028 SM4DQE        599 14 DX  OH2ET         599 15 DX
QSO:  3579 RY 2013-09-28 0030 SM4DQE        599 14 DX  LY1R          599 15 DX
QSO:  3573 RY 2013-09-28 0030 SM4DQE        599 14 DX  F4FDA         599 14 DX
QSO:  3575 RY 2013-09-28 0031 SM4DQE        599 14 DX  HA1WD         599 15 DX
QSO:  3581 RY 2013-09-28 0033 SM4DQE        599 14 DX  OK1HEH        599 15 DX
QSO:  3592 RY 2013-09-28 0035 SM4DQE        599 14 DX  UX5IO         599 16 DX
QSO:  3597 RY 2013-09-28 0037 SM4DQE        599 14 DX  OK1KSL        599 15 DX
QSO:  7037 RY 2013-09-28 0041 SM4DQE        599 14 DX  HA30S         599 15 DX
QSO:  7042 RY 2013-09-28 0041 SM4DQE        599 14 DX  TF2R          599 40 DX
QSO:  7043 RY 2013-09-28 0042 SM4DQE        599 14 DX  9A5M          599 15 DX
QSO:  7046 RY 2013-09-28 0043 SM4DQE        599 14 DX  LX7I          599 14 DX
QSO:  7051 RY 2013-09-28 0044 SM4DQE        599 14 DX  IN3QBR        599 15 DX
QSO:  7054 RY 2013-09-28 0044 SM4DQE        599 14 DX  IQ9UI         599 15 DX
QSO:  7055 RY 2013-09-28 0045 SM4DQE        599 14 DX  DM5TI         599 14 DX
QSO:  7059 RY 2013-09-28 0046 SM4DQE        599 14 DX  UU7J          599 16 DX
QSO:  7061 RY 2013-09-28 0046 SM4DQE        599 14 DX  DQ4W          599 14 DX
QSO:  7063 RY 2013-09-28 0047 SM4DQE        599 14 DX  YR1A          599 20 DX
QSO:  7068 RY 2013-09-28 0048 SM4DQE        599 14 DX  K1SFA         599 05 MA
QSO:  7069 RY 2013-09-28 0049 SM4DQE        599 14 DX  RN6MA         599 16 DX
QSO:  7070 RY 2013-09-28 0049 SM4DQE        599 14 DX  UA5C          599 16 DX
QSO:  7034 RY 2013-09-28 0053 SM4DQE        599 14 DX  EF8U          599 33 DX
QSO:  7040 RY 2013-09-28 0053 SM4DQE        599 14 DX  YQ6A          599 20 DX
QSO:  7045 RY 2013-09-28 0054 SM4DQE        599 14 DX  UW0K          599 16 DX
QSO:  7049 RY 2013-09-28 0055 SM4DQE        599 14 DX  EO3Q          599 16 DX
QSO:  7052 RY 2013-09-28 0057 SM4DQE        599 14 DX  LX/OR5M       599 14 DX
QSO:  7058 RY 2013-09-28 0058 SM4DQE        599 14 DX  W2FU          599 05 NY
QSO:  7065 RY 2013-09-28 0059 SM4DQE        599 14 DX  LZ8E          599 20 DX
QSO:  7067 RY 2013-09-28 0101 SM4DQE        599 14 DX  IN3VVK        599 15 DX
QSO:  7072 RY 2013-09-28 0102 SM4DQE        599 14 DX  F4SOU         599 14 DX
QSO:  7076 RY 2013-09-28 0103 SM4DQE        599 14 DX  UT0U          599 16 DX
