START-OF-LOG: 3.0
CALLSIGN: EC8CQ
CLUB:
CONTEST: CQ-WW-RTTY
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 1173172
OPERATORS: EC8CQ
NAME: Pedro López Santana
CREATED-BY: N1MM Logger V10.12.12
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO:  7000 RY 2013-09-28 0126 EC8CQ         599 33 DX  EO7U          599 16 DX
QSO:  7000 RY 2013-09-28 0129 EC8CQ         599 33 DX  W0GJ          599 04 IA
QSO:  7000 RY 2013-09-28 0133 EC8CQ         599 33 DX  K1PU          599 05 CT
QSO:  7000 RY 2013-09-28 0141 EC8CQ         599 33 DX  ED1R          599 14 DX
QSO:  7000 RY 2013-09-28 0142 EC8CQ         599 33 DX  9A1A          599 15 DX
QSO:  7000 RY 2013-09-28 0145 EC8CQ         599 33 DX  K5WP          599 04 AL
QSO:  7000 RY 2013-09-28 0148 EC8CQ         599 33 DX  OM5M          599 15 DX
QSO:  7000 RY 2013-09-28 0149 EC8CQ         599 33 DX  UT7E          599 16 DX
QSO:  7000 RY 2013-09-28 0152 EC8CQ         599 33 DX  K2ONP         599 05 NY
QSO:  7000 RY 2013-09-28 0154 EC8CQ         599 33 DX  UY8IF         599 16 DX
QSO:  7000 RY 2013-09-28 0157 EC8CQ         599 33 DX  K4DLI         599 05 GA
QSO:  7000 RY 2013-09-28 0200 EC8CQ         599 33 DX  VE2ESU        599 05 QC
QSO:  7000 RY 2013-09-28 0201 EC8CQ         599 33 DX  UR7GO         599 16 DX
QSO:  7000 RY 2013-09-28 0202 EC8CQ         599 33 DX  OM3LU         599 15 DX
QSO:  7000 RY 2013-09-28 0205 EC8CQ         599 33 DX  UR4MG         599 16 DX
QSO:  7000 RY 2013-09-28 0206 EC8CQ         599 33 DX  I4DZ          599 15 DX
QSO:  7000 RY 2013-09-28 0208 EC8CQ         599 33 DX  IQ0EF         599 15 DX
QSO:  7000 RY 2013-09-28 0209 EC8CQ         599 33 DX  LB8IB         599 14 DX
QSO:  7000 RY 2013-09-28 0211 EC8CQ         599 33 DX  K4CC          599 05 FL
QSO:  7000 RY 2013-09-28 0213 EC8CQ         599 33 DX  OK3C          599 15 DX
QSO:  7000 RY 2013-09-28 0214 EC8CQ         599 33 DX  W8KRZ         599 05 VA
QSO:  7000 RY 2013-09-28 0215 EC8CQ         599 33 DX  K9JWI         599 04 IN
