START-OF-LOG: 3.0
LOCATION: SV
CALLSIGN: W1SRD
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1811040
CLUB: Mother Lode DX/Contest Club
CONTEST: CQ-WW-RTTY
CREATED-BY: WriteLog V11.13J
NAME: Steve Dyer
OPERATORS: W1SRD
SOAPBOX:
QSO: 21097 RY 2013-09-28 0018 W1SRD         599      3 CA     ZV2K          599 11     DX
QSO: 21100 RY 2013-09-28 0021 W1SRD         599      3 CA     JA2MJP        599 25     DX
QSO: 21106 RY 2013-09-28 0025 W1SRD         599      3 CA     K6SXA         599 4      TX
QSO: 21106 RY 2013-09-28 0026 W1SRD         599      3 CA     YB9WZJ        599 28     DX
QSO: 21106 RY 2013-09-28 0027 W1SRD         599      3 CA     KB9NW         599 4      IL
QSO: 21106 RY 2013-09-28 0027 W1SRD         599      3 CA     KE0L          599 04     MN
QSO: 21106 RY 2013-09-28 0028 W1SRD         599      3 CA     W0PI          599 04     MN
QSO: 21106 RY 2013-09-28 0028 W1SRD         599      3 CA     JR1NHD        599 25     DX
QSO: 21106 RY 2013-09-28 0029 W1SRD         599      3 CA     JE2OTM        599 25     DX
QSO: 21106 RY 2013-09-28 0030 W1SRD         599      3 CA     JA6BWH        599 25     DX
QSO: 21106 RY 2013-09-28 0031 W1SRD         599      3 CA     JA3LEB        599 25     DX
QSO: 21106 RY 2013-09-28 0031 W1SRD         599      3 CA     JM1LRA        599 25     DX
QSO: 21106 RY 2013-09-28 0032 W1SRD         599      3 CA     7N2UQC        599 25     DX
QSO: 21106 RY 2013-09-28 0032 W1SRD         599      3 CA     KH6GMP        599 31     DX
QSO: 21106 RY 2013-09-28 0033 W1SRD         599      3 CA     JJ1TJD        599 25     DX
QSO: 21106 RY 2013-09-28 0033 W1SRD         599      3 CA     JA1AYO        599 25     DX
QSO: 21106 RY 2013-09-28 0034 W1SRD         599      3 CA     JA8EOT        599 25     DX
QSO: 21106 RY 2013-09-28 0034 W1SRD         599      3 CA     JI4UEN        599 25     DX
QSO: 21106 RY 2013-09-28 0035 W1SRD         599      3 CA     K0KX          599 4      MN
QSO: 21106 RY 2013-09-28 0036 W1SRD         599      3 CA     JA2JTN        599 25     DX
QSO: 21106 RY 2013-09-28 0036 W1SRD         599      3 CA     JE2TLZ        599 25     DX
QSO: 21106 RY 2013-09-28 0037 W1SRD         599      3 CA     JE5QPH        599 25     DX
QSO: 21106 RY 2013-09-28 0037 W1SRD         599      3 CA     HL5JCB        599 25     DX
QSO: 21106 RY 2013-09-28 0038 W1SRD         599      3 CA     W0DC          599 4      MN
QSO: 21106 RY 2013-09-28 0038 W1SRD         599      3 CA     7M4OOS        599 25     DX
QSO: 21106 RY 2013-09-28 0039 W1SRD         599      3 CA     JA2HYD        599 25     DX
QSO: 21106 RY 2013-09-28 0040 W1SRD         599      3 CA     JA1HFY        599 25     DX
QSO: 21106 RY 2013-09-28 0041 W1SRD         599      3 CA     KB0KQA        599 4      MN
QSO: 21106 RY 2013-09-28 0042 W1SRD         599      3 CA     JR2MIN        599 25     DX
QSO: 21106 RY 2013-09-28 0042 W1SRD         599      3 CA     AC4CA         599 04     TX
QSO: 21106 RY 2013-09-28 0043 W1SRD         599      3 CA     K4IU          599 4      MN
QSO: 21106 RY 2013-09-28 0043 W1SRD         599      3 CA     N0IW          599 04     TX
QSO: 21106 RY 2013-09-28 0044 W1SRD         599      3 CA     AC4ZM         599 05     FL
QSO: 21106 RY 2013-09-28 0045 W1SRD         599      3 CA     JI1RXQ        599 25     DX
QSO: 21106 RY 2013-09-28 0046 W1SRD         599      3 CA     WA9AFM/5      599 04     OK
QSO: 21106 RY 2013-09-28 0047 W1SRD         599      3 CA     KD0FW         599 04     MO
QSO: 21106 RY 2013-09-28 0047 W1SRD         599      3 CA     NJ2F          599 5      FL
QSO: 21106 RY 2013-09-28 0048 W1SRD         599      3 CA     DS4GQR        599 25     DX
QSO: 21106 RY 2013-09-28 0048 W1SRD         599      3 CA     DS5DNO        599 25     DX
QSO: 21106 RY 2013-09-28 0049 W1SRD         599      3 CA     K5ND          599 04     TX
QSO: 21106 RY 2013-09-28 0049 W1SRD         599      3 CA     JA1MZM        599 25     DX
QSO: 21106 RY 2013-09-28 0050 W1SRD         599      3 CA     JH5HDA        599 25     DX
QSO: 21106 RY 2013-09-28 0051 W1SRD         599      3 CA     KL2R          599 01     DX
QSO: 21106 RY 2013-09-28 0051 W1SRD         599      3 CA     JR4VEV        599 25     DX
QSO: 21106 RY 2013-09-28 0052 W1SRD         599      3 CA     DS2GOO        599 25     DX
QSO: 21106 RY 2013-09-28 0052 W1SRD         599      3 CA     JE1GZB        599 25     DX
QSO: 21106 RY 2013-09-28 0053 W1SRD         599      3 CA     NN6XX         599 03     CA
QSO: 21106 RY 2013-09-28 0054 W1SRD         599      3 CA     JH3EQP        599 25     DX
QSO: 21106 RY 2013-09-28 0055 W1SRD         599      3 CA     N5IJE         599 4      TX
QSO: 21106 RY 2013-09-28 0056 W1SRD         599      3 CA     JE2CPI        599 25     DX
QSO: 21106 RY 2013-09-28 0057 W1SRD         599      3 CA     JE6DBI        599 25     DX
QSO: 21106 RY 2013-09-28 0057 W1SRD         599      3 CA     JI1EWK        599 25     DX
QSO: 21106 RY 2013-09-28 0058 W1SRD         599      3 CA     KH6OO         599 31     DX
QSO: 21106 RY 2013-09-28 0059 W1SRD         599      3 CA     JA8DIV        599 25     DX
QSO: 21106 RY 2013-09-28 0059 W1SRD         599      3 CA     W0RX          599 4      MN
QSO: 21106 RY 2013-09-28 0100 W1SRD         599      3 CA     K0TC          599 04     MN
QSO: 21106 RY 2013-09-28 0102 W1SRD         599      3 CA     9M4CC         599 28     DX
QSO: 21106 RY 2013-09-28 0103 W1SRD         599      3 CA     WH7DX         599 31     DX
QSO: 21106 RY 2013-09-28 0103 W1SRD         599      3 CA     JH1EEB        599 25     DX
QSO: 21106 RY 2013-09-28 0105 W1SRD         599      3 CA     JP1QDH        599 25     DX
QSO: 21106 RY 2013-09-28 0106 W1SRD         599      3 CA     K5ER          599 4      LA
QSO: 21106 RY 2013-09-28 0107 W1SRD         599      3 CA     NX0I          599 04     MO
QSO: 21106 RY 2013-09-28 0110 W1SRD         599      3 CA     JH3CUL        599 25     DX
QSO: 21106 RY 2013-09-28 0111 W1SRD         599      3 CA     AF6SA         599 03     CA
QSO: 21106 RY 2013-09-28 0112 W1SRD         599      3 CA     K9OM          599 04     WI
QSO: 21106 RY 2013-09-28 0113 W1SRD         599      3 CA     LU1DVE        599 13     DX
QSO: 21106 RY 2013-09-28 0114 W1SRD         599      3 CA     KA9MOM        599 04     IL
QSO: 21106 RY 2013-09-28 0117 W1SRD         599      3 CA     JA0IOF        599 25     DX
QSO: 21093 RY 2013-09-28 0121 W1SRD         599      3 CA     ZL1BYZ        599 32     DX
QSO: 21088 RY 2013-09-28 0122 W1SRD         599      3 CA     K5DU          599 4      TX
QSO: 21087 RY 2013-09-28 0122 W1SRD         599      3 CA     UA0C          599 19     DX
QSO: 21110 RY 2013-09-28 0133 W1SRD         599      3 CA     K9CT          599 04     IL
QSO: 21117 RY 2013-09-28 0134 W1SRD         599      3 CA     VK3TDX        599 30     DX
QSO: 21090 RY 2013-09-28 0137 W1SRD         599      3 CA     YB1AR         599 28     DX
QSO: 21094 RY 2013-09-28 0139 W1SRD         599      3 CA     E21YDP        599 26     DX
