START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.10.0
CONTEST: CQ-WW-RTTY
LOCATION: DX
CALLSIGN: G4IRN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 80M
CATEGORY-MODE: RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: QRP
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 2328
OPERATORS: G4IRN
CLUB: CHILTERN DX CLUB
NAME: John Warburton
SOAPBOX: I thought I'd have crack at th 80m QRP section to see what I could work.
SOAPBOX: Although it was hard going at times, it was actually a lot of fun! Thanks
SOAPBOX: to all those stations who persevered to get my call-sign. Running 5 watts
QSO: 14085 RY 2013-09-28 1127 G4IRN         599 14 DX  OM5ZW         599 15 DX  0
QSO: 28098 RY 2013-09-28 1144 G4IRN         599 14 DX  6V7X          599 35 DX  0
QSO: 28079 RY 2013-09-28 1145 G4IRN         599 14 DX  EF8U          599 33 DX  0
QSO: 28076 RY 2013-09-28 1318 G4IRN         599 14 DX  ZZ2T          599 11 DX  0
QSO: 28080 RY 2013-09-28 1320 G4IRN         599 14 DX  CR3L          599 33 DX  0
QSO: 28101 RY 2013-09-28 1322 G4IRN         599 14 DX  9A1A          599 15 DX  0
QSO: 28097 RY 2013-09-28 1329 G4IRN         599 14 DX  UA4M          599 16 DX  0
QSO: 28114 RY 2013-09-28 1333 G4IRN         599 14 DX  HZ1HN         599 21 DX  0
QSO: 21075 RY 2013-09-28 1337 G4IRN         599 14 DX  UA5C          599 16 DX  0
QSO: 21079 RY 2013-09-28 1340 G4IRN         599 14 DX  RA9AAA        599 17 DX  0
QSO: 21083 RY 2013-09-28 1343 G4IRN         599 14 DX  IW9BCW        599 15 DX  0
QSO: 21103 RY 2013-09-28 1631 G4IRN         599 14 DX  OH8A          599 15 DX  0
QSO: 21080 RY 2013-09-28 1640 G4IRN         599 14 DX  UT0U          599 16 DX  0
QSO: 21085 RY 2013-09-28 1640 G4IRN         599 14 DX  R3PW          599 16 DX  0
QSO: 21086 RY 2013-09-28 1646 G4IRN         599 14 DX  SV3GKU        599 20 DX  0
QSO: 21103 RY 2013-09-28 1720 G4IRN         599 14 DX  VE3FJB        599 04 ON  0
QSO: 21104 RY 2013-09-28 1739 G4IRN         599 14 DX  K6LL          599 03 AZ  0
QSO:  3595 RY 2013-09-28 1758 G4IRN         599 14 DX  9A5BWW        599 15 DX  0
QSO:  3601 RY 2013-09-28 1759 G4IRN         599 14 DX  OL9A          599 15 DX  0
QSO:  3575 RY 2013-09-28 2054 G4IRN         599 14 DX  PC2T          599 14 DX  0
QSO:  3587 RY 2013-09-28 2057 G4IRN         599 14 DX  OV1A          599 14 DX  0
QSO:  3592 RY 2013-09-28 2059 G4IRN         599 14 DX  DL7CX         599 14 DX  0
QSO:  3596 RY 2013-09-28 2101 G4IRN         599 14 DX  DL2SAX        599 14 DX  0
QSO:  3595 RY 2013-09-28 2102 G4IRN         599 14 DX  GW4BLE        599 14 DX  0
QSO:  3584 RY 2013-09-28 2104 G4IRN         599 14 DX  OL3A          599 15 DX  0
QSO:  3592 RY 2013-09-28 2107 G4IRN         599 14 DX  ED1R          599 14 DX  0
QSO:  3575 RY 2013-09-28 2111 G4IRN         599 14 DX  PG3N          599 14 DX  0
QSO:  3578 RY 2013-09-28 2114 G4IRN         599 14 DX  DK2TG         599 14 DX  0
QSO:  7044 RY 2013-09-29 0727 G4IRN         599 14 DX  DK1AX         599 14 DX  0
QSO:  7045 RY 2013-09-29 0728 G4IRN         599 14 DX  LX7I          599 14 DX  0
QSO:  7031 RY 2013-09-29 0731 G4IRN         599 14 DX  LA3WAA        599 14 DX  0
QSO:  7039 RY 2013-09-29 0734 G4IRN         599 14 DX  IW1PNJ        599 15 DX  0
QSO:  7042 RY 2013-09-29 0735 G4IRN         599 14 DX  EM0I          599 16 DX  0
QSO:  7043 RY 2013-09-29 0816 G4IRN         599 14 DX  DJ3NG         599 14 DX  0
QSO:  7043 RY 2013-09-29 0819 G4IRN         599 14 DX  EF7R          599 14 DX  0
QSO:  7043 RY 2013-09-29 0820 G4IRN         599 14 DX  DL1FCU        599 14 DX  0
QSO:  7043 RY 2013-09-29 0820 G4IRN         599 14 DX  F6HLC         599 14 DX  0
QSO:  7043 RY 2013-09-29 0821 G4IRN         599 14 DX  G0MBA         599 14 DX  0
QSO: 14080 RY 2013-09-29 0823 G4IRN         599 14 DX  I0ZUT         599 15 DX  0
QSO: 14080 RY 2013-09-29 0823 G4IRN         599 14 DX  EB1IC         599 14 DX  0
QSO: 14080 RY 2013-09-29 0825 G4IRN         599 14 DX  IZ8EEL        599 15 DX  0
QSO: 14080 RY 2013-09-29 0826 G4IRN         599 14 DX  S57ZT         599 15 DX  0
QSO: 14076 RY 2013-09-29 0828 G4IRN         599 14 DX  GM6NX         599 14 DX  0
QSO: 14078 RY 2013-09-29 0830 G4IRN         599 14 DX  YL2CI         599 15 DX  0
QSO: 14083 RY 2013-09-29 0834 G4IRN         599 14 DX  CS5CRE        599 14 DX  0
QSO: 14086 RY 2013-09-29 0837 G4IRN         599 14 DX  9A1A          599 15 DX  0
QSO: 14092 RY 2013-09-29 0838 G4IRN         599 14 DX  F4DXW         599 14 DX  0
QSO: 14080 RY 2013-09-29 0841 G4IRN         599 14 DX  LZ2ZY         599 20 DX  0
QSO: 21079 RY 2013-09-29 0842 G4IRN         599 14 DX  R3QW          599 16 DX  0
QSO: 21083 RY 2013-09-29 0843 G4IRN         599 14 DX  EA8AJO        599 33 DX  0
QSO: 14077 RY 2013-09-29 0907 G4IRN         599 14 DX  CR3L          599 33 DX  0
QSO: 14082 RY 2013-09-29 0909 G4IRN         599 14 DX  UT4ZG         599 16 DX  0
QSO: 14090 RY 2013-09-29 0913 G4IRN         599 14 DX  EU6AF         599 16 DX  0
QSO: 14087 RY 2013-09-29 0914 G4IRN         599 14 DX  RZ1ZZ         599 16 DX  0
QSO: 14092 RY 2013-09-29 0918 G4IRN         599 14 DX  UN1L          599 17 DX  0
QSO: 14088 RY 2013-09-29 0919 G4IRN         599 14 DX  OH3EX         599 15 DX  0
QSO: 14091 RY 2013-09-29 0920 G4IRN         599 14 DX  ES9C          599 15 DX  0
QSO: 21101 RY 2013-09-29 0924 G4IRN         599 14 DX  JO1COV        599 25 DX  0
QSO: 21120 RY 2013-09-29 1007 G4IRN         599 14 DX  HZ1XB         599 21 DX  0
QSO: 21117 RY 2013-09-29 1008 G4IRN         599 14 DX  ZZ2T          599 11 DX  0
QSO: 21088 RY 2013-09-29 1011 G4IRN         599 14 DX  UI9O          599 18 DX  0
QSO: 21089 RY 2013-09-29 1013 G4IRN         599 14 DX  JG1IEF        599 25 DX  0
QSO: 21089 RY 2013-09-29 1015 G4IRN         599 14 DX  W1UE          599 05 MA  0
QSO: 21095 RY 2013-09-29 1432 G4IRN         599 14 DX  UT5JCE        599 16 DX  0
QSO: 21095 RY 2013-09-29 1434 G4IRN         599 14 DX  UK7F          599 17 DX  0
QSO: 21081 RY 2013-09-29 1438 G4IRN         599 14 DX  W3LL          599 05 MD  0
QSO: 21078 RY 2013-09-29 1439 G4IRN         599 14 DX  WB4YDL        599 04 TN  0
QSO: 21079 RY 2013-09-29 1439 G4IRN         599 14 DX  EF8U          599 33 DX  0
QSO: 21090 RY 2013-09-29 1448 G4IRN         599 14 DX  CV5D          599 13 DX  0
QSO: 21106 RY 2013-09-29 1455 G4IRN         599 14 DX  RA3Z          599 16 DX  0
QSO: 21106 RY 2013-09-29 1456 G4IRN         599 14 DX  LT0H          599 13 DX  0
QSO: 21106 RY 2013-09-29 1457 G4IRN         599 14 DX  UT0FC         599 16 DX  0
QSO: 21106 RY 2013-09-29 1459 G4IRN         599 14 DX  EW7LE         599 16 DX  0
QSO: 21085 RY 2013-09-29 1701 G4IRN         599 14 DX  RU3XB         599 16 DX  0
QSO: 21085 RY 2013-09-29 1702 G4IRN         599 14 DX  R3PC          599 16 DX  0
QSO: 21085 RY 2013-09-29 1704 G4IRN         599 14 DX  LU1VZ         599 13 DX  0
QSO: 21085 RY 2013-09-29 1704 G4IRN         599 14 DX  US5E          599 16 DX  0
QSO: 21085 RY 2013-09-29 1705 G4IRN         599 14 DX  SV1ENG        599 20 DX  0
QSO: 21085 RY 2013-09-29 1705 G4IRN         599 14 DX  LU1DVE        599 13 DX  0
QSO: 21085 RY 2013-09-29 1707 G4IRN         599 14 DX  W8HW          599 05 FL  0
QSO:  3596 RY 2013-09-29 1715 G4IRN         599 14 DX  ON3DI         599 14 DX  0
QSO:  3580 RY 2013-09-29 1718 G4IRN         599 14 DX  DB2BJT        599 14 DX  0
QSO:  3598 RY 2013-09-29 1722 G4IRN         599 14 DX  IK0XBX        599 15 DX  0
QSO:  3601 RY 2013-09-29 1724 G4IRN         599 14 DX  ES9C          599 15 DX  0
QSO:  3582 RY 2013-09-29 1741 G4IRN         599 14 DX  DO6NIK        599 14 DX  0
QSO:  3597 RY 2013-09-29 1745 G4IRN         599 14 DX  PA1RBZ        599 14 DX  0
QSO:  3587 RY 2013-09-29 1751 G4IRN         599 14 DX  SP1MHZ        599 15 DX  0
QSO:  3592 RY 2013-09-29 1756 G4IRN         599 14 DX  SM4DQE        599 14 DX  0
QSO:  3578 RY 2013-09-29 1801 G4IRN         599 14 DX  DJ9RR         599 14 DX  0
QSO:  3587 RY 2013-09-29 1829 G4IRN         599 14 DX  F5BZB         599 14 DX  0
QSO:  3578 RY 2013-09-29 1844 G4IRN         599 14 DX  HA1WD         599 15 DX  0
QSO:  3579 RY 2013-09-29 1857 G4IRN         599 14 DX  LB8IB         599 14 DX  0
QSO:  3575 RY 2013-09-29 1900 G4IRN         599 14 DX  DK1LRS        599 14 DX  0
QSO:  3579 RY 2013-09-29 1901 G4IRN         599 14 DX  9A1A          599 15 DX  0
QSO:  3581 RY 2013-09-29 1913 G4IRN         599 14 DX  TM1A          599 14 DX  0
QSO:  3582 RY 2013-09-29 1915 G4IRN         599 14 DX  IK2RZG        599 15 DX  0
QSO:  3583 RY 2013-09-29 1915 G4IRN         599 14 DX  IQ9UI         599 15 DX  0
QSO:  3579 RY 2013-09-29 1949 G4IRN         599 14 DX  DM5TI         599 14 DX  0
QSO:  3591 RY 2013-09-29 1953 G4IRN         599 14 DX  G3SNU         599 14 DX  0
QSO:  3589 RY 2013-09-29 1954 G4IRN         599 14 DX  G5O           599 14 DX  0
QSO:  3593 RY 2013-09-29 2009 G4IRN         599 14 DX  PA4PS         599 14 DX  0
QSO:  3595 RY 2013-09-29 2012 G4IRN         599 14 DX  IZ5DKJ        599 15 DX  0
QSO:  3599 RY 2013-09-29 2014 G4IRN         599 14 DX  HA30S         599 15 DX  0
QSO:  3596 RY 2013-09-29 2015 G4IRN         599 14 DX  DB2KT         599 14 DX  0
QSO:  3601 RY 2013-09-29 2024 G4IRN         599 14 DX  OM7NO         599 15 DX  0
QSO:  3598 RY 2013-09-29 2037 G4IRN         599 14 DX  F5VBT         599 14 DX  0
QSO:  3590 RY 2013-09-29 2041 G4IRN         599 14 DX  DL9NCR        599 14 DX  0
QSO:  3588 RY 2013-09-29 2043 G4IRN         599 14 DX  G0BRC         599 14 DX  0
QSO:  3586 RY 2013-09-29 2048 G4IRN         599 14 DX  DM5WH         599 14 DX  0
QSO:  3584 RY 2013-09-29 2049 G4IRN         599 14 DX  LX7I          599 14 DX  0
QSO:  3574 RY 2013-09-29 2053 G4IRN         599 14 DX  IZ5NRF        599 15 DX  0
QSO:  3573 RY 2013-09-29 2057 G4IRN         599 14 DX  SP3HLM        599 15 DX  0
QSO:  3582 RY 2013-09-29 2103 G4IRN         599 14 DX  IK2QIN        599 15 DX  0
QSO:  3589 RY 2013-09-29 2109 G4IRN         599 14 DX  DJ3NG         599 14 DX  0
QSO:  3589 RY 2013-09-29 2111 G4IRN         599 14 DX  S57DX         599 15 DX  0
QSO:  3591 RY 2013-09-29 2112 G4IRN         599 14 DX  9A/IQ3VO      599 15 DX  0
QSO:  3595 RY 2013-09-29 2115 G4IRN         599 14 DX  DD2ML         599 14 DX  0
QSO:  3602 RY 2013-09-29 2119 G4IRN         599 14 DX  OH8A          599 15 DX  0
QSO:  3601 RY 2013-09-29 2122 G4IRN         599 14 DX  MJ5Z          599 14 DX  0
END-OF-LOG:
