START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-RTTY
LOCATION: DX
CALLSIGN: DL8RDL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 427948
OPERATORS: DL8RDL
CLUB: Bavarian Contest Club
NAME: Lorenz Grassl
SOAPBOX:
QSO:  7035 RY 2013-09-28 0002 DL8RDL        599 14 DX  LZ5R          599 20 DX  0
QSO:  7038 RY 2013-09-28 0003 DL8RDL        599 14 DX  OH5EHC        599 15 DX  0
QSO:  7040 RY 2013-09-28 0005 DL8RDL        599 14 DX  YO3VU         599 20 DX  0
QSO:  7041 RY 2013-09-28 0006 DL8RDL        599 14 DX  EM0I          599 16 DX  0
QSO:  7044 RY 2013-09-28 0007 DL8RDL        599 14 DX  SX2AG         599 20 DX  0
QSO:  7046 RY 2013-09-28 0008 DL8RDL        599 14 DX  RM4I          599 16 DX  0
QSO:  7046 RY 2013-09-28 0009 DL8RDL        599 14 DX  OH6R          599 15 DX  0
QSO:  7047 RY 2013-09-28 0011 DL8RDL        599 14 DX  VY2SS         599 05 PE  0
QSO:  7049 RY 2013-09-28 0013 DL8RDL        599 14 DX  EW7KF         599 16 DX  0
QSO:  7050 RY 2013-09-28 0015 DL8RDL        599 14 DX  KA4RRU        599 05 VA  0
QSO:  7050 RY 2013-09-28 0016 DL8RDL        599 14 DX  ES9C          599 15 DX  0
QSO:  7051 RY 2013-09-28 0017 DL8RDL        599 14 DX  OH8A          599 15 DX  0
QSO:  7052 RY 2013-09-28 0017 DL8RDL        599 14 DX  UA6CE         599 16 DX  0
QSO:  7053 RY 2013-09-28 0018 DL8RDL        599 14 DX  EW8DD         599 16 DX  0
QSO:  7057 RY 2013-09-28 0021 DL8RDL        599 14 DX  UT0U          599 16 DX  0
QSO:  7059 RY 2013-09-28 0022 DL8RDL        599 14 DX  W0GJ          599 04 IA  0
QSO:  7059 RY 2013-09-28 0025 DL8RDL        599 14 DX  VE2CSI        599 02 QC  0
QSO:  7061 RY 2013-09-28 0026 DL8RDL        599 14 DX  YR1A          599 20 DX  0
QSO:  7064 RY 2013-09-28 0027 DL8RDL        599 14 DX  YO3CZW        599 20 DX  0
QSO:  7065 RY 2013-09-28 0029 DL8RDL        599 14 DX  HK1NA         599 09 DX  0
QSO:  7065 RY 2013-09-28 0031 DL8RDL        599 14 DX  K1SFA         599 05 MA  0
QSO:  7066 RY 2013-09-28 0031 DL8RDL        599 14 DX  VA2UP         599 05 QC  0
QSO:  7066 RY 2013-09-28 0032 DL8RDL        599 14 DX  RN6MA         599 16 DX  0
QSO:  7069 RY 2013-09-28 0033 DL8RDL        599 14 DX  W4PK          599 05 VA  0
QSO:  7069 RY 2013-09-28 0035 DL8RDL        599 14 DX  K1FWE         599 05 NH  0
QSO:  7072 RY 2013-09-28 0043 DL8RDL        599 14 DX  KE1J          599 05 MA  0
QSO:  7077 RY 2013-09-28 0046 DL8RDL        599 14 DX  AJ7G          599 05 FL  0
