START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: ON5GQ
CLUB:
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: RTTY
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1462230
OPERATORS:
NAME: Bernard Backaert
CREATED-BY: MixW 3.1.1
SOAPBOX:
QSO:  3582 RY 2013-09-28 0214 ON5GQ         599 14 DX  F5BEG         599 14 DX
QSO:  3582 RY 2013-09-28 0215 ON5GQ         599 14 DX  DL5ARM        599 14 DX
QSO:  3582 RY 2013-09-28 0216 ON5GQ         599 14 DX  IZ5NRF        599 15 DX
QSO:  3582 RY 2013-09-28 0217 ON5GQ         599 14 DX  G3VMY         599 14 DX
QSO:  3582 RY 2013-09-28 0219 ON5GQ         599 14 DX  DJ3WE         599 14 DX
QSO:  3582 RY 2013-09-28 0222 ON5GQ         599 14 DX  S50XX         599 15 DX
QSO:  3582 RY 2013-09-28 0223 ON5GQ         599 14 DX  DL2SAX        599 14 DX
QSO:  3582 RY 2013-09-28 0224 ON5GQ         599 14 DX  DD1JN         599 14 DX
QSO:  3586 RY 2013-09-28 0231 ON5GQ         599 14 DX  EA8MT         599 33 DX
QSO:  3588 RY 2013-09-28 0233 ON5GQ         599 14 DX  NY4M          599 05 VA
QSO:  3591 RY 2013-09-28 0235 ON5GQ         599 14 DX  M7W           599 14 DX
QSO:  3595 RY 2013-09-28 0238 ON5GQ         599 14 DX  US6CQ         599 16 DX
QSO:  3595 RY 2013-09-28 0239 ON5GQ         599 14 DX  HA30S         599 15 DX
QSO:  3595 RY 2013-09-28 0240 ON5GQ         599 14 DX  OH5EHC        599 15 DX
QSO:  3595 RY 2013-09-28 0241 ON5GQ         599 14 DX  DR5N          599 14 DX
QSO:  3595 RY 2013-09-28 0241 ON5GQ         599 14 DX  DK2CH         599 14 DX
QSO:  3595 RY 2013-09-28 0242 ON5GQ         599 14 DX  UU7J          599 16 DX
QSO:  3595 RY 2013-09-28 0246 ON5GQ         599 14 DX  UA4M          599 16 DX
QSO:  3595 RY 2013-09-28 0246 ON5GQ         599 14 DX  EO3Q          599 16 DX
QSO:  3595 RY 2013-09-28 0247 ON5GQ         599 14 DX  EO7U          599 16 DX
QSO:  3595 RY 2013-09-28 0249 ON5GQ         599 14 DX  DF9GR         599 14 DX
QSO:  3595 RY 2013-09-28 0249 ON5GQ         599 14 DX  OM7AG         599 15 DX
QSO:  3595 RY 2013-09-28 0250 ON5GQ         599 14 DX  IK2YSJ        599 15 DX
QSO:  3595 RY 2013-09-28 0252 ON5GQ         599 14 DX  UZ2M          599 16 DX
QSO:  3595 RY 2013-09-28 0253 ON5GQ         599 14 DX  YR1A          599 20 DX
QSO:  3595 RY 2013-09-28 0255 ON5GQ         599 14 DX  HG7T          599 15 DX
QSO:  3595 RY 2013-09-28 0256 ON5GQ         599 14 DX  ES9C          599 15 DX
QSO:  3595 RY 2013-09-28 0256 ON5GQ         599 14 DX  UT0U          599 16 DX
QSO:  3595 RY 2013-09-28 0257 ON5GQ         599 14 DX  SN8N          599 15 DX
QSO:  3595 RY 2013-09-28 0258 ON5GQ         599 14 DX  I4DZ          599 15 DX
QSO:  3595 RY 2013-09-28 0300 ON5GQ         599 14 DX  OK2PQS        599 15 DX
QSO:  3595 RY 2013-09-28 0300 ON5GQ         599 14 DX  9A3ZI         599 15 DX
QSO:  3595 RY 2013-09-28 0301 ON5GQ         599 14 DX  EA2BNU        599 14 DX
QSO:  3595 RY 2013-09-28 0302 ON5GQ         599 14 DX  DM5TI         599 14 DX
QSO:  3595 RY 2013-09-28 0303 ON5GQ         599 14 DX  DL1TRK        599 14 DX
QSO:  3595 RY 2013-09-28 0303 ON5GQ         599 14 DX  DP9A          599 14 DX
QSO:  3595 RY 2013-09-28 0304 ON5GQ         599 14 DX  DO9PL         599 14 DX
QSO:  3595 RY 2013-09-28 0305 ON5GQ         599 14 DX  DL2HYH        599 14 DX
QSO:  3595 RY 2013-09-28 0308 ON5GQ         599 14 DX  K4FJ          599 05 VA
QSO:  3595 RY 2013-09-28 0310 ON5GQ         599 14 DX  OV1A          599 14 DX
QSO:  3595 RY 2013-09-28 0311 ON5GQ         599 14 DX  IK3ORD        599 15 DX
QSO:  3595 RY 2013-09-28 0311 ON5GQ         599 14 DX  IC8TEM        599 15 DX
QSO:  3595 RY 2013-09-28 0312 ON5GQ         599 14 DX  YO7ARY        599 20 DX
QSO:  3595 RY 2013-09-28 0312 ON5GQ         599 14 DX  S55VM         599 15 DX
QSO:  3595 RY 2013-09-28 0313 ON5GQ         599 14 DX  EW6EN         599 16 DX
QSO:  3595 RY 2013-09-28 0314 ON5GQ         599 14 DX  DQ4W          599 14 DX
QSO:  3595 RY 2013-09-28 0314 ON5GQ         599 14 DX  IN3VVK        599 15 DX
QSO:  3595 RY 2013-09-28 0315 ON5GQ         599 14 DX  OL3A          599 15 DX
QSO:  3595 RY 2013-09-28 0316 ON5GQ         599 14 DX  LY2FN         599 15 DX
QSO:  3595 RY 2013-09-28 0317 ON5GQ         599 14 DX  DK0EE         599 14 DX
QSO:  3595 RY 2013-09-28 0317 ON5GQ         599 14 DX  DF9DD         599 14 DX
QSO:  3595 RY 2013-09-28 0321 ON5GQ         599 14 DX  K1SFA         599 05 MA
QSO:  3595 RY 2013-09-28 0321 ON5GQ         599 14 DX  UT8EL         599 16 DX
QSO:  3595 RY 2013-09-28 0323 ON5GQ         599 14 DX  AB4SF         599 05 VA
QSO:  3595 RY 2013-09-28 0329 ON5GQ         599 14 DX  IK2YXB        599 15 DX
QSO:  3595 RY 2013-09-28 0330 ON5GQ         599 14 DX  RA1ALC        599 16 DX
QSO:  3595 RY 2013-09-28 0332 ON5GQ         599 14 DX  GM1C          599 14 DX
QSO:  3595 RY 2013-09-28 0332 ON5GQ         599 14 DX  ON3DI         599 14 DX
QSO:  3595 RY 2013-09-28 0333 ON5GQ         599 14 DX  UX5IO         599 16 DX
QSO:  3595 RY 2013-09-28 0334 ON5GQ         599 14 DX  VA2UP         599 05 QC
QSO:  3595 RY 2013-09-28 0336 ON5GQ         599 14 DX  IZ4MJP        599 15 DX
QSO:  3595 RY 2013-09-28 0337 ON5GQ         599 14 DX  UT5ECZ        599 16 DX
QSO:  3595 RY 2013-09-28 0338 ON5GQ         599 14 DX  IT9RZU        599 15 DX
QSO:  3595 RY 2013-09-28 0338 ON5GQ         599 14 DX  G0UGO         599 14 DX
QSO:  3595 RY 2013-09-28 0340 ON5GQ         599 14 DX  YL3FW         599 15 DX
QSO:  3595 RY 2013-09-28 0342 ON5GQ         599 14 DX  AA3B          599 05 PA
QSO:  3595 RY 2013-09-28 0343 ON5GQ         599 14 DX  DK6CQ         599 14 DX
QSO:  3595 RY 2013-09-28 0345 ON5GQ         599 14 DX  IZ6GSQ        599 15 DX
QSO:  3595 RY 2013-09-28 0347 ON5GQ         599 14 DX  IW7EBE        599 15 DX
QSO:  3595 RY 2013-09-28 0347 ON5GQ         599 14 DX  UT5EPP        599 16 DX
QSO:  3595 RY 2013-09-28 0348 ON5GQ         599 14 DX  OE6MDF        599 15 DX
