START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.34.1
CONTEST: REF-CW
LOCATION: 54
CALLSIGN: F5MBM
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 292810
OPERATORS: F5MBM
NAME: HERAIL
CERTIFICATE: NO
SOAPBOX: Quelques QSO pour progresser, toujours un concours super sympa! Merci
SOAPBOX: aux participants et organistaurs . TS-940, 3-500Z, dipôles.
RIG: TS-940, 3-500Z, dipôles uniquement.
QSO:  3513 CW 2026-01-24 0605 F5MBM         599 54     F4KKF         599 13    
QSO:  3500 CW 2026-01-24 0613 F5MBM         599 54     F8AAN         599 33    
QSO:  3515 CW 2026-01-24 0615 F5MBM         599 54     TK5EP         599 2A    
QSO:  3504 CW 2026-01-24 0615 F5MBM         599 54     F6KOP         599 77    
QSO:  3513 CW 2026-01-24 0624 F5MBM         599 54     F6KUQ         599 33    
QSO:  3514 CW 2026-01-24 0626 F5MBM         599 54     F8KCF         599 74    
QSO:  3521 CW 2026-01-24 0630 F5MBM         599 54     TM1W          599 29    
QSO:  3522 CW 2026-01-24 0631 F5MBM         599 54     F5OWL         599 83    
QSO:  3523 CW 2026-01-24 0633 F5MBM         599 54     F6KBK         599 77    
QSO:  3547 CW 2026-01-24 0634 F5MBM         599 54     F6REF         599 00    
QSO:  3544 CW 2026-01-24 0635 F5MBM         599 54     F5PAL         599 63    
QSO:  3544 CW 2026-01-24 0636 F5MBM         599 54     F5VV          599 01    
QSO:  3548 CW 2026-01-24 0639 F5MBM         599 54     F6GOE         599 19    
QSO:  3549 CW 2026-01-24 0640 F5MBM         599 54     F4KLW         599 63    
QSO:  3551 CW 2026-01-24 0641 F5MBM         599 54     F5POJ         599 02    
QSO:  3518 CW 2026-01-24 0643 F5MBM         599 54     F5IN          599 45    
QSO:  3517 CW 2026-01-24 0646 F5MBM         599 54     F6DCQ         599 74    
QSO:  3516 CW 2026-01-24 0647 F5MBM         599 54     F8DFP         599 63    
QSO:  3533 CW 2026-01-24 0648 F5MBM         599 54     F6KPQ         599 56    
QSO:  3534 CW 2026-01-24 0650 F5MBM         599 54     F8KLY         599 69    
QSO:  3536 CW 2026-01-24 0651 F5MBM         599 54     F5RGY/P       599 25    
QSO:  3538 CW 2026-01-24 0652 F5MBM         599 54     F6AUS         599 79    
QSO:  3540 CW 2026-01-24 0654 F5MBM         599 54     F6HQP         599 73    
QSO:  3529 CW 2026-01-24 0655 F5MBM         599 54     F5NLY         599 28    
QSO:  3546 CW 2026-01-24 0657 F5MBM         599 54     F5SDH         599 35    
QSO:  3508 CW 2026-01-24 0703 F5MBM         599 54     F4KJP         599 08    
QSO:  3501 CW 2026-01-24 0707 F5MBM         599 54     F8KGU/P       599 62    
QSO:  3502 CW 2026-01-24 0709 F5MBM         599 54     F5MAG         599 13    
QSO:  3505 CW 2026-01-24 0714 F5MBM         599 54     TM5B          599 76    
QSO:  3510 CW 2026-01-24 0716 F5MBM         599 54     F5PHY         599 24    
QSO:  3512 CW 2026-01-24 0718 F5MBM         599 54     F4DIA         599 74    
QSO:  3526 CW 2026-01-24 0723 F5MBM         599 54     F6ICG         599 89    
QSO:  3543 CW 2026-01-24 0723 F5MBM         599 54     F5SIH         599 38    
QSO:  3562 CW 2026-01-24 0725 F5MBM         599 54     F6KJX/P       599 41    
QSO:  3541 CW 2026-01-24 0727 F5MBM         599 54     F8KHO         599 51    
QSO:  3537 CW 2026-01-24 0728 F5MBM         599 54     F6FTB         599 21    
QSO:  3535 CW 2026-01-24 0732 F5MBM         599 54     F8FUA         599 46    
QSO:  3530 CW 2026-01-24 0734 F5MBM         599 54     F4KIY         599 57    
QSO:  3528 CW 2026-01-24 0738 F5MBM         599 54     F6KUP         599 55    
QSO:  3514 CW 2026-01-24 0746 F5MBM         599 54     F5NIB         599 36    
QSO:  3508 CW 2026-01-24 0748 F5MBM         599 54     F5KOU         599 80    
QSO:  3543 CW 2026-01-24 0754 F5MBM         599 54     F6HKA         599 17    
QSO:  7000 CW 2026-01-24 0759 F5MBM         599 54     F5IND         599 83    
QSO:  7025 CW 2026-01-24 0801 F5MBM         599 54     TK5EP         599 2A    
QSO:  7025 CW 2026-01-24 0802 F5MBM         599 54     TM1W          599 29    
QSO:  7013 CW 2026-01-24 0803 F5MBM         599 54     F4KLW         599 63    
QSO:  7002 CW 2026-01-24 0807 F5MBM         599 54     F6KEX         599 38    
QSO:  7004 CW 2026-01-24 0808 F5MBM         599 54     F4DIA         599 74    
QSO:  7006 CW 2026-01-24 0809 F5MBM         599 54     F5PAL         599 63    
QSO:  7006 CW 2026-01-24 0818 F5MBM         599 54     F6KHM         599 29    
QSO:  7025 CW 2026-01-24 0819 F5MBM         599 54     F6KBK         599 77    
QSO:  7033 CW 2026-01-24 0826 F5MBM         599 54     F6HKA         599 17    
QSO:  7004 CW 2026-01-24 0831 F5MBM         599 54     F4DIA         599 63    
QSO:  7005 CW 2026-01-24 0832 F5MBM         599 54     F4KJR         599 62    
QSO:  7008 CW 2026-01-24 0834 F5MBM         599 54     F6DCQ         599 74    
QSO:  7009 CW 2026-01-24 0835 F5MBM         599 54     F4KJP         599 08    
QSO:  7010 CW 2026-01-24 0835 F5MBM         599 54     F6KOP         599 77    
QSO:  7011 CW 2026-01-24 0837 F5MBM         599 54     F8DFP         599 63    
QSO:  7013 CW 2026-01-24 0840 F5MBM         599 54     F8FUA         599 46    
QSO:  7014 CW 2026-01-24 0841 F5MBM         599 54     ON6FC         599 017   
QSO:  7014 CW 2026-01-24 0842 F5MBM         599 54     F6KPQ         599 56    
