START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.55.0
CONTEST: REF-CW
LOCATION: 46
GRID-LOCATOR: JN04PO
CALLSIGN: F5BMI
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 641250
OPERATORS: 
NAME: Guy METRAL
CERTIFICATE: NO
SOAPBOX: 
RIG: IC7300 + Wintest + 4 dipoles + 1 verticale 10m
QSO:  3504 CW 2026-01-24 0607 F5BMI         599 46     F4KLW         599 63    
QSO:  3514 CW 2026-01-24 0608 F5BMI         599 46     F8KCF         599 74    
QSO:  3521 CW 2026-01-24 0611 F5BMI         599 46     TM1W          599 29    
QSO:  3531 CW 2026-01-24 0613 F5BMI         599 46     F8FUA         599 46    
QSO:  3536 CW 2026-01-24 0616 F5BMI         599 46     F4KIY         599 57    
QSO:  3536 CW 2026-01-24 0618 F5BMI         599 46     F5RGY/P       599 25    
QSO:  3538 CW 2026-01-24 0619 F5BMI         599 46     F6KMB         599 59    
QSO:  3546 CW 2026-01-24 0623 F5BMI         599 46     F6REF         599 00    
QSO:  3552 CW 2026-01-24 0624 F5BMI         599 46     F5POJ         599 02    
QSO:  3542 CW 2026-01-24 0628 F5BMI         599 46     F8KHO         599 51    
QSO:  3534 CW 2026-01-24 0629 F5BMI         599 46     F8KLY         599 69    
QSO:  3530 CW 2026-01-24 0631 F5BMI         599 46     F4AIF         599 01    
QSO:  3524 CW 2026-01-24 0631 F5BMI         599 46     F6KBK         599 77    
QSO:  3513 CW 2026-01-24 0634 F5BMI         599 46     F6KUQ         599 33    
QSO:  3513 CW 2026-01-24 0636 F5BMI         599 46     F4KKF         599 13    
QSO:  3512 CW 2026-01-24 0637 F5BMI         599 46     TM1LHL        599 60    
QSO:  3506 CW 2026-01-24 0641 F5BMI         599 46     F4BPO         599 74    
QSO:  3508 CW 2026-01-24 0641 F5BMI         599 46     F4KJP         599 08    
