START-OF-LOG: 2.0
CONTEST: EA-CNCW
CALLSIGN: EA5GKA
CATEGORY: SINGLE-OP ALL QRP
CLAIMED-SCORE: 8468
OPERATORS: EA5GKA
NAME: RICARDO MINGUEZ GUILL
SOAPBOX: Este año la propagación se ha comportado muy bien, aunque 
SOAPBOX: con el tiempo que he robado a la familia solo 
SOAPBOX: he podido trabajar en 80,40 y 20m. A todos 73 
CREATED-BY: Plantilla Concursos URE V1.9
QSO:  7000 CW 2016-07-16 1532 EA5GKA        599 A     EA4KG         599 M 
QSO:  7000 CW 2016-07-16 1534 EA5GKA        599 A     EA7KD         599 SE 
QSO:  7000 CW 2016-07-16 1536 EA5GKA        599 A     EC7AMY        599 SE    
QSO:  7000 CW 2016-07-16 1537 EA5GKA        599 A     EC7CW         599 CA    
QSO:  7000 CW 2016-07-16 1539 EA5GKA        599 A     EA4ZK         599 M     
QSO:  7000 CW 2016-07-16 1541 EA5GKA        599 A     EA5FX         599 CS    
QSO:  7000 CW 2016-07-16 1542 EA5GKA        599 A     EA5HM         599 V     
QSO:  7000 CW 2016-07-16 1546 EA5GKA        599 A     EA4IE         599 TO    
QSO:  7000 CW 2016-07-16 1551 EA5GKA        599 A     EA6ZS         599 IB    
QSO:  7000 CW 2016-07-16 1552 EA5GKA        599 A     EC1CT         599 SS    
QSO:  7000 CW 2016-07-16 1554 EA5GKA        599 A     EA4UB         599 TO    
QSO:  7000 CW 2016-07-16 1556 EA5GKA        599 A     EA5HEH        599 MU    
QSO:  7000 CW 2016-07-16 1559 EA5GKA        599 A     EA4GMX        599 CU    
QSO:  7000 CW 2016-07-16 1601 EA5GKA        599 A     EA7AAW        599 GR    
QSO:  7000 CW 2016-07-16 1603 EA5GKA        599 A     EA1FA         599 O     
QSO:  7000 CW 2016-07-16 1604 EA5GKA        599 A     EA5AE         599 AB    
QSO:  7000 CW 2016-07-16 1605 EA5GKA        599 A     EA1CGK        599 SA    
QSO:  7000 CW 2016-07-16 1609 EA5GKA        599 A     EA7QQ         599 SE    
QSO:  7000 CW 2016-07-16 1611 EA5GKA        599 A     EA2/EA4EN     599 HU    
QSO:  7000 CW 2016-07-16 1621 EA5GKA        599 A     EA2GP         599 TE    
QSO:  7000 CW 2016-07-16 1623 EA5GKA        599 A     EA7QD         599 GR    
QSO:  7000 CW 2016-07-16 1624 EA5GKA        599 A     EA3KU         599 T     
QSO:  7000 CW 2016-07-16 1626 EA5GKA        599 A     EA5FID        599 A     
QSO:  7000 CW 2016-07-16 1627 EA5GKA        599 A     EA1ARW        599 ZA    
QSO:  7000 CW 2016-07-16 1629 EA5GKA        599 A     EA7KU         599 GR    
QSO:  7000 CW 2016-07-16 1630 EA5GKA        599 A     EA1AYT        599 BU    
QSO:  7000 CW 2016-07-16 1631 EA5GKA        599 A     EA7CJN        599 J     
QSO:  7000 CW 2016-07-16 1632 EA5GKA        599 A     EA2NA         599 NA    
QSO:  7000 CW 2016-07-16 1633 EA5GKA        599 A     EA5WU         599 CS    
QSO:  7000 CW 2016-07-16 1635 EA5GKA        599 A     EA1AUS        599 SA    
QSO:  7000 CW 2016-07-16 1636 EA5GKA        599 A     EB2AM         599 BI    
QSO:  7000 CW 2016-07-16 1637 EA5GKA        599 A     EA1YO         599 S     
QSO:  7000 CW 2016-07-16 1638 EA5GKA        599 A     EA4OA         599 CU    
QSO:  7000 CW 2016-07-16 1639 EA5GKA        599 A     EA7ESF        599 AL    
QSO:  7000 CW 2016-07-16 1640 EA5GKA        599 A     EA5WA         599 V     
QSO:  7000 CW 2016-07-16 1642 EA5GKA        599 A     EA7AFO        599 J     
QSO:  7000 CW 2016-07-16 1645 EA5GKA        599 A     EA5CLH        599 A     
QSO:  7000 CW 2016-07-16 1646 EA5GKA        599 A     EA3CUU        599 GI    
QSO:  7000 CW 2016-07-16 1648 EA5GKA        599 A     EA5AR         599 CS    
QSO:  7000 CW 2016-07-16 1649 EA5GKA        599 A     EA5MON        599 CS    
QSO:  7000 CW 2016-07-16 1650 EA5GKA        599 A     EA3BT         599 B     
QSO:  7000 CW 2016-07-16 1651 EA5GKA        599 A     EA1MX         599 S     
QSO:  7000 CW 2016-07-16 1652 EA5GKA        599 A     EA5ZL         599 CS    
QSO:  7000 CW 2016-07-16 1654 EA5GKA        599 A     EA2AGV        599 BI    
QSO:  7000 CW 2016-07-16 1700 EA5GKA        599 A     EA5LA         599 V     
QSO:  7000 CW 2016-07-16 1702 EA5GKA        599 A     EA5DD         599 A     
QSO:  7000 CW 2016-07-16 1853 EA5GKA        599 A     EA5GIE        599 V     
QSO:  7000 CW 2016-07-16 1856 EA5GKA        599 A     EA1CIG        599 S     
QSO:  7000 CW 2016-07-16 1858 EA5GKA        599 A     EA5FIV        599 A     
QSO:  7000 CW 2016-07-16 1903 EA5GKA        599 A     EB1TR         599 O     
QSO:  7000 CW 2016-07-16 1904 EA5GKA        599 A     EA3FZT        599 B     
QSO:  7000 CW 2016-07-16 1905 EA5GKA        599 A     EA2DT         599 NA    
QSO:  7000 CW 2016-07-16 1906 EA5GKA        599 A     EA5QX         599 MU    
QSO:  7000 CW 2016-07-16 1908 EA5GKA        599 A     EA1MI         599 SG    
QSO:  7000 CW 2016-07-16 1909 EA5GKA        599 A     EA5AFP        599 V     
QSO:  7000 CW 2016-07-16 1911 EA5GKA        599 A     EA5ABE        599 A     
QSO:  7000 CW 2016-07-16 2047 EA5GKA        599 A     EA4CA         599 M     
QSO:  7000 CW 2016-07-16 2048 EA5GKA        599 A     EA3KX         599 B     
QSO:  7000 CW 2016-07-16 2050 EA5GKA        599 A     EA5GDW        599 A     
QSO:  7000 CW 2016-07-16 2053 EA5GKA        599 A     EC7DTQ        599 MA    
QSO:  7000 CW 2016-07-16 2058 EA5GKA        599 A     EA7JMJ        599 J     
QSO:  7000 CW 2016-07-16 2100 EA5GKA        599 A     EA5HT         599 MU    
QSO:  7000 CW 2016-07-16 2105 EA5GKA        599 A     EA6/EA5DY     599 IB    
QSO:  7000 CW 2016-07-16 2123 EA5GKA        599 A     EA2BNU        599 SS    
QSO:  3500 CW 2016-07-16 2149 EA5GKA        599 A     EA5DD         599 A     
QSO:  3500 CW 2016-07-16 2150 EA5GKA        599 A     EA4IE         599 TO    
QSO:  3500 CW 2016-07-16 2155 EA5GKA        599 A     EA5YI         599 V     
QSO:  3500 CW 2016-07-16 2209 EA5GKA        599 A     EA8ZS         599 GC    
QSO:  3500 CW 2016-07-16 2213 EA5GKA        599 A     EA3FZT        599 B     
QSO:  3500 CW 2016-07-16 2216 EA5GKA        599 A     EA4CWN        599 TO    
QSO:  3500 CW 2016-07-16 2217 EA5GKA        599 A     EA5FX         599 CS    
QSO:  3500 CW 2016-07-16 2218 EA5GKA        599 A     EA2BNU        599 SS    
QSO:  3500 CW 2016-07-16 2218 EA5GKA        599 A     EA1MX         599 S     
QSO:  3500 CW 2016-07-16 2220 EA5GKA        599 A     EA2GP         599 TE    
QSO:  3500 CW 2016-07-16 2222 EA5GKA        599 A     EA4KE         599 M     
QSO:  3500 CW 2016-07-16 2223 EA5GKA        599 A     EA5GDW        599 A     
QSO:  3500 CW 2016-07-16 2224 EA5GKA        599 A     EA5YU         599 MU    
QSO:  3500 CW 2016-07-16 2225 EA5GKA        599 A     EA1CVZ        599 C     
QSO:  3500 CW 2016-07-16 2227 EA5GKA        599 A     EA5XA         599 V     
QSO:  3500 CW 2016-07-16 2228 EA5GKA        599 A     EA3CUU        599 GI    
QSO:  3500 CW 2016-07-16 2231 EA5GKA        599 A     EA4DB         599 LE    
QSO:  3500 CW 2016-07-16 2233 EA5GKA        599 A     EA5GIE        599 V     
QSO:  3500 CW 2016-07-16 2234 EA5GKA        599 A     EA5HM         599 V     
QSO:  3500 CW 2016-07-16 2238 EA5GKA        599 A     EA3KX         599 B     
QSO:  3500 CW 2016-07-16 2239 EA5GKA        599 A     EA8URL        599 GC    
QSO:  3500 CW 2016-07-16 2248 EA5GKA        599 A     EA5FID        599 A     
QSO:  3500 CW 2016-07-16 2249 EA5GKA        599 A     EA3KU         599 T     
QSO:  3500 CW 2016-07-16 2250 EA5GKA        599 A     EA4URE        599 HQ    
QSO:  3500 CW 2016-07-16 2250 EA5GKA        599 A     EB1RL         599 BU    
QSO:  3500 CW 2016-07-16 2252 EA5GKA        599 A     EC4TA         599 M     
QSO:  3500 CW 2016-07-16 2253 EA5GKA        599 A     EA5WU         599 CS    
QSO:  3500 CW 2016-07-16 2254 EA5GKA        599 A     EC7AT         599 AL    
QSO:  3500 CW 2016-07-16 2255 EA5GKA        599 A     EA5QX         599 MU    
QSO:  3500 CW 2016-07-16 2256 EA5GKA        599 A     EA4TD         599 M     
QSO:  3500 CW 2016-07-16 2257 EA5GKA        599 A     EA5FIV        599 A     
QSO:  3500 CW 2016-07-16 2258 EA5GKA        599 A     EA5DM         599 A     
QSO:  3500 CW 2016-07-16 2259 EA5GKA        599 A     EA5WP         599 CS    
QSO: 14000 CW 2016-07-17 0722 EA5GKA        599 A     EA1FCH        599 LU    
QSO: 14000 CW 2016-07-17 0723 EA5GKA        599 A     EA3NN         599 T     
QSO: 14000 CW 2016-07-17 0724 EA5GKA        599 A     EA2NA         599 NA    
QSO: 14000 CW 2016-07-17 0725 EA5GKA        599 A     EA3CUU        599 GI    
QSO: 14000 CW 2016-07-17 0726 EA5GKA        599 A     EA8DP         599 GC    
QSO: 14000 CW 2016-07-17 0727 EA5GKA        599 A     EA2EA         599 NA    
QSO: 14000 CW 2016-07-17 0730 EA5GKA        599 A     EA5FIV        599 A     
QSO: 14000 CW 2016-07-17 0732 EA5GKA        599 A     EA1VT         599 C     
QSO: 14000 CW 2016-07-17 0733 EA5GKA        599 A     EA5DD         599 A     
QSO: 14000 CW 2016-07-17 0736 EA5GKA        599 A     EA2HW         599 SS    
QSO: 14000 CW 2016-07-17 0741 EA5GKA        599 A     EA8URL        599 GC    
QSO: 14000 CW 2016-07-17 0743 EA5GKA        599 A     EA3CEC        599 GI    
QSO: 14000 CW 2016-07-17 0746 EA5GKA        599 A     EA4URE        599 HQ    
QSO: 14000 CW 2016-07-17 0747 EA5GKA        599 A     EA5GDW        599 A     
QSO: 14000 CW 2016-07-17 1055 EA5GKA        599 A     EA7AZA        599 CA    
QSO: 14000 CW 2016-07-17 1057 EA5GKA        599 A     EA5FR         599 A     
QSO: 14000 CW 2016-07-17 1059 EA5GKA        599 A     EC1KR         599 AV    
QSO: 14000 CW 2016-07-17 1100 EA5GKA        599 A     EA3AQ         599 B     
QSO: 14000 CW 2016-07-17 1100 EA5GKA        599 A     EA1CYH        599 AV    
END-OF-LOG:
