START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-SEP
CALLSIGN: W2KV/2
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: W2KV/2
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-SEP ARRL/arrl_september_vhf_contest/2019.
QSO:   144 PH 2019-09-14 1814 W2KV/2        FM29 W3IP          FM19
QSO:   144 PH 2019-09-14 1828 W2KV/2        FM29 N8RA          FN31
QSO:   144 PH 2019-09-14 1923 W2KV/2        FM29 K3ZO          FM18
QSO:   144 PH 2019-09-14 1933 W2KV/2        FM29 WE1P          FN23
QSO:   144 DG 2019-09-14 1942 W2KV/2        FM29 N4HB          FM17
QSO:   144 PH 2019-09-14 1953 W2KV/2        FM29 W3PAW         FM19
QSO:   144 PH 2019-09-14 2025 W2KV/2        FM29 KR1ST         FN21
QSO:   144 CW 2019-09-15 0050 W2KV/2        FM29 K1KG          FN42
QSO:   144 PH 2019-09-15 1248 W2KV/2        FM29 AA4ZZ         EM96
QSO:   144 PH 2019-09-15 1306 W2KV/2        FM29 NF2RS/R       FN23
QSO:   432 PH 2019-09-15 1428 W2KV/2        FM29 W3IP          FM19
QSO:   144 PH 2019-09-15 1544 W2KV/2        FM29 KJ2G/R        FN31
QSO:   144 CW 2019-09-15 1652 W2KV/2        FM29 WS3C          FM19
QSO:   144 PH 2019-09-15 1831 W2KV/2        FM29 K1TR          FN42
QSO:   144 DG 2019-09-15 2021 W2KV/2        FM29 K3MD          FN10
QSO:   144 PH 2019-09-15 2345 W2KV/2        FM29 K2RMX         FN20
QSO:   144 PH 2019-09-16 0150 W2KV/2        FM29 K1GX          FN31
QSO:   144 DG 2019-09-16 0153 W2KV/2        FM29 N4HB          FM17
END-OF-LOG:
