START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-SEP
CALLSIGN: VE3LC
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: VE3LC
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-SEP ARRL/arrl_september_vhf_contest/2019.
QSO:    50 RY 2019-09-14 2344 VE3LC         FN25 W2SZ          FN32
QSO:    50 RY 2019-09-15 0002 VE3LC         FN25 K2TER/R       FN12
QSO:    50 DG 2019-09-15 0010 VE3LC         FN25 VE3SMA/R      FN04
QSO:    50 RY 2019-09-15 0014 VE3LC         FN25 K2TER/R       FN12
QSO:    50 RY 2019-09-15 0017 VE3LC         FN25 K2TER/R       FN12
QSO:    50 RY 2019-09-15 0018 VE3LC         FN25 VE3WY         FN04
QSO:    50 DG 2019-09-15 0043 VE3LC         FN25 VE2ZAZ        FN25
QSO:    50 RY 2019-09-15 0050 VE3LC         FN25 KF2MR/R       FN13
QSO:    50 DG 2019-09-15 0054 VE3LC         FN25 VE3SST        FN03
QSO:    50 DG 2019-09-15 0101 VE3LC         FN25 K2DH          FN13
QSO:    50 DG 2019-09-15 0125 VE3LC         FN25 WU1ITU        FN22
QSO:    50 DG 2019-09-15 0130 VE3LC         FN25 K3ISH         FN21
QSO:    50 RY 2019-09-15 0142 VE3LC         FN25 W2LV          FN21
QSO:    50 DG 2019-09-15 0231 VE3LC         FN25 WA3AFS        FN32
QSO:    50 DG 2019-09-15 0243 VE3LC         FN25 N2WK          FN03
QSO:    50 DG 2019-09-15 0302 VE3LC         FN25 KF2TV         FN13
QSO:    50 PH 2019-09-15 1600 VE3LC         FN25 W2CCC         FN23
QSO:    50 DG 2019-09-15 1608 VE3LC         FN25 KD2LGX        FN13
END-OF-LOG:
