START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-SEP
CALLSIGN: K2MTG
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K2MTG
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-SEP ARRL/arrl_september_vhf_contest/2019.
QSO:    50 DG 2019-09-15 0155 K2MTG         FN21 N4HB          FM17
QSO:    50 RY 2019-09-15 0156 K2MTG         FN21 W2LV          FN21
QSO:   144 PH 2019-09-15 0214 K2MTG         FN21 N2NT          FN20
QSO:   144 PH 2019-09-15 0217 K2MTG         FN21 WB2CUT        FN20
QSO:   144 PH 2019-09-15 0219 K2MTG         FN21 W2EA          FN21
QSO:   144 PH 2019-09-15 0222 K2MTG         FN21 K1TEO         FN31
QSO:    50 PH 2019-09-15 0222 K2MTG         FN21 K1TEO         FN31
QSO:    50 RY 2019-09-15 0234 K2MTG         FN21 K3TEF         FM19
QSO:   144 PH 2019-09-15 0239 K2MTG         FN21 W2SZ          FN32
QSO:    50 DG 2019-09-15 0244 K2MTG         FN21 W4IY          FM08
QSO:    50 RY 2019-09-15 0246 K2MTG         FN21 W2SZ          FN32
QSO:    50 DG 2019-09-15 1449 K2MTG         FN21 W3SO          FN00
QSO:    50 DG 2019-09-15 1452 K2MTG         FN21 K3ISH         FN21
QSO:    50 DG 2019-09-15 1847 K2MTG         FN21 K3PP          FN20
QSO:   144 PH 2019-09-15 1853 K2MTG         FN21 W2LV          FN21
QSO:   144 PH 2019-09-15 1854 K2MTG         FN21 K1TR          FN42
QSO:    50 PH 2019-09-15 1855 K2MTG         FN21 K1TR          FN42
QSO:    50 PH 2019-09-15 2136 K2MTG         FN21 KE1LI         FN41
QSO:    50 PH 2019-09-16 0211 K2MTG         FN21 W2EA          FN21
END-OF-LOG:
